100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4659.5 at 17:37 21/12/2009  Report at 19:05 Monday 21/12/2009. Processed 19:15 Monday 21/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.60,,2.59,2.62,14,f,1.49,1.15,5.38,12.5
15.79,12.83,AGL Energy Ltd,13.82,8,13.81,13.92,54,f,6.63,6.00,3.91,3.9
6.29,3.50,Amcor Ltd,6.08,-7,6.08,6.09,34,,0.74,1.61,5.59,24.0
6.97,3.52,AMP Ltd,6.54,3,6.52,6.58,30,p,0.99,0.67,4.59,22.1
12.70,7.51,Ansell Ltd,10.57,-3,10.52,10.64,28,,3.19,1.98,2.65,11.8
25.25,11.83,ANZ Banking Grp,20.95,-39,20.92,20.98,102,f,1.67,10.72,4.87,12.3
3.45,2.50,APA Grp stpld,3.34,-7,3.33,3.40,31,,0.52,1.18,9.28,20.6
2.61,0.866,APN News & Media,2.24,-1,2.24,2.26,12,,-,-1.23,5.36,-
6.91,4.52,Argo Invest,6.62,-3,6.62,6.63,27,f,-,6.33,4.08,-
5.75,3.16,Aristocrat Leisure,3.98,-9,3.96,4.02,14.5,f,-,0.35,3.64,-
1.79,0.32,Asciano Grp stpld,1.72,-5,1.72,1.735,23,,-,-1.41,13.37,-
37.90,23.52,ASX Ltd,34.35,28,34.10,34.42,164.9,f,1.11,2.66,4.80,18.8
5.35,3.45,Aust Foundation,5.15,-5,5.15,5.17,21,f,0.51,4.86,4.08,48.5
1.465,0.65,Austar United,1.39,-1,1.38,1.395,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.515,1,0.51,0.515,8,,-,0.92,15.53,-
6.56,2.52,AXA Asia Pacific,6.53,4,6.52,6.55,18.5,p,-,0.96,2.83,-
13.49,6.228,Bank of Qld,10.85,15,10.73,10.97,52,f,1.46,6.62,4.79,14.3
11.515,5.733,Bendigo & Adelaide,8.88,13,8.85,8.94,43,f,0.60,4.03,4.84,34.7
12.19,5.815,Billabong Intl,10.60,-5,10.50,10.80,45,p,1.54,0.70,4.25,15.3
3.48,1.675,BlueScope Steel,2.90,7,2.89,2.90,5,,-,2.46,1.72,-
0.375,0.054,Boart Longyear,0.335,,0.335,0.34,2.87,,2.38,-0.10,8.57,4.9
6.40,2.29,Boral Ltd,5.50,,5.47,5.53,13,f,1.85,4.12,2.36,22.8
8.37,4.08,Brambles Ltd,6.42,19,6.41,6.49,30,p,1.34,0.58,4.67,16.0
16.80,9.02,Brickworks Ltd,12.26,2,12.25,12.30,39,f,5.89,8.27,3.18,5.3
14.00,7.04,Caltex Aust,8.08,-9,8.08,8.16,36,,0.43,10.60,4.46,51.8
30.608,8.29,Campbell Brothers,28.90,-10,28.82,29.00,95,p,1.71,2.96,3.29,17.8
2.12,1.415,CFS Retail Prop unt,1.85,-6.5,1.85,1.865,12.5,p,-,2.02,6.76,-
4.38,0.865,Challenger FSG Ltd,4.12,-2,4.10,4.13,12.5,,-,1.81,3.03,-
11.50,8.02,Coca-Cola Amatil,11.29,-4,11.24,11.43,40.5,f,1.35,1.14,3.59,20.6
68.54,46.21,Cochlear Ltd,66.02,-134,65.90,67.55,175,f,1.34,2.78,2.65,28.2
56.24,24.03,C'wlth Bank  of Aust ,52.15,-71,52.15,52.34,228,f,1.44,13.65,4.37,15.9
1.215,0.67,C'wlth Prop ord unt   ,0.93,2,0.925,0.93,8.8,,-,1.15,9.46,-
11.45,6.41,Computershare Ltd,11.21,-8,11.21,11.29,22,p,2.58,-1.95,1.96,19.8
0.536,0.244,ConnectEast stpld,0.405,-0.5,0.40,0.405,2,,-,-,4.94,-
3.44,1.71,Consolidated Media,3.08,-1,3.05,3.13,16.5,,3.75,0.66,5.36,5.0
9.39,4.56,Crown Ltd,7.72,3,7.61,7.74,37,p,-,3.42,4.79,-
38.52,28.43,CSL Ltd,31.34,19,31.32,31.40,70,,2.75,7.49,2.23,16.3
2.18,0.905,CSR Ltd,1.695,2.5,1.695,1.70,4,f,-,0.87,2.36,-
5.96,2.02,David Jones Ltd,5.33,8,5.32,5.35,28,f,1.13,1.16,5.25,16.9
0.89,0.519,Dexus Prop Grp stpld,0.815,,0.815,0.82,6.15,,-,1.01,7.55,-
9.24,3.01,Downer EDI Ltd,8.71,-14,8.70,8.74,29,,1.88,2.18,3.33,16.0
2.319,1.28,DUET Grp forus,1.835,2.5,1.83,1.84,20,,-,1.70,10.90,-
1.805,0.795,Fairfax Media Ltd,1.61,-2,1.61,1.63,2,,-,-0.37,1.24,-
18.86,3.39,Flight Centre,17.26,-30,17.22,17.38,9,,4.26,1.92,0.52,45.1
5.89,4.80,Foster's Grp,5.36,-15,5.35,5.36,27.25,f,0.84,0.46,5.08,23.5
1.78,0.93,Goodman Fielder,1.545,-1.5,1.545,1.555,10.5,p,1.27,-0.20,6.80,11.6
0.949,0.123,Goodman Grp forus,0.575,-2.5,0.575,0.58,9.65,,-,0.84,16.78,-
0.825,0.191,GPT Grp stpld,0.57,-1,0.57,0.575,5.6,,-,0.71,9.82,-
4.85,1.805,Harvey Norman,4.20,-1,4.20,4.22,11,f,1.83,2.01,2.62,20.8
5.00,3.61,Healthscope Ltd,4.88,5,4.82,4.93,21.5,f,1.34,0.06,4.41,16.9
0.145,0.079,Hutchison,0.12,,0.12,0.125,-,,-,0.11,-,-
3.42,1.63,Incitec Pivot,3.36,3,3.36,3.37,4.4,,-,0.14,1.31,-
