100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4574.1 at 16:41 18/6/2010  Report at 19:05 Friday 18/6/2010. Processed 19:12 Friday 18/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,2.03,Adelaide Brighton,2.83,4,2.83,2.84,13.5,f,1.51,1.21,4.77,13.9
15.69,13.07,AGL Energy Ltd,14.83,5,14.70,14.85,57,f,0.47,6.21,3.84,54.9
6.76,4.276,Amcor Ltd,6.52,-10,6.50,6.55,29.5,,0.71,2.25,4.52,31.2
6.97,4.55,AMP Ltd,5.61,3,5.59,5.61,30,p,1.24,0.80,5.35,15.1
13.48,8.16,Ansell Ltd,13.10,-19,12.96,13.25,29,,2.82,1.92,2.21,16.0
26.23,15.68,ANZ Banking Grp,23.14,19,23.11,23.17,108,f,1.34,9.99,4.67,16.0
3.79,2.60,APA Grp stp,3.71,-3,3.66,3.74,31.75,,0.79,-,8.56,14.8
2.61,1.32,APN News & Media,2.12,-7,2.11,2.12,4,f,4.17,-0.78,1.89,12.7
7.05,5.61,Argo Invest,6.05,5,6.02,6.07,25,f,-,5.99,4.13,-
5.75,3.37,Aristocrat Leisure,3.96,-1,3.96,4.00,4.5,,-,0.07,1.14,-
1.94,1.24,Asciano Grp stp,1.69,2.5,1.685,1.69,-,,-,0.10,-,-
37.77,29.24,ASX Ltd,30.60,-13,30.53,30.63,163.6,f,1.10,3.19,5.35,16.9
5.41,4.26,Aust Foundation,4.84,,4.82,4.84,21,f,0.43,4.98,4.34,54.2
1.465,0.77,Austar United,1.03,-1,1.02,1.04,-,,-,-0.31,-,21.9
3.05,1.835,Australand Prop stp,2.63,7,2.61,2.64,5,,-,0.68,1.90,-
6.72,3.51,AXA Asia Pacific,5.72,-3,5.71,5.75,18.5,p,1.89,1.12,3.23,16.4
13.49,8.056,Bank of Qld,11.44,,11.43,11.52,52,f,1.78,7.20,4.55,12.4
10.48,6.00,Bendigo & Adelaide,8.83,-5,8.82,8.90,43,f,0.83,5.16,4.87,24.9
12.32,7.93,Billabong Intl,9.38,-7,9.35,9.48,36,p,1.59,0.84,3.84,16.4
3.48,2.06,BlueScope Steel,2.30,,2.29,2.30,5,,-,2.47,2.17,-
4.10,1.533,Boart Longyear,3.01,,2.99,3.02,-,,-,0.14,-,-
6.40,3.77,Boral Ltd,5.23,-6,5.23,5.26,12.5,f,1.82,4.23,2.39,23.0
8.37,5.54,Brambles Ltd,5.89,-32,5.89,5.90,25,p,1.38,0.66,4.24,17.1
16.80,11.00,Brickworks Ltd,12.30,,12.30,12.36,39.5,f,2.54,9.06,3.21,12.2
14.00,8.01,Caltex Aust,10.85,-33,10.84,10.93,25,f,4.65,10.48,2.30,9.3
32.00,18.135,Campbell Brothers,29.00,25,29.00,29.15,100,p,1.29,3.76,3.45,22.5
2.12,1.60,CFS Retail Prop unt,1.94,-1.5,1.935,1.94,12.5,,-,1.99,6.44,-
4.50,2.02,Challenger FSG Ltd,3.41,-10,3.40,3.45,13.5,,2.61,3.36,3.96,9.7
0.355,0.19,Charter Hall Office unt,0.27,,0.27,0.275,2.5,,4.01,0.44,9.26,2.7
12.07,8.37,Coca-Cola Amatil,11.78,4,11.67,11.79,43.5,f,1.39,1.38,3.69,19.5
79.11,51.25,Cochlear Ltd,77.60,-6,77.20,77.75,190,f,1.27,3.25,2.45,32.0
60.00,36.20,C'wlth Bank  of Aust ,52.59,9,52.58,52.60,235,f,1.41,-,4.47,15.9
