100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4974.1 at 16:36 6/4/2010  Report at 19:06 Tuesday 6/4/2010. Processed 20:09 Tuesday 6/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.84,Adelaide Brighton,2.74,2,2.72,2.74,13.5,f,1.51,1.21,4.93,13.4
15.46,13.07,AGL Energy Ltd,15.02,-5,15.00,15.02,57,f,0.47,6.21,3.79,55.6
6.42,4.201,Amcor Ltd,6.33,-5,6.28,6.34,29.5,,0.71,2.25,4.66,30.3
6.97,4.55,AMP Ltd,6.30,4,6.26,6.31,30,p,1.24,0.80,4.76,17.0
12.87,7.58,Ansell Ltd,12.18,21,12.11,12.31,29,,2.82,1.92,2.38,14.9
25.72,14.90,ANZ Banking Grp,25.45,16,25.43,25.46,102,f,1.67,10.72,4.01,14.9
3.68,2.60,APA Grp stp,3.53,,3.50,3.55,31.75,,0.79,-,8.99,14.1
2.61,1.129,APN News & Media,2.34,4,2.29,2.35,4,f,4.17,-0.78,1.71,14.0
7.05,5.37,Argo Invest,6.37,2,6.37,6.40,25,f,-,6.26,3.92,-
5.75,3.24,Aristocrat Leisure,4.44,-3,4.44,4.47,4.5,,-,0.07,1.01,-
1.94,0.688,Asciano Grp stp,1.895,3.5,1.89,1.895,-,,-,0.10,-,-
37.90,30.50,ASX Ltd,33.87,-2,33.85,33.88,163.6,f,1.10,3.19,4.83,18.8
5.41,4.14,Aust Foundation,5.04,4,5.04,5.06,21,f,0.43,4.76,4.17,56.4
1.465,0.67,Austar United,1.19,0.5,1.185,1.195,-,,-,-0.31,-,25.3
0.585,0.284,Australand Prop stp,0.52,0.5,0.52,0.525,8,,-,0.68,15.38,-
6.72,3.51,AXA Asia Pacific,6.32,-2,6.31,6.34,18.5,p,1.89,1.12,2.93,18.1
13.49,7.384,Bank of Qld,11.85,17,11.85,11.87,52,f,1.46,6.62,4.39,15.6
10.48,5.901,Bendigo & Adelaide,10.04,-1,9.99,10.04,43,f,0.83,5.16,4.28,28.3
12.19,7.64,Billabong Intl,11.24,2,11.00,11.25,36,p,1.59,0.84,3.20,19.7
3.48,1.812,BlueScope Steel,3.00,4,2.99,3.00,5,,-,2.47,1.67,-
0.41,0.085,Boart Longyear,0.33,,0.33,0.335,-,,-,0.14,-,-
6.40,3.46,Boral Ltd,5.70,8,5.66,5.71,12.5,f,1.82,4.23,2.19,25.1
8.37,5.06,Brambles Ltd,7.24,-11,7.23,7.24,25,p,1.38,0.66,3.45,21.0
16.80,10.10,Brickworks Ltd,13.45,-6,13.36,13.45,39.5,f,2.54,9.06,2.94,13.4
14.00,8.01,Caltex Aust,11.40,10,11.35,11.41,25,f,4.65,10.48,2.19,9.8
32.00,13.922,Campbell Brothers,30.70,31,30.32,30.70,95,p,1.71,2.96,3.09,18.9
2.12,1.415,CFS Retail Prop unt,1.865,-0.5,1.865,1.87,12.5,,-,1.99,6.70,-
4.50,1.52,Challenger FSG Ltd,4.28,15,4.25,4.28,13.5,,2.61,3.36,3.15,12.2
0.355,0.14,Charter Hall Office unt,0.29,0.5,0.285,0.29,2.5,,4.01,0.44,8.62,2.9
11.72,8.13,Coca-Cola Amatil,11.26,11,11.23,11.30,43.5,f,1.39,1.38,3.86,18.6
73.90,47.03,Cochlear Ltd,72.55,9,72.00,72.55,190,f,1.27,3.25,2.62,30.0
58.65,33.95,C'wlth Bank  of Aust ,57.24,45,57.03,57.25,235,f,1.41,-,4.11,17.3
1.045,0.675,C'wlth Prop ord unt   ,0.925,2,0.92,0.925,6.85,,-,1.11,7.41,-
12.80,8.31,Computershare Ltd,12.69,6,12.66,12.76,25,p,2.27,-1.54,1.97,22.3
0.49,0.273,ConnectEast stp,0.46,1.5,0.455,0.46,2,,-,-,4.35,-
3.44,1.96,Consolidated Media,3.16,1,3.15,3.16,16.5,f,3.48,0.88,5.22,5.5
9.39,6.03,Crown Ltd,8.18,8,8.13,8.20,37,p,-,3.24,4.52,-
36.82,28.43,CSL Ltd,36.05,-15,36.00,36.15,75,,2.85,6.11,2.08,16.9
2.18,1.215,CSR Ltd,1.75,-0.5,1.745,1.755,4,f,-,0.87,2.29,-
5.96,2.84,David Jones Ltd,4.75,3,4.75,4.77,29,f,1.14,1.22,6.11,14.4
0.89,0.655,DEXUS Prop Grp stp,0.825,1.5,0.825,0.83,6.15,,-,0.95,7.45,-
9.44,4.41,Downer EDI Ltd,7.29,-15,7.28,7.32,29.1,,1.87,2.15,3.99,13.4
1.90,1.42,DUET Grp forus,1.80,-0.5,1.79,1.805,20,p,0.22,-,11.11,41.0
1.885,0.985,Fairfax Media Ltd,1.78,-1.5,1.765,1.785,1.1,,8.45,-0.31,0.62,19.1
21.31,5.25,Flight Centre,20.67,10,20.51,20.71,26,f,2.44,2.56,1.26,32.6
5.89,4.80,Foster's Grp,5.29,-1,5.29,5.30,27.25,f,0.73,0.52,5.15,26.7
1.78,1.01,Goodman Fielder,1.435,-4,1.43,1.44,11.25,,1.28,-0.16,7.84,10.0
0.71,0.182,Goodman Grp forus,0.68,2.5,0.68,0.685,1.5,,-,0.50,2.21,-
0.71,0.347,GPT Grp stp,0.59,0.5,0.59,0.595,4.5,,-,0.69,7.63,-
4.85,2.61,Harvey Norman,3.69,4,3.68,3.70,13,f,1.98,2.10,3.52,14.3
5.18,3.61,Healthscope Ltd,4.44,9,4.42,4.45,22.5,f,1.32,0.66,5.07,14.9
0.14,0.094,Hutchison,0.115,-0.5,0.115,0.12,-,,-,0.10,-,1.8
3.83,2.03,Incitec Pivot,3.46,-2,3.45,3.47,4.4,,-,0.14,1.27,-
0.67,0.345,ING Office Fd stp,0.61,2.5,0.605,0.61,5.05,,-,0.74,8.28,-
4.21,3.29,Insurance Aust Grp,3.90,-2,3.88,3.90,14.5,f,1.73,1.29,3.72,15.6
1.71,1.07,Intoll Grp stp,1.12,,1.11,1.12,12,,-,1.78,10.71,-
7.11,3.295,IOOF Hldgs Ltd,6.92,24,6.87,6.94,21,f,0.93,0.56,3.03,35.5
8.86,3.73,James Hardie Ind cdi,7.39,23,7.21,7.39,-,,-,-0.40,-,39.1
23.71,11.66,JB Hi-Fi Ltd,20.32,6,20.30,20.46,62,f,1.67,1.71,3.05,19.6
41.70,19.28,Leighton Hldgs,38.90,-23,38.89,38.95,120,f,1.73,7.52,3.08,18.7
10.907,5.903,Lend Lease Grp stp,8.67,-1,8.65,8.70,36,f,1.20,3.99,4.15,20.1
58.80,27.13,Macq Grp Ltd,48.18,107,48.15,48.35,126,,1.93,23.72,2.62,19.8
3.38,1.666,MAP Grp forus,3.11,2,3.10,3.12,21,,-,-0.30,6.75,-
4.74,3.92,Metcash Ltd,4.19,,4.17,4.19,25,f,1.21,0.11,5.97,13.8
19.40,14.00,Milton Corp,17.92,2,17.90,18.00,70,f,0.64,17.65,3.91,40.1
1.745,0.766,Mirvac Grp stp,1.48,2,1.48,1.485,6.2,,-,-,4.19,-
15.77,8.73,Monadelphous Grp,15.59,29,15.58,15.66,79,f,1.15,1.52,5.07,17.1
3.98,3.12,Myer Hldgs Ltd,3.36,4,3.35,3.37,10.5,f,0.39,-0.21,3.13,82.0
32.37,20.33,National Aust Bank,27.94,29,27.92,27.95,146,f,1.80,12.66,5.23,10.6
5.56,2.26,Navitas Ltd,5.20,-5,5.10,5.20,16.9,f,0.99,-0.25,3.25,31.0
18.99,11.38,News Corp b voting,18.86,23,18.80,18.94,5.14,,14.51,0.45,0.27,25.3
14.46,8.12,Nufarm Ltd,8.28,9,8.27,8.31,15,,-,3.07,1.81,-
4.15,2.09,OneSteel Ltd,4.06,10,4.03,4.07,9,,0.61,1.72,2.22,74.5
27.51,15.18,Orica Ltd,27.00,10,26.87,27.05,97,p,1.50,1.71,3.59,18.6
17.94,13.32,Origin Energy,16.95,31,16.85,16.95,50,f,1.45,8.48,2.95,23.4
41.39,25.23,Perpetual Ltd,35.84,52,35.81,36.20,165,f,1.11,4.46,4.60,19.5
6.34,3.43,Platinum Asset,5.25,4,5.25,5.28,20,f,1.17,-,3.81,22.4
6.56,3.98,Primary Health Care,4.40,-4,4.38,4.41,22,f,1.91,-1.15,5.00,10.5
4.57,0.034,Prime Infr Grp stp,3.91,21,3.89,3.91,-,,-,-,-,-
3.06,1.74,Qantas Airways,2.84,,2.84,2.85,6,,-,2.25,2.11,-
25.70,18.41,QBE Insurance Grp,21.27,26,21.26,21.31,128,p,1.54,5.16,6.02,10.8
14.19,9.12,Ramsay Health Care,14.16,29,13.98,14.18,40,f,1.61,1.70,2.82,22.1
12.50,4.17,REA Grp,12.40,50,12.40,12.42,10,,1.00,0.45,0.81,123.5
26.65,15.95,Reece Aust Ltd,25.50,40,25.20,25.50,53,f,2.06,5.41,2.08,23.4
7.05,4.46,ResMed Inc cdi  10:1,6.93,1,6.85,6.94,-,,-,-,-,27.6
8.36,2.87,Seek Ltd,8.20,7,8.11,8.20,9.9,f,1.86,0.55,1.21,44.6
8.09,5.03,Seven Network   ,7.55,5,7.55,7.57,34,f,7.60,9.70,4.50,2.9
29.15,17.80,Sims Metal Mgmt,22.21,7,22.10,22.35,20,f,-,8.87,0.90,-
