100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4727.6 at 16:47 26/11/2009  Report at 19:05 Thursday 26/11/2009. Processed 19:37 Thursday 26/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.60,-3,2.58,2.62,14,f,1.49,1.15,5.38,12.5
15.80,12.83,AGL Energy Ltd,13.92,-7,13.91,13.95,54,f,6.63,6.00,3.88,3.9
5.90,3.50,Amcor Ltd,5.85,22,5.84,5.91,34,,0.74,1.61,5.81,23.1
6.97,3.52,AMP Ltd,6.10,-16,6.09,6.11,30,p,0.99,0.67,4.92,20.6
13.38,7.51,Ansell Ltd,10.76,22,10.50,10.79,28,,3.19,1.98,2.60,12.1
25.25,11.83,ANZ Banking Grp,21.98,-22,21.96,22.00,102,f,1.67,10.72,4.64,12.9
3.30,2.45,APA Grp stpld,3.18,-3,3.18,3.19,31,,0.52,1.18,9.75,19.6
2.638,0.866,APN News & Media,2.48,,2.43,2.48,12,,-,-1.23,4.84,-
6.91,4.52,Argo Invest,6.69,-3,6.69,6.72,27,f,-,6.26,4.04,-
5.75,3.16,Aristocrat Leisure,4.09,5,4.07,4.18,14.5,f,-,0.35,3.55,-
1.76,0.32,Asciano Grp stpld,1.665,1.5,1.66,1.665,23,,-,-1.41,13.81,-
37.90,23.52,ASX Ltd,33.10,18,33.05,33.14,164.9,f,1.11,2.66,4.98,18.1
5.35,3.45,Aust Foundation,5.24,1,5.21,5.24,21,f,0.51,4.77,4.01,49.4
1.465,0.60,Austar United,1.39,2,1.385,1.40,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.53,-0.5,0.525,0.53,10,,-,0.92,18.87,-
6.00,2.52,AXA Asia Pacific,5.67,-10,5.64,5.77,18.5,p,-,0.96,3.26,-
4.57,4.10,Babcock & Br Infr stp d,4.14,2,4.14,4.25,-,,-,1.84,-,-
13.49,6.228,Bank of Qld,11.01,-9,10.97,11.10,52,f,1.46,6.62,4.72,14.5
12.157,5.733,Bendigo & Adelaide,8.80,-8,8.73,8.88,43,f,0.60,4.03,4.89,34.4
12.19,5.815,Billabong Intl,10.25,15,10.11,10.32,45,p,1.54,0.70,4.39,14.8
3.48,1.675,BlueScope Steel,2.76,1,2.76,2.77,5,,-,2.46,1.81,-
0.375,0.054,Boart Longyear,0.32,-1,0.32,0.325,2.87,,2.38,-0.10,8.97,4.7
6.40,2.29,Boral Ltd,5.63,-6,5.60,5.65,13,f,1.85,4.12,2.31,23.4
8.37,4.08,Brambles Ltd,6.71,16,6.69,6.72,30,p,1.34,0.58,4.47,16.7
16.80,9.00,Brickworks Ltd,12.60,-8,12.60,12.64,39,f,5.89,8.27,3.10,5.5
14.00,6.18,Caltex Aust,9.51,-7,9.51,9.62,36,,0.43,10.60,3.79,61.0
30.608,8.29,Campbell Brothers,27.84,64,27.60,27.84,95,p,2.13,2.73,3.41,13.8
2.17,1.415,CFS Retail Prop unt,1.96,,1.955,1.965,12.5,p,-,2.02,6.38,-
4.38,0.865,Challenger FSG Ltd,4.13,,4.10,4.18,12.5,,-,1.81,3.03,-
10.80,8.02,Coca-Cola Amatil,10.65,-1,10.63,10.69,40.5,f,1.35,1.14,3.80,19.4
68.54,46.21,Cochlear Ltd,62.30,-149,62.30,62.90,175,f,1.34,2.78,2.81,26.7
56.24,24.03,C'wlth Bank  of Aust ,52.38,-20,52.25,52.48,228,f,1.44,13.65,4.35,15.9
1.34,0.67,C'wlth Prop ord unt   ,0.94,-3,0.935,0.945,8.8,,-,1.15,9.36,-
11.32,6.11,Computershare Ltd,10.63,-19,10.62,10.69,22,p,2.58,-1.95,2.07,18.7
0.541,0.244,ConnectEast stpld,0.405,0.5,0.405,0.41,2,,-,-,4.94,-
3.44,1.71,Consolidated Media,3.17,3,3.05,3.18,16.5,,3.75,0.66,5.21,5.1
9.39,4.38,Crown Ltd,7.78,-9,7.78,7.82,37,p,-,3.42,4.76,-
38.52,26.85,CSL Ltd,31.50,-15,31.45,31.51,70,,2.75,7.49,2.22,16.4
2.18,0.905,CSR Ltd,1.75,-4.5,1.75,1.755,4,f,-,0.87,2.29,-
