100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4930.5 at 16:37 7/1/2010  Report at 19:05 Thursday 7/1/2010. Processed 19:53 Thursday 7/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.65,,2.64,2.67,14,f,1.49,1.15,5.28,12.7
15.46,12.83,AGL Energy Ltd,14.20,-13,14.19,14.25,54,f,6.63,6.00,3.80,4.0
6.34,3.50,Amcor Ltd,6.07,-6,6.06,6.12,34,,0.74,1.61,5.60,24.0
6.97,3.52,AMP Ltd,6.49,-15,6.48,6.52,30,p,0.99,0.67,4.62,21.9
11.37,7.51,Ansell Ltd,10.87,10,10.55,10.87,28,,3.19,1.98,2.58,12.2
25.25,11.83,ANZ Banking Grp,22.12,-54,22.12,22.16,102,f,1.67,10.72,4.61,13.0
3.68,2.50,APA Grp stpld,3.60,1,3.58,3.62,31,,0.52,1.18,8.61,22.2
2.61,0.866,APN News & Media,2.42,9,2.32,2.45,12,,-,-1.23,4.96,-
6.91,4.52,Argo Invest,6.84,1,6.79,6.84,27,f,-,6.33,3.95,-
5.75,3.16,Aristocrat Leisure,4.12,,4.09,4.14,14.5,f,-,0.35,3.52,-
1.94,0.32,Asciano Grp stpld,1.91,-2,1.905,1.91,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,34.56,-69,34.56,34.78,164.9,f,1.11,2.66,4.77,18.9
5.35,3.45,Aust Foundation,5.26,1,5.26,5.29,21,f,0.51,4.86,3.99,49.6
1.465,0.65,Austar United,1.335,1,1.33,1.345,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.53,,0.53,0.535,8,,-,0.92,15.09,-
6.72,2.52,AXA Asia Pacific,6.69,1,6.66,6.70,18.5,p,-,0.96,2.77,-
13.49,6.228,Bank of Qld,11.42,-36,11.41,11.48,52,f,1.46,6.62,4.55,15.0
10.576,5.733,Bendigo & Adelaide,9.69,-13,9.62,9.84,43,f,0.60,4.03,4.44,37.9
12.19,5.815,Billabong Intl,10.97,3,10.91,11.13,45,p,1.54,0.70,4.10,15.9
3.48,1.675,BlueScope Steel,3.23,2,3.23,3.24,5,,-,2.46,1.55,-
0.41,0.054,Boart Longyear,0.385,-1.5,0.385,0.39,-,,-,-0.10,-,5.6
6.40,2.29,Boral Ltd,6.00,6,5.94,6.00,13,f,1.85,4.12,2.17,24.9
8.37,4.08,Brambles Ltd,7.02,14,7.00,7.06,30,p,1.34,0.58,4.27,17.5
16.80,9.02,Brickworks Ltd,12.49,-6,12.49,12.50,39,f,5.89,8.27,3.12,5.4
14.00,7.21,Caltex Aust,9.27,2,9.25,9.28,-,,-,10.60,-,59.4
31.83,8.29,Campbell Brothers,31.80,57,31.21,31.80,95,p,1.71,2.96,2.99,19.6
2.12,1.415,CFS Retail Prop unt,1.915,-0.5,1.91,1.915,12.5,,-,2.02,6.53,-
4.50,0.865,Challenger FSG Ltd,4.30,-15,4.30,4.34,12.5,,-,1.81,2.91,-
11.72,8.02,Coca-Cola Amatil,11.11,-18,11.10,11.12,40.5,f,1.35,1.14,3.65,20.3
69.79,46.21,Cochlear Ltd,66.50,-78,66.49,67.50,175,f,1.34,2.78,2.63,28.5
56.47,24.03,C'wlth Bank  of Aust ,55.44,-54,55.35,55.48,228,f,1.44,13.65,4.11,16.9
1.215,0.67,C'wlth Prop ord unt   ,0.965,-1,0.965,0.97,8.8,,-,1.15,9.12,-
11.62,6.41,Computershare Ltd,11.30,-5,11.28,11.43,22,p,2.58,-1.95,1.95,19.9
0.536,0.244,ConnectEast stpld,0.46,-1,0.455,0.46,2,,-,-,4.35,-
3.44,1.71,Consolidated Media,3.00,-4,3.00,3.02,16.5,,3.75,0.66,5.50,4.8
9.39,4.56,Crown Ltd,7.74,-25,7.73,7.79,37,p,-,3.42,4.78,-
38.52,28.43,CSL Ltd,32.05,25,31.93,32.06,70,,2.75,7.49,2.18,16.6
2.18,0.905,CSR Ltd,1.925,5.5,1.92,1.93,4,f,-,0.87,2.08,-
5.96,2.02,David Jones Ltd,5.13,4,5.13,5.14,28,f,1.13,1.16,5.46,16.3
0.89,0.519,Dexus Prop Grp stpld,0.85,-0.5,0.85,0.855,6.15,,-,1.01,7.24,-
9.35,3.01,Downer EDI Ltd,9.00,-5,8.98,9.18,29,,1.88,2.18,3.22,16.5
2.319,1.28,DUET Grp forus,1.855,-1.5,1.84,1.865,20,,-,1.70,10.78,-
1.805,0.795,Fairfax Media Ltd,1.745,,1.74,1.745,2,,-,-0.37,1.15,-
18.86,3.39,Flight Centre,17.81,-11,17.77,17.90,9,,4.26,1.92,0.51,46.5
5.89,4.80,Foster's Grp,5.40,-7,5.40,5.41,27.25,f,0.84,0.46,5.05,23.7
1.78,0.93,Goodman Fielder,1.59,-3,1.585,1.59,10.5,p,1.27,-0.20,6.60,12.0
0.949,0.123,Goodman Grp forus,0.65,0.5,0.65,0.655,9.65,,-,0.84,14.85,-
0.799,0.191,GPT Grp stpld,0.615,,0.615,0.62,5.6,,-,0.71,9.11,-
4.85,1.805,Harvey Norman,3.95,14,3.94,3.96,11,f,1.83,2.01,2.78,19.6
5.18,3.61,Healthscope Ltd,4.95,-9,4.92,4.97,21.5,f,1.34,0.06,4.34,17.1
0.145,0.085,Hutchison,0.13,-0.5,0.13,0.135,-,,-,0.11,-,-
3.80,1.63,Incitec Pivot,3.78,9,3.78,3.79,4.4,,-,0.14,1.16,-
0.603,0.057,ING Industrial Fd unt,0.50,1.5,0.49,0.50,5.3,,-,0.96,10.60,-
0.738,0.184,ING Office Fd stpld,0.625,-2,0.625,0.635,6.2,,-,0.99,9.92,-
4.21,2.94,Insurance Aust Grp,4.06,-4,4.06,4.09,10,f,0.93,1.16,2.46,43.6
6.20,2.112,IOOF Hldgs Ltd,6.06,-5,6.05,6.09,4,f,4.17,0.55,0.66,36.3
8.59,2.89,James Hardie Ind cdi,8.30,14,8.18,8.33,-,,-,-0.40,-,43.9
23.71,8.48,JB Hi-Fi Ltd,21.35,4,21.35,21.44,44,f,2.01,1.21,2.06,24.2
40.24,16.15,Leighton Hldgs,39.95,,39.93,40.15,115,f,1.30,7.43,2.88,26.7
11.29,4.85,Lend Lease Grp stpld,10.04,-9,10.00,10.05,41,f,-,4.20,4.08,-
58.80,15.00,Macq Grp Ltd,48.49,-72,48.35,48.49,126,,1.93,23.72,2.60,19.9
1.77,0.95,Macq Infra stpld,1.47,3.5,1.465,1.475,12,,-,1.73,8.16,-
0.355,0.071,Macq Office unt,0.315,,0.315,0.32,3.75,,-,0.49,11.90,-
3.19,1.291,MAP Grp forus,3.07,-7,3.02,3.07,21,,5.66,-,6.84,2.6
4.74,3.80,Metcash Ltd,4.39,-5,4.38,4.42,25,f,1.21,0.11,5.69,14.5
18.63,12.00,Milton Corp,18.60,11,18.45,18.85,78,f,0.74,17.82,4.19,32.2
1.745,0.542,Mirvac Grp stpld,1.63,-2,1.63,1.635,4.2,,-,1.73,2.58,-
15.02,5.80,Monadelphous Grp,14.92,9,14.91,15.00,74,f,1.18,1.40,4.96,17.1
3.98,3.59,Myer Hldgs Ltd,3.62,,3.61,3.64,-,,-,-,-,-
32.37,15.85,National Aust Bank,26.99,-22,26.95,27.00,146,f,1.80,12.66,5.41,10.3
4.35,2.01,Navitas Ltd,4.20,,4.20,4.25,14.3,f,1.00,-0.23,3.40,29.4
18.41,8.93,News Corp b voting,17.96,16,17.84,17.97,5.14,,14.51,-0.04,0.29,24.1
14.46,8.71,Nufarm Ltd,10.70,-5,10.70,10.77,27,,1.24,3.59,2.52,31.9
3.58,1.40,OneSteel Ltd,3.51,4,3.50,3.54,10,,2.26,1.66,2.85,15.5
26.77,10.75,Orica Ltd,26.30,7,26.27,26.41,97,p,1.50,1.71,3.69,18.1
17.61,12.34,Origin Energy,17.55,39,17.50,17.56,50,f,15.82,8.31,2.85,2.2
41.39,21.60,Perpetual Ltd,37.35,-3,37.25,37.70,100,f,0.96,3.46,2.68,38.9
6.34,2.90,Platinum Asset,5.71,-1,5.62,5.72,20,f,1.12,-,3.50,25.4
6.56,3.61,Primary Health Care,5.82,-7,5.81,5.85,14,f,2.05,-,2.41,20.3
4.57,0.031,Prime Infr Grp stpld,3.89,3,3.88,3.91,-,,-,-,-,-
3.06,1.38,Qantas Airways,2.90,-5,2.89,2.90,6,,0.93,2.25,2.07,51.8
26.55,15.01,QBE Insurance Grp,24.50,-45,24.48,24.60,127,p,1.68,5.17,5.18,11.5
12.09,8.95,Ramsay Health Care,11.14,-4,11.07,11.14,38,f,1.35,0.09,3.41,21.7
25.60,15.50,Reece Aust Ltd,24.00,-79,23.50,24.85,51,f,1.90,5.35,2.13,24.7
6.67,4.46,ResMed Inc cdi 10:1,5.68,7,5.59,5.68,-,,-,1.75,-,23.8
7.03,2.02,Seek Ltd,6.86,11,6.82,6.92,9.2,f,2.04,0.51,1.34,36.5
29.15,14.44,Sims Metal Mgmt,24.48,75,24.48,24.60,38,f,-,8.09,1.55,-
15.64,9.96,Sonic Healthcare,14.85,-19,14.85,15.06,57,p,0.82,-1.72,3.84,31.7
14.035,7.018,Soul Pattinson,13.85,7,13.65,13.85,32,f,14.57,10.91,2.31,3.0
1.119,0.725,SP AusNet stpld,0.895,-1,0.89,0.90,9.92,p,0.81,0.91,11.08,11.1
1.47,0.83,Spark Infrastructure stpld,1.405,-2.5,1.40,1.41,15.98,,0.47,1.70,11.37,18.8
4.19,1.955,Stockland stpld,4.00,,4.00,4.03,34,,-,3.61,8.50,-
