100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4960.3 at 16:34 8/4/2010  Report at 19:06 Thursday 8/4/2010. Processed 19:51 Thursday 8/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.88,Adelaide Brighton,2.76,,2.76,2.77,13.5,f,1.51,1.21,4.89,13.5
15.46,13.07,AGL Energy Ltd,15.28,6,15.25,15.30,57,f,0.47,6.21,3.73,56.6
6.42,4.201,Amcor Ltd,6.32,5,6.30,6.33,29.5,,0.71,2.25,4.67,30.2
6.97,4.55,AMP Ltd,6.36,-3,6.35,6.39,30,p,1.24,0.80,4.72,17.1
12.87,7.58,Ansell Ltd,11.96,,11.89,12.08,29,,2.82,1.92,2.42,14.6
25.72,14.90,ANZ Banking Grp,25.18,-33,25.17,25.20,102,f,1.67,10.72,4.05,14.8
3.68,2.60,APA Grp stp,3.55,-3,3.55,3.60,31.75,,0.79,-,8.94,14.2
2.61,1.129,APN News & Media,2.32,,2.30,2.32,4,f,4.17,-0.78,1.72,13.9
7.05,5.50,Argo Invest,6.49,-1,6.46,6.49,25,f,-,6.26,3.85,-
5.75,3.24,Aristocrat Leisure,4.45,1,4.42,4.47,4.5,,-,0.07,1.01,-
1.94,0.857,Asciano Grp stp,1.875,0.5,1.865,1.88,-,,-,0.10,-,-
37.90,30.50,ASX Ltd,34.37,33,34.33,34.40,163.6,f,1.10,3.19,4.76,19.0
5.41,4.14,Aust Foundation,5.11,3,5.10,5.11,21,f,0.43,4.76,4.11,57.2
1.465,0.67,Austar United,1.195,1.5,1.19,1.195,-,,-,-0.31,-,25.4
0.585,0.298,Australand Prop stp,0.555,1.5,0.555,0.56,5,,-,0.68,9.01,-
6.72,3.51,AXA Asia Pacific,6.34,4,6.32,6.35,18.5,p,1.89,1.12,2.92,18.2
13.49,7.384,Bank of Qld,11.91,-14,11.91,12.00,52,f,1.46,6.62,4.37,15.7
10.48,5.901,Bendigo & Adelaide,10.06,-1,10.02,10.10,43,f,0.83,5.16,4.27,28.3
12.19,7.64,Billabong Intl,11.26,-3,11.22,11.30,36,p,1.59,0.84,3.20,19.7
3.48,1.812,BlueScope Steel,2.97,-2,2.96,2.97,5,,-,2.47,1.68,-
0.41,0.085,Boart Longyear,0.35,1.5,0.345,0.35,-,,-,0.14,-,-
6.40,3.46,Boral Ltd,5.80,-5,5.77,5.81,12.5,f,1.82,4.23,2.16,25.6
