100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4825.5 at 16:34 11/3/2010  Report at 19:05 Thursday 11/3/2010. Processed 19:14 Thursday 11/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.61,Adelaide Brighton,2.42,-2,2.41,2.43,13.5,f,1.51,1.21,5.58,11.9
15.46,13.07,AGL Energy Ltd,14.98,-1,14.96,15.00,57,f,0.47,6.21,3.81,55.5
6.35,3.677,Amcor Ltd,5.96,2,5.94,5.98,29.5,,0.71,2.25,4.95,28.5
6.97,4.02,AMP Ltd,6.12,-4,6.11,6.14,30,p,1.24,0.80,4.90,16.5
12.25,7.58,Ansell Ltd,11.78,3,11.61,11.80,29,,2.82,1.92,2.46,14.4
25.25,13.10,ANZ Banking Grp,24.06,12,24.02,24.10,102,f,1.67,10.72,4.24,14.1
3.68,2.56,APA Grp stp,3.50,2,3.49,3.52,31.75,,0.79,-,9.07,14.0
2.61,0.983,APN News & Media,2.36,,2.35,2.38,4,f,4.17,-0.78,1.69,14.1
7.05,4.76,Argo Invest,6.46,,6.44,6.46,25,f,-,6.56,3.87,-
5.75,3.24,Aristocrat Leisure,4.45,-1,4.38,4.48,4.5,,-,0.07,1.01,-
1.94,0.452,Asciano Grp stp,1.84,-2,1.835,1.84,-,,-,0.10,-,-
37.90,28.35,ASX Ltd,35.62,-47,35.62,35.70,163.6,f,1.10,3.19,4.59,19.7
5.41,3.65,Aust Foundation,5.08,1,5.07,5.08,21,f,0.43,5.04,4.13,56.9
1.465,0.65,Austar United,1.15,,1.14,1.155,-,,-,-0.31,-,24.5
0.585,0.184,Australand Prop stp,0.51,,0.505,0.515,8,,-,0.68,15.69,-
6.72,3.03,AXA Asia Pacific,6.22,-7,6.21,6.22,18.5,p,1.89,1.12,2.97,17.8
13.49,6.86,Bank of Qld,11.20,-7,11.20,11.25,52,f,1.46,6.62,4.64,14.8
10.48,5.901,Bendigo & Adelaide,9.75,-1,9.71,9.78,43,f,0.83,5.16,4.41,27.4
12.19,6.865,Billabong Intl,10.87,-3,10.55,10.89,36,p,1.59,0.84,3.31,19.0
3.48,1.756,BlueScope Steel,2.71,-1,2.71,2.72,5,,-,2.47,1.85,-
0.41,0.056,Boart Longyear,0.31,-0.5,0.31,0.315,-,,-,0.14,-,-
6.40,2.64,Boral Ltd,5.52,-6,5.50,5.54,12.5,f,1.82,4.23,2.26,24.3
8.37,4.71,Brambles Ltd,7.47,-6,7.45,7.48,25,p,1.38,0.66,3.35,21.7
16.80,9.02,Brickworks Ltd,12.59,4,12.51,12.59,39,f,5.89,8.27,3.10,5.5
14.00,8.01,Caltex Aust,11.14,28,11.13,11.15,25,f,4.65,10.48,2.24,9.6
32.00,8.741,Campbell Brothers,28.92,7,28.75,29.00,95,p,1.71,2.96,3.28,17.8
2.12,1.415,CFS Retail Prop unt,1.885,,1.88,1.89,12.5,,-,1.99,6.63,-
4.50,0.96,Challenger FSG Ltd,4.05,6,4.02,4.05,13.5,,2.61,3.36,3.33,11.5
0.355,0.14,Charter Hall Office unt,0.285,,0.285,0.29,2.5,,4.01,0.44,8.77,2.8
11.72,8.02,Coca-Cola Amatil,11.22,5,11.21,11.23,43.5,f,1.39,1.38,3.88,18.5
69.79,46.21,Cochlear Ltd,65.88,-29,65.80,66.00,190,f,1.27,3.25,2.88,27.2
58.65,29.16,C'wlth Bank  of Aust ,55.80,11,55.80,55.81,235,f,1.41,-,4.21,16.9
1.045,0.675,C'wlth Prop ord unt   ,0.945,0.5,0.945,0.95,6.85,,-,1.11,7.25,-
12.64,7.41,Computershare Ltd,12.17,-27,12.17,12.25,25,p,2.27,-1.54,2.05,21.4
0.49,0.273,ConnectEast stp,0.43,-1,0.43,0.435,2,,-,-,4.65,-
3.44,1.895,Consolidated Media,3.19,,3.17,3.21,16.5,f,3.48,0.88,5.17,5.6
9.39,5.75,Crown Ltd,8.23,,8.21,8.24,37,p,-,3.24,4.50,-
36.74,28.43,CSL Ltd,36.20,44,36.11,36.24,75,,2.85,6.11,2.07,17.0
2.18,1.05,CSR Ltd,1.70,3.5,1.695,1.70,4,f,-,0.87,2.35,-
5.96,2.34,David Jones Ltd,5.08,1,5.07,5.09,28,f,1.13,1.16,5.51,16.1
0.89,0.653,DEXUS Prop Grp stp,0.81,,0.81,0.815,6.15,,-,0.95,7.59,-
9.44,3.94,Downer EDI Ltd,7.68,-20,7.67,7.74,29.1,,1.87,2.15,3.79,14.1
1.90,1.42,DUET Grp forus,1.83,-0.5,1.825,1.83,20,p,0.22,-,10.93,41.7
1.885,0.835,Fairfax Media Ltd,1.755,1.5,1.73,1.755,1.1,,8.45,-0.31,0.63,18.9
20.39,3.65,Flight Centre,20.23,5,19.89,20.23,26,f,2.44,2.56,1.29,31.9
5.89,4.80,Foster's Grp,5.41,-4,5.40,5.42,27.25,f,0.73,0.52,5.04,27.3
1.78,0.93,Goodman Fielder,1.48,-1,1.475,1.485,11.25,,1.28,-0.16,7.60,10.3
0.71,0.182,Goodman Grp forus,0.615,,0.615,0.62,1.5,,-,0.50,2.44,-
0.71,0.247,GPT Grp stp,0.575,,0.575,0.58,4.5,,-,0.69,7.83,-
4.85,2.22,Harvey Norman,3.93,1,3.92,3.95,13,f,1.98,2.10,3.31,15.2
5.18,3.61,Healthscope Ltd,4.25,-3,4.22,4.30,22.5,f,1.32,0.66,5.29,14.3
0.14,0.087,Hutchison,0.115,-0.5,0.115,0.12,-,,-,0.10,-,1.8
3.83,2.03,Incitec Pivot,3.59,8,3.57,3.60,4.4,,-,0.14,1.23,-
0.67,0.298,ING Office Fd stp,0.625,0.5,0.625,0.63,6.2,,-,0.74,9.92,-
4.21,3.25,Insurance Aust Grp,3.95,-5,3.94,3.96,14.5,f,1.73,1.29,3.67,15.8
1.71,1.07,Intoll Grp stp,1.175,1.5,1.165,1.175,12,,-,1.78,10.21,-
6.69,2.471,IOOF Hldgs Ltd,6.55,-4,6.50,6.58,21,f,0.93,0.56,3.21,33.6
8.86,3.61,James Hardie Ind cdi,7.57,-4,7.41,7.59,-,,-,-0.40,-,40.1
23.71,10.60,JB Hi-Fi Ltd,19.77,4,19.72,19.78,62,f,1.67,1.71,3.14,19.1
41.70,18.94,Leighton Hldgs,39.65,65,39.55,39.65,120,f,1.73,7.52,3.03,19.0
10.907,5.12,Lend Lease Grp stp,8.66,31,8.66,8.69,36,f,1.20,3.99,4.16,20.1
58.80,18.05,Macq Grp Ltd,49.40,35,49.28,49.42,126,,1.93,23.72,2.55,20.3
3.38,1.568,MAP Grp forus,3.22,-4,3.18,3.23,21,,-,-0.30,6.52,-
4.74,3.86,Metcash Ltd,4.07,-1,4.06,4.08,25,f,1.21,0.11,6.14,13.4
19.40,12.85,Milton Corp,17.84,-11,17.75,18.04,70,f,0.64,18.37,3.92,39.9
1.745,0.656,Mirvac Grp stp,1.495,-1,1.495,1.50,4.2,,-,-,2.81,-
3.98,3.12,Myer Hldgs Ltd,3.44,-3,3.41,3.44,-,,-,-,-,-
32.37,17.09,National Aust Bank,26.75,-5,26.70,26.79,146,f,1.80,12.66,5.46,10.2
5.27,2.18,Navitas Ltd,4.95,5,4.91,4.99,16.9,f,0.99,-0.25,3.41,29.5
18.49,9.91,News Corp b voting,18.26,-4,18.12,18.29,5.14,,14.51,0.45,0.28,24.5
14.46,8.28,Nufarm Ltd,8.43,5,8.40,8.43,27,,1.24,3.59,3.20,25.2
3.73,1.583,OneSteel Ltd,3.63,4,3.62,3.64,9,,0.61,1.72,2.48,66.6
26.77,13.10,Orica Ltd,25.87,56,25.86,26.08,97,p,1.50,1.71,3.75,17.8
17.94,13.32,Origin Energy,16.55,-11,16.51,16.66,50,f,1.45,8.48,3.02,22.9
41.39,23.50,Perpetual Ltd,35.96,-47,35.90,36.30,165,f,1.11,4.46,4.59,19.6
6.34,3.01,Platinum Asset,5.50,-10,5.50,5.55,20,f,1.17,-,3.64,23.5
9.15,3.362,Premier Invest,8.49,22,8.38,8.50,35,f,1.78,2.07,4.12,13.6
6.56,3.61,Primary Health Care,4.06,-6,4.06,4.08,22,f,1.91,-1.15,5.42,9.6
3.06,1.545,Qantas Airways,2.81,-3,2.80,2.82,6,,-,2.25,2.14,-
25.70,16.15,QBE Insurance Grp,21.06,-35,21.01,21.06,128,p,1.54,5.16,6.08,10.7
13.85,9.12,Ramsay Health Care,13.61,7,13.50,13.67,40,f,1.61,1.70,2.94,21.2
11.05,3.77,REA Grp,10.90,8,10.70,10.92,10,,1.00,0.45,0.92,108.6
26.65,15.60,Reece Aust Ltd,26.65,,24.56,26.65,53,f,2.06,5.41,1.99,24.4
6.66,4.46,ResMed Inc cdi  10:1,6.62,8,6.50,6.67,-,,-,-,-,26.4
7.72,2.41,Seek Ltd,7.41,-20,7.40,7.44,9.9,f,1.86,0.55,1.34,40.3
8.09,5.03,Seven Network   ,7.91,-8,7.89,7.95,34,f,7.60,9.70,4.30,3.1
29.15,16.26,Sims Metal Mgmt,20.07,-26,20.07,20.13,20,f,-,8.87,1.00,-
15.64,10.14,Sonic Healthcare,13.68,6,13.67,13.70,59,p,0.81,-1.48,4.31,28.7
14.50,7.508,Soul Pattinson,13.39,-6,13.39,13.50,32,f,14.57,10.91,2.39,2.9
1.002,0.725,SP AusNet stp,0.90,-1,0.90,0.905,9.92,p,0.81,0.91,11.02,11.2
1.445,0.88,Spark Infrastructure stp,1.26,,1.255,1.26,13.56,,0.89,1.78,10.76,10.4
4.23,2.55,Stockland stp,4.03,-4,4.02,4.04,27.8,,-,-,6.90,-
9.59,4.87,Suncorp-Metway,8.52,-3,8.52,8.53,35,f,0.98,5.43,4.11,24.9
7.70,6.21,Tabcorp Hldgs Ltd,6.84,-4,6.82,6.88,60,f,1.44,-1.53,8.77,7.9
2.87,2.19,Tatts Grp Ltd,2.47,6,2.47,2.48,21,f,1.04,-0.51,8.50,11.3
3.71,2.88,Telstra Corp,3.07,8,3.07,3.08,28,f,1.16,0.36,9.12,9.5
1.875,0.65,Ten Network Hldgs,1.80,2,1.78,1.80,2,,-,-0.35,1.11,-
9.33,5.54,Toll Hldgs Ltd,7.13,4,7.12,7.13,25,f,1.26,1.44,3.51,22.7
1.94,0.125,TPG Telecom Ltd,1.75,5,1.74,1.76,2,f,1.30,-0.01,1.14,67.3
4.80,1.655,Transfield Services,4.16,-3,4.00,4.20,12.25,f,-,0.29,2.94,-
5.64,3.80,Transurban stp,5.16,-9,5.13,5.20,23,,0.08,2.75,4.46,278.9
15.97,7.17,UGL Ltd,14.62,-6,14.50,14.75,64,f,1.26,-0.43,4.38,18.1
0.80,0.139,Virgin Blue Hldgs,0.765,,0.765,0.77,-,,-,0.39,-,-
33.21,17.70,Wesfarmers Ltd,32.29,6,32.23,32.35,115,f,1.13,3.47,3.56,24.9
8.48,3.80,West Aust News,7.46,1,7.38,7.50,29,f,1.29,-,3.89,20.0
14.33,9.46,Westfield Grp stp,12.00,-7,11.98,12.02,94,,-,10.47,7.83,-
27.57,16.75,Westpac Banking,27.00,-33,26.95,27.00,116,f,1.08,7.89,4.30,21.5
30.57,24.36,Woolworths Ltd,28.36,16,28.35,28.40,109,f,1.46,1.99,3.84,17.8
31.79,16.26,WorleyParsons Ltd,25.64,-4,25.57,25.66,90.5,f,1.51,0.16,3.53,18.8
7.87,3.19,Wotif Com Hldgs,7.64,-2,7.59,7.70,20,f,1.21,-0.06,2.62,31.5
