100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5901.5 at 2015-04-09T16:40:36. Report at Thursday, April 9, 2015. Processed Friday at 2015-04-10T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
4.71,3.12,Adelaide Brighton,4.62,-7,4.60,4.63,17.00,f,1.58,1.35,3.68,17.2,,
15.590,12.55,AGL Energy,15.00,-4,15.00,15.04,63.00,f,1.65,8.49,4.20,14.4,,
9.30,4.33,ALS,4.99,-20,4.98,5.00,31.00,p,.92,-.02,6.21,17.6,,
12.49,8.46,Amalgamated Hldgs,12.30,+1,12.30,12.31,43.00,f,1.23,5.23,3.50,23.3,,
14.78,9.88,Amcor,14.26,-4,14.25,14.27,47.90,,1.38,-.06,3.36,21.6,,
6.83,5.02,AMP,6.58,-2,6.57,6.59,26.00,p,1.17,1.42,3.95,21.7,,
29.75,17.81,Ansell,29.19,+25,29.19,29.20,49.24,,.92,.63,1.69,64.1,,
37.25,30.47,ANZ Banking Grp,36.62,-17,36.62,36.64,178.00,f,1.50,14.65,4.86,13.7,,
9.69,6.170,APA Grp stp,9.30,+5,9.27,9.30,36.25,,2.27,2.47,3.90,11.3,,
8.44,7.20,Argo Invest,8.00,-1,8.00,8.01,28.50,f,1.06,7.92,3.56,26.5,,
8.57,4.84,Aristocrat Leisure,8.42,+7,8.40,8.43,16.00,,-,.91,1.90,,,
6.64,5.19,Asciano,6.45,+3,6.45,6.46,16.75,f,1.56,.93,2.60,24.7,,
45.37,34.07,ASX,42.46,+85,42.42,42.50,182.20,f,1.11,6.97,4.29,20.9,,
5.265,4.15,Aurizon Hldgs,4.88,-7,4.88,4.89,18.60,,1.14,2.98,3.81,23.0,,
1.51,1.29,AusNet Services stp,1.495,+.5,1.49,1.495,8.36,p,.37,.86,5.59,48.4,,
6.35,5.80,Aust Foundation,6.24,-1,6.23,6.24,23.00,f,1.02,6.29,3.69,26.5,,
14.73,11.45,Bank of Qld,14.08,+14,14.06,14.08,70.00,f,1.11,7.01,4.97,18.1,,
14.45,10.86,Bendigo&Adelaide Bk,12.40,+10,12.38,12.40,66.00,f,1.43,7.22,5.32,13.1,,
6.64,3.98,BlueScope Steel,4.07,-7,4.05,4.09,,f,-,6.43,,363.4,,
6.66,4.68,Boral,6.59,-5,6.58,6.59,16.50,f,2.36,4.18,2.50,16.9,,
11.95,8.74,Brambles,11.79,-10,11.77,11.79,27.50,p,1.44,.65,2.33,29.7,,
14.90,11.52,Brickworks,14.52,-28,14.51,14.64,43.00,f,1.39,10.41,2.96,24.3,,
9.95,5.65,BT Invest Mgt,9.70,-17,9.70,9.75,35.00,p,1.40,.34,3.61,19.8,,
3.205,2.31,BWP Trust unt,3.10,+3,3.10,3.11,15.55,,2.03,2.18,5.02,9.8,,
38.81,21.00,Caltex Aust,34.73,-2,34.71,34.75,70.00,f,.11,8.64,2.02,469.3,,
11.62,9.35,Carsales.com,10.19,-3,10.19,10.23,49.80,f,.83,.22,4.89,24.7,,
8.27,5.81,Challenger,7.13,-9,7.13,7.14,28.00,p,2.08,3.43,3.93,12.3,,
5.395,4.00,Charter Hall Grp forus,5.24,+6,5.23,5.24,23.40,,1.18,2.38,4.47,19.0,,
11.00,8.19,Coca-Cola Amatil,10.87,-10,10.86,10.87,42.00,p,.85,1.76,3.86,30.5,,
