100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4849.6 at 16:33 21/1/2010  Report at 19:05 Thursday 21/1/2010. Processed 19:17 Thursday 21/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.61,1,2.59,2.64,14,f,1.49,1.15,5.36,12.5
15.46,12.83,AGL Energy Ltd,13.93,,13.89,13.94,54,f,6.63,6.00,3.88,3.9
6.35,3.50,Amcor Ltd,6.09,-2,6.08,6.10,34,,0.74,1.61,5.58,24.1
6.97,3.52,AMP Ltd,6.59,16,6.57,6.60,30,p,0.99,0.67,4.55,22.3
11.01,7.51,Ansell Ltd,10.20,-7,10.11,10.26,28,,3.19,1.98,2.75,11.4
25.25,11.83,ANZ Banking Grp,23.26,-1,23.25,23.29,102,f,1.67,10.72,4.39,13.7
3.68,2.50,APA Grp stpld,3.27,-4,3.27,3.31,31,,0.52,1.18,9.48,20.2
2.61,0.866,APN News & Media,2.34,-4,2.34,2.36,12,,-,-1.23,5.13,-
7.05,4.52,Argo Invest,6.83,-1,6.83,6.85,27,f,-,6.33,3.95,-
5.75,3.16,Aristocrat Leisure,4.07,2,4.07,4.08,14.5,f,-,0.35,3.56,-
1.94,0.32,Asciano Grp stpld,1.785,-5.5,1.78,1.785,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,34.70,-34,34.70,34.74,164.9,f,1.11,2.66,4.75,18.9
5.41,3.45,Aust Foundation,5.36,1,5.34,5.36,21,f,0.51,5.04,3.92,50.5
1.465,0.65,Austar United,1.34,-0.5,1.34,1.345,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.48,,0.475,0.48,8,,-,0.92,16.67,-
6.72,2.52,AXA Asia Pacific,6.60,,6.60,6.65,18.5,p,-,0.96,2.80,-
13.49,6.228,Bank of Qld,11.53,13,11.39,11.55,52,f,1.46,6.62,4.51,15.2
10.44,5.733,Bendigo & Adelaide,10.24,-9,10.20,10.25,43,f,0.60,4.03,4.20,40.0
12.19,5.815,Billabong Intl,11.30,-19,11.29,11.36,45,p,1.54,0.70,3.98,16.3
3.48,1.675,BlueScope Steel,2.92,-8,2.91,2.92,5,,-,2.46,1.71,-
0.41,0.054,Boart Longyear,0.385,-0.5,0.385,0.39,-,,-,-0.10,-,5.6
6.40,2.29,Boral Ltd,5.63,-15,5.61,5.64,13,f,1.85,4.12,2.31,23.4
8.37,4.08,Brambles Ltd,6.92,15,6.91,6.94,30,p,1.34,0.58,4.34,17.2
16.80,9.02,Brickworks Ltd,12.60,-13,12.59,12.60,39,f,5.89,8.27,3.10,5.5
14.00,7.64,Caltex Aust,9.34,-49,9.33,9.40,-,,-,10.60,-,59.9
32.00,8.29,Campbell Brothers,29.40,-140,29.40,29.59,95,p,1.71,2.96,3.23,18.1
2.12,1.415,CFS Retail Prop unt,1.935,-1,1.93,1.95,12.5,,-,2.02,6.46,-
4.50,0.865,Challenger FSG Ltd,4.26,-4,4.25,4.27,12.5,,-,1.81,2.93,-
11.72,8.02,Coca-Cola Amatil,11.12,-21,11.11,11.13,40.5,f,1.35,1.14,3.64,20.3
69.79,46.21,Cochlear Ltd,64.43,-122,64.38,64.67,175,f,1.34,2.78,2.72,27.6
58.65,24.03,C'wlth Bank  of Aust ,56.56,,56.56,56.59,228,f,1.44,13.65,4.03,17.2
1.045,0.67,C'wlth Prop ord unt   ,0.925,-1.5,0.92,0.935,8.8,,-,1.15,9.51,-
12.64,6.41,Computershare Ltd,12.10,-15,12.10,12.22,22,p,2.58,-1.95,1.82,21.3
