100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4890.1 at 16:38 19/3/2010  Report at 19:05 Friday 19/3/2010. Processed 19:56 Friday 19/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.84,Adelaide Brighton,2.61,-3,2.57,2.64,13.5,f,1.51,1.21,5.17,12.8
15.46,13.07,AGL Energy Ltd,15.09,12,15.07,15.11,57,f,0.47,6.21,3.78,55.9
6.35,4.042,Amcor Ltd,6.11,3,6.08,6.12,29.5,,0.71,2.25,4.83,29.2
6.97,4.27,AMP Ltd,6.31,1,6.28,6.32,30,p,1.24,0.80,4.75,17.0
12.37,7.58,Ansell Ltd,12.18,31,12.17,12.18,29,,2.82,1.92,2.38,14.9
25.25,14.28,ANZ Banking Grp,25.11,23,25.08,25.11,102,f,1.67,10.72,4.06,14.7
3.68,2.60,APA Grp stp,3.36,-9,3.35,3.39,31.75,,0.79,-,9.45,13.4
2.61,1.09,APN News & Media,2.32,1,2.30,2.33,4,f,4.17,-0.78,1.72,13.9
7.05,4.97,Argo Invest,6.41,5,6.41,6.42,25,f,-,6.26,3.90,-
5.75,3.24,Aristocrat Leisure,4.33,-5,4.33,4.35,4.5,,-,0.07,1.04,-
1.94,0.576,Asciano Grp stp,1.87,-3,1.865,1.89,-,,-,0.10,-,-
37.90,28.80,ASX Ltd,35.96,-74,35.95,36.03,163.6,f,1.10,3.19,4.55,19.9
5.41,4.00,Aust Foundation,5.05,4,5.04,5.07,21,f,0.43,4.76,4.16,56.6
1.465,0.65,Austar United,1.205,1,1.18,1.205,-,,-,-0.31,-,25.6
0.585,0.216,Australand Prop stp,0.515,,0.515,0.525,8,,-,0.68,15.53,-
6.72,3.25,AXA Asia Pacific,6.29,2,6.28,6.30,18.5,p,1.89,1.12,2.94,18.0
13.49,7.384,Bank of Qld,11.49,1,11.39,11.49,52,f,1.46,6.62,4.53,15.1
10.48,5.901,Bendigo & Adelaide,10.03,3,9.96,10.04,43,f,0.83,5.16,4.29,28.2
12.19,7.276,Billabong Intl,10.83,17,10.73,10.90,36,p,1.59,0.84,3.32,18.9
3.48,1.812,BlueScope Steel,2.82,-2,2.82,2.83,5,,-,2.47,1.77,-
0.41,0.069,Boart Longyear,0.315,0.5,0.315,0.32,-,,-,0.14,-,-
6.40,3.23,Boral Ltd,5.60,,5.57,5.61,12.5,f,1.82,4.23,2.23,24.7
