100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4695.2 at 16:47 7/12/2009  Report at 19:05 Monday 7/12/2009. Processed 19:20 Monday 7/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.54,-3,2.53,2.55,14,f,1.49,1.15,5.51,12.2
15.80,12.83,AGL Energy Ltd,13.72,-13,13.71,13.77,54,f,6.63,6.00,3.94,3.8
6.15,3.50,Amcor Ltd,6.10,8,6.07,6.12,34,,0.74,1.61,5.57,24.1
6.97,3.52,AMP Ltd,6.16,1,6.15,6.19,30,p,0.99,0.67,4.87,20.8
13.38,7.51,Ansell Ltd,10.50,24,10.41,10.58,28,,3.19,1.98,2.67,11.8
25.25,11.83,ANZ Banking Grp,21.95,-3,21.95,22.05,102,f,1.67,10.72,4.65,12.9
3.38,2.50,APA Grp stpld,3.25,,3.22,3.28,31,,0.52,1.18,9.54,20.1
2.61,0.866,APN News & Media,2.34,-5,2.31,2.38,12,,-,-1.23,5.13,-
6.91,4.52,Argo Invest,6.70,,6.70,6.80,27,f,-,6.26,4.03,-
5.75,3.16,Aristocrat Leisure,3.87,8,3.81,3.91,14.5,f,-,0.35,3.75,-
1.76,0.32,Asciano Grp stpld,1.685,-1.5,1.685,1.69,23,,-,-1.41,13.65,-
37.90,23.52,ASX Ltd,33.52,42,33.50,33.59,164.9,f,1.11,2.66,4.92,18.3
5.35,3.45,Aust Foundation,5.15,1,5.11,5.20,21,f,0.51,4.77,4.08,48.5
1.465,0.60,Austar United,1.29,1.5,1.275,1.30,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.505,0.5,0.50,0.505,10,,-,0.92,19.80,-
6.00,2.52,AXA Asia Pacific,5.83,15,5.81,5.83,18.5,p,-,0.96,3.17,-
4.57,0.031,Babcock & Br Infr stp,3.98,,-,-,-,,-,-,-,-
13.49,6.228,Bank of Qld,11.66,-5,11.63,11.72,52,f,1.46,6.62,4.46,15.4
12.157,5.733,Bendigo & Adelaide,8.77,3,8.76,8.82,43,f,0.60,4.03,4.90,34.3
12.19,5.815,Billabong Intl,11.03,51,10.87,11.08,45,p,1.54,0.70,4.08,15.9
3.48,1.675,BlueScope Steel,2.89,-1,2.88,2.89,5,,-,2.46,1.73,-
0.375,0.054,Boart Longyear,0.315,0.5,0.315,0.32,2.87,,2.38,-0.10,9.11,4.6
6.40,2.29,Boral Ltd,5.62,-2,5.62,5.65,13,f,1.85,4.12,2.31,23.3
8.37,4.08,Brambles Ltd,6.39,2,6.37,6.46,30,p,1.34,0.58,4.69,15.9
16.80,9.00,Brickworks Ltd,12.40,-4,12.39,12.45,39,f,5.89,8.27,3.15,5.4
14.00,6.31,Caltex Aust,9.20,12,9.17,9.24,36,,0.43,10.60,3.91,59.0
30.608,8.29,Campbell Brothers,29.45,15,29.20,29.49,95,p,1.71,2.96,3.23,18.2
2.12,1.415,CFS Retail Prop unt,1.86,1,1.855,1.86,12.5,p,-,2.02,6.72,-
4.38,0.865,Challenger FSG Ltd,4.09,-9,4.08,4.13,12.5,,-,1.81,3.06,-
11.25,8.02,Coca-Cola Amatil,11.06,1,10.90,11.10,40.5,f,1.35,1.14,3.66,20.2
68.54,46.21,Cochlear Ltd,65.95,177,64.92,65.96,175,f,1.34,2.78,2.65,28.2
56.24,24.03,C'wlth Bank  of Aust ,53.79,-17,53.76,53.79,228,f,1.44,13.65,4.24,16.4
1.245,0.67,C'wlth Prop ord unt   ,0.94,-1,0.935,0.945,8.8,,-,1.15,9.36,-
11.32,6.41,Computershare Ltd,10.97,2,10.81,11.00,22,p,2.58,-1.95,2.01,19.3
0.541,0.244,ConnectEast stpld,0.42,1,0.42,0.425,2,,-,-,4.76,-
3.44,1.71,Consolidated Media,3.10,,3.05,3.11,16.5,,3.75,0.66,5.32,5.0
9.39,4.56,Crown Ltd,7.78,-25,7.76,7.89,37,p,-,3.42,4.76,-
38.52,26.85,CSL Ltd,31.26,20,31.25,31.28,70,,2.75,7.49,2.24,16.2
2.18,0.905,CSR Ltd,1.70,-2,1.695,1.70,4,f,-,0.87,2.35,-
