100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4694.9 at 16:36 1/3/2010  Report at 19:05 Monday 1/3/2010. Processed 19:41 Monday 1/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.41,4,2.38,2.41,13.5,f,1.51,1.21,5.60,11.8
15.46,12.96,AGL Energy Ltd,14.65,28,14.63,14.66,57,f,0.47,6.21,3.89,54.3
6.35,3.50,Amcor Ltd,5.94,1,5.94,5.95,29.5,,0.71,2.25,4.97,28.4
6.97,3.52,AMP Ltd,5.98,4,5.97,5.99,30,p,1.24,0.80,5.02,16.1
11.87,7.58,Ansell Ltd,11.51,8,11.35,11.59,29,,2.82,1.92,2.52,14.1
25.25,12.31,ANZ Banking Grp,23.59,45,23.57,23.59,102,f,1.67,10.72,4.32,13.8
3.68,2.50,APA Grp stp,3.48,2,3.45,3.51,31.75,,0.79,-,9.12,13.9
2.61,0.866,APN News & Media,2.31,2,2.27,2.34,4,f,4.17,-0.78,1.73,13.8
7.05,4.52,Argo Invest,6.47,-1,6.43,6.47,25,f,-,6.56,3.86,-
5.75,3.16,Aristocrat Leisure,4.30,7,4.28,4.38,4.5,,-,0.07,1.05,-
1.94,0.332,Asciano Grp stp,1.805,0.5,1.805,1.81,-,,-,0.10,-,-
37.90,25.20,ASX Ltd,35.90,-56,35.90,36.00,163.6,f,1.10,3.19,4.56,19.9
5.41,3.45,Aust Foundation,4.98,1,4.97,4.99,21,f,0.43,5.04,4.22,55.8
1.465,0.65,Austar United,1.15,2.5,1.11,1.155,-,,-,-0.31,-,24.5
0.585,0.174,Australand Prop stp,0.49,0.5,0.485,0.495,8,,-,0.68,16.33,-
6.72,2.52,AXA Asia Pacific,6.30,-15,6.29,6.33,18.5,p,1.89,1.12,2.94,18.1
13.49,6.228,Bank of Qld,11.18,31,11.10,11.20,52,f,1.46,6.62,4.65,14.7
10.48,5.733,Bendigo & Adelaide,9.80,18,9.79,9.85,43,f,0.83,5.16,4.39,27.6
12.19,6.158,Billabong Intl,10.25,8,10.05,10.30,36,p,1.59,0.84,3.51,17.9
3.48,1.691,BlueScope Steel,2.47,5,2.47,2.48,5,,-,2.47,2.02,-
0.41,0.054,Boart Longyear,0.31,-0.5,0.305,0.31,-,,-,0.14,-,-
6.40,2.29,Boral Ltd,5.38,1,5.36,5.41,12.5,f,1.82,4.23,2.32,23.7
8.37,4.08,Brambles Ltd,7.11,17,7.11,7.14,25,p,1.38,0.66,3.52,20.6
16.80,9.02,Brickworks Ltd,12.22,-8,12.17,12.25,39,f,5.89,8.27,3.19,5.3
14.00,8.01,Caltex Aust,10.28,-22,10.28,10.37,25,f,4.65,10.48,2.43,8.8
32.00,8.29,Campbell Brothers,28.55,-45,28.50,28.80,95,p,1.71,2.96,3.33,17.6
2.12,1.415,CFS Retail Prop unt,1.925,2.5,1.92,1.93,12.5,,-,1.99,6.49,-
4.50,0.865,Challenger FSG Ltd,3.83,-1,3.83,3.90,13.5,,2.61,3.36,3.52,10.9
11.72,8.02,Coca-Cola Amatil,11.32,10,11.28,11.34,43.5,f,1.39,1.38,3.84,18.7
69.79,46.21,Cochlear Ltd,64.94,149,64.50,65.07,190,f,1.27,3.25,2.93,26.8
58.65,26.43,C'wlth Bank  of Aust ,54.45,53,54.40,54.45,235,f,1.41,-,4.32,16.5
1.045,0.675,Commonwealth Prop ord unt,0.965,1.5,0.96,0.965,6.85,,-,1.11,7.10,-
12.64,6.85,Computershare Ltd,11.92,27,11.72,11.95,25,p,2.27,-1.54,2.10,21.0
0.49,0.244,ConnectEast stp,0.44,0.5,0.44,0.445,2,,-,-,4.55,-
3.44,1.80,Consolidated Media,3.20,8,3.19,3.21,16.5,f,3.48,0.88,5.16,5.6
9.39,4.82,Crown Ltd,8.02,2,7.97,8.05,37,p,-,3.24,4.61,-
35.83,28.43,CSL Ltd,34.85,46,34.82,34.88,75,,2.85,6.11,2.15,16.3
2.18,0.905,CSR Ltd,1.61,-1,1.61,1.615,4,f,-,0.87,2.48,-
5.96,2.02,David Jones Ltd,4.81,7,4.79,4.82,28,f,1.13,1.16,5.82,15.3
0.89,0.519,Dexus Prop Grp stp,0.835,1,0.83,0.835,6.15,,-,0.95,7.37,-
9.44,3.60,Downer EDI Ltd,8.23,33,8.20,8.26,29.1,,1.87,2.15,3.54,15.1
1.90,1.28,DUET Grp forus,1.83,2,1.81,1.86,20,p,0.22,-,10.93,41.7
1.885,0.795,Fairfax Media Ltd,1.665,1.5,1.65,1.675,1.1,,8.45,-0.31,0.66,17.9
20.15,3.39,Flight Centre,19.15,28,19.12,19.19,26,f,2.44,2.56,1.36,30.2
5.89,4.80,Foster's Grp,5.40,1,5.38,5.41,27.25,f,0.73,0.52,5.05,27.3
1.78,0.93,Goodman Fielder,1.57,6.5,1.56,1.575,11.25,,1.18,-0.20,7.17,11.8
0.71,0.123,Goodman Grp forus,0.595,-0.5,0.595,0.60,1.5,,-,0.50,2.52,-
0.71,0.191,GPT Grp stp,0.58,0.5,0.58,0.585,4.5,,-,0.69,7.76,-
4.85,1.905,Harvey Norman,3.79,-4,3.78,3.79,13,f,1.98,2.10,3.43,14.7
5.18,3.61,Healthscope Ltd,4.30,4,4.25,4.35,22.5,f,1.32,0.66,5.23,14.4
0.14,0.085,Hutchison,0.11,,0.105,0.11,-,,-,0.10,-,1.8
3.83,1.925,Incitec Pivot,3.33,9,3.30,3.33,4.4,,-,0.14,1.32,-
0.67,0.184,ING Office Fd stp,0.595,-1,0.595,0.60,6.2,,-,0.74,10.42,-
4.21,2.94,Insurance Aust Grp,4.09,14,4.08,4.10,14.5,f,1.73,1.29,3.55,16.3
1.71,1.00,Intoll Grp stp,1.15,2.5,1.14,1.16,12,,-,1.78,10.43,-
6.68,2.112,IOOF Hldgs Ltd,6.42,29,6.42,6.43,21,f,0.93,0.56,3.27,32.9
8.86,2.89,James Hardie Ind cdi,7.45,1,7.40,7.57,-,,-,-0.40,-,39.4
23.71,9.53,JB Hi-Fi Ltd,19.61,13,19.60,19.70,62,f,1.67,1.71,3.16,19.0
41.70,17.69,Leighton Hldgs,37.95,25,37.78,37.98,120,f,1.73,7.52,3.16,18.2
11.29,5.00,Lend Lease Grp stp,9.28,-39,9.25,9.28,36,f,1.20,3.99,3.88,21.5
58.80,15.00,Macq Grp Ltd,46.00,74,46.00,46.06,126,,1.93,23.72,2.74,18.9
0.355,0.071,Macq Office unt,0.28,,0.275,0.28,2.5,,4.01,0.44,8.93,2.8
3.19,1.291,MAP Grp forus,3.17,5,3.15,3.18,21,,-,-0.30,6.62,-
4.74,3.80,Metcash Ltd,4.15,3,4.14,4.16,25,f,1.21,0.11,6.02,13.7
19.40,12.00,Milton Corp,17.30,-16,17.26,17.43,70,f,0.64,18.37,4.05,38.7
1.745,0.542,Mirvac Grp stp,1.525,-0.5,1.51,1.525,4.2,,-,-,2.75,-
