100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4477.3 at 16:35 14/7/2010  Report at 19:05 Wednesday 14/7/2010. Processed 19:29 Wednesday 14/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.15,2.24,Adelaide Brighton,3.14,7,3.14,3.15,13.5,f,1.51,1.21,4.30,15.4
15.69,13.37,AGL Energy Ltd,14.84,-3,14.81,14.90,57,f,0.47,6.21,3.84,55.0
6.76,4.473,Amcor Ltd,6.72,20,6.69,6.72,29.5,,0.71,2.25,4.39,32.2
6.97,4.87,AMP Ltd,5.44,16,5.42,5.45,30,p,1.24,0.80,5.51,14.7
13.50,8.45,Ansell Ltd,12.88,-11,12.83,13.04,29,,2.82,1.92,2.25,15.8
26.23,16.53,ANZ Banking Grp,22.80,55,22.70,22.80,108,f,1.34,9.99,4.74,15.7
3.83,2.63,APA Grp stp,3.70,2,3.67,3.75,31.75,,0.79,-,8.58,14.8
2.61,1.455,APN News & Media,2.05,6,1.95,2.06,4,f,4.17,-0.78,1.95,12.3
7.05,5.61,Argo Invest,5.97,7,5.93,5.97,25,f,-,5.99,4.19,-
5.75,3.41,Aristocrat Leisure,3.57,16,3.50,3.58,4.5,,-,0.07,1.26,-
1.94,1.315,Asciano Grp stp,1.70,2.5,1.685,1.71,-,,-,0.10,-,-
37.77,28.06,ASX Ltd,29.66,76,29.66,29.68,163.6,f,1.10,3.19,5.52,16.4
5.41,4.42,Aust Foundation,4.80,8,4.78,4.80,21,f,0.43,4.98,4.38,53.8
1.465,0.84,Austar United,1.05,5,1.04,1.05,-,,-,-0.31,-,22.3
3.05,2.125,Australand Prop stp,2.59,5,2.53,2.59,12,,-,0.68,4.63,-
6.72,3.78,AXA Asia Pacific,5.38,7,5.37,5.38,18.5,p,1.89,1.12,3.44,15.4
13.49,9.391,Bank of Qld,10.30,12,10.29,10.33,52,f,1.78,7.20,5.05,11.1
10.48,7.156,Bendigo & Adelaide,8.36,19,8.32,8.38,43,f,0.83,5.16,5.14,23.5
12.32,7.99,Billabong Intl,9.03,8,9.00,9.14,36,p,1.59,0.84,3.99,15.8
3.48,2.03,BlueScope Steel,2.23,7,2.23,2.24,-,,-,2.47,-,-
4.10,1.856,Boart Longyear,2.97,7,2.91,2.98,-,,-,0.14,-,-
6.40,4.22,Boral Ltd,4.30,3,4.28,4.34,12.5,f,1.82,4.23,2.91,18.9
8.37,5.24,Brambles Ltd,5.38,5,5.35,5.39,25,p,1.38,0.66,4.65,15.6
16.80,11.35,Brickworks Ltd,12.25,-12,12.10,12.25,39.5,f,2.54,9.06,3.22,12.2
13.63,8.01,Caltex Aust,9.93,14,9.90,9.96,25,f,4.65,10.48,2.52,8.5
32.00,18.48,Campbell Brothers,30.02,2,29.60,30.07,100,p,1.29,3.76,3.33,23.3
2.12,1.695,CFS Retail Prop unt,1.935,2,1.92,1.94,12.5,,-,1.99,6.46,-
4.50,2.39,Challenger FSG Ltd,3.71,6,3.65,3.72,13.5,,2.61,3.36,3.64,10.5
0.355,0.205,Charter Hall Office unt,0.255,0.5,0.255,0.26,2.5,,4.01,0.44,9.80,2.5
12.15,9.03,Coca-Cola Amatil,11.95,20,11.89,11.96,43.5,f,1.39,1.38,3.64,19.8
79.11,51.25,Cochlear Ltd,73.02,30,72.70,73.20,190,f,1.27,3.25,2.60,30.1
60.00,38.80,C'wlth Bank  of Aust ,51.49,156,51.33,51.49,235,f,1.41,-,4.56,15.6
1.045,0.735,C'wlth Prop ord unt   ,0.98,2.5,0.975,0.98,6.85,,-,1.11,6.99,-
12.90,8.84,Computershare Ltd,10.27,2,10.20,10.31,25,p,2.27,-1.54,2.43,18.1
0.49,0.316,ConnectEast stp,0.385,0.5,0.38,0.385,2,,-,-,5.19,-
3.44,2.63,Consolidated Media,3.10,,3.07,3.12,16.5,f,3.48,0.88,5.32,5.4
9.39,6.95,Crown Ltd,7.88,-3,7.83,7.93,37,p,-,3.24,4.70,-
37.56,29.27,CSL Ltd,33.76,-4,33.61,33.80,75,,2.85,6.11,2.22,15.8
2.18,1.585,CSR Ltd,1.77,3,1.76,1.77,8.5,f,-,1.04,4.80,-
5.96,4.10,David Jones Ltd,4.59,9,4.58,4.60,29,f,1.14,1.22,6.32,13.9
0.89,0.66,DEXUS Prop Grp stp,0.845,2.5,0.84,0.845,5.1,,-,0.95,6.04,-
9.44,3.33,Downer EDI Ltd,4.16,21,4.14,4.17,29.1,,1.87,2.15,7.00,7.6
1.90,1.435,DUET Grp forus,1.69,-0.5,1.68,1.70,20,,0.22,-,11.83,38.5
1.885,1.205,Fairfax Media Ltd,1.445,4,1.435,1.455,1.1,,8.45,-0.31,0.76,15.5
21.43,8.48,Flight Centre,17.59,30,17.50,17.59,26,f,2.44,2.56,1.48,27.7
6.01,5.11,Foster's Grp,5.88,2,5.82,5.89,27.25,f,0.73,0.52,4.63,29.7
1.78,1.27,Goodman Fielder,1.35,0.5,1.345,1.36,11.25,,1.28,-0.16,8.33,9.4
0.75,0.377,Goodman Grp forus,0.63,1,0.625,0.635,1.5,,-,0.50,2.38,-
3.01,0.48,GPT Grp stp,2.99,3,2.95,2.99,3.6,,-,0.69,1.20,-
4.85,3.07,Harvey Norman,3.66,2,3.63,3.67,13,f,1.98,2.10,3.55,14.2
5.62,4.07,Healthscope Ltd,5.46,9,5.43,5.47,22.5,f,1.32,0.66,4.12,18.3
2.67,1.87,Henderson Grp cdi,2.20,3,2.17,2.23,10.69,,0.30,-0.18,4.86,68.1
0.135,0.088,Hutchison,0.094,0.2,0.092,0.094,-,,-,0.10,-,1.5
3.83,2.32,Incitec Pivot,2.98,15,2.97,2.99,4.1,,-,0.27,1.38,-
