100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4604.4 at 16:47 6/11/2009  Report at 19:05 Friday 6/11/2009. Processed 19:16 Friday 6/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.72,3,2.71,2.72,14,f,1.49,1.15,5.15,13.1
15.82,12.83,AGL Energy Ltd,13.53,3,13.52,13.54,54,f,6.63,6.00,3.99,3.8
6.082,3.50,Amcor Ltd,5.49,2,5.47,5.50,34,,0.74,1.61,6.19,21.7
6.97,3.52,AMP Ltd,5.87,12,5.86,5.88,30,p,0.99,0.67,5.11,19.8
13.83,7.51,Ansell Ltd,10.28,35,10.10,10.34,28,,3.19,1.98,2.72,11.5
25.25,11.83,ANZ Banking Grp,22.40,33,22.39,22.40,102,f,1.67,10.72,4.55,13.1
3.39,2.43,APA Grp stpld,3.03,-2,3.02,3.07,31,,0.52,1.18,10.23,18.7
2.998,0.866,APN News & Media,2.21,1,2.15,2.25,12,,-,-1.23,5.43,-
6.91,4.52,Argo Invest,6.68,1,6.68,6.70,27,f,-,6.38,4.04,-
5.75,3.16,Aristocrat Leisure,4.19,4,4.14,4.21,14.5,f,-,0.35,3.46,-
1.76,0.32,Asciano Grp stpld,1.56,3,1.56,1.57,23,,-,-1.41,14.74,-
37.90,23.52,ASX Ltd,33.45,63,33.43,33.85,164.9,f,1.11,2.66,4.93,18.3
5.35,3.41,Aust Foundation,5.22,5,5.20,5.22,21,f,0.51,4.79,4.02,49.2
1.39,0.60,Austar United,1.285,-1.5,1.27,1.295,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.53,1.5,0.53,0.535,10,,-,0.92,18.87,-
5.19,2.52,AXA Asia Pacific,4.30,22,4.29,4.31,18.5,p,-,0.96,4.30,-
13.49,6.228,Bank of Qld,11.60,29,11.60,11.63,52,f,1.46,6.62,4.48,15.3
13.59,5.733,Bendigo & Adelaide,8.50,7,8.48,8.59,43,f,0.60,4.03,5.06,33.2
12.19,5.815,Billabong Intl,10.00,13,9.96,10.00,45,p,1.54,0.70,4.50,14.5
3.92,1.675,BlueScope Steel,2.95,5,2.95,2.96,5,,-,2.46,1.69,-
0.375,0.054,Boart Longyear,0.29,0.5,0.285,0.29,2.87,,2.38,-0.10,9.90,4.2
6.40,2.29,Boral Ltd,5.55,20,5.54,5.60,13,f,1.85,4.12,2.34,23.0
8.53,4.08,Brambles Ltd,7.02,9,6.94,7.03,30,p,1.34,0.58,4.27,17.5
16.80,8.50,Brickworks Ltd,12.44,-3,12.33,12.46,39,f,5.89,8.27,3.14,5.4
14.00,6.18,Caltex Aust,10.25,30,10.25,10.29,36,,0.43,10.60,3.51,65.7
30.608,8.29,Campbell Brothers,28.29,-6,28.11,28.29,100,p,2.02,2.73,3.53,14.0
2.17,1.415,CFS Retail Prop unt,1.89,1.5,1.865,1.89,12.5,p,-,2.02,6.61,-
4.07,0.865,Challenger FSG Ltd,3.68,6,3.65,3.69,12.5,,-,1.81,3.40,-
12.00,7.91,Coca-Cola Amatil,10.26,18,10.22,10.29,40.5,f,1.35,1.14,3.95,18.7
68.54,46.21,Cochlear Ltd,62.30,59,62.00,62.30,175,f,1.34,2.78,2.81,26.7
56.24,24.03,C'wlth Bank  of Aust ,52.71,86,52.67,52.80,228,f,1.44,13.65,4.33,16.0
1.34,0.67,C'wlth Prop ord unt   ,0.94,2,0.935,0.945,8.8,,-,1.15,9.36,-
11.32,6.11,Computershare Ltd,10.32,3,10.32,10.38,22,p,2.58,-1.95,2.13,18.2
0.773,0.244,ConnectEast stpld,0.425,2.5,0.42,0.425,2,,-,-,4.71,-
3.44,1.71,Consolidated Media,2.98,1,2.96,3.00,16.5,,3.75,0.66,5.54,4.8
