100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4903.2 at 16:34 24/3/2010  Report at 19:05 Wednesday 24/3/2010. Processed 19:29 Wednesday 24/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.84,Adelaide Brighton,2.62,6,2.56,2.63,13.5,f,1.51,1.21,5.15,12.8
15.46,13.07,AGL Energy Ltd,15.22,8,15.20,15.28,57,f,0.47,6.21,3.75,56.4
6.35,4.07,Amcor Ltd,6.19,2,6.18,6.20,29.5,,0.71,2.25,4.77,29.6
6.97,4.55,AMP Ltd,6.33,3,6.32,6.34,30,p,1.24,0.80,4.74,17.1
12.63,7.58,Ansell Ltd,12.52,47,11.74,12.60,29,,2.82,1.92,2.32,15.3
25.72,14.90,ANZ Banking Grp,25.37,-8,25.36,25.37,102,f,1.67,10.72,4.02,14.9
3.68,2.60,APA Grp stp,3.42,-3,3.40,3.42,31.75,,0.79,-,9.28,13.7
2.61,1.09,APN News & Media,2.30,,2.28,2.32,4,f,4.17,-0.78,1.74,13.8
7.05,5.21,Argo Invest,6.46,8,6.41,6.46,25,f,-,6.26,3.87,-
5.75,3.24,Aristocrat Leisure,4.58,10,4.45,4.58,4.5,,-,0.07,0.98,-
1.94,0.64,Asciano Grp stp,1.875,-0.5,1.865,1.88,-,,-,0.10,-,-
37.90,28.80,ASX Ltd,35.93,23,35.88,35.99,163.6,f,1.10,3.19,4.55,19.9
5.41,4.12,Aust Foundation,5.00,-4,5.00,5.03,21,f,0.43,4.76,4.20,56.0
1.465,0.65,Austar United,1.185,-1.5,1.175,1.195,-,,-,-0.31,-,25.2
0.585,0.243,Australand Prop stp,0.52,,0.52,0.525,8,,-,0.68,15.38,-
6.72,3.25,AXA Asia Pacific,6.33,,6.30,6.36,18.5,p,1.89,1.12,2.92,18.1
13.49,7.384,Bank of Qld,11.82,21,11.80,11.83,52,f,1.46,6.62,4.40,15.6
10.48,5.901,Bendigo & Adelaide,10.15,16,10.03,10.15,43,f,0.83,5.16,4.24,28.6
12.19,7.64,Billabong Intl,11.02,31,10.87,11.03,36,p,1.59,0.84,3.27,19.3
3.48,1.812,BlueScope Steel,2.89,4,2.89,2.90,5,,-,2.47,1.73,-
0.41,0.085,Boart Longyear,0.305,-1,0.305,0.31,-,,-,0.14,-,-
6.40,3.40,Boral Ltd,5.74,12,5.74,5.75,12.5,f,1.82,4.23,2.18,25.3
8.37,4.74,Brambles Ltd,7.43,-12,7.42,7.44,25,p,1.38,0.66,3.36,21.6
16.80,9.36,Brickworks Ltd,12.60,-5,12.54,12.60,39,f,5.89,8.27,3.10,5.5
14.00,8.01,Caltex Aust,11.40,9,11.34,11.40,25,f,4.65,10.48,2.19,9.8
32.00,11.955,Campbell Brothers,28.84,-10,28.31,28.93,95,p,1.71,2.96,3.29,17.8
5.86,3.56,Carsales Com Ltd,5.55,-16,5.50,5.60,6.6,f,1.24,0.01,1.19,67.7
2.12,1.415,CFS Retail Prop unt,1.91,0.5,1.90,1.92,12.5,,-,1.99,6.54,-
4.50,1.37,Challenger FSG Ltd,4.19,10,4.14,4.23,13.5,,2.61,3.36,3.22,11.9
0.355,0.14,Charter Hall Office unt,0.28,,0.28,0.285,2.5,,4.01,0.44,8.93,2.8
11.72,8.08,Coca-Cola Amatil,11.15,-10,11.14,11.16,43.5,f,1.39,1.38,3.90,18.4
71.64,47.03,Cochlear Ltd,71.62,102,71.20,71.65,190,f,1.27,3.25,2.65,29.6
58.65,33.95,C'wlth Bank  of Aust ,57.21,51,57.15,57.21,235,f,1.41,-,4.11,17.3
1.045,0.675,C'wlth Prop ord unt   ,0.935,1,0.93,0.935,6.85,,-,1.11,7.33,-
12.74,8.31,Computershare Ltd,12.58,13,12.56,12.64,25,p,2.27,-1.54,1.99,22.1
0.49,0.273,ConnectEast stp,0.435,0.5,0.435,0.44,2,,-,-,4.60,-
3.44,1.90,Consolidated Media,3.29,,3.28,3.29,16.5,f,3.48,0.88,5.02,5.7
9.39,5.95,Crown Ltd,8.39,9,8.31,8.45,37,p,-,3.24,4.41,-
36.74,28.43,CSL Ltd,35.60,35,35.60,35.65,75,,2.85,6.11,2.11,16.7
2.18,1.17,CSR Ltd,1.66,1,1.66,1.665,4,f,-,0.87,2.41,-
5.96,2.70,David Jones Ltd,4.96,10,4.95,4.97,29,f,1.14,1.22,5.85,15.0
0.89,0.655,DEXUS Prop Grp stp,0.79,-0.5,0.79,0.795,6.15,,-,0.95,7.78,-
9.44,4.32,Downer EDI Ltd,7.33,-3,7.32,7.35,29.1,,1.87,2.15,3.97,13.5
1.90,1.42,DUET Grp forus,1.785,-1.5,1.78,1.79,20,p,0.22,-,11.20,40.7
1.885,0.985,Fairfax Media Ltd,1.835,4.5,1.79,1.845,1.1,,8.45,-0.31,0.60,19.7
21.16,5.25,Flight Centre,21.02,17,21.00,21.03,26,f,2.44,2.56,1.24,33.2
5.89,4.80,Foster's Grp,5.28,-1,5.28,5.29,27.25,f,0.73,0.52,5.16,26.7
1.78,0.995,Goodman Fielder,1.515,0.5,1.51,1.52,11.25,,1.28,-0.16,7.43,10.5
0.71,0.182,Goodman Grp forus,0.65,,0.65,0.655,1.5,,-,0.50,2.31,-
0.71,0.313,GPT Grp stp,0.565,-0.5,0.56,0.565,4.5,,-,0.69,7.96,-
4.85,2.48,Harvey Norman,3.60,-2,3.60,3.61,13,f,1.98,2.10,3.61,14.0
5.18,3.61,Healthscope Ltd,4.46,8,4.45,4.49,22.5,f,1.32,0.66,5.04,15.0
0.14,0.088,Hutchison,0.115,,0.11,0.115,-,,-,0.10,-,1.8
3.83,2.03,Incitec Pivot,3.41,-5,3.40,3.43,4.4,,-,0.14,1.29,-
0.67,0.345,ING Office Fd stp,0.605,-0.5,0.60,0.605,5.05,,-,0.74,8.35,-
4.21,3.29,Insurance Aust Grp,3.96,,3.95,3.99,14.5,f,1.73,1.29,3.66,15.8
1.71,1.07,Intoll Grp stp,1.145,-1,1.14,1.15,12,,-,1.78,10.48,-
7.11,2.994,IOOF Hldgs Ltd,6.94,6,6.94,6.95,21,f,0.93,0.56,3.03,35.6
8.86,3.73,James Hardie Ind cdi,7.53,5,7.53,7.59,-,,-,-0.40,-,39.9
23.71,11.21,JB Hi-Fi Ltd,20.59,63,20.41,20.65,62,f,1.67,1.71,3.01,19.9
41.70,18.99,Leighton Hldgs,39.05,-7,39.00,39.10,120,f,1.73,7.52,3.07,18.8
10.907,5.884,Lend Lease Grp stp,8.76,-6,8.73,8.76,36,f,1.20,3.99,4.11,20.3
58.80,24.00,Macq Grp Ltd,49.91,8,49.91,49.95,126,,1.93,23.72,2.52,20.5
3.38,1.607,MAP Grp forus,3.06,-4,3.06,3.09,21,,-,-0.30,6.86,-
4.74,3.86,Metcash Ltd,4.16,,4.15,4.17,25,f,1.21,0.11,6.01,13.7
19.40,13.70,Milton Corp,17.87,14,17.74,17.85,70,f,0.64,17.65,3.92,40.0
1.745,0.738,Mirvac Grp stp,1.48,,1.475,1.48,6.2,,-,-,4.19,-
15.77,7.96,Monadelphous Grp,15.37,-18,15.37,15.59,79,f,1.15,1.52,5.14,16.9
3.98,3.12,Myer Hldgs Ltd,3.37,7,3.35,3.38,10.5,f,0.39,-0.21,3.12,82.2
32.37,20.08,National Aust Bank,27.37,1,27.36,27.38,146,f,1.80,12.66,5.33,10.4
5.56,2.18,Navitas Ltd,5.30,1,5.25,5.30,16.9,f,0.99,-0.25,3.19,31.5
18.49,10.87,News Corp b voting,18.23,1,18.20,18.34,5.14,,14.51,0.45,0.28,24.4
14.46,8.28,Nufarm Ltd,8.80,,8.77,8.83,27,,1.24,3.59,3.07,26.3
4.00,1.876,OneSteel Ltd,3.91,5,3.90,3.92,9,,0.61,1.72,2.30,71.7
26.86,14.35,Orica Ltd,26.21,-19,26.18,26.39,97,p,1.50,1.71,3.70,18.1
17.94,13.32,Origin Energy,16.66,-15,16.64,16.70,50,f,1.45,8.48,3.00,23.0
41.39,25.23,Perpetual Ltd,36.70,-19,36.60,36.94,165,f,1.11,4.46,4.50,20.0
6.34,3.25,Platinum Asset,5.53,10,5.41,5.57,20,f,1.17,-,3.62,23.6
6.56,3.98,Primary Health Care,4.41,15,4.39,4.42,22,f,1.91,-1.15,4.99,10.5
3.06,1.695,Qantas Airways,2.79,-2,2.79,2.80,6,,-,2.25,2.15,-
25.70,18.41,QBE Insurance Grp,21.22,4,21.22,21.25,128,p,1.54,5.16,6.03,10.8
13.85,9.12,Ramsay Health Care,13.68,7,13.61,13.74,40,f,1.61,1.70,2.92,21.3
11.82,4.01,REA Grp,11.61,7,11.61,11.82,10,,1.00,0.45,0.86,115.6
26.65,15.85,Reece Aust Ltd,25.30,5,24.82,26.00,53,f,2.06,5.41,2.09,23.2
6.92,4.46,ResMed Inc cdi  10:1,6.87,6,6.85,6.87,-,,-,-,-,27.4
8.18,2.70,Seek Ltd,7.95,-10,7.95,8.05,9.9,f,1.86,0.55,1.25,43.2
8.09,5.03,Seven Network   ,7.80,4,7.79,7.81,34,f,7.60,9.70,4.36,3.0
29.15,16.56,Sims Metal Mgmt,21.37,28,21.35,21.45,20,f,-,8.87,0.94,-
15.64,10.55,Sonic Healthcare,14.16,31,14.10,14.20,59,p,0.81,-1.48,4.17,29.7
14.50,9.128,Soul Pattinson,13.62,12,13.62,13.68,32,f,14.57,10.91,2.35,2.9
0.983,0.725,SP AusNet stp,0.90,,0.895,0.90,9.92,p,0.81,0.91,11.02,11.2
4.23,2.598,Stockland stp,4.05,2,4.03,4.05,27.8,,-,-,6.86,-
9.59,5.62,Suncorp-Metway,8.62,10,8.62,8.64,35,f,0.98,5.43,4.06,25.2
7.70,6.21,Tabcorp Hldgs Ltd,6.88,4,6.85,6.89,60,f,1.44,-1.53,8.72,8.0
2.87,2.19,Tatts Grp Ltd,2.47,4,2.46,2.47,21,f,1.04,-0.51,8.50,11.3
3.71,2.88,Telstra Corp,3.08,-4,3.07,3.08,28,f,1.16,0.36,9.09,9.5
1.895,0.735,Ten Network Hldgs,1.85,-1,1.845,1.86,2,,-,-0.35,1.08,-
9.33,5.54,Toll Hldgs Ltd,7.43,5,7.42,7.44,25,f,1.26,1.44,3.36,23.6
2.32,0.22,TPG Telecom Ltd,2.23,-2,2.19,2.23,3,f,1.90,0.06,1.35,39.1
4.80,1.905,Transfield Services,4.06,-3,4.06,4.07,12.25,f,-,0.29,3.02,-
5.64,3.85,Transurban stp,5.05,-10,5.03,5.07,23,,0.08,2.75,4.55,273.0
15.97,8.83,UGL Ltd,14.70,-31,14.69,14.79,64,f,1.26,-0.43,4.35,18.2
0.80,0.203,Virgin Blue Hldgs,0.69,-1,0.685,0.69,-,,-,0.39,-,-
33.21,18.25,Wesfarmers Ltd,32.07,13,32.05,32.15,115,f,1.13,3.47,3.59,24.7
8.48,3.96,West Aust News,7.91,4,7.90,7.99,29,f,1.29,-,3.67,21.2
14.33,9.46,Westfield Grp stp,11.99,-11,11.98,12.04,94,,-,10.47,7.84,-
27.88,18.27,Westpac Banking,27.76,28,27.75,27.77,116,f,1.08,7.89,4.18,22.2
30.57,24.75,Woolworths Ltd,28.70,10,28.66,28.72,109,f,1.46,1.99,3.80,18.1
31.79,17.05,WorleyParsons Ltd,25.62,-23,25.60,25.63,90.5,f,1.51,0.16,3.53,18.8
7.87,3.54,Wotif Com Hldgs,7.54,5,7.46,7.65,20,f,1.21,-0.06,2.65,31.1
