100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4847.0 at 16:34 30/12/2009  Report at 17:15 Wednesday 30/12/2009. Processed 17:22 Wednesday 30/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.75,2,2.74,2.76,14,f,1.49,1.15,5.09,13.2
15.46,12.83,AGL Energy Ltd,14.00,-19,14.00,14.04,54,f,6.63,6.00,3.86,3.9
6.29,3.50,Amcor Ltd,6.20,,6.19,6.20,34,,0.74,1.61,5.48,24.5
6.97,3.52,AMP Ltd,6.78,6,6.75,6.78,30,p,0.99,0.67,4.42,22.9
12.70,7.51,Ansell Ltd,10.74,6,10.71,10.74,28,,3.19,1.98,2.61,12.0
25.25,11.83,ANZ Banking Grp,22.74,4,22.73,22.74,102,f,1.67,10.72,4.49,13.3
3.59,2.50,APA Grp stpld,3.43,-10,3.43,3.46,31,,0.52,1.18,9.04,21.2
2.61,0.866,APN News & Media,2.35,4,2.34,2.35,12,,-,-1.23,5.11,-
6.91,4.52,Argo Invest,6.80,,6.77,6.80,27,f,-,6.33,3.97,-
5.75,3.16,Aristocrat Leisure,4.07,1,4.06,4.07,14.5,f,-,0.35,3.56,-
1.885,0.32,Asciano Grp stpld,1.795,-2.5,1.795,1.80,23,,-,-1.41,12.81,-
37.90,23.52,ASX Ltd,34.72,-26,34.72,34.74,164.9,f,1.11,2.66,4.75,19.0
5.35,3.45,Aust Foundation,5.18,,5.18,5.20,21,f,0.51,4.86,4.05,48.8
1.465,0.65,Austar United,1.415,-2,1.415,1.42,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.515,-0.5,0.515,0.52,8,,-,0.92,15.53,-
6.58,2.52,AXA Asia Pacific,6.49,-2,6.48,6.52,18.5,p,-,0.96,2.85,-
13.49,6.228,Bank of Qld,11.42,-15,11.40,11.42,52,f,1.46,6.62,4.55,15.0
11.021,5.733,Bendigo & Adelaide,9.70,9,9.70,9.75,43,f,0.60,4.03,4.43,37.9
12.19,5.815,Billabong Intl,10.78,-1,10.75,10.78,45,p,1.54,0.70,4.17,15.6
