100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4877.7 at 16:36 18/3/2010  Report at 19:05 Thursday 18/3/2010. Processed 19:17 Thursday 18/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.84,Adelaide Brighton,2.64,9,2.60,2.66,13.5,f,1.51,1.21,5.11,12.9
15.46,13.07,AGL Energy Ltd,14.97,9,14.96,15.01,57,f,0.47,6.21,3.81,55.4
6.35,4.024,Amcor Ltd,6.08,9,6.08,6.10,29.5,,0.71,2.25,4.85,29.1
6.97,4.27,AMP Ltd,6.30,3,6.27,6.31,30,p,1.24,0.80,4.76,17.0
12.25,7.58,Ansell Ltd,11.87,22,11.86,11.87,29,,2.82,1.92,2.44,14.5
25.25,14.18,ANZ Banking Grp,24.88,27,24.87,24.89,102,f,1.67,10.72,4.10,14.6
3.68,2.60,APA Grp stp,3.45,9,3.42,3.48,31.75,,0.79,-,9.20,13.8
2.61,1.09,APN News & Media,2.31,1,2.28,2.33,4,f,4.17,-0.78,1.73,13.8
7.05,4.96,Argo Invest,6.36,-8,6.35,6.43,25,f,-,6.26,3.93,-
5.75,3.24,Aristocrat Leisure,4.38,-6,4.37,4.39,4.5,,-,0.07,1.03,-
1.94,0.576,Asciano Grp stp,1.90,-2,1.895,1.905,-,,-,0.10,-,-
37.90,28.80,ASX Ltd,36.70,32,36.64,36.73,163.6,f,1.10,3.19,4.46,20.3
5.41,3.98,Aust Foundation,5.01,-5,5.01,5.05,21,f,0.43,4.76,4.19,56.1
1.465,0.65,Austar United,1.195,-2.5,1.19,1.21,-,,-,-0.31,-,25.4
0.585,0.216,Australand Prop stp,0.515,-0.5,0.51,0.515,8,,-,0.68,15.53,-
6.72,3.25,AXA Asia Pacific,6.27,1,6.27,6.28,18.5,p,1.89,1.12,2.95,18.0
13.49,7.384,Bank of Qld,11.48,8,11.46,11.50,52,f,1.46,6.62,4.53,15.1
10.48,5.901,Bendigo & Adelaide,10.00,12,9.96,10.02,43,f,0.83,5.16,4.30,28.1
12.19,7.276,Billabong Intl,10.66,-8,10.56,10.71,36,p,1.59,0.84,3.38,18.6
3.48,1.812,BlueScope Steel,2.84,-6,2.83,2.84,5,,-,2.47,1.76,-
0.41,0.069,Boart Longyear,0.31,-1,0.31,0.315,-,,-,0.14,-,-
6.40,3.20,Boral Ltd,5.60,8,5.58,5.60,12.5,f,1.82,4.23,2.23,24.7
8.37,4.74,Brambles Ltd,7.43,2,7.42,7.46,25,p,1.38,0.66,3.36,21.6
16.80,9.16,Brickworks Ltd,12.62,,12.60,12.62,39,f,5.89,8.27,3.09,5.5
14.00,8.01,Caltex Aust,11.32,6,11.30,11.35,25,f,4.65,10.48,2.21,9.7
32.00,11.034,Campbell Brothers,28.97,14,28.31,28.97,95,p,1.71,2.96,3.28,17.9
2.12,1.415,CFS Retail Prop unt,1.915,3,1.905,1.925,12.5,,-,1.99,6.53,-
4.50,1.01,Challenger FSG Ltd,4.03,-2,4.00,4.06,13.5,,2.61,3.36,3.35,11.4
0.355,0.14,Charter Hall Office unt,0.285,0.5,0.28,0.285,2.5,,4.01,0.44,8.77,2.8
11.72,8.08,Coca-Cola Amatil,11.24,8,11.22,11.26,43.5,f,1.39,1.38,3.87,18.6
69.79,46.21,Cochlear Ltd,68.25,34,68.15,68.55,190,f,1.27,3.25,2.78,28.2
58.65,32.84,C'wlth Bank  of Aust ,56.61,47,56.40,56.80,235,f,1.41,-,4.15,17.1
1.045,0.675,C'wlth Prop ord unt   ,0.935,-1,0.935,0.94,6.85,,-,1.11,7.33,-
12.74,8.03,Computershare Ltd,12.40,-29,12.30,12.40,25,p,2.27,-1.54,2.02,21.8
0.49,0.273,ConnectEast stp,0.435,-1.5,0.435,0.44,2,,-,-,4.60,-
3.44,1.90,Consolidated Media,3.27,-4,3.25,3.30,16.5,f,3.48,0.88,5.05,5.7
9.39,5.77,Crown Ltd,8.28,-4,8.15,8.31,37,p,-,3.24,4.47,-
36.74,28.43,CSL Ltd,35.86,-48,35.80,35.89,75,,2.85,6.11,2.09,16.8
2.18,1.10,CSR Ltd,1.665,-1,1.66,1.67,4,f,-,0.87,2.40,-
5.96,2.70,David Jones Ltd,5.09,-4,5.08,5.12,29,f,1.09,1.16,5.70,16.2
0.89,0.653,DEXUS Prop Grp stp,0.795,,0.795,0.80,6.15,,-,0.95,7.74,-
9.44,4.22,Downer EDI Ltd,7.47,-13,7.46,7.51,29.1,,1.87,2.15,3.90,13.7
1.90,1.42,DUET Grp forus,1.81,1.5,1.805,1.825,20,p,0.22,-,11.05,41.2
1.885,0.96,Fairfax Media Ltd,1.79,,1.79,1.795,1.1,,8.45,-0.31,0.61,19.2
20.43,4.60,Flight Centre,20.38,27,20.36,20.39,26,f,2.44,2.56,1.28,32.1
5.89,4.80,Foster's Grp,5.32,,5.31,5.33,27.25,f,0.73,0.52,5.12,26.9
1.78,0.995,Goodman Fielder,1.515,-1.5,1.505,1.52,11.25,,1.28,-0.16,7.43,10.5
0.71,0.182,Goodman Grp forus,0.64,1.5,0.635,0.64,1.5,,-,0.50,2.34,-
0.71,0.247,GPT Grp stp,0.57,1,0.565,0.57,4.5,,-,0.69,7.89,-
4.85,2.35,Harvey Norman,3.68,-6,3.67,3.68,13,f,1.98,2.10,3.53,14.3
5.18,3.61,Healthscope Ltd,4.32,-13,4.30,4.36,22.5,f,1.32,0.66,5.21,14.5
0.14,0.088,Hutchison,0.115,-0.5,0.115,0.12,-,,-,0.10,-,1.8
3.83,2.03,Incitec Pivot,3.70,7,3.65,3.70,4.4,,-,0.14,1.19,-
0.67,0.341,ING Office Fd stp,0.605,,0.605,0.61,6.2,,-,0.74,10.25,-
4.21,3.29,Insurance Aust Grp,3.98,-5,3.97,3.99,14.5,f,1.73,1.29,3.64,15.9
1.71,1.07,Intoll Grp stp,1.155,-1,1.145,1.16,12,,-,1.78,10.39,-
7.11,2.859,IOOF Hldgs Ltd,7.07,23,7.00,7.07,21,f,0.93,0.56,2.97,36.3
8.86,3.73,James Hardie Ind cdi,7.86,19,7.80,7.87,-,,-,-0.40,-,41.6
23.71,10.92,JB Hi-Fi Ltd,19.92,-13,19.82,20.00,62,f,1.67,1.71,3.11,19.3
41.70,18.94,Leighton Hldgs,39.10,-75,39.08,39.10,120,f,1.73,7.52,3.07,18.8
10.907,5.884,Lend Lease Grp stp,8.72,7,8.71,8.78,36,f,1.20,3.99,4.13,20.2
58.80,22.70,Macq Grp Ltd,49.66,29,49.60,49.72,126,,1.93,23.72,2.54,20.4
3.38,1.568,MAP Grp forus,3.08,-2,3.08,3.11,21,,-,-0.30,6.82,-
4.74,3.86,Metcash Ltd,4.15,4,4.13,4.16,25,f,1.21,0.11,6.02,13.7
19.40,12.90,Milton Corp,17.75,,17.75,17.80,70,f,0.64,17.65,3.94,39.7
1.745,0.697,Mirvac Grp stp,1.475,,1.475,1.48,4.2,,-,-,2.85,-
15.50,7.64,Monadelphous Grp,15.47,28,15.47,15.49,79,f,1.15,1.52,5.11,17.0
3.98,3.12,Myer Hldgs Ltd,3.51,-2,3.50,3.51,10.5,f,0.39,-0.21,2.99,85.6
32.37,18.87,National Aust Bank,26.75,-8,26.74,26.75,146,f,1.80,12.66,5.46,10.2
5.50,2.18,Navitas Ltd,5.35,6,5.18,5.37,16.9,f,0.99,-0.25,3.16,31.8
18.49,10.01,News Corp b voting,18.17,-9,18.07,18.18,5.14,,14.51,0.45,0.28,24.4
14.46,8.28,Nufarm Ltd,8.80,5,8.76,8.83,27,,1.24,3.59,3.07,26.3
3.85,1.867,OneSteel Ltd,3.83,1,3.80,3.84,9,,0.61,1.72,2.35,70.3
26.86,13.72,Orica Ltd,26.72,91,26.66,26.84,97,p,1.50,1.71,3.63,18.4
17.94,13.32,Origin Energy,16.50,-15,16.47,16.50,50,f,1.45,8.48,3.03,22.8
41.39,25.23,Perpetual Ltd,36.25,5,35.95,36.28,165,f,1.11,4.46,4.55,19.8
6.34,3.12,Platinum Asset,5.63,8,5.59,5.63,20,f,1.17,-,3.55,24.0
6.56,3.78,Primary Health Care,4.18,,4.17,4.19,22,f,1.91,-1.15,5.26,9.9
4.57,0.034,Prime Infr Grp stp,3.64,4,3.62,3.67,-,,-,-,-,-
3.06,1.68,Qantas Airways,2.85,2,2.85,2.86,6,,-,2.25,2.11,-
25.70,18.35,QBE Insurance Grp,20.76,-46,20.76,20.78,128,p,1.54,5.16,6.17,10.6
13.85,9.12,Ramsay Health Care,13.52,-5,13.40,13.63,40,f,1.61,1.70,2.96,21.1
11.68,4.01,REA Grp,11.49,-1,11.41,11.50,10,,1.00,0.45,0.87,114.4
26.65,15.60,Reece Aust Ltd,26.50,,25.20,25.90,53,f,2.06,5.41,2.00,24.3
6.73,4.46,ResMed Inc cdi  10:1,6.73,3,6.63,6.73,-,,-,-,-,26.8
8.18,2.70,Seek Ltd,7.90,-10,7.85,7.91,9.9,f,1.86,0.55,1.25,42.9
8.09,5.03,Seven Network   ,7.76,-21,7.74,7.88,34,f,7.60,9.70,4.38,3.0
29.15,16.56,Sims Metal Mgmt,20.29,24,20.19,20.40,20,f,-,8.87,0.99,-
15.64,10.55,Sonic Healthcare,13.79,-18,13.77,13.86,59,p,0.81,-1.48,4.28,29.0
14.50,8.392,Soul Pattinson,13.30,-15,13.30,13.38,32,f,14.57,10.91,2.41,2.9
1.002,0.725,SP AusNet stp,0.875,-2.5,0.875,0.88,9.92,p,0.81,0.91,11.34,10.9
4.23,2.598,Stockland stp,3.97,5,3.96,3.97,27.8,,-,-,7.00,-
9.59,5.62,Suncorp-Metway,8.53,-10,8.50,8.54,35,f,0.98,5.43,4.10,24.9
7.70,6.21,Tabcorp Hldgs Ltd,6.75,-1,6.75,6.76,60,f,1.44,-1.53,8.89,7.8
2.87,2.19,Tatts Grp Ltd,2.43,-2,2.43,2.44,21,f,1.04,-0.51,8.64,11.1
3.71,2.88,Telstra Corp,3.17,4,3.17,3.18,28,f,1.16,0.36,8.83,9.8
1.89,0.685,Ten Network Hldgs,1.83,,1.82,1.83,2,,-,-0.35,1.09,-
9.33,5.54,Toll Hldgs Ltd,7.28,-1,7.27,7.30,25,f,1.26,1.44,3.43,23.1
