100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4687.8 at 16:47 15/12/2009  Report at 19:05 Tuesday 15/12/2009. Processed 19:17 Tuesday 15/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.58,3,2.56,2.59,14,f,1.49,1.15,5.43,12.4
15.80,12.83,AGL Energy Ltd,13.65,-10,13.60,13.65,54,f,6.63,6.00,3.96,3.8
6.29,3.50,Amcor Ltd,6.23,3,6.20,6.24,34,,0.74,1.61,5.46,24.6
6.97,3.52,AMP Ltd,6.20,-3,6.19,6.21,30,p,0.99,0.67,4.84,20.9
12.84,7.51,Ansell Ltd,10.50,,10.28,10.53,28,,3.19,1.98,2.67,11.8
25.25,11.83,ANZ Banking Grp,21.43,27,21.42,21.44,102,f,1.67,10.72,4.76,12.6
3.38,2.50,APA Grp stpld,3.23,-8,3.23,3.25,31,,0.52,1.18,9.60,19.9
2.61,0.866,APN News & Media,2.21,-5,2.15,2.26,12,,-,-1.23,5.43,-
6.91,4.52,Argo Invest,6.61,-4,6.61,6.63,27,f,-,6.26,4.08,-
5.75,3.16,Aristocrat Leisure,3.90,7,4.10,3.87,14.5,f,-,0.35,3.72,-
1.79,0.32,Asciano Grp stpld,1.76,1.5,1.75,1.76,23,,-,-1.41,13.07,-
37.90,23.52,ASX Ltd,34.05,25,34.05,34.19,164.9,f,1.11,2.66,4.84,18.6
5.35,3.45,Aust Foundation,5.12,-2,5.12,5.15,21,f,0.51,4.77,4.10,48.3
1.465,0.60,Austar United,1.335,3,1.29,1.35,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.495,-0.5,0.495,0.50,10,,-,0.92,20.20,-
6.01,2.52,AXA Asia Pacific,5.78,6,5.70,5.80,18.5,p,-,0.96,3.20,-
13.49,6.228,Bank of Qld,11.00,-16,11.00,11.09,52,f,1.46,6.62,4.73,14.5
12.157,5.733,Bendigo & Adelaide,8.90,-22,8.85,8.93,43,f,0.60,4.03,4.83,34.8
12.19,5.815,Billabong Intl,10.97,7,10.81,11.05,45,p,1.54,0.70,4.10,15.9
3.48,1.675,BlueScope Steel,2.85,-1,2.85,2.86,5,,-,2.46,1.75,-
0.375,0.054,Boart Longyear,0.34,-2,0.34,0.345,2.87,,2.38,-0.10,8.44,5.0
6.40,2.29,Boral Ltd,5.75,10,5.75,5.77,13,f,1.85,4.12,2.26,23.9
8.37,4.08,Brambles Ltd,6.36,3,6.36,6.38,30,p,1.34,0.58,4.72,15.8
16.80,9.00,Brickworks Ltd,12.38,-2,12.34,12.38,39,f,5.89,8.27,3.15,5.4
14.00,6.73,Caltex Aust,8.44,34,8.43,8.44,36,,0.43,10.60,4.27,54.1
30.608,8.29,Campbell Brothers,29.00,20,28.74,29.00,95,p,1.71,2.96,3.28,17.9
2.12,1.415,CFS Retail Prop unt,1.89,2.5,1.885,1.895,12.5,p,-,2.02,6.61,-
4.38,0.865,Challenger FSG Ltd,4.09,7,4.07,4.09,12.5,,-,1.81,3.06,-
11.50,8.02,Coca-Cola Amatil,11.33,13,11.27,11.48,40.5,f,1.35,1.14,3.57,20.7
68.54,46.21,Cochlear Ltd,64.33,-152,64.33,64.80,175,f,1.34,2.78,2.72,27.5
56.24,24.03,C'wlth Bank  of Aust ,52.72,-8,52.70,52.79,228,f,1.44,13.65,4.32,16.0
1.215,0.67,C'wlth Prop ord unt   ,0.95,2,0.945,0.95,8.8,,-,1.15,9.26,-
11.32,6.41,Computershare Ltd,10.81,8,10.70,10.88,22,p,2.58,-1.95,2.04,19.0
0.536,0.244,ConnectEast stpld,0.425,0.5,0.425,0.43,2,,-,-,4.71,-
3.44,1.71,Consolidated Media,3.03,-2,3.01,3.07,16.5,,3.75,0.66,5.45,4.9
9.39,4.56,Crown Ltd,7.81,12,7.80,7.84,37,p,-,3.42,4.74,-
38.52,28.43,CSL Ltd,30.60,22,30.59,30.80,70,,2.75,7.49,2.29,15.9
2.18,0.905,CSR Ltd,1.715,6.5,1.695,1.715,4,f,-,0.87,2.33,-
5.96,2.02,David Jones Ltd,5.39,-3,5.37,5.39,28,f,1.13,1.16,5.19,17.1
0.89,0.519,Dexus Prop Grp stpld,0.815,1,0.815,0.82,7.3,,-,1.01,8.96,-
9.24,3.01,Downer EDI Ltd,8.55,-4,8.54,8.60,29,,1.88,2.18,3.39,15.7
2.319,1.28,DUET Grp forus,1.83,1,1.82,1.83,24.12,p,-,1.70,13.18,-
1.805,0.795,Fairfax Media Ltd,1.645,0.5,1.64,1.65,2,,-,-0.37,1.22,-
18.86,3.39,Flight Centre,17.43,6,17.10,17.45,9,,4.26,1.92,0.52,45.5
5.89,4.80,Foster's Grp,5.47,-1,5.45,5.49,27.25,f,0.84,0.46,4.98,24.0
1.78,0.93,Goodman Fielder,1.54,2,1.525,1.55,10.5,p,1.27,-0.20,6.82,11.6
0.949,0.123,Goodman Grp forus,0.585,,0.58,0.585,9.65,,-,0.84,16.50,-
0.851,0.191,GPT Grp stpld,0.57,1,0.57,0.575,5.6,,-,0.71,9.82,-
4.85,1.805,Harvey Norman,4.26,7,4.22,4.27,11,f,1.83,2.01,2.58,21.1
5.00,3.61,Healthscope Ltd,4.87,8,4.86,4.97,21.5,f,1.34,0.06,4.41,16.9
0.145,0.079,Hutchison,0.12,-0.5,0.12,0.125,-,,-,0.11,-,-
3.42,1.63,Incitec Pivot,3.32,8,3.30,3.32,4.4,,-,0.14,1.33,-
0.899,0.184,ING Office Fd stpld,0.58,1.5,0.58,0.585,7.92,,-,0.99,13.66,-
4.21,2.94,Insurance Aust Grp,3.84,1,3.81,3.85,10,f,0.93,1.16,2.60,41.2
6.07,2.112,IOOF Hldgs Ltd,5.71,8,5.58,5.74,4,f,4.17,0.55,0.70,34.2
8.59,2.89,James Hardie Ind cdi,8.18,-6,8.10,8.25,-,,-,-0.40,-,43.3
23.71,8.41,JB Hi-Fi Ltd,22.77,-71,22.76,23.00,44,f,2.01,1.21,1.93,25.8
38.99,16.15,Leighton Hldgs,36.95,32,36.70,36.95,115,f,1.30,7.43,3.11,24.7
11.29,4.85,Lend Lease Grp stpld,9.50,7,9.50,9.55,41,f,-,4.20,4.32,-
58.80,15.00,Macq Grp Ltd,47.53,-7,47.40,47.55,126,,1.93,23.72,2.65,19.5
1.82,0.95,Macq Infra stpld,1.315,-1.5,1.315,1.32,20,p,-,1.73,15.21,-
0.355,0.071,Macq Office unt,0.295,,0.29,0.295,3.75,,-,0.49,12.71,-
2.95,1.291,MAP Grp forus,2.79,11,2.78,2.79,21,,5.66,-,7.53,2.3
4.74,3.80,Metcash Ltd,4.35,-2,4.35,4.36,25,f,1.21,0.11,5.75,14.4
18.18,12.00,Milton Corp,17.67,-11,17.67,17.74,78,f,0.74,17.91,4.41,30.6
1.745,0.542,Mirvac Grp stpld,1.515,5.5,1.50,1.52,5,,-,1.73,3.30,-
3.98,3.60,Myer Hldgs Ltd,3.77,-2,3.76,3.77,-,,-,-,-,-
32.37,15.85,National Aust Bank,27.99,2,27.91,28.00,146,f,1.80,12.66,5.22,10.7
4.24,2.01,Navitas Ltd,3.91,4,3.85,4.00,14.3,f,1.00,-0.23,3.66,27.3
16.66,8.93,News Corp b voting,16.45,-17,16.45,16.48,5.14,,14.51,-0.04,0.31,22.1
14.46,8.71,Nufarm Ltd,10.68,-12,10.66,10.68,27,,1.24,3.59,2.53,31.9
3.49,1.40,OneSteel Ltd,3.15,10,3.13,3.15,10,,2.26,1.66,3.17,13.9
25.91,10.75,Orica Ltd,25.06,-4,24.90,25.09,97,p,1.50,1.71,3.87,17.3
17.30,12.34,Origin Energy,16.01,23,15.98,16.05,50,f,15.82,8.31,3.12,2.0
41.39,21.60,Perpetual Ltd,36.89,5,36.58,36.90,100,f,0.96,3.46,2.71,38.4
6.34,2.90,Platinum Asset,5.10,-10,5.06,5.11,20,f,1.12,-,3.92,22.7
9.15,3.268,Premier Invest,8.42,2,8.34,8.44,35,f,1.78,2.07,4.16,13.5
6.56,3.61,Primary Health Care,5.83,14,5.80,5.87,14,f,2.05,-,2.40,20.3
4.57,0.031,Prime Infr Grp stpld,3.82,-9,3.82,3.91,-,,-,-,-,-
