100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4475.1 at 16:36 23/7/2010  Report at 19:05 Friday 23/7/2010. Processed 19:13 Friday 23/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.18,2.29,Adelaide Brighton,3.15,,3.13,3.16,13.5,f,1.51,1.21,4.29,15.4
15.69,13.37,AGL Energy Ltd,14.91,3,14.89,14.91,57,f,0.47,6.21,3.82,55.2
7.04,4.473,Amcor Ltd,6.84,5,6.83,6.86,29.5,,0.71,2.25,4.31,32.7
6.97,5.06,AMP Ltd,5.35,9,5.35,5.36,30,p,1.24,0.80,5.61,14.4
13.73,8.54,Ansell Ltd,13.59,15,13.43,13.64,29,,2.82,1.92,2.13,16.6
26.23,17.00,ANZ Banking Grp,22.41,31,22.40,22.42,108,f,1.34,9.99,4.82,15.5
3.83,2.63,APA Grp stp,3.71,3,3.68,3.73,31.75,,0.79,-,8.56,14.8
2.61,1.63,APN News & Media,2.00,4,1.96,2.03,4,f,4.17,-0.78,2.00,12.0
7.05,5.61,Argo Invest,5.88,7,5.88,5.90,25,f,-,5.99,4.25,-
5.75,3.39,Aristocrat Leisure,3.58,15,3.50,3.59,4.5,,-,0.07,1.26,-
1.94,1.375,Asciano Grp stp,1.70,0.5,1.695,1.705,-,,-,0.10,-,-
37.77,28.02,ASX Ltd,28.71,35,28.63,28.77,163.6,f,1.10,3.19,5.70,15.9
5.41,4.52,Aust Foundation,4.78,1,4.77,4.79,21,f,0.43,4.98,4.39,53.5
1.465,0.84,Austar United,1.035,3,1.00,1.045,-,,-,-0.31,-,22.0
3.05,2.125,Australand Prop stp,2.59,7,2.52,2.59,12,,-,0.68,4.63,-
6.72,3.91,AXA Asia Pacific,5.46,11,5.43,5.46,18.5,p,1.89,1.12,3.39,15.6
13.49,9.74,Bank of Qld,10.31,35,10.28,10.34,52,f,1.78,7.20,5.04,11.2
10.48,7.196,Bendigo & Adelaide,8.21,20,8.21,8.26,43,f,0.83,5.16,5.24,23.1
12.32,8.28,Billabong Intl,9.13,14,9.08,9.21,36,p,1.59,0.84,3.94,16.0
3.48,2.03,BlueScope Steel,2.38,9,2.37,2.39,-,,-,2.47,-,-
4.10,1.896,Boart Longyear,2.92,11,2.90,2.94,-,,-,0.14,-,-
6.40,4.15,Boral Ltd,4.27,7,4.26,4.30,12.5,f,1.82,4.23,2.93,18.8
8.37,5.22,Brambles Ltd,5.43,13,5.43,5.44,25,p,1.38,0.66,4.60,15.8
16.80,11.35,Brickworks Ltd,12.00,1,11.96,12.00,39.5,f,2.54,9.06,3.29,11.9
13.63,8.01,Caltex Aust,10.60,22,10.57,10.62,25,f,4.65,10.48,2.36,9.1
32.00,20.514,Campbell Brothers,30.00,,30.00,30.27,100,p,1.29,3.76,3.33,23.2
2.12,1.695,CFS Retail Prop unt,1.955,4,1.95,1.955,12.5,,-,1.99,6.39,-
4.50,2.40,Challenger FSG Ltd,3.68,13,3.63,3.68,13.5,,2.61,3.36,3.67,10.5
0.355,0.215,Charter Hall Office unt,0.25,0.5,0.25,0.255,2.5,,4.01,0.44,10.00,2.5
12.15,9.11,Coca-Cola Amatil,11.71,-1,11.70,11.73,43.5,f,1.39,1.38,3.71,19.4
79.11,54.53,Cochlear Ltd,74.55,55,73.80,74.63,190,f,1.27,3.25,2.55,30.8
60.00,39.80,C'wlth Bank  of Aust ,51.24,132,51.00,51.33,235,f,1.41,-,4.59,15.5
1.045,0.735,C'wlth Prop ord unt   ,0.98,1.5,0.975,0.98,6.85,,-,1.11,6.99,-
12.90,8.91,Computershare Ltd,10.38,38,10.37,10.41,25,p,2.27,-1.54,2.41,18.3
0.49,0.33,ConnectEast stp,0.40,0.5,0.395,0.40,2,,-,-,5.00,-
3.44,2.71,Consolidated Media,3.14,-1,3.14,3.15,16.5,f,3.48,0.88,5.25,5.5
9.39,6.95,Crown Ltd,8.00,9,7.95,8.05,37,p,-,3.24,4.63,-
37.56,29.28,CSL Ltd,32.40,66,32.37,32.40,75,,2.85,6.11,2.31,15.2
2.18,1.585,CSR Ltd,1.72,1,1.715,1.72,8.5,f,-,1.04,4.94,-
