100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4757.6 at 16:38 4/3/2010  Report at 19:05 Thursday 4/3/2010. Processed 19:12 Thursday 4/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.39,-1,2.38,2.43,13.5,f,1.51,1.21,5.65,11.7
15.46,13.05,AGL Energy Ltd,14.41,-30,14.40,14.43,57,f,0.47,6.21,3.96,53.4
6.35,3.574,Amcor Ltd,5.90,9,5.89,5.93,29.5,,0.71,2.25,5.00,28.2
6.97,3.52,AMP Ltd,5.98,1,5.95,5.99,30,p,1.24,0.80,5.02,16.1
11.87,7.58,Ansell Ltd,11.65,5,11.55,11.68,29,,2.82,1.92,2.49,14.3
25.25,12.31,ANZ Banking Grp,23.67,-21,23.65,23.68,102,f,1.67,10.72,4.31,13.9
3.68,2.52,APA Grp stp,3.43,-3,3.42,3.48,31.75,,0.79,-,9.26,13.7
2.61,0.866,APN News & Media,2.32,-3,2.30,2.35,4,f,4.17,-0.78,1.72,13.9
7.05,4.52,Argo Invest,6.42,-7,6.42,6.47,25,f,-,6.56,3.89,-
5.75,3.16,Aristocrat Leisure,4.20,-10,4.17,4.21,4.5,,-,0.07,1.07,-
1.94,0.368,Asciano Grp stp,1.82,-4.5,1.82,1.825,-,,-,0.10,-,-
37.90,25.20,ASX Ltd,35.90,4,35.84,36.00,163.6,f,1.10,3.19,4.56,19.9
5.41,3.45,Aust Foundation,5.05,1,5.03,5.05,21,f,0.43,5.04,4.16,56.6
1.465,0.65,Austar United,1.13,1.5,1.115,1.15,-,,-,-0.31,-,24.0
0.585,0.174,Australand Prop stp,0.50,0.5,0.495,0.50,8,,-,0.68,16.00,-
6.72,2.62,AXA Asia Pacific,6.32,3,6.30,6.33,18.5,p,1.89,1.12,2.93,18.1
13.49,6.228,Bank of Qld,11.28,-11,11.15,11.28,52,f,1.46,6.62,4.61,14.9
10.48,5.743,Bendigo & Adelaide,9.87,9,9.81,9.95,43,f,0.83,5.16,4.36,27.8
12.19,6.197,Billabong Intl,10.29,19,10.25,10.33,36,p,1.59,0.84,3.50,18.0
3.48,1.723,BlueScope Steel,2.64,-2,2.64,2.65,5,,-,2.47,1.89,-
0.41,0.054,Boart Longyear,0.32,1,0.32,0.325,-,,-,0.14,-,-
6.40,2.29,Boral Ltd,5.43,-1,5.41,5.47,12.5,f,1.82,4.23,2.30,23.9
8.37,4.55,Brambles Ltd,7.24,-13,7.23,7.24,25,p,1.38,0.66,3.45,21.0
16.80,9.02,Brickworks Ltd,12.28,-1,12.20,12.28,39,f,5.89,8.27,3.18,5.3
14.00,8.01,Caltex Aust,10.28,,10.21,10.30,25,f,4.65,10.48,2.43,8.8
32.00,8.405,Campbell Brothers,28.64,-1,28.61,28.70,95,p,1.71,2.96,3.32,17.7
2.12,1.415,CFS Retail Prop unt,1.915,,1.915,1.92,12.5,,-,1.99,6.53,-
4.50,0.865,Challenger FSG Ltd,3.98,1,3.94,3.99,13.5,,2.61,3.36,3.39,11.3
0.355,0.071,Charter Hall Office unt,0.29,,0.285,0.29,2.5,,4.01,0.44,8.62,2.9
11.72,8.02,Coca-Cola Amatil,11.26,14,11.23,11.36,43.5,f,1.39,1.38,3.86,18.6
69.79,46.21,Cochlear Ltd,65.29,19,64.60,65.49,190,f,1.27,3.25,2.91,27.0
58.65,26.43,C'wlth Bank  of Aust ,54.97,-17,54.80,54.97,235,f,1.41,-,4.28,16.6
1.045,0.675,C'wlth Prop ord unt   ,0.975,0.5,0.97,0.98,6.85,,-,1.11,7.03,-
12.64,7.32,Computershare Ltd,11.86,,11.80,11.94,25,p,2.27,-1.54,2.11,20.9
0.49,0.244,ConnectEast stp,0.425,-1,0.42,0.425,2,,-,-,4.71,-
3.44,1.80,Consolidated Media,3.13,-1,3.12,3.14,16.5,f,3.48,0.88,5.27,5.4
9.39,4.89,Crown Ltd,8.09,-21,8.03,8.15,37,p,-,3.24,4.57,-
35.80,28.43,CSL Ltd,34.80,5,34.77,34.81,75,,2.85,6.11,2.16,16.3
2.18,0.92,CSR Ltd,1.68,5,1.675,1.68,4,f,-,0.87,2.38,-
5.96,2.02,David Jones Ltd,4.90,-2,4.90,4.93,28,f,1.13,1.16,5.71,15.6
0.89,0.519,DEXUS Prop Grp stp,0.835,,0.83,0.835,6.15,,-,0.95,7.37,-
9.44,3.62,Downer EDI Ltd,7.74,-13,7.74,7.94,29.1,,1.87,2.15,3.76,14.2
1.90,1.28,DUET Grp forus,1.865,1,1.85,1.87,20,p,0.22,-,10.72,42.5
1.885,0.795,Fairfax Media Ltd,1.70,0.5,1.68,1.71,1.1,,8.45,-0.31,0.65,18.3
20.15,3.39,Flight Centre,19.73,23,19.43,19.73,26,f,2.44,2.56,1.32,31.1
5.89,4.80,Foster's Grp,5.34,-8,5.34,5.35,27.25,f,0.73,0.52,5.10,27.0
1.78,0.93,Goodman Fielder,1.50,-1,1.49,1.505,11.25,,1.28,-0.16,7.50,10.4
0.71,0.123,Goodman Grp forus,0.60,,0.60,0.605,1.5,,-,0.50,2.50,-
0.71,0.191,GPT Grp stp,0.585,0.5,0.585,0.59,4.5,,-,0.69,7.69,-
4.85,1.97,Harvey Norman,4.01,13,3.99,4.01,13,f,1.98,2.10,3.24,15.6
5.18,3.61,Healthscope Ltd,4.14,-2,4.10,4.15,22.5,f,1.32,0.66,5.43,13.9
0.14,0.085,Hutchison,0.115,,0.11,0.12,-,,-,0.10,-,1.8
3.83,1.925,Incitec Pivot,3.58,3,3.56,3.59,4.4,,-,0.14,1.23,-
0.67,0.184,ING Office Fd stp,0.625,0.5,0.625,0.63,6.2,,-,0.74,9.92,-
4.21,2.94,Insurance Aust Grp,4.06,7,4.01,4.06,14.5,f,1.73,1.29,3.57,16.2
1.71,1.00,Intoll Grp stp,1.19,2,1.18,1.195,12,,-,1.78,10.08,-
6.68,2.112,IOOF Hldgs Ltd,6.40,3,6.37,6.41,21,f,0.93,0.56,3.28,32.8
8.86,2.90,James Hardie Ind cdi,7.34,-5,7.29,7.35,-,,-,-0.40,-,38.9
23.71,9.53,JB Hi-Fi Ltd,19.73,-28,19.70,19.80,62,f,1.67,1.71,3.14,19.1
41.70,18.06,Leighton Hldgs,38.86,26,38.52,38.90,120,f,1.73,7.52,3.09,18.7
10.907,4.83,Lend Lease Grp stp,8.57,-36,8.57,8.60,36,f,1.20,3.99,4.20,19.9
58.80,16.40,Macq Grp Ltd,47.26,66,47.25,47.39,126,,1.93,23.72,2.67,19.4
0.355,0.071,Macq Office unt,0.28,,-,-,2.5,,4.01,0.44,8.93,2.8
3.33,1.385,MAP Grp forus,3.33,1,3.28,3.33,21,,-,-0.30,6.31,-
4.74,3.80,Metcash Ltd,4.14,2,4.12,4.16,25,f,1.21,0.11,6.04,13.7
19.40,12.00,Milton Corp,17.32,-8,17.32,17.64,70,f,0.64,18.37,4.04,38.7
1.745,0.542,Mirvac Grp stp,1.595,3,1.58,1.595,4.2,,-,-,2.63,-
3.98,3.12,Myer Hldgs Ltd,3.38,,3.35,3.40,-,,-,-,-,-
32.37,15.85,National Aust Bank,26.65,45,26.65,26.69,146,f,1.80,12.66,5.48,10.1
5.10,2.13,Navitas Ltd,4.89,2,4.83,4.97,16.9,f,0.99,-0.25,3.46,29.1
18.41,8.93,News Corp b voting,17.70,-25,17.68,17.81,5.14,,14.51,0.45,0.29,23.7
14.46,8.71,Nufarm Ltd,9.18,-10,9.12,9.21,27,,1.24,3.59,2.94,27.4
3.65,1.515,OneSteel Ltd,3.63,4,3.62,3.63,9,,0.61,1.72,2.48,66.6
26.77,11.80,Orica Ltd,25.14,-27,25.12,25.22,97,p,1.50,1.71,3.86,17.3
17.94,13.16,Origin Energy,16.36,-33,16.35,16.40,50,f,1.45,8.48,3.06,22.6
41.39,21.60,Perpetual Ltd,36.60,-140,36.29,36.78,165,f,1.11,4.46,4.51,20.0
