100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4829.8 at 16:34 10/3/2010  Report at 19:05 Wednesday 10/3/2010. Processed 19:13 Wednesday 10/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.515,Adelaide Brighton,2.44,,2.42,2.46,13.5,f,1.51,1.21,5.53,12.0
15.46,13.07,AGL Energy Ltd,14.99,31,14.98,15.00,57,f,0.47,6.21,3.80,55.5
6.35,3.631,Amcor Ltd,5.94,-2,5.93,5.95,29.5,,0.71,2.25,4.97,28.4
6.97,3.91,AMP Ltd,6.16,6,6.16,6.17,30,p,1.24,0.80,4.87,16.6
12.25,7.58,Ansell Ltd,11.75,-2,11.61,11.80,29,,2.82,1.92,2.47,14.4
25.25,12.83,ANZ Banking Grp,23.94,12,23.85,23.95,102,f,1.67,10.72,4.26,14.0
3.68,2.54,APA Grp stp,3.48,,3.47,3.48,31.75,,0.79,-,9.12,13.9
2.61,0.964,APN News & Media,2.36,-4,2.33,2.38,4,f,4.17,-0.78,1.69,14.1
7.05,4.67,Argo Invest,6.46,,6.44,6.46,25,f,-,6.56,3.87,-
5.75,3.24,Aristocrat Leisure,4.46,4,4.38,4.49,4.5,,-,0.07,1.01,-
1.94,0.436,Asciano Grp stp,1.86,-1.5,1.855,1.865,-,,-,0.10,-,-
37.90,28.35,ASX Ltd,36.09,-66,36.05,36.17,163.6,f,1.10,3.19,4.53,20.0
5.41,3.57,Aust Foundation,5.07,-3,5.07,5.09,21,f,0.43,5.04,4.14,56.8
1.465,0.65,Austar United,1.15,0.5,1.14,1.16,-,,-,-0.31,-,24.5
0.585,0.184,Australand Prop stp,0.51,1.5,0.51,0.515,8,,-,0.68,15.69,-
6.72,2.85,AXA Asia Pacific,6.29,,6.29,6.30,18.5,p,1.89,1.12,2.94,18.0
13.49,6.84,Bank of Qld,11.27,-23,11.26,11.27,52,f,1.46,6.62,4.61,14.8
10.48,5.901,Bendigo & Adelaide,9.76,-18,9.75,9.80,43,f,0.83,5.16,4.41,27.5
12.19,6.645,Billabong Intl,10.90,,10.73,10.91,36,p,1.59,0.84,3.30,19.1
3.48,1.756,BlueScope Steel,2.72,1,2.72,2.73,5,,-,2.47,1.84,-
0.41,0.054,Boart Longyear,0.315,,0.315,0.32,-,,-,0.14,-,-
6.40,2.51,Boral Ltd,5.58,15,5.55,5.60,12.5,f,1.82,4.23,2.24,24.6
8.37,4.71,Brambles Ltd,7.53,3,7.50,7.54,25,p,1.38,0.66,3.32,21.9
16.80,9.02,Brickworks Ltd,12.55,19,12.55,12.60,39,f,5.89,8.27,3.11,5.5
14.00,8.01,Caltex Aust,10.86,-9,10.86,10.94,25,f,4.65,10.48,2.30,9.3
32.00,8.731,Campbell Brothers,28.85,8,28.75,28.86,95,p,1.71,2.96,3.29,17.8
2.12,1.415,CFS Retail Prop unt,1.885,-3.5,1.87,1.89,12.5,,-,1.99,6.63,-
4.50,0.93,Challenger FSG Ltd,3.99,1,3.94,4.00,13.5,,2.61,3.36,3.38,11.3
0.355,0.125,Charter Hall Office unt,0.285,-1,0.285,0.29,2.5,,4.01,0.44,8.77,2.8
11.72,8.02,Coca-Cola Amatil,11.17,-29,11.15,11.22,43.5,f,1.39,1.38,3.89,18.5
69.79,46.21,Cochlear Ltd,66.17,64,66.00,66.20,190,f,1.27,3.25,2.87,27.3
58.65,28.03,C'wlth Bank  of Aust ,55.69,48,55.65,55.75,235,f,1.41,-,4.22,16.9
1.045,0.675,C'wlth Prop ord unt   ,0.94,-3.5,0.935,0.94,6.85,,-,1.11,7.29,-
12.64,7.36,Computershare Ltd,12.44,42,12.41,12.48,25,p,2.27,-1.54,2.01,21.9
0.49,0.273,ConnectEast stp,0.44,,0.44,0.445,2,,-,-,4.55,-
3.44,1.88,Consolidated Media,3.19,1,3.18,3.20,16.5,f,3.48,0.88,5.17,5.6
9.39,5.13,Crown Ltd,8.23,-9,8.21,8.24,37,p,-,3.24,4.50,-
36.74,28.43,CSL Ltd,35.76,-45,35.75,35.77,75,,2.85,6.11,2.10,16.8
2.18,1.01,CSR Ltd,1.665,-1,1.66,1.67,4,f,-,0.87,2.40,-
5.96,2.26,David Jones Ltd,5.07,3,5.06,5.08,28,f,1.13,1.16,5.52,16.1
0.89,0.648,DEXUS Prop Grp stp,0.81,-1.5,0.81,0.815,6.15,,-,0.95,7.59,-
9.44,3.80,Downer EDI Ltd,7.88,-20,7.86,7.94,29.1,,1.87,2.15,3.69,14.5
1.90,1.42,DUET Grp forus,1.835,1.5,1.83,1.845,20,p,0.22,-,10.90,41.8
1.885,0.82,Fairfax Media Ltd,1.74,-2.5,1.73,1.75,1.1,,8.45,-0.31,0.63,18.7
20.39,3.50,Flight Centre,20.18,28,20.16,20.37,26,f,2.44,2.56,1.29,31.8
5.89,4.80,Foster's Grp,5.45,7,5.40,5.45,27.25,f,0.73,0.52,5.00,27.5
1.78,0.93,Goodman Fielder,1.49,-3,1.48,1.495,11.25,,1.28,-0.16,7.55,10.3
0.71,0.173,Goodman Grp forus,0.615,-1,0.615,0.62,1.5,,-,0.50,2.44,-
0.71,0.247,GPT Grp stp,0.575,-2,0.575,0.58,4.5,,-,0.69,7.83,-
4.85,2.16,Harvey Norman,3.92,-5,3.91,3.93,13,f,1.98,2.10,3.32,15.2
5.18,3.61,Healthscope Ltd,4.28,3,4.27,4.35,22.5,f,1.32,0.66,5.26,14.4
0.14,0.087,Hutchison,0.12,0.5,0.11,0.12,-,,-,0.10,-,1.9
3.83,2.03,Incitec Pivot,3.51,2,3.50,3.54,4.4,,-,0.14,1.25,-
0.67,0.236,ING Office Fd stp,0.62,-1,0.62,0.625,6.2,,-,0.74,10.00,-
4.21,3.24,Insurance Aust Grp,4.00,-3,3.98,4.02,14.5,f,1.73,1.29,3.62,16.0
1.71,1.07,Intoll Grp stp,1.16,-1.5,1.155,1.165,12,,-,1.78,10.34,-
6.69,2.335,IOOF Hldgs Ltd,6.59,5,6.59,6.64,21,f,0.93,0.56,3.19,33.8
8.86,3.32,James Hardie Ind cdi,7.61,7,7.50,7.69,-,,-,-0.40,-,40.3
23.71,10.16,JB Hi-Fi Ltd,19.73,8,19.71,19.77,62,f,1.67,1.71,3.14,19.1
41.70,18.94,Leighton Hldgs,39.00,-33,38.91,39.00,120,f,1.73,7.52,3.08,18.7
10.907,4.975,Lend Lease Grp stp,8.35,-20,8.35,8.39,36,f,1.20,3.99,4.31,19.4
58.80,17.52,Macq Grp Ltd,49.05,22,49.03,49.10,126,,1.93,23.72,2.57,20.2
3.38,1.568,MAP Grp forus,3.26,-6,3.24,3.26,21,,-,-0.30,6.44,-
4.74,3.86,Metcash Ltd,4.08,,4.07,4.08,25,f,1.21,0.11,6.13,13.5
19.40,12.32,Milton Corp,17.95,18,17.95,18.00,70,f,0.64,18.37,3.90,40.2
1.745,0.574,Mirvac Grp stp,1.505,-5.5,1.505,1.51,4.2,,-,-,2.79,-
3.98,3.12,Myer Hldgs Ltd,3.47,-4,3.45,3.48,-,,-,-,-,-
32.37,16.68,National Aust Bank,26.80,-7,26.77,26.80,146,f,1.80,12.66,5.45,10.2
5.27,2.18,Navitas Ltd,4.90,-10,4.88,5.00,16.9,f,0.99,-0.25,3.45,29.2
18.49,9.33,News Corp b voting,18.30,-16,18.12,18.30,5.14,,14.51,0.45,0.28,24.5
14.46,8.28,Nufarm Ltd,8.38,-82,8.36,8.43,27,,1.24,3.59,3.22,25.0
3.73,1.583,OneSteel Ltd,3.59,-1,3.58,3.60,9,,0.61,1.72,2.51,65.9
26.77,12.84,Orica Ltd,25.31,30,25.28,25.35,97,p,1.50,1.71,3.83,17.4
17.94,13.32,Origin Energy,16.66,-28,16.55,16.70,50,f,1.45,8.48,3.00,23.0
41.39,23.00,Perpetual Ltd,36.43,-37,36.23,36.72,165,f,1.11,4.46,4.53,19.9
6.34,2.96,Platinum Asset,5.60,-8,5.53,5.60,20,f,1.17,-,3.57,23.9
6.56,3.61,Primary Health Care,4.12,7,4.11,4.14,22,f,1.91,-1.15,5.34,9.8
4.57,0.031,Prime Infr Grp stp,3.69,7,3.63,3.69,-,,-,-,-,-
3.06,1.515,Qantas Airways,2.84,7,2.83,2.84,6,,-,2.25,2.11,-
25.70,15.85,QBE Insurance Grp,21.41,31,21.41,21.44,128,p,1.54,5.16,5.98,10.9
13.58,9.12,Ramsay Health Care,13.54,48,13.38,13.60,40,f,1.61,1.70,2.95,21.1
10.87,3.77,REA Grp,10.82,25,10.71,11.20,10,,1.00,0.45,0.92,107.8
26.65,15.60,Reece Aust Ltd,26.65,115,24.56,26.65,53,f,2.06,5.41,1.99,24.4
6.64,4.46,ResMed Inc cdi  10:1,6.54,,6.50,6.59,-,,-,-,-,26.0
7.72,2.28,Seek Ltd,7.61,6,7.56,7.62,9.9,f,1.86,0.55,1.30,41.4
8.09,5.03,Seven Network   ,7.99,-8,7.90,7.99,34,f,7.60,9.70,4.26,3.1
29.15,16.26,Sims Metal Mgmt,20.33,17,20.18,20.45,20,f,-,8.87,0.98,-
15.64,9.96,Sonic Healthcare,13.62,14,13.55,13.65,59,p,0.81,-1.48,4.33,28.6
14.50,7.214,Soul Pattinson,13.45,25,13.45,13.49,32,f,14.57,10.91,2.38,2.9
1.002,0.725,SP AusNet stp,0.91,1.5,0.905,0.91,9.92,p,0.81,0.91,10.90,11.3
1.445,0.845,Spark Infrastructure stp,1.26,,1.255,1.275,13.56,,0.89,1.78,10.76,10.4
4.23,2.371,Stockland stp,4.07,-11,4.07,4.10,27.8,,-,-,6.83,-
9.59,4.65,Suncorp-Metway,8.55,-8,8.53,8.56,35,f,0.98,5.43,4.09,25.0
