100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5349.0 at 2014-11-24T16:37:06. Report at Monday, November 24, 2014. Processed Tuesday at 2014-11-25T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
4.375,3.12,Adelaide Brighton,3.45,+7,3.45,3.47,16.50,f,1.34,1.33,4.78,15.6,,
15.590,13.08,AGL Energy,13.18,,,,63.00,f,1.62,7.75,4.78,12.9,,
15.590,13.08,Aust Gas Light,13.30,,13.26,13.30,63.00,f,1.62,7.75,4.74,13.0,,
9.30,4.33,ALS,5.28,+80,5.16,5.28,39.00,p,1.04,.02,7.39,13.0,,
11.50,8.00,Amalgamated Hldgs,11.39,+31,11.28,11.39,42.00,f,1.18,5.16,3.69,22.9,,
12.33,9.60,Amcor,12.04,+12,12.00,12.05,43.00,,1.09,-.05,3.57,25.7,,
5.96,4.11,AMP,5.61,+5,5.60,5.62,24.00,p,.95,1.35,4.28,24.7,,
21.17,17.73,Ansell,20.45,+43,20.37,20.45,41.85,,.74,.39,2.05,65.8,,
35.07,28.84,ANZ Banking Grp,31.87,+5,31.79,31.88,178.00,f,1.50,14.65,5.59,11.9,,
8.25,5.93,APA Grp stp,7.94,+7,7.94,7.95,36.25,,1.13,1.41,4.57,19.3,,
8.14,7.00,Argo Invest,7.96,+15,7.89,7.95,28.00,f,1.08,7.51,3.52,26.4,,
6.95,4.22,Aristocrat Leisure,6.60,-11,6.58,6.68,15.50,,1.31,.42,2.35,32.5,,
6.61,5.13,Asciano,6.01,+12,6.00,6.01,14.25,f,1.83,.93,2.37,23.0,,
37.96,34.07,ASX,35.52,-4,35.52,35.53,178.10,f,1.11,6.53,5.01,17.9,,
5.265,4.15,Aurizon Hldgs,4.70,+7,4.69,4.71,16.50,,.72,3.00,3.51,39.8,,
1.45,1.117,AusNet Services stp,1.32,-.5,1.32,1.325,8.36,p,.37,.86,6.33,42.7,,
6.33,5.80,Aust Foundation,6.01,+1,6.01,6.02,22.00,f,1.11,5.89,3.66,24.7,,
13.25,10.615,Bank of Qld,12.26,+7,12.25,12.28,66.00,f,1.17,,5.38,15.8,,
12.96,10.625,Bendigo & Adelaide Bk,12.66,+15,12.66,12.67,64.00,f,1.37,7.26,5.06,14.4,,
6.64,4.77,BlueScope Steel,4.95,+18,4.94,4.96,,,-,6.17,,,,
5.965,4.50,Boral,4.97,+1,4.97,4.99,15.00,f,1.48,4.03,3.02,22.4,,
9.965,8.40,Brambles,9.70,-5,9.69,9.71,27.00,p,3.19,.82,2.78,11.3,,
14.98,12.92,Brickworks,13.14,-2,13.08,13.14,42.00,f,1.65,10.32,3.20,18.9,,
7.45,4.77,BT Invest Mgt,6.76,+5,6.74,6.76,35.00,p,1.40,.34,5.18,13.8,,
2.71,2.12,BWP Trust unt,2.50,+1,2.48,2.50,14.71,,1.65,2.07,5.88,10.3,,
32.69,16.80,Caltex Aust,31.08,+19,31.00,31.08,37.00,f,4.98,9.31,1.19,16.9,,
12.61,8.69,carsales.com,10.59,+5,10.57,10.60,32.10,f,1.25,.40,3.03,26.3,,
8.27,5.28,Challenger,6.79,+18,6.77,6.80,26.00,p,2.55,3.15,3.83,10.2,,
4.62,3.43,Charter Hall Grp forus,4.50,+4,4.49,4.50,22.30,,1.15,2.38,4.96,17.6,,
12.35,8.19,Coca-Cola Amatil,9.00,+5,9.00,9.03,52.00,p,.12,1.74,5.78,147.5,,
75.05,51.79,Cochlear,70.08,+64,70.06,70.15,254.00,p,.65,1.67,3.62,42.6,,
83.92,72.14,C'wlth Bank  of Aust,80.42,+33,80.36,80.43,401.00,f,1.33,23.49,4.99,15.1,,
13.17,10.53,Computershare,11.34,+5,11.33,11.35,29.00,p,1.65,-2.27,2.56,23.6,,
1.05,.935,Cromwell Property stp,.99,+1,.985,.99,7.68,,1.38,.73,7.76,9.3,,
18.22,13.22,Crown Resorts,14.17,+15,14.17,14.21,37.00,p,2.43,4.26,2.61,15.7,,
80.44,63.77,CSL,79.63,+103,79.54,79.69,123.73,,2.32,5.00,1.55,27.8,,
3.86,2.515,CSR,3.41,+2,3.40,3.41,13.50,,1.62,2.04,3.96,15.6,,
7.46,.98,DEXUS Prop Grp stp,6.99,+2,6.99,7.00,37.56,,1.32,6.36,5.37,14.1,,
29.41,14.54,Domino's Pizza,25.58,+50,25.56,25.69,36.70,f,1.38,-.96,1.43,50.7,,
5.59,3.93,Downer EDI,4.40,+11,4.37,4.40,23.00,f,2.10,3.15,5.23,9.1,,
2.551,1.936,DUET Grp forus,2.44,,2.43,2.44,17.00,,.90,1.37,6.97,15.9,,
5.88,5.11,DuluxGroup,5.82,+12,5.80,5.83,20.50,f,1.37,.17,3.52,20.7,,
4.065,2.13,Echo Entertainment,3.77,-3,3.77,3.79,8.00,f,1.61,1.32,2.12,29.2,,
1.065,.59,Fairfax Media,.755,,.75,.76,4.00,f,2.38,.29,5.30,7.9,,
2.82,2.205,Federation Cntres stp,2.66,+1,2.65,2.66,15.70,,1.97,2.37,5.90,8.6,,
55.72,38.37,Flight Centre Travel,39.94,+44,39.85,39.95,152.00,f,1.35,7.90,3.81,19.4,,
5.63,2.81,G8 Education,4.59,-1,4.58,4.59,16.50,f,.75,,3.59,37.2,,
3.90,2.90,Genworth Mortgage Ins,3.52,+11,3.48,3.52,2.80,f,2.32,3.59,.80,54.2,,
5.78,4.47,Goodman Grp stp,5.49,+2,5.48,5.50,20.70,,1.85,2.88,3.77,14.4,,
4.27,3.34,GPT Grp stp,4.08,,4.08,4.09,20.80,,1.46,3.82,5.10,13.4,,
11.85,7.50,GrainCorp,8.37,+25,8.33,8.37,20.00,f,1.10,5.48,2.39,38.0,,
3.94,2.88,Harvey Norman,3.71,+1,3.70,3.71,14.00,f,1.42,2.43,3.77,18.6,,
2.63,2.09,Healthscope,2.55,+6,2.53,2.55,,,-,,,,,
4.87,3.40,Henderson Grp cdi,4.02,+7,3.96,4.02,15.18,,2.81,.52,3.78,9.4,,
3.235,2.305,Incitec Pivot,2.92,+4,2.91,2.92,10.80,p,1.39,.85,3.70,19.5,,
6.61,5.32,Insurance Aust Grp,6.29,-3,6.28,6.29,39.00,f,1.44,1.29,6.20,11.2,,
3.77,2.94,Investa Office Fd stp,3.46,,3.45,3.47,18.50,,1.62,3.35,5.35,11.6,,
9.93,8.01,IOOF Hldgs,8.95,-1,8.94,8.96,47.50,f,.92,.06,5.31,20.5,,
14.982,11.078,James Hardie Ind cdi,12.27,+7,12.21,12.27,43.29,,.38,.74,3.53,74.0,,
23.15,14.96,Leighton Hldgs,20.75,+77,20.67,20.78,117.00,p,1.10,7.96,5.64,16.1,,
16.31,10.135,Lend Lease Grp stp,15.18,,15.18,15.22,71.00,,2.12,6.14,4.68,10.1,,
3.53,2.25,Macq Atlas Roads stp,3.10,+3,3.06,3.10,13.20,,-,1.51,4.26,,,
62.49,44.063,Macquarie Grp,58.53,+8,58.46,58.55,290.00,p,1.67,32.50,4.95,12.1,,
14.90,9.55,Magellan Fin Grp,14.55,+4,14.52,14.55,38.30,f,1.39,1.24,2.63,27.3,,
3.30,2.51,Metcash,2.73,+3,2.71,2.73,18.50,f,1.04,-.19,6.78,14.2,,
4.896,3.977,Milton Corp,4.37,-1,4.34,4.38,17.60,f,1.09,4.35,4.03,22.7,,
1.91,1.57,Mirvac Grp stp,1.735,+.5,1.73,1.74,4.60,,2.65,1.66,2.65,14.2,,
36.00,31.50,National Aust Bank,32.40,+13,32.37,32.40,198.00,f,1.12,15.15,6.11,14.6,,
7.88,4.43,Navitas,5.00,-11,5.00,5.04,19.50,f,.70,-.56,3.90,36.5,,
2.39,1.80,Nine Entertainment,2.04,+2,2.04,2.05,4.20,,1.57,-.18,2.06,31.0,,
2.19,1.86,Novion Prop Grp stp,2.07,+2,2.06,2.08,13.60,p,1.00,1.90,6.57,15.2,,
24.85,17.88,Orica,18.80,+40,18.78,18.80,96.00,p,1.71,5.03,5.11,11.5,,
16.21,12.81,Origin Energy,13.74,+48,13.73,13.75,50.00,,.96,6.56,3.64,28.6,,
1.85,1.115,Orora,1.79,+4,1.79,1.80,,,-,,,,,
53.16,41.30,Perpetual,47.61,+60,47.46,47.62,175.00,f,1.12,4.84,3.68,24.3,,
7.75,5.72,Platinum Asset,6.60,+7,6.60,6.62,34.00,f,.96,.65,5.15,20.1,,
11.27,7.15,Premier Invest,10.27,-12,10.25,10.28,40.00,f,1.17,2.85,3.89,21.9,,
5.05,4.09,Primary Health Care,4.57,+7,4.54,4.57,20.00,f,1.61,,4.38,14.2,,
1.87,.952,Qantas Airways,1.745,-2.5,1.745,1.75,,,-,.72,,,,
15.95,10.05,QBE Insurance Grp,10.92,+5,10.92,10.93,27.00,f,-,5.62,2.47,,,
2.62,1.855,Qube Holdings,2.25,+3,2.24,2.26,5.10,f,1.80,.72,2.27,24.5,,
53.71,38.50,Ramsay Health Care,52.67,+32,52.67,52.68,85.00,f,1.70,2.48,1.61,36.6,,
52.45,35.66,REA Grp,45.09,+28,45.09,45.14,57.00,f,1.99,2.38,1.26,39.7,,
34.15,28.50,Reece Aust,32.30,,32.10,32.30,64.00,f,1.94,5.87,1.98,26.0,,
6.10,4.68,ResMed Inc cdi,6.03,+1,6.03,6.04,9.93,,2.61,,1.65,23.3,,
3.66,3.07,Scentre Grp stp,3.46,+2,3.44,3.46,,,-,,,,,
18.54,11.76,Seek,17.37,+17,17.30,17.37,30.00,f,1.92,-.13,1.73,30.1,,
9.42,5.75,Seven Grp Hldgs,6.20,+28,6.18,6.20,40.00,f,1.93,6.04,6.45,8.1,,
2.40,1.505,Seven West Media,1.62,-3,1.615,1.62,12.00,f,1.24,,7.41,10.9,,
12.30,9.15,Sims Metal Mgt,10.58,+30,10.55,10.59,10.00,f,-,7.91,.95,,,
19.30,15.085,Sonic Healthcare,17.52,+26,17.47,17.52,67.00,p,1.44,-2.43,3.82,18.2,,
