100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4599.7 at 16:38 12/5/2010  Report at 19:05 Wednesday 12/5/2010. Processed 19:15 Wednesday 12/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,2.03,Adelaide Brighton,2.78,-1,2.77,2.78,13.5,f,1.51,1.21,4.86,13.6
15.69,13.07,AGL Energy Ltd,14.67,11,14.63,14.68,57,f,0.47,6.21,3.89,54.3
6.76,4.276,Amcor Ltd,6.46,-5,6.45,6.46,29.5,,0.71,2.25,4.57,30.9
6.97,4.55,AMP Ltd,5.84,-4,5.83,5.95,30,p,1.24,0.80,5.14,15.7
13.48,8.01,Ansell Ltd,13.23,33,13.18,13.25,29,,2.82,1.92,2.19,16.2
26.23,14.90,ANZ Banking Grp,22.74,22,22.70,22.76,108,f,1.34,9.99,4.75,15.7
3.79,2.60,APA Grp stp,3.55,4,3.55,3.59,31.75,,0.79,-,8.94,14.2
2.61,1.129,APN News & Media,2.43,,2.30,2.45,4,f,4.17,-0.78,1.65,14.6
7.05,5.72,Argo Invest,6.16,6,6.16,6.19,25,f,-,6.23,4.06,-
5.75,3.37,Aristocrat Leisure,4.26,4,4.09,4.27,4.5,,-,0.07,1.06,-
1.94,1.037,Asciano Grp stp,1.615,-2.5,1.61,1.615,-,,-,0.10,-,-
37.90,31.03,ASX Ltd,32.49,-1,32.35,32.55,163.6,f,1.10,3.19,5.04,18.0
5.41,4.26,Aust Foundation,4.95,3,4.95,4.98,21,f,0.43,4.80,4.24,55.4
1.465,0.715,Austar United,1.12,-0.5,1.10,1.13,-,,-,-0.31,-,23.8
3.05,1.606,Australand Prop stp,2.65,3,2.62,2.66,5,,-,0.68,1.89,-
6.72,3.51,AXA Asia Pacific,5.99,-5,5.98,6.04,18.5,p,1.89,1.12,3.09,17.2
13.49,7.384,Bank of Qld,11.75,-3,11.72,11.80,52,f,1.78,7.20,4.43,12.7
10.48,5.901,Bendigo & Adelaide,9.37,1,9.29,9.41,43,f,0.83,5.16,4.59,26.4
12.32,7.64,Billabong Intl,11.36,23,11.24,11.50,36,p,1.59,0.84,3.17,19.9
3.48,1.86,BlueScope Steel,2.50,-1,2.49,2.50,5,,-,2.47,2.00,-
0.41,0.097,Boart Longyear,0.33,-1,0.33,0.335,-,,-,0.14,-,-
6.40,3.77,Boral Ltd,5.78,6,5.74,5.78,12.5,f,1.82,4.23,2.16,25.5
8.37,5.54,Brambles Ltd,6.91,-9,6.90,6.94,25,p,1.38,0.66,3.62,20.1
16.80,10.70,Brickworks Ltd,12.51,31,12.42,12.65,39.5,f,2.54,9.06,3.16,12.4
14.00,8.01,Caltex Aust,11.47,25,11.38,11.47,25,f,4.65,10.48,2.18,9.9
