100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4929.4 at 16:34 14/1/2010  Report at 19:05 Thursday 14/1/2010. Processed 19:30 Thursday 14/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.62,-1,2.62,2.63,14,f,1.49,1.15,5.34,12.6
15.46,12.83,AGL Energy Ltd,14.26,3,14.22,14.31,54,f,6.63,6.00,3.79,4.0
6.35,3.50,Amcor Ltd,6.28,6,6.27,6.29,34,,0.74,1.61,5.41,24.8
6.97,3.52,AMP Ltd,6.44,5,6.43,6.46,30,p,0.99,0.67,4.66,21.8
11.31,7.51,Ansell Ltd,10.23,-17,10.23,10.27,28,,3.19,1.98,2.74,11.5
25.25,11.83,ANZ Banking Grp,22.40,10,22.39,22.42,102,f,1.67,10.72,4.55,13.1
3.68,2.50,APA Grp stpld,3.42,1,3.41,3.43,31,,0.52,1.18,9.06,21.1
2.61,0.866,APN News & Media,2.33,-8,2.32,2.39,12,,-,-1.23,5.15,-
7.05,4.52,Argo Invest,6.85,-9,6.84,6.88,27,f,-,6.33,3.94,-
5.75,3.16,Aristocrat Leisure,4.04,-1,4.03,4.06,14.5,f,-,0.35,3.59,-
1.94,0.32,Asciano Grp stpld,1.905,0.5,1.905,1.91,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,34.81,-26,34.70,34.94,164.9,f,1.11,2.66,4.74,19.0
5.41,3.45,Aust Foundation,5.32,-5,5.32,5.35,21,f,0.51,5.04,3.95,50.1
1.465,0.65,Austar United,1.325,-1.5,1.29,1.34,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.51,-0.5,0.51,0.515,8,,-,0.92,15.69,-
6.72,2.52,AXA Asia Pacific,6.65,-3,6.65,6.66,18.5,p,-,0.96,2.78,-
13.49,6.228,Bank of Qld,11.37,9,11.36,11.40,52,f,1.46,6.62,4.57,15.0
10.161,5.733,Bendigo & Adelaide,9.98,18,9.80,9.98,43,f,0.60,4.03,4.31,39.0
12.19,5.815,Billabong Intl,11.90,25,11.50,11.94,45,p,1.54,0.70,3.78,17.2
3.48,1.675,BlueScope Steel,3.09,3,3.09,3.10,5,,-,2.46,1.62,-
0.41,0.054,Boart Longyear,0.39,1,0.385,0.39,-,,-,-0.10,-,5.7
6.40,2.29,Boral Ltd,5.79,-3,5.76,5.79,13,f,1.85,4.12,2.25,24.0
8.37,4.08,Brambles Ltd,6.96,,6.95,7.00,30,p,1.34,0.58,4.31,17.3
16.80,9.02,Brickworks Ltd,12.52,-1,12.52,12.55,39,f,5.89,8.27,3.12,5.4
14.00,7.40,Caltex Aust,9.71,22,9.70,9.72,-,,-,10.60,-,62.2
32.00,8.29,Campbell Brothers,31.65,-3,31.60,31.65,95,p,1.71,2.96,3.00,19.5
2.12,1.415,CFS Retail Prop unt,1.895,1,1.895,1.90,12.5,,-,2.02,6.60,-
4.50,0.865,Challenger FSG Ltd,4.29,-7,4.25,4.29,12.5,,-,1.81,2.91,-
11.72,8.02,Coca-Cola Amatil,11.16,9,11.15,11.19,40.5,f,1.35,1.14,3.63,20.4
69.79,46.21,Cochlear Ltd,65.58,8,65.45,65.80,175,f,1.34,2.78,2.67,28.1
57.09,24.03,C'wlth Bank  of Aust ,56.79,78,56.75,56.80,228,f,1.44,13.65,4.01,17.3
1.045,0.67,C'wlth Prop ord unt   ,0.95,0.5,0.95,0.955,8.8,,-,1.15,9.26,-
11.88,6.41,Computershare Ltd,11.81,16,11.66,11.88,22,p,2.58,-1.95,1.86,20.8
0.503,0.244,ConnectEast stpld,0.47,1,0.47,0.475,2,,-,-,4.26,-
3.44,1.71,Consolidated Media,3.03,1,3.03,3.06,16.5,,3.75,0.66,5.45,4.9
9.39,4.56,Crown Ltd,7.83,-1,7.82,7.84,37,p,-,3.42,4.73,-
38.52,28.43,CSL Ltd,31.57,1,31.51,31.60,70,,2.75,7.49,2.22,16.4
2.18,0.905,CSR Ltd,1.98,-1.5,1.98,1.985,4,f,-,0.87,2.02,-
5.96,2.02,David Jones Ltd,5.14,,5.13,5.16,28,f,1.13,1.16,5.45,16.3
0.89,0.519,Dexus Prop Grp stpld,0.855,0.5,0.85,0.855,6.15,,-,1.01,7.19,-
9.44,3.01,Downer EDI Ltd,8.93,1,8.90,8.99,29,,1.88,2.18,3.25,16.4
2.319,1.28,DUET Grp forus,1.835,-3,1.83,1.85,20,,-,1.70,10.90,-
1.805,0.795,Fairfax Media Ltd,1.735,1.5,1.735,1.745,2,,-,-0.37,1.15,-
18.86,3.39,Flight Centre,17.90,9,17.75,17.96,9,,4.26,1.92,0.50,46.7
