100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4544.8 at 16:34 1/2/2010  Report at 19:05 Monday 1/2/2010. Processed 19:18 Monday 1/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.41,-6,2.38,2.42,14,f,1.49,1.15,5.81,11.6
15.46,12.83,AGL Energy Ltd,13.91,6,13.80,13.94,54,f,6.63,6.00,3.88,3.9
6.35,3.50,Amcor Ltd,5.86,-3,5.84,5.86,34,,0.74,1.61,5.80,23.2
6.97,3.52,AMP Ltd,6.20,-6,6.20,6.24,30,p,0.99,0.67,4.84,20.9
10.98,7.51,Ansell Ltd,10.10,-18,10.03,10.20,28,,3.19,1.98,2.77,11.3
25.25,11.83,ANZ Banking Grp,21.80,7,21.78,21.80,102,f,1.67,10.72,4.68,12.8
3.68,2.50,APA Grp stpld,3.15,-4,3.14,3.15,31,,0.52,1.18,9.84,19.4
2.61,0.866,APN News & Media,2.25,-5,2.21,2.28,12,,-,-1.23,5.33,-
7.05,4.52,Argo Invest,6.65,-7,6.65,6.75,27,f,-,6.56,4.06,-
5.75,3.16,Aristocrat Leisure,4.41,44,4.35,4.48,14.5,f,-,0.35,3.29,-
1.94,0.32,Asciano Grp stpld,1.695,-1.5,1.675,1.70,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,33.97,-11,33.80,34.10,164.9,f,1.11,2.66,4.85,18.5
5.41,3.45,Aust Foundation,5.21,-5,5.20,5.25,21,f,0.43,5.04,4.03,58.3
1.465,0.65,Austar United,1.225,-5.5,1.20,1.25,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.46,1,0.455,0.46,8,,-,0.92,17.39,-
6.72,2.52,AXA Asia Pacific,6.52,-5,6.50,6.55,18.5,p,-,0.96,2.84,-
13.49,6.228,Bank of Qld,10.87,-13,10.83,10.88,52,f,1.46,6.62,4.78,14.3
10.44,5.733,Bendigo & Adelaide,10.00,17,9.90,10.01,43,f,0.60,4.03,4.30,39.1
12.19,5.815,Billabong Intl,10.43,-5,10.40,10.68,45,p,1.54,0.70,4.31,15.1
3.48,1.675,BlueScope Steel,2.50,-12,2.49,2.50,5,,-,2.46,2.00,-
0.41,0.054,Boart Longyear,0.32,-1.5,0.32,0.325,-,,-,-0.10,-,4.7
6.40,2.29,Boral Ltd,5.25,-8,5.22,5.30,13,f,1.85,4.12,2.48,21.8
8.37,4.08,Brambles Ltd,6.38,-17,6.36,6.55,30,p,1.34,0.58,4.70,15.9
16.80,9.02,Brickworks Ltd,12.10,-15,12.10,12.13,39,f,5.89,8.27,3.22,5.3
14.00,8.01,Caltex Aust,9.02,3,8.94,9.08,-,,-,10.60,-,57.8
32.00,8.29,Campbell Brothers,27.85,-81,27.58,28.00,95,p,1.71,2.96,3.41,17.2
2.12,1.415,CFS Retail Prop unt,1.83,-4,1.83,1.845,12.5,,-,2.02,6.83,-
