100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4414.5 at 16:35 9/7/2010  Report at 19:05 Friday 9/7/2010. Processed 20:39 Friday 9/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.11,2.11,Adelaide Brighton,3.10,7,3.09,3.11,13.5,f,1.51,1.21,4.35,15.2
15.69,13.37,AGL Energy Ltd,14.88,1,14.80,14.89,57,f,0.47,6.21,3.83,55.1
6.76,4.473,Amcor Ltd,6.68,-1,6.65,6.68,29.5,,0.71,2.25,4.42,32.0
6.97,4.61,AMP Ltd,5.31,6,5.31,5.32,30,p,1.24,0.80,5.65,14.3
13.50,8.23,Ansell Ltd,12.73,9,12.51,12.78,29,,2.82,1.92,2.28,15.6
26.23,15.69,ANZ Banking Grp,22.39,25,22.37,22.40,108,f,1.34,9.99,4.82,15.5
3.83,2.63,APA Grp stp,3.66,4,3.64,3.68,31.75,,0.79,-,8.67,14.6
2.61,1.38,APN News & Media,1.98,,1.95,1.995,4,f,4.17,-0.78,2.02,11.9
7.05,5.61,Argo Invest,5.87,8,5.83,5.87,25,f,-,5.99,4.26,-
5.75,3.50,Aristocrat Leisure,3.60,-4,3.58,3.63,4.5,,-,0.07,1.25,-
1.94,1.28,Asciano Grp stp,1.69,1,1.685,1.70,-,,-,0.10,-,-
37.77,28.06,ASX Ltd,29.03,19,28.98,29.04,163.6,f,1.10,3.19,5.64,16.1
5.41,4.30,Aust Foundation,4.77,2,4.77,4.81,21,f,0.43,4.98,4.40,53.4
1.465,0.82,Austar United,0.98,,0.955,0.995,-,,-,-0.31,-,20.9
3.05,2.042,Australand Prop stp,2.52,2,2.50,2.52,12,,-,0.68,4.76,-
6.72,3.52,AXA Asia Pacific,5.33,-5,5.31,5.35,18.5,p,1.89,1.12,3.47,15.3
13.49,8.808,Bank of Qld,10.30,22,10.20,10.38,52,f,1.78,7.20,5.05,11.1
10.48,6.425,Bendigo & Adelaide,8.25,10,8.12,8.25,43,f,0.83,5.16,5.21,23.2
12.32,7.93,Billabong Intl,9.10,9,9.02,9.15,36,p,1.59,0.84,3.96,15.9
3.48,2.03,BlueScope Steel,2.19,3,2.18,2.20,-,,-,2.47,-,-
4.10,1.856,Boart Longyear,2.91,,2.87,2.92,-,,-,0.14,-,-
6.40,3.98,Boral Ltd,4.35,-5,4.34,4.37,12.5,f,1.82,4.23,2.87,19.2
8.37,5.31,Brambles Ltd,5.56,3,5.56,5.59,25,p,1.38,0.66,4.50,16.1
16.80,11.35,Brickworks Ltd,12.35,5,12.30,12.42,39.5,f,2.54,9.06,3.20,12.3
13.63,8.01,Caltex Aust,9.76,26,9.62,9.77,25,f,4.65,10.48,2.56,8.4
