100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4628.8 at 16:34 2/2/2010  Report at 19:05 Tuesday 2/2/2010. Processed 19:22 Tuesday 2/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.53,12,2.51,2.54,14,f,1.49,1.15,5.53,12.2
15.46,12.83,AGL Energy Ltd,13.98,7,13.90,14.01,54,f,6.63,6.00,3.86,3.9
6.35,3.50,Amcor Ltd,6.00,14,5.96,6.01,34,,0.74,1.61,5.67,23.7
6.97,3.52,AMP Ltd,6.21,1,6.20,6.22,30,p,0.99,0.67,4.83,21.0
10.98,7.51,Ansell Ltd,10.25,15,10.15,10.30,28,,3.19,1.98,2.73,11.5
25.25,11.83,ANZ Banking Grp,21.89,9,21.86,21.90,102,f,1.67,10.72,4.66,12.8
3.68,2.50,APA Grp stpld,3.19,4,3.19,3.20,31,,0.52,1.18,9.72,19.7
2.61,0.866,APN News & Media,2.36,11,2.28,2.37,12,,-,-1.23,5.08,-
7.05,4.52,Argo Invest,6.75,10,6.71,6.74,25,f,-,6.56,3.70,-
5.75,3.16,Aristocrat Leisure,4.45,4,4.40,4.49,14.5,f,-,0.35,3.26,-
1.94,0.32,Asciano Grp stpld,1.70,0.5,1.70,1.71,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,34.56,59,34.55,34.58,164.9,f,1.11,2.66,4.77,18.9
5.41,3.45,Aust Foundation,5.30,9,5.27,5.30,21,f,0.43,5.04,3.96,59.4
1.465,0.65,Austar United,1.26,3.5,1.22,1.27,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.46,,0.455,0.46,8,,-,0.92,17.39,-
6.72,2.52,AXA Asia Pacific,6.55,3,6.54,6.55,18.5,p,-,0.96,2.82,-
13.49,6.228,Bank of Qld,10.72,-15,10.70,10.74,52,f,1.46,6.62,4.85,14.1
10.44,5.733,Bendigo & Adelaide,10.10,10,10.01,10.15,43,f,0.60,4.03,4.26,39.5
12.19,5.815,Billabong Intl,10.30,-13,10.28,10.37,45,p,1.54,0.70,4.37,14.9
3.48,1.675,BlueScope Steel,2.63,13,2.63,2.64,5,,-,2.46,1.90,-
0.41,0.054,Boart Longyear,0.335,1.5,0.335,0.34,-,,-,-0.10,-,4.9
6.40,2.29,Boral Ltd,5.36,11,5.30,5.37,13,f,1.85,4.12,2.43,22.2
8.37,4.08,Brambles Ltd,6.60,22,6.50,6.60,30,p,1.34,0.58,4.55,16.4
16.80,9.02,Brickworks Ltd,12.18,8,12.12,12.39,39,f,5.89,8.27,3.20,5.3
14.00,8.01,Caltex Aust,9.33,31,9.27,9.38,-,,-,10.60,-,59.8
32.00,8.29,Campbell Brothers,28.40,55,28.15,28.40,95,p,1.71,2.96,3.35,17.5
2.12,1.415,CFS Retail Prop unt,1.855,2.5,1.835,1.87,12.5,,-,2.02,6.74,-
4.50,0.865,Challenger FSG Ltd,4.05,2,4.01,4.10,12.5,,-,1.81,3.09,-
11.72,8.02,Coca-Cola Amatil,10.77,-10,10.69,10.78,40.5,f,1.35,1.14,3.76,19.7
69.79,46.21,Cochlear Ltd,62.50,18,61.90,62.82,175,f,1.34,2.78,2.80,26.7
58.65,26.43,C'wlth Bank  of Aust ,53.55,57,53.50,53.59,228,f,1.44,13.65,4.26,16.3
1.045,0.67,C'wlth Prop ord unt   ,0.925,4,0.92,0.925,8.8,,-,1.15,9.51,-
12.64,6.45,Computershare Ltd,11.65,,11.55,11.66,22,p,2.58,-1.95,1.89,20.5
0.49,0.244,ConnectEast stpld,0.445,2,0.44,0.445,2,,-,-,4.49,-
3.44,1.71,Consolidated Media,3.08,7,3.03,3.09,16.5,,3.75,0.66,5.36,5.0
9.39,4.56,Crown Ltd,7.80,10,7.78,7.83,37,p,-,3.42,4.74,-
38.52,28.43,CSL Ltd,31.13,23,31.10,31.15,70,,2.75,7.49,2.25,16.2
2.18,0.905,CSR Ltd,1.835,3.5,1.83,1.84,4,f,-,0.87,2.18,-
5.96,2.02,David Jones Ltd,4.86,7,4.84,4.87,28,f,1.13,1.16,5.76,15.4
0.89,0.519,Dexus Prop Grp stpld,0.835,2.5,0.83,0.835,6.15,,-,1.01,7.37,-
9.44,3.26,Downer EDI Ltd,8.03,3,7.90,8.06,29,,1.88,2.18,3.61,14.8
2.251,1.28,DUET Grp forus,1.825,1.5,1.82,1.83,20,,-,1.70,10.96,-
1.885,0.795,Fairfax Media Ltd,1.725,-2,1.72,1.725,2,,-,-0.37,1.16,-
20.15,3.39,Flight Centre,19.80,31,19.75,19.80,9,,4.26,1.92,0.45,51.7
5.89,4.80,Foster's Grp,5.40,5,5.40,5.41,27.25,f,0.84,0.46,5.05,23.7
1.78,0.93,Goodman Fielder,1.58,-1,1.565,1.585,10.5,p,1.27,-0.20,6.65,11.9
0.71,0.123,Goodman Grp forus,0.605,2,0.60,0.605,9.65,,-,0.84,15.95,-
0.71,0.191,GPT Grp stpld,0.60,3,0.595,0.60,5.6,,-,0.71,9.33,-
4.85,1.805,Harvey Norman,3.75,4,3.75,3.77,11,f,1.83,2.01,2.93,18.6
5.18,3.61,Healthscope Ltd,4.70,-10,4.70,4.77,21.5,f,1.34,0.06,4.57,16.3
0.145,0.085,Hutchison,0.115,-0.5,0.115,0.12,-,,-,0.11,-,-
3.83,1.68,Incitec Pivot,3.33,16,3.32,3.35,4.4,,-,0.14,1.32,-
0.67,0.184,ING Office Fd stpld,0.585,1,0.58,0.585,6.2,,-,0.99,10.60,-
4.21,2.94,Insurance Aust Grp,3.79,,3.75,3.80,10,f,0.93,1.16,2.64,40.7
6.68,2.112,IOOF Hldgs Ltd,5.65,1,5.64,5.66,4,f,4.17,0.55,0.71,33.8
8.86,2.89,James Hardie Ind cdi,7.67,21,7.54,7.79,-,,-,-0.40,-,40.6
23.71,8.48,JB Hi-Fi Ltd,20.50,32,20.30,20.50,44,f,2.01,1.21,2.15,23.2
41.70,16.64,Leighton Hldgs,38.24,24,37.90,38.30,115,f,1.30,7.43,3.01,25.6
11.29,4.85,Lend Lease Grp stpld,9.30,5,9.20,9.40,41,f,-,4.20,4.41,-
58.80,15.00,Macq Grp Ltd,50.40,60,50.38,50.40,126,,1.93,23.72,2.50,20.7
1.71,0.95,Macq Infra stpld,1.185,-0.5,1.18,1.19,12,,-,1.73,10.13,-
0.355,0.071,Macq Office unt,0.295,1.5,0.29,0.295,3.75,,-,0.49,12.71,-
3.19,1.291,MAP Grp forus,2.94,10,2.91,2.94,21,,5.66,-,7.14,2.5
4.74,3.80,Metcash Ltd,4.28,4,4.25,4.29,25,f,1.21,0.11,5.84,14.1
19.40,12.00,Milton Corp,18.60,10,18.60,18.70,70,f,0.82,18.37,3.76,32.2
1.745,0.542,Mirvac Grp stpld,1.46,4.5,1.44,1.47,4.2,,-,1.73,2.88,-
3.98,3.17,Myer Hldgs Ltd,3.37,11,3.35,3.39,-,,-,-,-,-
32.37,15.85,National Aust Bank,25.95,-15,25.95,25.97,146,f,1.80,12.66,5.63,9.9
4.75,2.13,Navitas Ltd,4.65,4,4.60,4.73,16.9,f,0.85,-0.23,3.63,32.5
18.41,8.93,News Corp b voting,16.87,15,16.81,16.88,5.14,,14.51,-0.04,0.30,22.6
14.46,8.71,Nufarm Ltd,9.97,24,9.92,9.97,27,,1.24,3.59,2.71,29.8
3.65,1.40,OneSteel Ltd,3.16,17,3.16,3.17,10,,2.26,1.66,3.16,14.0
26.77,10.75,Orica Ltd,24.16,16,24.15,24.23,97,p,1.50,1.71,4.01,16.6
17.94,12.34,Origin Energy,16.19,42,16.17,16.20,50,f,15.82,8.31,3.09,2.0
41.39,21.60,Perpetual Ltd,34.94,-43,34.90,35.70,100,f,0.96,3.46,2.86,36.4
6.34,2.90,Platinum Asset,5.51,6,5.42,5.54,20,f,1.12,-,3.63,24.5
6.56,3.61,Primary Health Care,5.47,-4,5.43,5.54,14,f,2.05,-,2.56,19.1
4.57,0.031,Prime Infr Grp stpld,3.49,-3,3.49,3.50,-,,-,-,-,-
3.06,1.38,Qantas Airways,2.86,2,2.85,2.86,6,,0.93,2.25,2.10,51.1
25.70,15.01,QBE Insurance Grp,23.10,50,23.09,23.12,127,p,1.68,5.17,5.50,10.8
12.34,9.10,Ramsay Health Care,12.00,10,11.95,12.07,38,f,1.35,0.09,3.17,23.4
9.92,3.38,REA Grp,9.35,15,9.28,9.50,10,f,0.07,0.30,1.07,1263.5
25.60,15.50,Reece Aust Ltd,24.50,,23.65,24.50,51,f,1.90,5.35,2.08,25.3
6.67,4.46,ResMed Inc cdi 10:1,5.86,8,5.82,5.87,-,,-,1.75,-,24.5
7.03,2.02,Seek Ltd,6.39,19,6.33,6.40,9.2,f,2.04,0.51,1.44,34.0
7.09,5.03,Seven Network   ,6.70,5,6.57,6.75,34,f,0.19,7.27,5.07,105.0
29.15,14.97,Sims Metal Mgmt,22.07,141,21.82,22.19,38,f,-,8.09,1.72,-
2.94,2.25,Singapore Tel cdi,2.40,,2.39,2.42,10.69,,1.94,0.61,4.45,11.6
15.64,9.96,Sonic Healthcare,14.32,-7,14.28,14.33,57,p,0.82,-1.72,3.98,30.5
14.50,7.018,Soul Pattinson,13.46,6,13.46,13.47,32,f,14.57,10.91,2.38,2.9
1.119,0.725,SP AusNet stpld,0.87,,0.865,0.87,9.92,p,0.81,0.91,11.40,10.8
1.445,0.83,Spark Infrastructure stpld,1.325,1,1.325,1.335,15.98,,0.47,1.70,12.06,17.7
4.19,1.955,Stockland stpld,3.91,16,3.84,3.92,34,,-,3.61,8.70,-
9.59,4.36,Suncorp-Metway,8.75,-9,8.67,8.80,40,f,0.79,5.11,4.57,27.7
7.70,6.05,Tabcorp Hldgs Ltd,7.01,-3,7.01,7.02,65,f,1.43,-0.02,9.27,7.5
2.97,2.28,Tatts Grp Ltd,2.30,-1,2.30,2.31,21,f,1.04,-0.56,9.13,10.5
3.84,2.93,Telstra Corp,3.38,6,3.37,3.38,28,f,1.18,0.32,8.28,10.3
1.745,0.615,Ten Network Hldgs,1.63,5.5,1.575,1.64,2,,-,-0.35,1.23,-
9.33,4.38,Toll Hldgs Ltd,8.48,-10,8.48,8.50,25,f,1.60,1.58,2.95,21.2
4.80,1.52,Transfield Services,3.90,17,3.87,3.90,12,f,-,0.02,3.08,-
5.64,3.51,Transurban stpld,5.30,5,5.30,5.32,23,,-,2.79,4.34,-
15.97,6.64,UGL Ltd,13.08,22,13.05,13.10,64,f,1.36,-0.82,4.89,15.0
0.655,0.127,Virgin Blue Hldgs,0.565,-0.5,0.56,0.565,-,,-,0.50,-,-
32.16,14.81,Wesfarmers Ltd,27.34,6,27.30,27.35,110,f,1.45,3.14,4.02,17.1
8.48,3.62,West Aust News,7.40,7,7.35,7.43,33,f,1.28,-,4.46,17.6
14.33,8.68,Westfield Grp stpld,12.90,56,12.83,12.90,100.25,,-,11.02,7.77,-
27.57,15.47,Westpac Banking,23.60,7,23.58,23.62,116,f,1.08,7.89,4.92,18.8
30.57,24.36,Woolworths Ltd,25.66,15,25.65,25.68,104,f,1.45,1.54,4.05,17.0
31.79,11.60,WorleyParsons Ltd,23.45,70,23.40,23.50,93,f,1.73,-0.03,3.97,14.6
7.45,3.10,Wotif Com Hldgs,6.93,32,6.74,6.95,17.5,f,1.19,-0.08,2.53,33.1
