Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2011-11-12T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
Adelaide Mgd,units,AYT,I,-,0.39,0.55,-,-,-,7.803,0.5,16 Nov,22 Nov,6 Dec,1,,
Alcoa Inc,chess depositary int,AAI,I,2.4576,-,4.7649,-,-,-,8.0918,2.3836,28 Oct,4 Nov,25 Nov,0,,
AMA Grp,ordinary,AMA,F,1.0,-,1.0,100,-,-,-,-,25 Oct,31 Oct,30 Nov,0,,
Anglogold Ashanti,cdi  5:1,AGG,I,-,-,2.3717,-,-,-,2.0818,-,28 Nov,2 Dec,9 Dec,1,,
ANZ Banking Grp,ordinary,ANZ,F,76.0,-,140.0,100,3,3,52.0,74.0,10 Nov,16 Nov,16 Dec,0,,
ANZ Banking Grp,pref share cps2,ANZPA,I,139.04,-,282.34,100,-,-,412.99,141.62,24 Nov,30 Nov,15 Dec,0,,
ANZ Banking Grp,pref share cps1,ANZPB,I,128.56,-,261.27,100,-,-,381.34,131.26,24 Nov,30 Nov,15 Dec,0,,
Asia Liver Trans,ordinary,AJJ,F,0.2,-,0.3,-,-,-,0.5,0.2,6 Dec,12 Dec,23 Dec,0,,
Aspen Grp,ord/units stapled,APZ,Q1,1.05,-,1.05,-,3,-,3.15,1.05,26 Sep,30 Sep,21 Nov,0,,
Astivita Renewables,ordinary,AIR,F,4.0,-,8.0,100,3,-,-,-,14 Nov,18 Nov,2 Dec,0,,
Aust Vintage,ordinary,AVG,F,2.5,-,2.5,100,3,-,-,-,11 Oct,17 Oct,18 Nov,0,,
Aust Pharmaceutical,ordinary,API,F,1.5,-,2.5,-,-,-,1.0,1.5,11 Nov,17 Nov,15 Dec,0,,
Bank of Qld,ordinary,BOQ,F,28.0,-,54.0,100,3,-,26.0,26.0,9 Nov,15 Nov,2 Dec,0,,
Bendigo & Adelaide Bk,reset conv pref,BENPA,I,307.16,-,307.16,100,-,-,305.47,-,5 Apr,13 Apr,1 May,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,I,111.11,-,226.18,100,-,-,337.98,112.39,18 Nov,24 Nov,15 Dec,0,,
Bendigo & Adelaide Bk,step up non-cum pref,BENPC,I,114.0,-,232.0,100,-,-,348.0,116.0,15 Dec,21 Dec,10 Jan,0,,
Beyond Int'l,ordinary,BYI,F,3.0,-,6.0,-,-,-,3.0,3.0,19 Sep,23 Sep,17 Nov,0,,
Brickworks,ordinary,BKW,F,27.0,-,40.5,100,-,-,13.0,27.0,17 Nov,23 Nov,1 Dec,0,,
BT Invest Mgt,ordinary,BTT,F,10.0,-,16.0,100,-,-,12.5,10.0,28 Nov,2 Dec,16 Dec,0,,
Clover Corp,ordinary,CLV,F,1.5,-,1.5,100,-,-,-,1.25,27 Oct,3 Nov,17 Nov,0,,
Collection House,ordinary,CLH,F,3.1,-,6.2,100,3,-,2.8,3.0,7 Nov,11 Nov,25 Nov,0,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,Q3,286.01,-,870.61,100,-,-,859.46,290.4,18 Jan,24 Jan,31 Jan,0,,
C'wlth Bank  of Aust,perp.exc.(perls iv),CBAPB,Q3,203.08,-,623.63,100,-,-,610.69,208.38,18 Jan,24 Jan,31 Jan,0,,
