Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2012-09-08T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
1300 Smiles,ordinary,ONT,F,9.2,-,17.8,100,-,-,7.5,8.0,28 Sep,5 Oct,10 Oct,0,,
AP Eagers,ordinary,APE,I,7.0,-,7.0,100,3,-,28.0,-,11 Sep,17 Sep,5 Oct,0,,
Academies A'asia,ordinary,AKG,F,2.5,-,4.5,100,-,-,2.0,2.0,7 Sep,13 Sep,17 Oct,0,,
Acrux,ordinary,ACR,F,8.0,-,8.0,-,-,-,60.0,-,4 Sep,10 Sep,24 Sep,0,,
Adcorp Aust,ordinary,AAU,F,0.75,-,1.75,100,-,-,1.0,1.0,14 Sep,20 Sep,28 Sep,1,,
Adelaide Brighton,ordinary,ABC,I,7.5,-,7.5,100,4,-,7.5,-,23 Aug,29 Aug,8 Oct,0,,
AGL Energy,ordinary,AGK,F,32.0,-,61.0,100,3,-,29.0,31.0,30 Aug,5 Sep,27 Sep,0,,
Agricultural Land,ordinary units,AGJ,F,3.18,-,3.18,-,3,-,0.96,1.49,25 Jun,29 Jun,8 Oct,0,,
Air New Zealand,ordinary,AIZ,F,2.319,-,3.6462,-,4,-,2.2182,1.6883,10 Sep,14 Sep,26 Sep,0,,
Alliance Aviation,ordinary,AQZ,F,5.6,-,5.6,100,3,-,-,-,27 Sep,4 Oct,18 Oct,0,,
Altium,ordinary,ALU,F,5.0,-,5.0,-,-,-,-,-,4 Oct,10 Oct,30 Oct,1,,
Amalgamated Hldgs,ordinary,AHD,F,25.0,-,39.0,100,4,-,14.0,27.0,31 Aug,6 Sep,20 Sep,0,,
Amcom Telco,ordinary,AMM,F,3.2,-,5.0,100,-,-,0.6,3.0,28 Aug,3 Sep,21 Sep,0,,
