Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2012-08-25T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
1300 Smiles,ordinary,ONT,F,9.2,-,17.8,100,-,-,7.5,8.0,28 Sep,5 Oct,10 Oct,0,,
Academies A'asia,ordinary,AKG,F,2.5,-,4.5,100,-,-,2.0,2.0,7 Sep,13 Sep,17 Oct,0,,
Acrux,ordinary,ACR,F,8.0,-,8.0,-,-,-,60.0,-,4 Sep,10 Sep,24 Sep,1,,
Adelaide Brighton,ordinary,ABC,I,7.5,-,7.5,100,4,-,7.5,-,23 Aug,29 Aug,8 Oct,0,,
AGL Energy,ordinary,AGK,F,32.0,-,61.0,100,3,-,29.0,31.0,30 Aug,5 Sep,27 Sep,1,,
Agricultural Land,ordinary units,AGJ,F,3.18,-,3.18,-,3,-,0.96,1.49,25 Jun,29 Jun,8 Oct,0,,
ALE Prop Grp,stapled securities,LEP,F,8.0,-,16.0,-,3,-,10.0,9.75,25 Jun,29 Jun,5 Sep,0,,
Alesco Corp,ordinary,ALS,F,15.0,-,18.0,100,4,-,1.5,12.5,13 Aug,17 Aug,7 Sep,0,,
Alliance Aviation,ordinary,AQZ,F,5.6,-,5.6,100,3,-,-,-,27 Sep,4 Oct,18 Oct,1,,
Amalgamated Hldgs,ordinary,AHD,F,25.0,-,39.0,100,4,-,14.0,27.0,31 Aug,6 Sep,20 Sep,1,,
AMCB Fund No 4,ordinary,AKX,I,34.0,-,34.0,100,-,-,300.0,-,23 Aug,29 Aug,7 Sep,1,,
AMCIL,ordinary,AMH,F,2.5,-,2.5,100,4,-,-,3.5,9 Aug,15 Aug,28 Aug,0,,
Amcom Telco,ordinary,AMM,F,3.2,-,5.0,100,-,-,0.6,3.0,28 Aug,3 Sep,21 Sep,1,,
Amcor,ordinary,AMC,F,19.0,-,37.0,-,3,-,17.0,18.0,28 Aug,3 Sep,25 Sep,1,,
AMP,ordinary,AMP,I,12.5,-,12.5,55.00,3,-,15.0,-,3 Sep,7 Sep,12 Oct,0,,
Anglogold Ashanti,cdi  5:1,AGG,Q1,1.9629,-,1.9629,-,-,-,7.1373,2.0827,27 Aug,31 Aug,14 Sep,0,,
Ansell,ordinary,ANN,F,20.5,-,35.5,-,-,-,14.0,19.0,27 Aug,31 Aug,21 Sep,0,,
ANZ Banking Grp,pref share cps2,ANZPA,Q1,120.9,-,120.9,100,-,-,415.76,133.39,27 Aug,31 Aug,17 Sep,0,,
ANZ Banking Grp,pref share cps1,ANZPB,Q1,110.09,-,110.09,100,-,-,384.22,122.8,27 Aug,31 Aug,17 Sep,0,,
ANZ Banking Grp,pref share cps3,ANZPC,F,270.86,-,501.58,100,-,-,-,-,13 Aug,17 Aug,3 Sep,0,,
APA Grp,stapled securities,APA,F,18.0,-,35.0,-,3,-,16.5,17.9,25 Jun,29 Jun,14 Sep,0,,
APN News & Media,ordinary,APN,I,1.5,-,1.5,33.33,3,-,3.5,-,30 Aug,5 Sep,26 Sep,0,,
ARB Corp,ordinary,ARP,F,14.0,-,25.0,100,4,4,10.0,13.0,28 Sep,5 Oct,19 Oct,0,,
Ardent Leisure Grp,stapled securities,AAD,F,5.2,-,11.7,6.84,3,-,6.5,5.0,25 Jun,29 Jun,31 Aug,0,,
Argo Invest,ordinary,ARG,F,13.0,-,26.0,100,3,-,13.0,-,14 Aug,20 Aug,5 Sep,0,,
Arrium Ltd,ordinary,ARI,F,3.0,-,3.0,-,3,-,-,-,10 Sep,14 Sep,18 Oct,1,,
