Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2015-09-26T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
1300 Smiles,ordinary,ONT,F,10.2,-,19.2,100,-,-,6.5,8.0,2 Oct,7 Oct,16 Oct,0,,
360 Capital Grp,stapled securities,TGP,I,1.5625,-,1.5625,-,4,-,1.3125,-,28 Sep,30 Sep,26 Oct,1,,
360 Capital Office,ordinary units,TOF,I,4.25,-,4.25,-,-,-,4.25,-,28 Sep,30 Sep,23 Oct,1,,
360 Capital Total Re,stapled,TOT,I,2.81,-,2.81,-,-,-,-,-,28 Sep,30 Sep,23 Oct,0,,
3P Learning,ordinary,3PL,F,1.8,-,1.8,100,3,-,-,-,6 Oct,8 Oct,22 Oct,0,,
AP Eagers,ordinary,APE,I,12.0,-,12.0,100,-,-,9.0,-,14 Sep,16 Sep,7 Oct,0,,
Aberdeen Leaders,ordinary,ALR,I,1.0,-,1.0,100,3,-,1.0,-,8 Oct,12 Oct,30 Oct,1,,
Adelaide Brighton,ordinary,ABC,I,12.0,-,12.0,100,4,-,7.5,-,3 Sep,7 Sep,9 Oct,0,,
AIMS Prop Sec Fund,units,APW,I,0.1221,-,0.1221,-,-,-,0.1088,-,28 Sep,30 Sep,18 Dec,1,,
Ainsworth Game Tech,ordinary,AGI,F,5.0,-,10.0,100,4,-,5.0,5.0,8 Sep,10 Sep,29 Sep,0,,
Altium,ordinary,ALU,F,8.0,-,16.0,-,-,-,4.0,8.0,23 Sep,25 Sep,16 Oct,0,,
Alumina,ordinary,AWC,I,6.4185,-,6.4185,100,3,-,-,-,31 Aug,2 Sep,28 Sep,0,,
AMA Grp,ordinary,AMA,F,1.7,-,1.7,100,-,-,-,1.6,11 Sep,15 Sep,30 Oct,0,,
Amcor,ordinary,AMC,F,28.5598,-,52.9598,-,3,-,19.5,23.5,7 Sep,9 Sep,30 Sep,0,,
