Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2014-06-28T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
360 Cap Indust Fund,ordinary units,TIX,F,-,4.65,-,-,4,-,1.125,-,26 Jun,30 Jun,24 Jul,0,,
360 Capital Grp,stapled securities,TGP,F,-,1.25,1.25,-,4,-,4.0,-,26 Jun,30 Jun,24 Jul,0,,
360 Capital Office,ordinary units,TOF,F,-,4.25,-,-,-,-,-,-,26 Jun,30 Jun,24 Jul,0,,
Aberdeen Leaders,ordinary,ALR,F,2.0,-,7.0,100,3,-,3.75,2.0,26 Jun,30 Jun,31 Jul,0,,
Agricultural Land,ordinary units,AGJ,F,-,0.621,-,-,3,-,-,2.82,26 Jun,30 Jun,26 Sep,1,,
AIMS Prop Sec Fund,units,APW,F,-,0.0171,0.2401,-,4,-,-,-,26 Jun,30 Jun,19 Sep,1,,
ALE Prop Grp,stapled securities,LEP,F,-,8.25,8.2,-,4,-,8.0,8.0,26 Jun,30 Jun,5 Sep,0,,
ALS,ordinary,ALQ,F,20.0,-,39.0,50.00,3,-,21.0,27.0,11 Jun,13 Jun,2 Jul,0,,
ANZ Banking Grp,ordinary,ANZ,I,83.0,-,83.0,100,3,3,73.0,-,9 May,13 May,1 Jul,0,,
ANZ Banking Grp,pref share cps2,ANZPA,Q1,100.96,-,100.96,100,-,-,314.2,100.26,27 Aug,29 Aug,15 Sep,0,,
ANZ Banking Grp,pref share cps3,ANZPC,F,200.23,-,397.73,100,-,-,227.2,214.3,13 Aug,15 Aug,1 Sep,0,,
ANZ Banking Grp,cap note,ANZPD,F,210.71,-,448.46,100,-,-,-,-,20 Aug,22 Aug,1 Sep,0,,
ANZ Banking Grp,cap note 2,ANZPE,F,202.99,-,202.99,100,-,-,-,-,12 Sep,16 Sep,24 Sep,0,,
APA Grp,stapled securities,APA,F,-,18.75,17.5,-,4,-,17.0,18.5,26 Jun,30 Jun,10 Sep,0,,
Aquaint Capital,ordinary,AQU,F,1.0,-,1.0,-,-,-,-,-,30 May,3 Jun,30 Jun,0,,
Ardent Leisure Grp,stapled securities,AAD,F,-,6.2,6.8,-,3,-,6.6,5.4,26 Jun,30 Jun,29 Aug,0,,
Arena REIT,ordinary units,ARF,F,2.325,-,5.0,-,4,-,-,0.4,26 Jun,30 Jun,15 Aug,0,,
Asia Pacific Data,ordinary stapled sec,AJD,F,-,2.25,4.5,-,-,-,-,1.81,26 Jun,30 Jun,29 Aug,0,,
Aspen Grp,ord/units stapled,APZ,F,4.0,-,11.5,-,4,-,0.75,0.75,26 Jun,30 Jun,25 Aug,0,,
Astro Japan Prop Grp,stapled us prohibit.,AJA,F,-,10.0,10.0,-,4,-,7.5,10.0,26 Jun,30 Jun,29 Aug,0,,
Aurora Absolute Return,ordinary units,ABW,F,-,1.6,4.77,-,3,-,3.3,1.59,26 Jun,30 Jun,7 Aug,1,,
Aurora Div Inc Tr,managed fund units,AOD,F,-,0.5,0.51,-,3,-,1.4,1.45,26 Jun,30 Jun,30 Jul,1,,
Aurora Global Inc Tr,ordinary units,AIB,F,-,2.26,7.24,-,3,-,5.03,2.59,26 Jun,30 Jun,7 Aug,1,,
Aurora Prop,ordinary units,AUP,F,-,10.57,32.3,-,3,-,10.4,10.8,26 Jun,30 Jun,7 Aug,1,,
Australian Ind Reit,unit,ANI,F,-,8.18,3.21,-,3,-,-,-,26 Jun,30 Jun,29 Aug,0,,
Australand Assets,assets,AAZPB,F,185.82,-,553.84,-,-,-,605.75,195.71,26 Jun,30 Jun,15 Jul,0,,
Australand Prop,stapled security,ALZ,I,12.75,-,12.75,-,-,-,10.5,-,26 Jun,30 Jun,6 Aug,0,,
Aust Enhanced,units,AYF,F,10.0,-,40.0,28.00,3,-,33.75,11.25,26 Jun,30 Jun,15 Jul,0,,
Aveo Grp,stapled securities,AOG,F,-,4.0,-,-,4,-,-,-,26 Jun,30 Jun,30 Sep,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,Q1,73.04,-,73.04,100,-,-,217.26,72.34,21 Aug,25 Aug,15 Sep,0,,
Bendigo & Adelaide Bk,step up non-cum pref,BENPC,F,78.0,-,312.0,100,-,-,264.0,85.0,23 Jun,25 Jun,10 Jul,0,,
Bendigo & Adelaide Bk,conv pref share,BENPD,I,273.9,-,273.9,100,-,-,273.62,-,26 Nov,28 Nov,15 Dec,0,,
BetaShares Agriculture,etf units,QAG,F,-,-,-,-,-,-,-,35.319,1 Jul,3 Jul,16 Jul,1,,
BetaShares Commods,etf units,QCB,F,-,-,-,-,-,-,-,13.0092,1 Jul,3 Jul,16 Jul,1,,
BetaSharesFinancials,etf units,QFN,F,-,-,43.1521,-,3,-,38.0981,8.0443,1 Jul,3 Jul,16 Jul,1,,
