Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2011-08-27T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
1300 Smiles,ordinary,ONT,F,8.0,-,15.5,100,-,-,6.5,7.2,30 Sep,7 Oct,12 Oct,0,,
Academies A'asia,ordinary,AKG,F,2.0,-,4.0,100,-,-,-,-,9 Sep,15 Sep,30 Sep,0,,
Adelaide Brighton,ordinary,ABC,I,7.5,-,7.5,100,-,-,10.0,-,24 Aug,30 Aug,10 Oct,0,,
Adelaide Mgd,units,AYT,F,0.839,-,1.789,-,-,-,-,3.903,24 Jun,30 Jun,31 Aug,0,,
AGL Energy,ordinary,AGK,F,31.0,-,60.0,100,3,-,29.0,30.0,2 Sep,8 Sep,29 Sep,1,,
Agricultural Land,ordinary units,AGJ,F,1.49,-,2.45,-,3,-,1.1,0.92,24 Jun,30 Jun,27 Sep,0,,
Air New Zealand,ordinary,AIZ,F,-,-,2.2182,-,3,-,2.3229,3.1987,5 Sep,9 Sep,21 Sep,1,,
ALE Prop Grp,stapled securities,LEP,F,9.75,-,19.75,-,3,-,12.0,12.0,24 Jun,30 Jun,31 Aug,0,,
Alesco Corp,ordinary,ALS,F,12.5,-,14.0,100,4,-,7.0,-,12 Aug,18 Aug,6 Sep,0,,
Alumina,ordinary,AWC,I,2.9,-,2.9,100,4,-,2.2324,-,16 Aug,22 Aug,7 Sep,0,,
Amalgamated Hldgs,ordinary,AHD,F,27.0,-,41.0,100,4,-,14.0,23.0,2 Sep,8 Sep,22 Sep,1,,
Amcor,ordinary,AMC,F,18.0,-,35.0,-,3,-,12.5,17.0,29 Aug,2 Sep,28 Sep,1,,
AMP,ordinary,AMP,I,15.0,-,15.0,30.00,3,-,15.0,-,5 Sep,9 Sep,14 Oct,0,,
Anglogold Ashanti,cdi  5:1,AGG,I,2.3717,-,2.3717,-,-,-,2.0818,-,29 Aug,2 Sep,9 Sep,0,,
Ansell,ordinary,ANN,F,19.0,-,33.0,-,-,-,13.0,17.5,23 Aug,29 Aug,21 Sep,0,,
