Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2011-09-24T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
1300 Smiles,ordinary,ONT,F,8.0,-,15.5,100,-,-,6.5,7.2,30 Sep,7 Oct,12 Oct,0,,
AP Eagers,ordinary,APE,I,28.0,-,28.0,100,4,-,23.0,-,16 Sep,22 Sep,7 Oct,0,,
Academies A'asia,ordinary,AKG,F,2.0,-,4.0,100,-,-,-,-,9 Sep,15 Sep,30 Sep,0,,
Adcorp Aust,ordinary,AAU,F,1.0,-,2.0,100,-,-,-,-,14 Sep,20 Sep,28 Sep,0,,
Adelaide Brighton,ordinary,ABC,I,7.5,-,7.5,100,-,-,10.0,-,24 Aug,30 Aug,10 Oct,0,,
Adelaide Mgd,units,AYT,Q1,-,0.55,-,-,-,-,7.803,0.5,26 Sep,30 Sep,14 Oct,1,,
AGL Energy,ordinary,AGK,F,31.0,-,60.0,100,3,-,29.0,30.0,2 Sep,8 Sep,29 Sep,0,,
Agricultural Land,ordinary units,AGJ,F,1.49,-,2.45,-,3,-,1.1,0.92,24 Jun,30 Jun,27 Sep,0,,
Amcom Telco,ordinary,AMM,F,3.0,-,3.6,100,-,-,0.4,1.0,27 Sep,4 Oct,20 Oct,0,,
Amcor,ordinary,AMC,F,18.0,-,35.0,-,3,-,12.5,17.0,29 Aug,2 Sep,28 Sep,0,,
AMP,ordinary,AMP,I,15.0,-,15.0,30.00,3,-,15.0,-,5 Sep,9 Sep,14 Oct,0,,
ANZ Banking Grp,pref share cps2,ANZPA,I,139.04,-,282.34,100,-,-,412.99,141.62,24 Nov,30 Nov,15 Dec,1,,
ANZ Banking Grp,pref share cps1,ANZPB,I,128.56,-,261.27,100,-,-,381.34,131.26,24 Nov,30 Nov,15 Dec,1,,
APN News & Media,ordinary,APN,I,3.5,-,3.5,100,3,-,5.0,-,1 Sep,7 Sep,28 Sep,0,,
Aquarius Platinum,ordinary,AQP,F,3.762,-,7.712,-,-,-,2.2683,4.4798,5 Sep,9 Sep,30 Sep,0,,
ARB Corp,ordinary,ARP,F,13.0,-,23.0,100,4,4,7.5,12.0,30 Sep,7 Oct,21 Oct,0,,
Ariadne Aust,ordinary,ARA,F,1.5,-,2.0,-,4,-,-,1.5,5 Sep,9 Sep,28 Sep,0,,
Aristocrat Leisure,ordinary,ALL,I,2.5,-,2.5,-,3,-,3.5,-,31 Aug,6 Sep,30 Sep,0,,
ASG Grp,ordinary,ASZ,F,5.5,-,7.5,100,3,-,1.5,5.0,20 Sep,26 Sep,5 Oct,0,,
Aspen Grp,ord/units stapled,APZ,Q1,1.05,-,1.05,-,3,-,3.15,1.05,26 Sep,30 Sep,21 Nov,0,,
Astivita Renewables,ordinary,AIR,F,4.0,-,8.0,100,4,-,-,-,14 Nov,18 Nov,2 Dec,0,,
