Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2012-09-29T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
1300 Smiles,ordinary,ONT,F,9.2,-,17.8,100,-,-,7.5,8.0,28 Sep,5 Oct,10 Oct,0,,
AP Eagers,ordinary,APE,I,7.0,-,7.0,100,3,-,28.0,-,11 Sep,17 Sep,5 Oct,0,,
Academies A'asia,ordinary,AKG,F,2.5,-,4.5,100,-,-,2.0,2.0,7 Sep,13 Sep,17 Oct,0,,
Adelaide Brighton,ordinary,ABC,I,7.5,-,7.5,100,4,-,7.5,-,23 Aug,29 Aug,8 Oct,0,,
Agricultural Land,ordinary units,AGJ,F,3.18,-,3.18,-,3,-,0.96,1.49,25 Jun,29 Jun,8 Oct,0,,
Alcoa Inc,chess depositary int,AAI,I,-,-,2.4683,-,-,-,7.1905,2.4837,29 Oct,2 Nov,25 Nov,1,,
Alliance Aviation,ordinary,AQZ,F,5.6,-,5.6,100,3,-,-,-,27 Sep,4 Oct,18 Oct,0,,
AMA Grp,ordinary,AMA,F,1.6,-,1.6,100,-,-,-,1.0,9 Oct,15 Oct,15 Nov,1,,
AMP,ordinary,AMP,I,12.5,-,12.5,55.00,3,-,15.0,-,3 Sep,7 Sep,12 Oct,0,,
ARB Corp,ordinary,ARP,F,14.0,-,25.0,100,4,4,10.0,13.0,28 Sep,5 Oct,19 Oct,0,,
Arrium Ltd,ordinary,ARI,F,3.0,-,3.0,-,3,-,-,-,10 Sep,14 Sep,18 Oct,0,,
Auckland Airport,ordinary,AIA,F,4.8286,-,8.2523,-,4,-,2.9266,3.6608,28 Sep,5 Oct,19 Oct,0,,
Aurora Absolute Return,ordinary units,ABW,Q1,2.2,-,2.2,-,3,-,6.705,2.21,24 Sep,28 Sep,12 Oct,0,,
