ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4803.3 at 14:41 24/12/2009  Report at 17:15 Thursday 24/12/2009. Processed 11:13 Tuesday 29/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"470,921","107,057",22.73,0.00,"1,062,316,784","0.01""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"5,023,831","1,059,697",21.09,1.53,"1,299,562,220","0.08""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"1,393,501","292,493",20.99,1.64,"1,534,246,082","0.01""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"3,454,725","721,181",20.87,2.35,"1,624,890,447","0.04""",,,,,,,,,
"""DJS",David Jones ,FPO,"807,775","164,367",20.34,-0.92,"503,524,465","0.03""",,,,,,,,,
"""NBS",Nexbis ,FPO,"358,715","72,605",20.24,0.00,"432,730,096","0.01""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"494,939","99,289",20.06,3.47,"200,184,686","0.05""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"1,247,301","249,903",20.03,-0.55,"2,662,931,420","0.00""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"10,833,246","2,161,569",19.95,0.90,"12,443,074,357","0.01""",,,,,,,,,
"""HSP",Healthscope ,FPO,"176,436","35,194",19.94,1.80,"314,241,491","0.01""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"1,978,761","386,355",19.52,1.31,"1,270,897,282","0.03""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"477,745","92,602",19.38,2.94,"462,491,685","0.02""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"295,920","57,322",19.37,-0.33,"757,542,720","0.00""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"911,867","173,334",19.00,0.00,"1,076,928,611","0.01""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"171,414","32,222",18.79,-1.00,"264,264,459","0.01""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"552,493","101,902",18.44,-0.28,"798,520,953","0.01""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"11,682,817","2,138,478",18.30,-2.38,"4,766,093,266","0.04""",,,,,,,,,
"""SIP",Sigma Pharmaceuticals ,FPO,"973,187","176,235",18.10,0.51,"1,175,672,572","0.01""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"6,333,233","1,145,912",18.09,-0.67,"1,823,306,551","0.06""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"202,621","36,510",18.01,0.54,"490,705,150","0.00""",,,,,,,,,
"""AWC",Alumina ,FPO,"7,568,386","1,361,941",17.99,0.84,"2,440,196,187","0.05""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"11,256,876","2,022,080",17.96,1.65,"2,729,071,212","0.07""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"1,315,278","233,136",17.72,0.00,"1,080,653,789","0.02""",,,,,,,,,
"""ALZ",Australand Property Group,STAPLED,"859,022","151,778",17.66,1.98,"2,884,031,620","0.00""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"228,082","40,138",17.59,-0.17,"202,081,252","0.02""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"12,740,065","2,231,378",17.51,-1.66,"6,205,676,188","0.03""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"506,427","88,479",17.47,-1.46,"533,379,348","0.01""",,,,,,,,,
"""AND",Andean Resources ,FPO,"119,472","20,800",17.41,2.00,"467,987,217","0.00""",,,,,,,,,
"""MOF",Macquarie Office Trust,UNIT,"13,356,478","2,316,694",17.34,3.33,"4,752,826,494","0.04""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"22,468,469","3,890,819",17.31,-1.68,"9,277,584,743","0.04""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"546,511","94,412",17.27,0.08,"748,219,617","0.01""",,,,,,,,,
"""LLC",Lend Lease Group,STAPLED,"309,168","53,230",17.21,1.52,"460,768,608","0.01""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"2,173,643","373,986",17.20,2.41,"3,873,085,929","0.01""",,,,,,,,,
"""BLY",Boart Longyear ,FPO,"27,529,683","4,723,188",17.15,4.41,"4,611,574,674","0.10""",,,,,,,,,
"""CSL",CSL ,FPO,"945,070","160,307",16.96,1.20,"589,177,186","0.02""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"601,782","102,062",16.96,-0.84,"733,711,705","0.01""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"3,783,124","626,949",16.57,1.25,"2,098,064,217","0.03""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"1,795,367","295,402",16.45,-1.20,"865,224,422","0.03""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"355,064","57,738",16.26,2.37,"333,681,857","0.01""",,,,,,,,,
"""ORI",Orica ,FPO,"223,129","35,778",16.03,0.99,"361,065,279","0.01""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"2,440,037","384,646",15.76,0.00,"2,926,103,883","0.01""",,,,,,,,,
"""PBT",Prana Biotechnology ,FPO,"169,800","26,500",15.60,0.00,"233,800,871","0.01""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"646,452","100,869",15.60,0.30,"606,831,240","0.01""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"316,558","48,976",15.47,0.46,"388,429,875","0.01""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"3,382,581","515,535",15.24,0.52,"1,970,704,093","0.02""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"705,818","107,450",15.22,3.81,"634,144,970","0.01""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"780,518","118,241",15.14,0.75,"713,154,560","0.01""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"3,171,129","477,312",15.05,4.54,"685,099,634","0.07""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"434,812","65,472",15.05,2.81,"1,561,166,672","0.00""",,,,,,,,,
"""NVT",Navitas ,FPO,"59,515","8,844",14.86,-0.24,"342,361,526","0.00""",,,,,,,,,
"""COH",Cochlear ,FPO,"52,013","7,690",14.78,0.77,"56,351,818","0.01""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"330,384","48,765",14.76,1.00,"448,868,339","0.01""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"914,494","133,711",14.62,0.00,"452,219,624","0.03""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"55,154","8,059",14.61,1.51,"93,937,192","0.00""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"1,298,385","189,752",14.61,0.00,"3,094,990,944","0.00""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"703,242","101,566",14.44,2.17,"802,460,585","0.01""",,,,,,,,,
"""ENV",Envestra ,FPO,"847,118","122,216",14.42,4.21,"1,346,902,042","0.00""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"258,979","36,991",14.28,-0.95,"413,727,231","0.00""",,,,,,,,,
"""HDF",Hastings Diversified Utilities,STAPLED,"1,021,105","139,593",13.67,3.63,"491,648,434","0.02""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"1,253,265","170,279",13.58,2.22,"1,031,911,394","0.01""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"1,320,472","179,062",13.56,1.27,"2,078,994,021","0.00""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"317,565","43,079",13.56,1.82,"201,490,660","0.02""",,,,,,,,,
"""OST",OneSteel ,FPO,"1,030,044","138,093",13.40,0.92,"1,328,383,491","0.01""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"6,370,206","849,794",13.34,3.13,"2,508,596,875","0.03""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"93,327","12,235",13.11,1.09,"259,126,131","0.00""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"958,015","125,401",13.09,0.63,"1,380,386,438","0.00""",,,,,,,,,
"""GWT",GWA International ,FPO,"522,403","67,562",12.93,4.10,"300,667,514","0.02""",,,,,,,,,
"""ACL",Alchemia ,FPO,"46,511","6,000",12.90,4.00,"160,979,945","0.00""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"19,067","2,449",12.84,0.59,"78,970,419","0.00""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"598,725","76,602",12.79,3.30,"350,190,429","0.02""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"1,404,244","179,091",12.75,-2.19,"1,522,867,420","0.01""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"166,184","21,182",12.74,-0.42,"298,271,836","0.00""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"7,641,195","970,595",12.70,1.30,"3,121,339,730","0.03""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"999,240","125,638",12.57,0.41,"1,275,641,444","0.01""",,,,,,,,,
"""AWB",AWB ,FPO,"1,370,597","171,202",12.49,1.81,"817,304,356","0.02""",,,,,,,,,
"""BBG",Billabong International ,FPO,"230,031","28,730",12.49,0.09,"252,863,336","0.01""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"418,231","51,090",12.21,0.00,"1,161,817,264","0.00""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"147,593","17,729",12.01,0.49,"247,501,047","0.00""",,,,,,,,,
"""IGO",Independence Group,FPO,"91,222","10,909",11.95,0.83,"113,651,039","0.01""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"275,539","32,415",11.76,3.94,"272,935,495","0.01""",,,,,,,,,
"""TRS",The Reject Shop ,FPO,"51,352","6,041",11.76,-0.70,"25,973,070","0.02""",,,,,,,,,
"""AMC",Amcor ,FPO,"1,277,677","148,661",11.63,-0.48,"1,220,810,970","0.01""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"53,968","6,062",11.23,1.44,"53,156,311","0.01""",,,,,,,,,
"""SEV",Seven Network ,FPO,"72,145","8,102",11.23,1.20,"190,260,281","0.00""",,,,,,,,,
"""OKN",Oakton ,FPO,"18,267","2,004",10.97,-2.14,"91,852,235","0.00""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"935,872","100,216",10.70,0.27,"581,517,884","0.01""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"2,923,672","311,841",10.66,0.34,"2,265,123,620","0.01""",,,,,,,,,
"""APN",APN News & Media ,FPO,"327,400","34,824",10.63,2.20,"595,311,917","0.00""",,,,,,,,,
"""STO",Santos ,FPO,"1,102,353","114,803",10.41,-0.28,"831,395,138","0.01""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"260,969","26,167",10.02,-2.26,"229,794,395","0.01""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"759,606","75,731",9.97,0.49,"878,159,074","0.00""",,,,,,,,,
"""WSA",Western Areas,FPO,"78,552","7,686",9.78,1.85,"179,735,899","0.00""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"906,131","87,726",9.68,0.00,"717,142,802","0.01""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"3,302,482","316,949",9.59,0.16,"2,307,773,663","0.01""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"1,211,473","113,672",9.38,1.25,"1,167,783,517","0.01""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"539,934","49,859",9.23,0.14,"607,730,819","0.00""",,,,,,,,,
"""ANN",Ansell ,FPO,"131,762","12,067",9.15,0.27,"133,337,196","0.00""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"184,898","16,867",9.12,2.38,"186,009,338","0.00""",,,,,,,,,
"""SOL",Soul Pattinson (WH),FPO,"15,769","1,433",9.08,-0.37,"238,640,580","0.00""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"629,912","56,888",9.03,0.46,"706,586,545","0.00""",,,,,,,,,
"""AXA",AXA Asia Pacific ,FPO,"3,858,726","346,965",8.99,1.23,"2,067,095,545","0.01""",,,,,,,,,
"""TZN",Terramin Australia ,FPO,"150,568","13,463",8.94,2.58,"158,388,677","0.00""",,,,,,,,,
"""APA",APA Group,STAPLED,"283,838","25,201",8.87,2.64,"508,816,964","0.00""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"235,544","20,724",8.79,2.62,"561,000,000","0.00""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"1,276,414","111,568",8.74,3.47,"177,116,198","0.06""",,,,,,,,,
"""MAP",MAp Group,FORUS,"2,174,421","188,481",8.66,0.70,"1,861,210,782","0.01""",,,,,,,,,
"""AAX",Ausenco ,FPO,"153,281","13,252",8.64,-0.67,"121,861,958","0.01""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"86,785","7,483",8.62,2.18,"208,918,744","0.00""",,,,,,,,,
"""CWN",Crown ,FPO,"308,252","26,439",8.57,0.91,"753,555,290","0.00""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"136,240","11,445",8.40,2.50,"313,372,551","0.00""",,,,,,,,,
"""CRG",Crane Group ,FPO,"72,891","5,979",8.20,0.41,"77,684,223","0.00""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"548,964","42,836",7.80,1.18,"334,760,159","0.01""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"169,397","12,352",7.29,-1.65,"64,945,877","0.01""",,,,,,,,,
"""MTS",Metcash ,FPO,"660,141","48,173",7.29,0.22,"765,191,573","0.00""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"710,830","51,140",7.19,0.70,"1,252,608,177","0.00""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"592,949","41,988",7.08,1.86,"232,215,800","0.01""",,,,,,,,,
"""BXB",Brambles ,FPO,"1,978,665","139,851",7.06,0.74,"1,412,203,433","0.01""",,,,,,,,,
"""TOE",Toro Energy ,FPO,"1,799,167","126,000",7.00,3.70,"964,936,676","0.01""",,,,,,,,,
"""FTE",Forte Energy,FPO,"290,569","20,000",6.88,0.00,"567,158,031","0.00""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"500,793","34,281",6.84,2.85,"354,694,375","0.01""",,,,,,,,,
"""PNA",PanAust ,FPO,"6,502,444","443,690",6.82,0.92,"2,932,520,239","0.01""",,,,,,,,,
"""CPU",Computershare,FPO,"463,433","31,330",6.76,1.06,"555,654,059","0.00""",,,,,,,,,
"""SBM",St Barbara ,FPO,"3,818,497","258,194",6.76,1.69,"1,952,668,407","0.01""",,,,,,,,,
"""HFA",HFA Holdings ,FPO,"550,571","36,348",6.60,3.92,"460,483,911","0.00""",,,,,,,,,
"""HST",Hastie Group ,FPO,"599,875","39,192",6.53,1.64,"236,132,996","0.01""",,,,,,,,,
"""KCN",Kingsgate Consolidated,FPO,"168,325","10,939",6.49,3.57,"97,443,268","0.01""",,,,,,,,,
"""MMG",Southern Cross Media Group,STAPLED,"131,109","8,446",6.44,2.08,"378,818,260","0.00""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"465,122","29,883",6.42,2.30,"322,273,136","0.00""",,,,,,,,,
"""MCW",Macquarie Countrywide Trust,UNIT,"1,920,186","122,107",6.35,0.85,"1,488,668,825","0.00""",,,,,,,,,
"""SMX",SMS Management & Tech,FPO,"48,637","3,086",6.34,1.04,"66,678,162","0.00""",,,,,,,,,
"""ARU",Arafura Resources ,FPO,"60,287","3,799",6.30,-0.69,"259,213,979","0.00""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"765,458","48,173",6.29,0.20,"478,897,537","0.01""",,,,,,,,,
"""GBG",Gindalbie Metals,FPO,"370,203","23,184",6.26,0.50,"707,187,674","0.00""",,,,,,,,,
"""KZL",Kagara,FPO,"892,288","55,808",6.25,3.03,"672,244,880","0.00""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"8,733,037","544,399",6.23,-0.98,"2,995,569,402","0.01""",,,,,,,,,
"""SAI",SAI Global ,FPO,"104,701","6,504",6.21,0.00,"158,659,442","0.00""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"1,160,487","71,389",6.15,2.06,"314,795,521","0.02""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"89,307","5,412",6.06,0.43,"151,928,424","0.00""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"369,430","22,225",6.01,0.50,"481,279,331","0.00""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"785,966","47,160",6.00,0.57,"699,358,971","0.00""",,,,,,,,,
"""CXP",Corporate Express Australia,FPO,"77,000","4,618",5.99,-0.49,"168,111,691","0.00""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"5,983,947","356,809",5.96,1.08,"2,483,693,809","0.01""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"35,773","2,122",5.93,-0.33,"62,959,971","0.00""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"1,672,070","97,936",5.85,6.25,"428,675,768","0.02""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"126,198","7,229",5.72,1.24,"85,948,449","0.00""",,,,,,,,,
"""MPO",Molopo Energy ,FPO,"265,187","15,115",5.70,0.00,"193,921,119","0.00""",,,,,,,,,
"""NHC",New Hope Corp ,FPO,"206,076","11,711",5.68,-0.87,"826,230,549","0.00""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"92,530","4,823",5.21,1.97,"123,812,455","0.00""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"169,256","8,815",5.20,0.71,"213,430,606","0.00""",,,,,,,,,
"""EXT",Extract Resources,FPO,"164,603","8,520",5.17,4.68,"242,617,636","0.00""",,,,,,,,,
"""DUE",Duet Group,FORUS,"807,734","41,406",5.12,0.56,"859,163,875","0.00""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"430,669","21,930",5.09,1.48,"361,141,400","0.00""",,,,,,,,,
"""SGN",STW Communications Group ,FPO,"134,968","6,690",4.95,-0.65,"364,310,964","0.00""",,,,,,,,,
"""MML",Medusa Mining ,FPO,"222,903","10,885",4.88,-0.83,"169,781,960","0.00""",,,,,,,,,
"""POS",Poseidon Nickel ,FPO,"41,100","2,000",4.86,4.44,"160,226,953","0.00""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"1,013,663","48,999",4.83,0.93,"1,655,249,093","0.00""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"89,104","4,282",4.80,0.63,"606,118,435","0.00""",,,,,,,,,
"""DLS",Drillsearch Energy ,FPO,"630,700","30,000",4.75,0.00,"2,027,544,930","0.00""",,,,,,,,,
"""MOL",Moly Mines ,FPO,"468,679","22,144",4.72,2.42,"156,680,677","0.01""",,,,,,,,,
"""ERA",ERA,FPO 'A',"64,088","2,992",4.66,0.43,"190,737,934","0.00""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"211,505","9,795",4.63,-0.49,"108,235,467","0.00""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"1,627,322","74,910",4.60,-0.40,"1,024,411,713","0.00""",,,,,,,,,
"""SEK",Seek ,FPO,"509,386","23,465",4.60,-1.45,"335,766,988","0.00""",,,,,,,,,
"""WOW",Woolworths ,FPO,"1,019,860","46,368",4.54,0.25,"1,239,795,688","0.00""",,,,,,,,,
"""IVC",Invocare ,FPO,"120,541","5,226",4.33,0.83,"101,834,236","0.00""",,,,,,,,,
"""CDU",Cudeco ,FPO,"151,481","6,310",4.16,0.59,"137,751,181","0.00""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"534,131","21,639",4.05,0.00,"525,803,012","0.00""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"1,349,164","54,621",4.04,1.80,"931,386,248","0.00""",,,,,,,,,
"""SDL",Sundance Resources ,FPO,"2,411,883","96,875",4.01,3.57,"2,460,135,686","0.00""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"1,576,079","60,073",3.81,2.27,"1,045,236,720","0.00""",,,,,,,,,
"""AJA",Astro Japan Property Group,STAPLED,"867,555","32,992",3.80,-1.23,"508,212,161","0.00""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"1,077,106","40,000",3.71,-1.10,"1,823,458,876","0.00""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"747,795","27,328",3.65,0.48,"539,260,191","0.00""",,,,,,,,,
"""VTA",Viterra Inc,CDI 1:1,"30,462","1,107",3.63,1.33,"68,629,939","0.00""",,,,,,,,,
"""OGC",OceanaGold Corporation,CDI,"157,831","5,574",3.53,1.18,"185,880,075","0.00""",,,,,,,,,
"""CNX",Carbon Energy ,FPO,"443,242","15,644",3.52,2.72,"585,997,650","0.00""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"682,359","23,778",3.48,0.29,"748,598,989","0.00""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"1,811,710","62,706",3.46,1.28,"1,290,049,879","0.00""",,,,,,,,,
"""OBJ",OBJ ,FPO,"10,583,401","361,777",3.41,-7.14,"964,079,948","0.03""",,,,,,,,,
"""SLM",Salmat ,FPO,"32,695","1,092",3.34,0.74,"158,791,983","0.00""",,,,,,,,,
"""ROG",Red Sky Energy ,FPO,"1,510,375","49,999",3.31,0.00,"971,508,972","0.00""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"1,419,534","45,256",3.18,0.51,"483,712,063","0.00""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"334,059","10,545",3.15,-0.27,"414,227,380","0.00""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"760,370","23,620",3.10,1.17,"254,333,109","0.00""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"675,659","20,850",3.08,0.00,"434,400,474","0.00""",,,,,,,,,
"""DOM",Dominion Mining ,FPO,"170,014","5,090",2.99,4.45,"103,249,351","0.00""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"19,481,020","575,778",2.95,1.05,"2,592,249,647","0.02""",,,,,,,,,
"""MDT",Macquarie DDR Trust,UNIT,"3,397,202","100,000",2.94,-4.76,"943,203,042","0.01""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"919,932","26,339",2.86,3.31,"446,882,786","0.00""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"177,676","5,072",2.85,1.15,"120,437,014","0.00""",,,,,,,,,
"""NXS",Nexus Energy ,FPO,"3,170,445","90,357",2.85,1.66,"958,061,849","0.00""",,,,,,,,,
"""AWE",AWE ,FPO,"642,498","18,222",2.83,0.73,"521,871,941","0.00""",,,,,,,,,
"""SFR",Sandfire Resources,FPO,"71,766","2,030",2.82,1.10,"107,501,447","0.00""",,,,,,,,,
"""PPT",Perpetual ,FPO,"71,096","1,983",2.78,-0.35,"42,884,626","0.00""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"454,459","12,035",2.64,1.72,"193,248,524","0.00""",,,,,,,,,
"""GNS",Gunns ,FPO,"4,248,665","110,615",2.60,5.17,"806,734,892","0.01""",,,,,,,,,
"""BKN",Bradken ,FPO,"315,839","8,146",2.57,1.85,"129,758,761","0.00""",,,,,,,,,
"""EHL",Emeco Holdings ,FPO,"1,599,001","39,119",2.44,0.00,"631,237,586","0.00""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"119,573","2,854",2.38,0.32,"620,709,233","0.00""",,,,,,,,,
"""AIX",Australian Infrastructure Fund,UNT/ORD,"429,550","9,458",2.20,2.05,"576,777,900","0.00""",,,,,,,,,
"""IDL",Industrea ,FPO,"470,114","10,000",2.12,-3.37,"955,736,701","0.00""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"648,269","13,782",2.12,2.67,"204,012,842","0.00""",,,,,,,,,
