ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4526.8 at 16:43 1/9/2010  Report at 19:06 Wednesday 1/9/2010!. Processed 12:48 Thursday 2/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""RVE",Riviera Resources ,FPO,"85,666","85,666",100.00,0.00,"52,270,000","0.16""",,,,,,,,,
"""PPC",Peet ,FPO,"240,359","181,185",75.38,0.25,"300,681,486","0.06""",,,,,,,,,
"""AGS",Alliance Resources ,FPO,"416,296","262,492",63.05,-3.03,"341,172,309","0.07""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"1,884,144","1,179,867",62.62,-2.63,"509,712,735","0.23""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"5,417,274","2,305,079",42.55,0.59,"1,516,163,980","0.15""",,,,,,,,,
"""CNA",Coal & Allied Industries ,FPO,"8,563","3,626",42.34,0.92,"86,584,735","0.00""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"2,234,909","946,377",42.34,3.89,"388,429,875","0.24""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"8,097,159","3,323,913",41.05,1.74,"483,499,363","0.68""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"1,026,216","417,602",40.69,1.05,"109,112,279","0.38""",,,,,,,,,
"""IEM",iShares MSCI Emerging Markets,CDI 1:1,"2,751","1,114",40.49,1.00,"425,700,000","0.00""",,,,,,,,,
"""ASX",ASX ,FPO,"1,154,579","467,290",40.47,1.64,"173,576,316","0.26""",,,,,,,,,
"""CSV",CSG ,FPO,"1,285,803","508,563",39.55,0.00,"243,071,695","0.20""",,,,,,,,,
"""SAI",SAI Global ,FPO,"147,970","57,456",38.82,-1.65,"195,965,767","0.02""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"8,056,167","2,898,790",35.98,1.55,"2,530,069,990","0.11""",,,,,,,,,
"""COK",Cockatoo Coal ,FPO,"665,346","235,876",35.45,3.03,"602,507,380","0.03""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,964,656","688,852",35.06,1.86,"450,076,509","0.15""",,,,,,,,,
"""NUF",Nufarm ,FPO,"4,235,641","1,477,236",34.87,-6.75,"261,775,731","0.56""",,,,,,,,,
