Daily Gross Short Sales,,,,,,,,,,,,,,,,,,,,
ASX & CHI-X SHORT SALES: REPORTED FOR Tuesday, April 21, 2015,,,,,,,,,,,,,,,,,,,,
"Report at Tuesday, April 21, 2015. Processed Wednesday at 2015-04-22T12:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
SGT,Singapore Tel ,CDI 1:1,,"1,472,194",,,"136,947,073",1.07,,
GEM,G8 Education,FPO,,"3,437,356",,,"361,932,439",.95,,
NWS,News Corp,B VOTING,,"373,861",,,"45,026,902",.83,,
SGH,Slater & Gordon,FPO,,"1,683,881",,,"303,984,435",.55,,
WOR,WorleyParsons,FPO,,"1,265,328",,,"244,389,452",.51,,
ALQ,ALS,FPO,,"1,941,510",,,"407,246,306",.47,,
OZL,OZ Minerals,FPO,,"1,384,026",,,"303,470,022",.45,,
MYR,Myer Hldgs,FPO,,"2,390,300",,,"585,689,551",.40,,
DLS,Drillsearch Energy,FPO,,"1,453,522",,,"461,101,450",.31,,
MIN,Mineral Resources,FPO,,"585,495",,,"187,270,274",.31,,
MTS,Metcash,FPO,,"2,855,200",,,"928,357,876",.30,,
EVN,Evolution Mining,FPO,,"2,115,586",,,"716,762,574",.29,,
MRM,MMA Offshore,FPO,,"1,098,793",,,"371,219,785",.29,,
AIO,Asciano,FPO,,"2,766,523",,,"975,385,664",.28,,
BKN,Bradken,FPO,,"467,970",,,"171,027,249",.27,,
GXL,Greencross,FPO,,"283,392",,,"112,478,993",.25,,
FMG,Fortescue Metals Grp,FPO,,"7,352,942",,,"3,113,798,151",.23,,
ILU,Iluka Res,FPO,,"920,068",,,"418,700,517",.22,,
QBE,QBE Insurance Grp,FPO,,"2,986,012",,,"1,364,945,301",.21,,
STO,Santos,FPO,,"2,198,765",,,"1,002,300,038",.21,,
FLT,Flight Centre Travel,FPO,,"214,317",,,"100,802,653",.21,,
ORI,Orica,FPO,,"769,711",,,"372,743,291",.20,,
E88,Ensogo,FPO,,"1,000,000",,,"485,613,903",.20,,
BLD,Boral,FPO,,"1,525,676",,,"782,736,249",.19,,
SXL,Sthn Cross Media ,FPO,,"1,392,080",,,"732,319,622",.19,,
CPU,Computershare,FPO,,"1,061,279",,,"556,203,079",.19,,
UGL,UGL,FPO,,"314,904",,,"166,511,240",.18,,
CVO,Cover-More Grp,FPO,,"581,064",,,"317,750,000",.18,,
TGR,Tassal Grp,FPO,,"276,065",,,"146,897,115",.18,,
IPL,Incitec Pivot,FPO,,"2,843,514",,,"1,675,621,466",.17,,
SGN,STW Comms,FPO,,"705,196",,,"409,699,000",.17,,
KAR,Karoon Gas Aust,FPO,,"439,476",,,"246,621,832",.17,,
MND,Monadelphous Grp,FPO,,"148,954",,,"93,194,159",.16,,
WSA,Western Areas ,FPO,,"384,560",,,"232,580,131",.16,,
OSH,Oil Search,FPO 10T,,"2,409,972",,,"1,522,692,587",.15,,
PPT,Perpetual,FPO,,"67,552",,,"46,574,426",.14,,
ANN,Ansell,FPO,,"215,617",,,"153,139,924",.14,,
NST,Northern Star Res,FPO,,"867,248",,,"592,660,880",.14,,
CWN,Crown Resorts,FPO,,"1,071,338",,,"728,394,185",.14,,
NWH,NRW Hldgs,FPO,,"407,581",,,"278,888,011",.14,,
VRT,Virtus Health,FPO,,"113,078",,,"79,935,938",.14,,
SXY,Senex Energy,FPO,,"1,546,551",,,"1,149,657,377",.13,,
FDC,Federation Centres,STAPLED,,"1,945,997",,,"1,427,641,565",.13,,
ORG,Origin Energy,FPO,,"1,452,246",,,"1,109,561,867",.13,,
SKE,Skilled Grp,FPO,,"323,445",,,"235,898,291",.13,,
BXB,Brambles,FPO,,"2,099,742",,,"1,566,893,724",.13,,
MMS,McMillan Shakespr,FPO,,"105,245",,,"81,810,993",.12,,
