ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4656.3 at 16:34 19/2/2010  Report at 19:05 Friday 19/2/2010!. Processed 11:10 Monday 22/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,643,524,81.49,-0.96,"51,900,000","0.00""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"8,353,723","3,824,764",45.78,1.96,"1,005,148,015","0.38""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,569,340","665,972",42.43,-2.49,"533,379,348","0.12""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"6,757,122","2,836,097",41.97,1.27,"748,299,067","0.37""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"3,166,555","1,309,417",41.35,-2.76,"446,890,286","0.29""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,063,121","829,137",40.18,0.11,"798,520,953","0.10""",,,,,,,,,
"""CRG",Crane Group ,FPO,"370,846","145,801",39.31,-1.13,"77,684,223","0.18""",,,,,,,,,
"""LLC",Lend Lease Group,STAPLED,"3,040,968","1,185,507",38.98,0.11,"460,804,793","0.25""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"329,275","123,177",37.40,-0.69,"120,437,014","0.10""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"16,665,631","6,125,143",36.75,0.17,"3,356,081,497","0.18""",,,,,,,,,
"""ALZ",Australand Property Group,STAPLED,"5,335,971","1,854,096",34.74,0.00,"2,884,031,620","0.06""",,,,,,,,,
"""BBG",Billabong International ,FPO,"2,518,854","874,660",34.72,-1.59,"252,863,336","0.34""",,,,,,,,,
"""JHX",James Hardie Industries SE,CDI,"1,929,247","615,277",31.89,-2.70,"434,506,974","0.14""",,,,,,,,,
"""FXL",Flexigroup ,FPO,"83,598","26,615",31.83,1.97,"239,168,690","0.01""",,,,,,,,,
"""OGC",OceanaGold Corporation,CDI,"959,817","300,000",31.25,0.00,"185,880,075","0.16""",,,,,,,,,
"""ELD",Elders ,FPO,"2,028,106","618,807",30.51,-0.35,"448,598,480","0.13""",,,,,,,,,
"""WSA",Western Areas,FPO,"667,004","198,463",29.75,-4.26,"179,735,899","0.11""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"1,658,241","471,171",28.41,-5.61,"364,673,825","0.12""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"10,265,191","2,888,758",28.14,0.27,"2,976,310,392","0.09""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"8,248,628","2,278,328",27.62,-0.53,"1,996,912,778","0.11""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"3,707,919","1,016,502",27.41,2.98,"603,580,761","0.16""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"17,482,335","4,686,093",26.80,-0.68,"2,307,773,663","0.20""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"1,440,474","379,480",26.34,-1.81,"1,561,166,672","0.02""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"27,522,900","7,094,116",25.77,1.36,"2,997,874,742","0.23""",,,,,,,,,
"""AND",Andean Resources ,FPO,"76,463","19,634",25.67,-1.17,"470,765,884","0.00""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"1,291,476","330,815",25.61,2.02,"486,223,803","0.06""",,,,,,,,,
"""THX",Thundelarra Exploration ,FPO,"354,221","90,000",25.40,2.19,"145,505,563","0.06""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"3,641,520","922,153",25.32,2.38,"764,907,820","0.12""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"1,090,480","269,640",24.72,-0.36,"254,333,109","0.10""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"7,483,023","1,849,523",24.71,-1.41,"3,104,041,437","0.06""",,,,,,,,,
"""TPM",TPG Telecom ,FPO,"493,238","118,000",23.92,1.93,"757,607,849","0.01""",,,,,,,,,
"""PMP",PMP ,FPO,"20,990","4,793",22.83,-0.73,"335,348,483","0.00""",,,,,,,,,
"""MAP",MAp Group,FORUS,"4,304,726","982,348",22.82,1.97,"1,861,210,782","0.05""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"3,381,140","771,844",22.82,0.00,"713,154,560","0.10""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"23,124,714","5,263,118",22.76,-3.52,"1,823,306,551","0.28""",,,,,,,,,
"""SBM",St Barbara ,FPO,"14,582,398","3,307,440",22.68,-2.08,"1,952,668,407","0.16""",,,,,,,,,
"""CWN",Crown ,FPO,"1,354,262","301,220",22.24,-2.69,"753,555,290","0.04""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"6,330,619","1,397,000",22.06,4.16,"1,167,783,517","0.12""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"6,302,070","1,380,003",21.89,2.79,"2,705,140,151","0.05""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,345,041","291,038",21.63,1.32,"238,997,693","0.12""",,,,,,,,,
"""SEV",Seven Network ,FPO,"505,363","109,202",21.60,1.51,"190,260,281","0.05""",,,,,,,,,
"""BLD",Boral ,FPO,"3,832,096","827,686",21.59,-0.72,"595,313,279","0.13""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,143,375","245,703",21.48,-0.93,"462,755,572","0.05""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"2,441,367","522,165",21.38,-1.38,"476,975,890","0.10""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"13,559,668","2,892,090",21.32,-2.69,"2,119,507,342","0.13""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"3,827,464","809,328",21.14,-0.35,"1,534,275,722","0.05""",,,,,,,,,
"""ENV",Envestra ,FPO,"1,518,943","319,036",21.00,0.97,"1,346,902,042","0.02""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"595,219","124,278",20.87,-0.05,"108,334,987","0.11""",,,,,,,,,
"""AAX",Ausenco ,FPO,"524,273","108,831",20.75,-3.37,"121,861,958","0.08""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"30,284,609","6,282,472",20.74,0.00,"9,277,584,743","0.06""",,,,,,,,,
"""GGG",Greenland Minerals & Energy,FPO,"294,288","59,600",20.25,5.26,"230,638,563","0.02""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"7,108,880","1,434,043",20.17,-0.40,"2,533,062,199","0.05""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"3,027,510","608,156",20.08,-1.92,"481,554,331","0.12""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"7,834,498","1,541,035",19.67,2.40,"717,142,802","0.21""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,636,833","321,232",19.62,-0.27,"418,700,517","0.07""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"1,206,733","233,764",19.37,-3.99,"203,496,058","0.11""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"2,718,439","525,463",19.33,1.46,"1,031,911,394","0.05""",,,,,,,,,
"""LNC",Linc Energy,FPO,"799,088","154,292",19.30,0.98,"469,631,618","0.03""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"2,758,266","523,462",18.97,-0.29,"581,517,884","0.09""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"3,577,882","673,832",18.83,0.00,"503,544,941","0.13""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"81,498,691","15,337,368",18.81,0.95,"12,443,074,357","0.12""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"8,777,512","1,623,391",18.49,-2.81,"1,624,890,447","0.10""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"2,597,005","480,332",18.49,4.63,"1,037,994,023","0.04""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"18,436,079","3,404,053",18.46,-2.65,"1,930,403,911","0.17""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,104,006","561,183",18.07,-1.52,"606,831,240","0.09""",,,,,,,,,
"""SGP",Stockland,STAPLED,"11,657,279","2,101,913",18.03,-0.75,"2,383,036,717","0.08""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"1,405,842","250,897",17.84,-0.83,"363,937,557","0.06""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"334,644","58,923",17.60,-0.64,"202,081,252","0.02""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"17,674,125","3,089,709",17.48,-0.27,"2,351,955,725","0.13""",,,,,,,,,
"""ASX",ASX ,FPO,"1,345,077","233,922",17.39,-0.73,"172,305,698","0.13""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"1,227,624","212,554",17.31,-4.25,"273,379,211","0.07""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"3,077,788","520,372",16.90,-3.37,"483,343,584","0.10""",,,,,,,,,
"""AWC",Alumina ,FPO,"17,705,956","2,903,929",16.40,-0.91,"2,440,196,187","0.11""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,688,476","426,180",15.85,-1.43,"503,524,465","0.08""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,929,935","303,917",15.74,-0.38,"777,245,797","0.03""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"2,102,965","329,364",15.66,0.98,"388,429,875","0.08""",,,,,,,,,
"""MML",Medusa Mining ,FPO,"456,626","70,776",15.50,1.41,"170,381,960","0.04""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"566,198","87,540",15.46,1.10,"561,000,000","0.01""",,,,,,,,,
"""CHC",Charter Hall Group,FORUS,"19,246,754","2,957,329",15.36,-1.51,"750,594,010","0.39""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,888,047","286,060",15.15,-1.97,"334,822,944","0.08""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"34,073,245","5,160,843",15.14,-1.69,"6,205,676,188","0.08""",,,,,,,,,
"""CSL",CSL ,FPO,"3,070,748","460,788",15.00,0.20,"582,777,598","0.07""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"6,794,114","1,008,999",14.85,-0.26,"2,483,693,809","0.04""",,,,,,,,,
"""STO",Santos ,FPO,"4,027,301","589,826",14.64,-0.44,"831,413,347","0.07""",,,,,,,,,
"""SIP",Sigma Pharmaceuticals ,FPO,"4,008,996","581,503",14.50,-0.55,"1,178,626,572","0.04""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"4,093,866","592,591",14.47,-2.70,"1,080,653,789","0.05""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"4,044,307","583,699",14.43,0.54,"1,894,391,570","0.03""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"124,122","17,825",14.36,-0.91,"78,978,219","0.02""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"4,004,981","569,868",14.22,1.52,"1,025,035,218","0.05""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"1,739,788","244,148",14.03,0.47,"333,681,857","0.07""",,,,,,,,,
