ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4389.4 at 16:37 26/8/2010  Report at 19:06 Thursday 26/8/2010!. Processed 12:55 Friday 27/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"2,950","2,450",83.05,2.30,"465,293","0.52""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"6,518,070","3,762,809",57.72,-0.26,"717,892,802","0.52""",,,,,,,,,
"""CQT",Conquest Mining ,FPO,"815,679","433,536",53.15,4.41,"353,151,103","0.12""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"5,778,607","2,995,640",51.84,1.40,"483,499,363","0.62""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"1,698,410","747,524",44.01,5.55,"509,712,735","0.14""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"12,616","5,530",43.83,-2.19,"149,506,391","0.00""",,,,,,,,,
"""ASX",ASX ,FPO,"1,136,832","477,535",42.00,2.45,"173,576,316","0.27""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,225,823","512,350",41.79,0.72,"270,000,000","0.19""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"1,362,929","518,357",38.03,0.69,"1,167,783,517","0.04""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"16,920,463","6,362,231",37.60,1.66,"1,855,529,431","0.34""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,793,997","1,421,271",37.46,0.21,"606,831,240","0.23""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"5,600,274","2,072,303",37.00,1.42,"713,154,560","0.29""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"7,060,421","2,508,424",35.52,-0.88,"772,670,160","0.32""",,,,,,,,,
"""EXT",Extract Resources,FPO,"550,158","193,229",35.12,-3.25,"243,302,298","0.07""",,,,,,,,,
"""RCY",Rivercity Motorway Group,STAPLED,"154,240","52,285",33.89,0.00,"957,010,115","0.00""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"5,729,407","1,908,788",33.31,-0.48,"1,035,071,131","0.18""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"41,838","13,859",33.12,-2.46,"65,298,128","0.02""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"311,788","102,490",32.87,-0.34,"86,459,327","0.11""",,,,,,,,,
"""MAP",MAp Group,FORUS,"8,974,207","2,920,889",32.54,0.33,"1,861,210,782","0.15""",,,,,,,,,
"""EHL",Emeco Holdings ,FPO,"2,325,646","751,632",32.31,-2.59,"631,237,586","0.11""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"26,404,861","8,502,614",32.20,-0.89,"2,926,103,883","0.29""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,576,922","506,558",32.12,0.27,"253,122,552","0.20""",,,,,,,,,
"""BXB",Brambles ,FPO,"41,919,865","13,219,980",31.53,3.19,"1,422,234,685","0.93""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"1,051,585","329,980",31.37,0.00,"255,203,613","0.12""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"9,088,075","2,822,493",31.05,2.05,"1,166,821,398","0.24""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"4,332,219","1,300,563",30.02,2.31,"1,062,316,784","0.12""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"3,613,317","1,079,585",29.87,2.71,"435,438,790","0.24""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"2,655,993","772,309",29.07,-3.77,"414,278,904","0.18""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"6,334,374","1,840,137",29.05,2.84,"1,005,169,707","0.18""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"2,037,270","584,280",28.68,0.31,"491,428,342","0.11""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"130,993","37,490",28.62,2.78,"151,902,455","0.02""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"3,267,698","922,015",28.21,1.49,"686,759,634","0.13""",,,,,,,,,
"""PPP",Pan Pacific Petroleum,FPO,"190,037","53,336",28.06,0.00,"588,612,110","0.00""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"20,384,936","5,703,937",27.98,-0.13,"3,356,081,497","0.17""",,,,,,,,,
"""DJS",David Jones ,FPO,"5,471,894","1,483,255",27.10,-1.01,"510,945,759","0.29""",,,,,,,,,
"""UGL",UGL ,FPO,"865,710","233,514",26.97,0.13,"165,928,705","0.14""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"112,799","29,298",25.97,-0.57,"313,372,551","0.00""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"285,421","71,250",24.96,0.74,"94,193,403","0.07""",,,,,,,,,
"""PMP",PMP ,FPO,"21,876","5,300",24.22,0.00,"335,338,483","0.00""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"1,014,904","244,303",24.07,0.81,"321,130,521","0.07""",,,,,,,,,
"""SDG",Sunland Group ,FPO,"241,451","57,668",23.88,-3.65,"251,107,692","0.02""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"6,257,183","1,492,326",23.85,1.40,"1,548,817,874","0.09""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"796,437","189,865",23.83,2.08,"229,794,395","0.08""",,,,,,,,,
"""ORI",Orica ,FPO,"1,008,098","239,416",23.74,-0.16,"362,100,430","0.06""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"3,418,158","811,064",23.72,4.76,"603,580,761","0.13""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"50,189,825","11,831,584",23.57,0.00,"12,443,074,357","0.09""",,,,,,,,,
"""BLD",Boral ,FPO,"6,059,217","1,414,297",23.34,-0.23,"718,853,617","0.19""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"3,707,021","858,247",23.15,2.74,"880,913,872","0.09""",,,,,,,,,
"""OST",OneSteel ,FPO,"6,759,433","1,530,375",22.64,0.35,"1,331,583,166","0.11""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"10,141,366","2,211,900",21.81,1.26,"2,559,301,430","0.08""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"1,583,060","329,837",20.83,-2.01,"336,582,351","0.09""",,,,,,,,,
"""AWE",AWE ,FPO,"4,611,858","953,457",20.67,-0.31,"521,871,941","0.18""",,,,,,,,,
"""WOW",Woolworths ,FPO,"37,948,395","7,741,373",20.40,2.37,"1,231,218,031","0.62""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"33,443,733","6,711,523",20.06,0.00,"3,415,314,823","0.19""",,,,,,,,,
"""PNA",PanAust ,FPO,"14,798,422","2,947,841",19.92,2.72,"2,954,125,529","0.10""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"12,241,091","2,412,897",19.71,1.00,"931,386,248","0.25""",,,,,,,,,
"""TRS",The Reject Shop ,FPO,"77,058","15,169",19.68,0.06,"26,033,570","0.05""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"1,901,592","373,764",19.65,-0.42,"707,734,878","0.05""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,296,367","450,666",19.62,-0.28,"533,379,348","0.08""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"25,841,028","5,051,360",19.54,-0.41,"3,121,339,730","0.16""",,,,,,,,,
"""AGS",Alliance Resources ,FPO,"243,480","47,556",19.53,-1.53,"341,172,309","0.01""",,,,,,,,,
"""APN",APN News & Media ,FPO,"1,398,423","269,092",19.24,-1.33,"598,823,853","0.04""",,,,,,,,,
"""GIR",Giralia Resources,FPO,"134,842","25,912",19.21,-0.84,"178,360,170","0.01""",,,,,,,,,
"""AHD",Amalgamated Holdings ,FPO,"21,287","4,054",19.04,1.00,"157,280,499","0.00""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"2,107,894","399,056",18.93,2.63,"1,561,166,672","0.02""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"69,200,141","13,079,588",18.90,12.50,"2,209,126,568","0.59""",,,,,,,,,
"""AXA",AXA Asia Pacific ,FPO,"2,559,903","480,279",18.76,-1.47,"2,067,095,545","0.02""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"930,930","173,749",18.66,-0.88,"367,162,725","0.04""",,,,,,,,,
"""DOM",Dominion Mining ,FPO,"228,464","41,935",18.35,2.41,"103,327,059","0.04""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"599,630","109,016",18.18,0.92,"216,011,546","0.05""",,,,,,,,,
"""BMN",Bannerman Resources ,FPO,"157,806","28,571",18.10,-1.42,"201,710,934","0.01""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"522,014","93,684",17.94,0.30,"596,758,471","0.01""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"2,212,646","394,596",17.83,-0.39,"404,134,884","0.09""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"3,182,860","563,390",17.70,2.30,"760,374,428","0.07""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,734,172","306,021",17.64,-0.19,"418,700,517","0.07""",,,,,,,,,
"""SIP",Sigma Pharmaceuticals ,FPO,"2,494,680","439,055",17.60,1.08,"1,178,626,572","0.03""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"6,343,979","1,109,309",17.48,0.80,"1,092,548,972","0.10""",,,,,,,,,
"""CRG",Crane Group ,FPO,"280,239","48,721",17.38,-0.62,"78,286,427","0.06""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"3,999,292","692,106",17.30,4.55,"239,531,783","0.28""",,,,,,,,,
"""STO",Santos ,FPO,"7,003,791","1,210,434",17.28,1.66,"832,568,323","0.14""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"14,987,900","2,555,743",17.05,3.68,"3,107,448,900","0.08""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"975,172","162,845",16.69,0.86,"200,184,686","0.08""",,,,,,,,,
"""SMX",SMS Management & Tech,FPO,"166,863","27,604",16.54,-0.16,"67,182,500","0.04""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"10,809,151","1,786,816",16.53,3.63,"1,281,390,524","0.13""",,,,,,,,,
"""WSA",Western Areas,FPO,"1,436,357","236,546",16.46,4.29,"179,735,899","0.13""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"14,564,167","2,378,174",16.32,1.23,"3,940,145,951","0.06""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"29,783","4,860",16.31,-1.83,"63,517,495","0.00""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"776,586","126,488",16.28,0.60,"108,892,166","0.11""",,,,,,,,,
"""GNS",Gunns ,FPO,"8,056,038","1,309,590",16.25,5.31,"806,734,892","0.16""",,,,,,,,,
"""CHC",Charter Hall Group,FORUS,"5,422,656","874,756",16.13,2.65,"1,212,723,832","0.07""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"18,670,597","2,949,728",15.79,0.50,"1,930,432,682","0.15""",,,,,,,,,
"""GXY",Galaxy Resources ,FPO,"364,947","56,664",15.52,0.00,"190,553,358","0.03""",,,,,,,,,
"""SGP",Stockland,STAPLED,"13,467,460","2,086,971",15.49,-0.26,"2,383,036,717","0.08""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"23,939,698","3,705,411",15.47,0.00,"4,820,821,799","0.07""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"754,786","116,783",15.47,-2.86,"561,347,878","0.02""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"343,688","52,965",15.41,1.65,"99,782,560","0.05""",,,,,,,,,
"""CSL",CSL ,FPO,"3,244,310","495,756",15.28,0.38,"549,698,043","0.09""",,,,,,,,,
"""AAX",Ausenco ,FPO,"481,574","72,897",15.13,1.43,"122,427,576","0.06""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"1,462,346","220,861",15.10,0.00,"395,028,737","0.05""",,,,,,,,,
"""IGO",Independence Group,FPO,"435,967","65,715",15.07,1.51,"113,813,539","0.05""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"341,241","51,104",14.97,0.25,"322,273,136","0.01""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"50,303,662","7,508,027",14.92,1.66,"6,369,751,394","0.11""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"943,835","139,361",14.76,2.04,"290,892,011","0.04""",,,,,,,,,
"""GWT",GWA International ,FPO,"743,556","108,700",14.61,0.69,"301,102,514","0.03""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"11,967,361","1,743,296",14.56,0.56,"2,307,773,663","0.07""",,,,,,,,,
"""ASL",Ausdrill ,FPO,"524,044","75,442",14.39,-1.95,"254,290,140","0.03""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"246,581","35,163",14.26,1.01,"232,490,800","0.01""",,,,,,,,,
"""COH",Cochlear ,FPO,"495,342","70,564",14.24,0.76,"56,574,987","0.12""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"877,246","124,697",14.21,1.00,"493,650,070","0.02""",,,,,,,,,
"""APA",APA Group,STAPLED,"1,476,800","207,607",14.05,-0.54,"542,318,629","0.03""",,,,,,,,,
"""CPU",Computershare,FPO,"3,952,396","553,567",14.00,-0.43,"555,664,059","0.10""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,484,528","206,253",13.89,1.75,"463,231,008","0.04""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"12,160,259","1,676,022",13.78,2.32,"2,989,157,386","0.05""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"2,587,652","356,392",13.77,0.44,"780,136,909","0.04""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,006,960","275,928",13.74,-0.17,"754,604,969","0.03""",,,,,,,,,
"""OKN",Oakton ,FPO,"43,908","6,033",13.74,-0.65,"93,622,235","0.00""",,,,,,,,,
"""HSP",Healthscope ,FPO,"1,607,390","219,058",13.62,0.00,"317,335,186","0.06""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"22,115,288","3,013,844",13.62,-3.21,"1,628,730,107","0.18""",,,,,,,,,
"""PPT",Perpetual ,FPO,"138,598","18,714",13.50,0.22,"43,417,478","0.04""",,,,,,,,,
"""BKN",Bradken ,FPO,"498,402","66,595",13.36,0.42,"138,752,259","0.04""",,,,,,,,,
"""AWB",AWB ,FPO,"3,592,021","473,710",13.18,0.69,"817,304,356","0.05""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"7,581,722","997,411",13.15,1.05,"2,133,245,479","0.04""",,,,,,,,,
"""DVN",Devine ,FPO,"8,502,804","1,114,860",13.11,11.11,"634,918,223","0.17""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"8,021,470","1,039,885",12.96,3.00,"1,281,937,479","0.08""",,,,,,,,,
"""BLY",Boart Longyear ,FPO,"2,742,800","355,434",12.95,0.00,"461,163,412","0.07""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"394,283","50,993",12.93,1.25,"177,546,198","0.02""",,,,,,,,,
"""CWN",Crown ,FPO,"3,043,511","393,082",12.91,3.03,"753,555,290","0.05""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"15,095,912","1,915,662",12.69,0.25,"2,510,727,671","0.07""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,365,099","173,197",12.68,-3.19,"960,638,735","0.01""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"2,341,791","296,302",12.65,-1.09,"388,429,875","0.07""",,,,,,,,,
"""CFE",Cape Lambert Resources ,FPO,"1,154,648","146,019",12.64,0.00,"593,166,467","0.02""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"544,872","68,899",12.64,-2.63,"126,018,142","0.05""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"2,612,178","327,947",12.55,-1.77,"450,076,509","0.07""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"127,636","15,995",12.53,1.02,"56,467,182","0.02""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"9,199,014","1,141,531",12.40,1.52,"2,078,994,021","0.05""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"941,042","116,085",12.33,1.06,"498,485,150","0.02""",,,,,,,,,
"""AMC",Amcor ,FPO,"10,604,304","1,302,084",12.27,0.15,"1,221,901,458","0.10""",,,,,,,,,
"""ELD",Elders ,FPO,"12,418,355","1,520,797",12.24,-1.61,"448,598,480","0.33""",,,,,,,,,
"""NXS",Nexus Energy ,FPO,"3,161,464","384,571",12.16,0.00,"988,257,304","0.03""",,,,,,,,,
"""PRG",Programmed Maintenance,FPO,"297,530","35,923",12.07,-4.24,"118,169,908","0.03""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"6,210,426","748,260",12.04,-0.86,"1,079,570,693","0.06""",,,,,,,,,
"""SXL",Southern Cross Media Group LIMITE,FPO,"1,232,512","148,187",12.02,3.52,"378,827,750","0.03""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"721,566","86,304",11.96,8.23,"120,437,014","0.07""",,,,,,,,,
"""RIC",Ridley Corporation ,FPO,"96,575","11,541",11.95,-0.41,"307,817,071","0.00""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"5,891,358","703,396",11.93,-1.25,"2,748,353,504","0.02""",,,,,,,,,
"""REA",REA Group,FPO,"28,074","3,339",11.89,0.00,"128,439,366","0.00""",,,,,,,,,
"""NWH",NRW Holdings ,FPO,"211,926","25,072",11.83,2.03,"251,223,000","0.01""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"6,168,365","726,831",11.78,-0.17,"1,308,279,222","0.05""",,,,,,,,,
"""CQO",Charter Hall Office REIT,UNIT,"62,508,156","7,354,666",11.76,4.34,"4,933,132,725","0.14""",,,,,,,,,
"""IVC",Invocare ,FPO,"324,277","37,405",11.53,0.98,"102,069,091","0.03""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"72,327","8,322",11.50,-1.50,"79,572,767","0.01""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"2,648,507","304,625",11.50,0.63,"612,625,759","0.05""",,,,,,,,,
"""EAU",Eldorado Gold,CDI 1:1,"118,926","13,671",11.49,5.82,"22,388,646","0.06""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"2,053,403","235,804",11.48,0.25,"540,009,119","0.04""",,,,,,,,,
"""AMP",AMP ,FPO,"10,464,757","1,195,418",11.42,1.43,"2,071,925,423","0.05""",,,,,,,,,
"""DUE",Duet Group,FORUS,"2,797,904","316,049",11.29,-0.60,"887,304,690","0.03""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"8,347,244","933,587",11.18,2.74,"702,867,609","0.13""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"3,367,097","372,527",11.06,-1.30,"499,473,232","0.07""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"444,658","48,928",11.00,-0.45,"248,219,660","0.02""",,,,,,,,,
"""MDL",Mineral Deposits ,FPO,"587,742","64,665",11.00,1.08,"580,576,525","0.01""",,,,,,,,,
"""SGN",STW Communications Group ,FPO,"164,187","18,072",11.00,-1.75,"364,310,964","0.00""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,156,521","234,346",10.86,0.46,"345,601,301","0.06""",,,,,,,,,
"""TPM",TPG Telecom ,FPO,"483,166","52,319",10.82,0.59,"767,849,104","0.00""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"4,720,862","501,246",10.61,-3.22,"1,066,683,511","0.04""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"4,259,177","451,163",10.59,2.53,"1,851,992,381","0.02""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"13,036,830","1,381,775",10.59,0.00,"2,592,249,647","0.05""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"1,209,818","127,911",10.57,0.00,"566,751,863","0.02""",,,,,,,,,
"""MTS",Metcash ,FPO,"3,098,675","327,511",10.56,1.40,"767,055,221","0.04""",,,,,,,,,
"""KZL",Kagara,FPO,"2,650,498","279,677",10.55,-1.68,"674,489,717","0.04""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"12,809,658","1,350,143",10.54,2.25,"2,351,955,725","0.05""",,,,,,,,,
"""MML",Medusa Mining ,FPO,"537,625","56,635",10.53,1.27,"187,584,911","0.03""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"921,052","96,699",10.49,-0.25,"203,891,295","0.04""",,,,,,,,,
"""ACR",Acrux ,FPO,"81,568","8,454",10.36,-1.51,"160,556,216","0.00""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"2,920,054","301,945",10.34,-2.63,"1,260,030,198","0.02""",,,,,,,,,
"""AZT",Aston Resources ,FPO,"1,936,073","200,000",10.33,-0.80,"204,527,604","0.09""",,,,,,,,,
"""PRU",Perseus Mining ,FPO,"3,590,830","369,470",10.28,1.78,"421,282,088","0.08""",,,,,,,,,
