ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4949.5 at 16:36 20/4/2010  Report at 19:07 Tuesday 20/4/2010!. Processed 12:05 Wednesday 21/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""MOY",Millennium Minerals ,FPO,"160,000","160,000",100.00,0.00,"535,331,698","0.03""",,,,,,,,,
"""FPA",Fisher & Paykel Appliances,FPO NZ,"324,229","260,991",80.49,-3.29,"724,235,162","0.03""",,,,,,,,,
"""AAI",Alcoa Inc.,CDI,"1,970","1,340",68.02,0.00,"866,018,842","0.00""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"76,749","50,515",65.81,-2.15,"148,623,782","0.03""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,006,437","2,244,862",56.03,-1.22,"1,005,151,794","0.22""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"2,019,014","1,040,472",51.53,-1.44,"151,920,368","0.68""",,,,,,,,,
"""BGD",Boulder Steel ,FPO,"202,000","102,000",50.49,0.00,"505,524,352","0.02""",,,,,,,,,
"""COH",Cochlear ,FPO,"187,536","90,734",48.38,1.15,"56,543,401","0.16""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"689,898","332,333",48.17,1.13,"533,379,348","0.06""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"14,072,009","6,742,988",47.91,-0.09,"3,356,081,497","0.20""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,170,941","1,040,020",47.90,-0.79,"483,397,504","0.21""",,,,,,,,,
"""BLD",Boral ,FPO,"1,265,819","606,309",47.89,0.69,"598,952,998","0.10""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"1,314,552","614,968",46.78,0.86,"1,037,994,023","0.05""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"885,332","411,796",46.51,-0.36,"366,873,825","0.11""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"2,270,190","1,008,852",44.43,0.59,"764,907,820","0.13""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,919,308","835,884",43.55,-1.01,"252,863,336","0.33""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"883,859","375,140",42.44,-0.21,"300,687,299","0.12""",,,,,,,,,
"""CAH",Catalpa Resources ,FPO,"95,300","40,000",41.97,-3.28,"152,685,482","0.02""",,,,,,,,,
"""OST",OneSteel ,FPO,"4,893,875","2,012,299",41.11,3.39,"1,331,583,166","0.15""",,,,,,,,,
"""HSP",Healthscope ,FPO,"583,171","234,531",40.21,0.43,"317,010,025","0.07""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"1,829,651","726,135",39.68,-0.28,"434,530,879","0.16""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"25,428,552","10,001,021",39.33,2.67,"2,121,066,699","0.47""",,,,,,,,,
"""COU",Count Financial ,FPO,"169,303","65,303",38.57,-0.72,"258,251,285","0.02""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,650,060","982,594",37.07,-0.88,"508,524,465","0.19""",,,,,,,,,
"""TRS",The Reject Shop ,FPO,"99,996","36,578",36.57,0.59,"25,973,070","0.14""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"2,350,657","833,190",35.44,0.00,"1,281,937,479","0.06""",,,,,,,,,
"""NFE",Northern Iron ,FPO,"66,287","23,078",34.81,-1.36,"292,204,786","0.00""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"425,652","147,351",34.61,0.39,"363,937,557","0.04""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"6,385,411","2,191,988",34.32,0.53,"2,510,727,671","0.08""",,,,,,,,,
"""PMP",PMP ,FPO,"42,648","14,636",34.31,-0.69,"335,348,483","0.00""",,,,,,,,,
