ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4654.2 at 16:36 13/9/2010  Report at 19:16 Monday 13/9/2010!. Processed 12:38 Tuesday 14/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""KMN",Kings Minerals NL,FPO,"546,399","856,854",156.81,3.70,"509,413,034","0.16""",,,,,,,,,
"""FPA",Fisher & Paykel Appliances,FPO NZ,"214,892","142,892",66.49,3.65,"724,235,162","0.02""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"4,493,917","2,180,561",48.52,0.52,"718,423,382","0.30""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"439,243","199,203",45.35,2.99,"109,147,279","0.18""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"5,994,827","2,617,036",43.65,1.59,"1,548,832,074","0.16""",,,,,,,,,
"""OKN",Oakton ,FPO,"33,107","14,431",43.58,2.31,"93,622,235","0.01""",,,,,,,,,
"""CQODA",Charter Hall Office REIT,DEF SET,"854,324","361,620",42.32,-0.38,"493,313,273","0.07""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"638,533","266,883",41.79,2.90,"300,747,299","0.08""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"681,614","269,722",39.57,0.25,"270,000,000","0.10""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,505,948","985,746",39.33,1.38,"510,945,759","0.19""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"2,036,054","795,904",39.09,2.94,"702,867,609","0.11""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,073,007","400,421",37.31,1.33,"533,379,348","0.07""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"3,535,003","1,246,997",35.27,1.87,"1,005,171,932","0.12""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"6,034,597","2,127,385",35.25,0.32,"1,855,529,431","0.11""",,,,,,,,,
"""OST",OneSteel ,FPO,"12,747,264","4,334,970",34.00,4.04,"1,331,703,666","0.32""",,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"1,365",464,33.99,-2.17,"517,418,502","0.00""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,164,844","388,462",33.34,0.44,"450,076,509","0.08""",,,,,,,,,
"""AMP",AMP ,FPO,"8,232,058","2,707,139",32.88,1.00,"2,071,925,423","0.13""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"3,766,651","1,237,474",32.85,0.34,"1,380,386,438","0.09""",,,,,,,,,
"""MDL",Mineral Deposits ,FPO,"758,269","248,554",32.77,1.42,"606,441,673","0.04""",,,,,,,,,
"""ASX",ASX ,FPO,"1,011,178","329,742",32.61,2.36,"173,576,316","0.19""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,979,915","1,296,260",32.57,1.41,"606,831,240","0.21""",,,,,,,,,
"""UGL",UGL ,FPO,"474,359","153,462",32.35,0.87,"165,928,705","0.09""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"11,280,956","3,511,898",31.13,0.51,"2,012,803,230","0.17""",,,,,,,,,
"""COH",Cochlear ,FPO,"159,749","49,121",30.74,1.24,"56,574,987","0.08""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"768,062","229,029",29.81,0.60,"239,531,783","0.09""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"7,015,463","2,048,694",29.20,-0.81,"2,729,071,212","0.07""",,,,,,,,,
"""BXB",Brambles ,FPO,"9,105,370","2,608,962",28.65,0.65,"1,422,577,065","0.18""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"12,285,089","3,502,936",28.51,2.87,"1,045,236,720","0.33""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,453,732","1,258,563",28.25,-0.90,"483,499,363","0.26""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"447,646","125,995",28.14,0.29,"216,011,546","0.05""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"6,883,869","1,895,802",27.54,3.72,"1,308,279,222","0.14""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"9,476,397","2,591,374",27.34,0.07,"2,307,773,663","0.11""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"5,860,688","1,601,478",27.32,1.17,"3,940,145,951","0.04""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"10,451,520","2,815,321",26.93,1.25,"1,920,703,692","0.14""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"638,302","171,695",26.89,2.12,"94,193,403","0.18""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"2,436,536","651,490",26.73,3.45,"435,524,944","0.15""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,611,840","430,961",26.73,1.19,"491,444,342","0.08""",,,,,,,,,
"""GWT",GWA International ,FPO,"533,080","140,874",26.42,1.61,"301,102,514","0.04""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"1,145,579","298,678",26.07,2.50,"1,561,166,672","0.01""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"1,172,478","302,927",25.83,0.16,"395,028,737","0.07""",,,,,,,,,
"""CPU",Computershare,FPO,"5,021,207","1,294,834",25.78,5.26,"555,664,059","0.23""",,,,,,,,,
"""KCN",Kingsgate Consolidated,FPO,"1,145,510","295,151",25.76,3.34,"100,749,116","0.29""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"4,788,044","1,229,776",25.68,2.04,"1,035,095,813","0.11""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"458,893","116,172",25.31,0.51,"427,042,646","0.02""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"781,289","195,399",25.01,0.64,"209,632,844","0.09""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"299,995","74,702",24.90,3.77,"120,437,014","0.06""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"3,913,791","962,008",24.58,0.53,"1,062,316,784","0.09""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"1,963,483","476,497",24.26,2.42,"707,868,211","0.06""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"32,632,511","7,793,505",23.88,1.80,"3,121,339,730","0.25""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"6,966,327","1,650,169",23.68,1.96,"2,989,167,615","0.05""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,030,902","243,148",23.58,1.52,"253,122,552","0.09""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"14,009,820","3,264,225",23.30,1.58,"3,356,081,497","0.09""",,,,,,,,,
"""NHC",New Hope Corp ,FPO,"419,895","97,249",23.16,2.86,"830,230,549","0.01""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"5,157,331","1,192,605",23.12,0.19,"1,441,290,633","0.08""",,,,,,,,,
