ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4429.5 at 16:36 12/7/2010  Report at 19:06 Monday 12/7/2010!. Processed 12:53 Tuesday 13/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"13,112,783","8,528,655",65.04,-1.04,"2,510,727,671","0.34""",,,,,,,,,
"""CRG",Crane Group ,FPO,"128,385","77,926",60.69,0.36,"78,286,427","0.10""",,,,,,,,,
"""NZO",New Zealand Oil & Gas ,FPO NZ,"16,812","10,000",59.48,0.00,"389,037,572","0.00""",,,,,,,,,
"""MPO",Molopo Energy ,FPO,"181,748","107,450",59.12,0.00,"250,665,548","0.04""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"215,063","126,101",58.63,0.49,"151,904,499","0.08""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"6,450,530","3,278,184",50.82,0.00,"3,940,145,951","0.08""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,027,478","989,574",48.80,-0.12,"345,480,686","0.28""",,,,,,,,,
"""CQT",Conquest Mining ,FPO,"161,311","72,350",44.85,-3.03,"353,151,103","0.02""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,357,472","990,263",42.00,1.95,"483,493,006","0.20""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"791,632","327,878",41.41,-1.23,"435,438,790","0.07""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"306,762","121,819",39.71,-0.03,"300,687,299","0.04""",,,,,,,,,
"""CWN",Crown ,FPO,"754,298","296,256",39.27,0.38,"753,555,290","0.03""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"4,854,128","1,809,120",37.27,0.88,"2,926,103,883","0.06""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"40,881,439","15,221,079",37.23,-0.77,"3,266,304,329","0.46""",,,,,,,,,
"""CDD",Cardno ,FPO,"59,327","22,047",37.16,0.52,"90,510,461","0.02""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"6,537,853","2,375,518",36.33,0.46,"3,356,081,497","0.07""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"4,519,641","1,561,493",34.54,1.03,"1,308,279,222","0.11""",,,,,,,,,
"""SVW",Seven Group Holdings ,FPO,"146,041","49,385",33.81,-0.33,"305,410,281","0.01""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"83,467","27,902",33.42,1.61,"94,193,403","0.03""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"1,114,808","362,819",32.54,0.90,"581,517,884","0.06""",,,,,,,,,
"""AAD",Ardent Leisure Group,STAPLED,"205,604","64,989",31.60,2.35,"309,109,468","0.02""",,,,,,,,,
"""BKN",Bradken ,FPO,"495,633","154,733",31.21,-0.40,"138,747,494","0.11""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"1,886,230","577,293",30.60,0.98,"606,831,240","0.09""",,,,,,,,,
"""PAG",Primeag Australia ,FPO,"126,897","38,131",30.04,0.48,"150,569,976","0.02""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"2,036,379","608,096",29.86,0.30,"612,625,759","0.09""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"2,074,896","616,688",29.72,-0.33,"702,867,609","0.08""",,,,,,,,,
"""AMP",AMP ,FPO,"6,054,964","1,781,603",29.42,-0.18,"2,071,925,423","0.08""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"5,540,380","1,620,926",29.25,0.00,"2,729,071,212","0.05""",,,,,,,,,
