ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Wednesday at 2011-09-07T12:15:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
ETPMPM,ETFS Metals,ETFS PM,26,26,100.00,1.21,"52,975",.04,,
RSGO,Resolute Min,OPT DEC11,"2,500","2,500",100.00,1.47,"51,044,497",.00,,
AHZ,Allied Healthcare,FPO,"1,056","1,024",96.97,-6.00,"571,876,240",.00,,
PPC,Peet,FPO,"14,825","14,025",94.60,-1.92,"318,038,544",.00,,
ETPMPT,ETFS Metals,ETFS PT,25,20,80.00,.00,"41,580",.04,,
SDM,Sedgman,FPO,"91,952","68,009",73.96,-1.91,"209,752,689",.03,,
DJS,David Jones,FPO,"4,917,492","3,428,705",69.72,-1.37,"520,751,395",.65,,
MIO,Miclyn Express,FPO,"197,424","108,825",55.12,-1.52,"274,618,684",.04,,
MCC,Macarthur Coal,FPO,"1,946,602","1,060,519",54.48,-.25,"302,092,343",.35,,
IFN,Infigen Energy ,STAPLED,"4,667,087","2,517,732",53.94,-4.08,"762,265,972",.33,,
CFX,CFS Retail Prop ,UNIT,"17,999,618","9,616,049",53.42,-1.40,"2,839,591,911",.33,,
GLF,Gulf Industrials,FPO,"250,000","133,119",53.24,-4.00,"493,604,729",.02,,
WESN,Wesfarmers,PART PROT,"60,442","31,610",52.29,-.13,"151,280,581",.02,,
DLX,DuluxGroup,FPO,"1,407,227","682,037",48.46,-1.53,"367,456,259",.18,,
HIL,Hills Hldgs,FPO,"1,320,918","636,861",48.21,-7.50,"249,139,016",.25,,
OGC,OceanaGold Corp ,CDI 1:1,"1,501,418","721,988",48.08,-.85,"262,600,385",.27,,
SAI,SAI Global,FPO,"171,445","78,992",46.07,-2.11,"199,964,806",.04,,
CPA,C'wlth Prop Office   ,ORD UNIT,"9,772,278","4,478,036",45.82,-.52,"2,458,123,552",.18,,
CTX,Caltex Aust,FPO,"672,122","308,018",45.82,-2.60,"270,000,000",.11,,
MBN,Mirabela Nickel,FPO,"1,753,677","796,021",45.39,-.62,"491,781,237",.16,,
STO,Santos,FPO,"7,967,546","3,522,613",44.21,-2.80,"878,130,147",.40,,
FMG,Fortescue Metals Grp,FPO,"13,010,013","5,714,513",43.92,.16,"3,113,648,659",.18,,
NHC,New Hope Corp,FPO,"241,257","105,770",43.84,2.17,"830,230,549",.01,,
WTF,Wotif.com Hldgs,FPO,"689,409","298,253",43.26,-3.36,"211,209,444",.14,,
PAN,Panoramic Res,FPO,"2,027,101","867,770",42.80,-3.22,"207,050,710",.41,,
BBG,Billabong Int'l,FPO,"1,724,330","710,278",41.19,.29,"254,037,587",.28,,
ORG,Origin Energy,FPO,"4,972,962","2,012,898",40.47,-3.67,"1,064,979,259",.18,,
CSR,CSR,FPO,"3,573,810","1,429,095",39.98,-2.95,"506,000,315",.28,,
BLD,Boral,FPO,"7,220,322","2,790,216",38.64,-2.02,"729,925,990",.38,,
PTM,Platinum Asset,FPO,"887,609","337,697",38.04,-2.40,"561,347,878",.06,,
MTS,Metcash,FPO,"4,241,080","1,606,534",37.88,.99,"769,165,596",.20,,
PLA,Platinum Aust,FPO,"1,027,674","389,335",37.88,-2.38,"392,430,039",.09,,
WRT,Westfield Retail Tr,STAPLED,"15,271,073","5,773,471",37.80,-3.20,"3,054,166,195",.18,,
BEN,Bendigo & Adelaide,FPO,"1,311,055","490,559",37.41,-1.90,"360,412,014",.13,,
EXT,Extract Res,FPO,"325,926","120,888",37.09,-.51,"251,159,163",.04,,
COH,Cochlear,FPO,"310,499","114,072",36.73,-.70,"56,808,883",.20,,
MML,Medusa Min,FPO,"784,935","283,838",36.16,.87,"188,233,911",.15,,
LEI,Leighton Hldgs,FPO,"1,941,976","696,918",35.88,-3.48,"336,515,596",.20,,
ANZ,ANZ Banking Grp,FPO,"12,696,919","4,555,681",35.88,-.77,"2,628,902,711",.17,,
NFNG,Nufarm Finance (NZ),EXC.NOV11,"2,623",932,35.53,-.27,"2,510,000",.03,,
PDN,Paladin Energy,FPO,"9,666,236","3,411,908",35.29,-5.02,"777,698,217",.43,,
RHC,Ramsay Health Care,FPO,"743,991","258,923",34.80,.39,"202,081,252",.12,,
HHY,Hastings High Yld ,ORD UNITS,"144,715","50,000",34.55,-.87,"112,044,112",.04,,
CBA,C'wlth Bank  of Aust ,FPO,"6,720,208","2,309,737",34.37,-.88,"1,558,713,344",.14,,
OST,OneSteel,FPO,"8,645,082","2,926,091",33.84,-3.84,"1,338,106,652",.21,,
MQG,Macquarie Grp,FPO,"2,444,019","813,410",33.28,-3.66,"348,285,032",.23,,
UGL,UGL,FPO,"833,276","276,934",33.23,-1.09,"166,047,171",.16,,
RIO,Rio Tinto,FPO,"3,834,670","1,264,807",32.98,-1.97,"435,758,720",.29,,
SBM,St Barbara,FPO,"2,032,811","667,527",32.83,4.18,"325,615,389",.20,,
MMX,Murchison Metals,FPO,"2,237,441","730,393",32.64,-3.54,"437,354,555",.16,,
MYR,Myer Hldgs,FPO,"3,458,057","1,124,029",32.50,-1.38,"583,147,884",.19,,
QAN,Qantas Airways,FPO,"13,871,782","4,502,699",32.45,-3.40,"2,265,123,620",.19,,
LNC,Linc Energy,FPO,"1,552,455","498,839",32.13,-4.76,"503,418,900",.09,,
BKN,Bradken,FPO,"1,117,779","358,205",32.04,-2.95,"161,849,910",.22,,
SPT,Spotless Grp,FPO,"938,245","299,557",31.92,-2.69,"262,766,725",.11,,
SDG,Sunland Grp,FPO,"392,106","123,831",31.58,1.50,"220,457,476",.05,,
CQR,Charter Hall Ret REIT,UNIT,"821,457","258,823",31.50,-1.58,"302,162,079",.08,,
QBE,QBE Insurance Grp,FPO,"8,769,612","2,759,804",31.47,-3.37,"1,092,654,587",.25,,
GPT,GPT Grp ,STAPLED,"8,097,774","2,525,034",31.18,-1.62,"1,840,768,576",.13,,
NWS,News Corp  ,B VOTING,"2,020,266","621,752",30.77,-1.99,"798,520,953",.07,,
ETPMAG,ETFS Metals,ETFS AG,"87,703","26,904",30.67,.71,"1,702,981",1.58,,
SEK,Seek,FPO,"1,422,241","436,091",30.66,-1.91,"337,079,207",.12,,
NCM,Newcrest Min,FPO,"3,425,223","1,041,993",30.42,.91,"765,000,000",.13,,
MCR,Mincor Res ,FPO,"574,029","171,120",29.81,-1.62,"198,360,804",.08,,
CCL,Coca-Cola Amatil,FPO,"1,816,558","540,090",29.73,-.85,"758,281,096",.07,,
BHP,BHP Billiton,FPO,"21,553,018","6,370,760",29.55,-2.17,"3,211,496,105",.19,,
KZL,Kagara,FPO,"2,445,238","721,896",29.52,2.60,"718,068,836",.10,,
TPM,TPG Telecom,FPO,"949,940","280,463",29.52,2.47,"783,481,644",.03,,
JHX,James Hardie Ind ,CDI 1:1,"1,778,626","522,021",29.35,-1.22,"437,311,611",.11,,
HLNG,Healthscope Notes,11.25% CN,707,207,29.27,-1.04,"2,000,000",.01,,
ASX,ASX,FPO,"758,671","220,639",29.08,-1.19,"175,136,729",.12,,
MND,Monadelphous Grp,FPO,"302,459","87,070",28.78,-2.16,"87,576,827",.09,,
TCL,Transurban Grp ,STAPLED,"5,522,094","1,583,982",28.68,-.38,"1,450,831,425",.10,,
GUD,GUD Hldgs,FPO,"285,147","80,729",28.31,-2.62,"69,089,611",.11,,
NAB,National Aust Bank,FPO,"9,785,005","2,754,142",28.14,-2.76,"2,201,147,145",.12,,
AIO,Asciano,FPO,"19,144,119","5,345,652",27.92,-1.31,"2,926,103,883",.18,,
NWSLV,News Corp  ,A NONVOTE,"168,365","46,849",27.82,-1.81,"1,826,624,532",.00,,
CQO,Charter Hall Off REIT,UNIT,"3,236,862","894,073",27.62,.61,"493,319,730",.18,,
MAP,MAp Grp ,FORUS,"5,031,768","1,384,661",27.51,-.63,"1,861,210,782",.07,,
TRS,The Reject Shop,FPO,"136,263","37,458",27.48,-1.40,"26,071,170",.14,,
IAG,Insurance Aust Grp,FPO,"11,354,660","3,107,861",27.37,-.67,"2,079,034,021",.14,,
NUF,Nufarm,FPO,"980,959","268,490",27.37,-.78,"261,833,005",.10,,
PRU,Perseus Min,FPO,"2,306,489","623,324",27.02,2.40,"426,267,088",.14,,
BSL,BlueScope Steel,FPO,"13,700,517","3,697,859",26.99,-1.29,"1,842,207,385",.20,,
HGG,Henderson Grp,CDI 1:1,"2,944,914","794,814",26.98,-4.96,"634,945,708",.12,,
WOR,WorleyParsons,FPO,"1,365,315","365,285",26.75,-1.86,"241,672,240",.15,,
OZL,OZ Minerals,FPO,"1,995,124","533,282",26.72,-2.06,"323,877,514",.16,,
NWH,NRW Hldgs,FPO,"1,212,825","320,507",26.42,-5.55,"278,888,011",.11,,
APN,APN News & Media,FPO,"2,765,639","723,737",26.16,.00,"618,568,292",.11,,
ORI,Orica,FPO,"1,442,572","375,412",26.02,-.04,"363,966,570",.10,,
FLT,Flight Centre,FPO,"424,156","110,190",25.97,-2.49,"99,967,920",.11,,
VAS,Vngd Aust Shares  ,ETF UNITS,"11,853","3,062",25.83,1.57,"3,792,359",.08,,
WES,Wesfarmers,FPO,"3,720,323","948,129",25.48,-.06,"1,005,791,581",.09,,
CPU,Computershare,FPO,"1,994,599","508,045",25.47,-3.16,"555,664,059",.09,,
MGR,Mirvac Grp ,STAPLED,"28,664,088","7,218,869",25.18,-.85,"3,416,924,188",.21,,
IVC,InvoCare,FPO,"217,163","54,614",25.14,-2.49,"107,912,897",.05,,
ENV,Envestra,FPO,"1,912,256","476,738",24.93,.70,"1,468,560,201",.03,,
AZT,Aston Res,FPO,"745,819","184,305",24.71,-.08,"204,527,604",.09,,
DTE,Dart Energy,FPO,"4,616,309","1,129,491",24.46,-2.19,"720,875,002",.15,,
IPL,Incitec Pivot,FPO,"12,525,917","3,033,284",24.21,-2.40,"1,628,730,107",.18,,
TLS,Telstra Corp,FPO,"49,746,970","12,024,256",24.17,-1.32,"12,443,074,357",.09,,
MRM,Mermaid Marine,FPO,"642,784","155,297",24.16,-.99,"215,477,852",.07,,
WBC,Westpac Banking,FPO,"10,036,924","2,417,309",24.08,-2.40,"3,030,201,055",.08,,
SGP,Stockland ,STAPLED,"18,577,926","4,465,751",24.03,-1.68,"2,383,036,717",.18,,
DML,Discovery Metals,FPO,"4,935,388","1,173,393",23.77,-2.86,"437,114,481",.26,,
MGX,Mount Gibson Iron,FPO,"4,873,669","1,152,228",23.64,-2.62,"1,082,570,693",.10,,
SUN,Suncorp Grp,FPO,"5,049,777","1,189,407",23.55,-2.04,"1,286,600,980",.09,,
ESG,Eastern Star Gas,FPO,"2,705,193","636,107",23.51,-3.24,"992,317,041",.06,,
AQA,Aquila Res,FPO,"430,524","101,220",23.51,-1.73,"374,368,499",.02,,
GWA,GWA Grp,FPO,"1,080,304","253,637",23.47,-2.31,"301,525,014",.08,,
CJO,Cerro Res,FPO,"1,307,836","305,340",23.34,-8.10,"748,268,606",.04,,
ASL,Ausdrill,FPO,"1,071,216","249,892",23.32,-1.21,"301,519,183",.08,,
AGK,AGL Energy,FPO,"3,538,594","820,813",23.19,-.88,"461,311,732",.17,,
USD,BetaShares US Dollar,ETF UNITS,"261,190","60,177",23.04,.74,"5,400,000",1.11,,
QRN,QR National,FPO,"18,242,252","4,196,104",23.00,-3.06,"2,440,000,000",.17,,
SIP,Sigma Pharmaceutical,FPO,"2,883,356","660,287",22.90,-2.02,"1,178,626,572",.05,,
OMH,OM Hldgs,FPO 10C,"628,381","141,289",22.48,-1.29,"504,105,150",.02,,
SLX,Silex Systems,FPO,"33,302","7,468",22.42,-3.71,"170,133,997",.00,,
TSE,Transfield Services,FPO,"2,856,150","634,542",22.21,-.87,"549,715,957",.11,,
WPL,Woodside Petroleum,FPO,"3,431,716","761,079",22.17,-.26,"793,229,820",.09,,
TPI,Transpacific Indust,FPO,"1,555,680","338,616",21.76,-1.33,"960,638,735",.03,,
PPT,Perpetual,FPO,"164,999","35,753",21.66,-2.18,"44,692,304",.08,,
FKP,FKP Prop Grp ,STAPLED,"3,905,350","836,607",21.42,-3.70,"1,185,077,223",.07,,
CSL,CSL,FPO,"2,788,535","595,609",21.35,-.07,"527,976,541",.11,,
AQP,Aquarius Platinum,FPO 15CUS,"1,353,215","287,250",21.22,-2.89,"470,167,206",.06,,
LYC,Lynas Corp,FPO,"41,884,432","8,788,232",20.98,1.47,"1,713,846,913",.51,,
WOW,Woolworths,FPO,"4,243,230","889,529",20.96,-.67,"1,216,584,610",.07,,
WDC,Westfield Grp ,STAPLED,"7,239,858","1,505,907",20.80,-2.51,"2,308,988,539",.06,,
ANN,Ansell,FPO,"397,958","82,374",20.69,-1.42,"133,033,772",.06,,
BTU,Bathurst Res,FPO,"4,855,037","1,000,616",20.61,.00,"688,247,997",.14,,
KCN,Kingsgate Cons,FPO,"440,979","90,814",20.59,-.79,"135,429,823",.06,,
AIX,Aust Infrastructure Fd,UNT/ORD,"1,737,776","357,881",20.59,-1.09,"620,733,944",.05,,
CWN,Crown,FPO,"2,366,497","485,170",20.50,-2.20,"754,131,800",.06,,
GMG,Goodman Grp ,FORUS,"28,370,360","5,814,635",20.49,-2.47,"7,394,607,411",.07,,
AAD,Ardent Leisure Grp ,STAPLED,"1,148,311","232,298",20.23,.46,"324,167,221",.07,,
ABP,Abacus Prop ,STAPLED,"572,001","115,597",20.20,-2.50,"386,751,712",.03,,
HZN,Horizon Oil,FPO,"2,347,532","471,574",20.08,-2.12,"1,130,811,515",.04,,
TOL,Toll Hldgs,FPO,"3,656,018","727,384",19.89,-2.15,"710,128,531",.10,,
AGO,Atlas Iron,FPO,"8,172,270","1,620,840",19.83,-2.74,"827,181,142",.19,,
FGL,Foster's Grp,FPO,"16,511,746","3,255,454",19.71,-1.23,"1,940,894,542",.16,,
TAH,Tabcorp Hldgs,FPO,"3,768,331","740,943",19.66,-1.12,"688,019,737",.10,,
SXL,Sthn Cross Media ,FPO,"1,215,946","236,545",19.45,-2.16,"705,766,444",.03,,
NVT,Navitas,FPO,"489,674","94,612",19.32,-.54,"375,230,115",.02,,
AUT,Aurora Oil & Gas,FPO,"1,314,194","251,210",19.11,-2.99,"411,155,343",.06,,
MSB,Mesoblast,FPO,"725,919","135,796",18.70,.79,"280,425,258",.04,,
WSA,Western Areas ,FPO,"907,458","169,041",18.62,-2.21,"179,735,899",.09,,
PBG,Pacific Brands,FPO,"3,260,678","605,311",18.56,-1.58,"931,386,248",.06,,
ILU,Iluka Res,FPO,"3,602,104","662,630",18.39,-2.32,"418,700,517",.15,,
MPO,Molopo Energy,FPO,"227,534","41,793",18.36,-4.61,"245,579,810",.01,,
TTS,Tatts Grp,FPO,"7,574,358","1,388,427",18.33,-.47,"1,318,687,024",.10,,
OSH,Oil Search,FPO 10T,"7,159,779","1,306,978",18.25,-2.65,"1,320,648,378",.09,,
AMX,Ampella Min,FPO,"77,392","14,097",18.21,-.50,"204,985,108",.00,,
AWC,Alumina,FPO,"15,828,384","2,872,662",18.14,-2.69,"2,440,196,187",.11,,
CPL,Coalspur Mines,FPO,"862,702","156,552",18.14,-2.28,"579,768,744",.02,,
ARU,Arafura Resources,FPO,"1,976,083","358,578",18.14,-2.11,"367,980,342",.09,,
SKC,Sky City Entertain,FPO NZ,"82,621","14,948",18.09,-.71,"576,958,340",.00,,
GOLD,ETFS Metals,ETFS GOLD,"53,910","9,677",17.95,2.77,"4,198,214",.23,,
VTS,Vngd US Total Market ,CDI 1:1,"5,583","1,000",17.91,-1.48,"792,993",.12,,
DUE,DUET Grp ,FORUS,"5,056,838","888,816",17.57,-.62,"1,091,628,341",.08,,
IRE,IRESS Market Tech,FPO,"540,994","93,746",17.32,-2.48,"126,920,010",.07,,
