Daily Gross Short Sales,,,,,,,,,,,,,,,,,,,,
ASX & CHI-X SHORT SALES: REPORTED FOR Thursday, September 17, 2015,,,,,,,,,,,,,,,,,,,,
"Report at Thursday, September 17, 2015. Processed Friday at 2015-09-18T12:15:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
NDQ,BetaShares Nasdaq 100,ETF UNITS,,"72,603",,,"2,100,000",3.45,,
BBUS,BetaShares US Str Bear,TMF UNITS,,"5,000",,,"150,000",3.33,,
UMAX,BetaShares S&P 500,ETF UNITS,,"12,169",,,"2,204,522",.55,,
NST,Northern Star Res,FPO,,"3,268,277",,,"600,029,557",.54,,
MIN,Mineral Resources,FPO,,"1,004,628",,,"187,637,090",.53,,
DLS,Drillsearch Energy,FPO,,"2,196,330",,,"461,101,450",.47,,
WSA,Western Areas ,FPO,,"1,114,808",,,"233,424,905",.47,,
BSL,BlueScope Steel,FPO,,"2,728,281",,,"571,270,269",.47,,
VED,Veda Grp,FPO,,"3,542,860",,,"843,204,446",.42,,
STO,Santos,FPO,,"4,072,912",,,"1,004,368,498",.40,,
IPL,Incitec Pivot,FPO,,"5,937,408",,,"1,685,657,034",.35,,
SGM,Sims Metal Mgt,FPO,,"694,905",,,"205,398,532",.33,,
GNC,GrainCorp,FPO,,"759,116",,,"228,855,628",.33,,
GEM,G8 Education,FPO,,"1,237,763",,,"367,825,477",.33,,
AWE,AWE,FPO,,"1,614,025",,,"525,861,050",.30,,
RRL,Regis Res,FPO,,"1,500,025",,,"499,781,595",.30,,
PPT,Perpetual,FPO,,"135,416",,,"46,574,426",.29,,
MYR,Myer Hldgs,FPO,,"2,050,932",,,"690,360,533",.29,,
BWP,BWP Trust,ORD UNITS,,"1,825,259",,,"642,383,803",.28,,
MTS,Metcash,FPO,,"2,653,033",,,"928,357,876",.28,,
WOR,WorleyParsons,FPO,,"689,789",,,"244,461,347",.28,,
AWC,Alumina,FPO,,"7,804,677",,,"2,806,225,615",.27,,
SKI,Spark Infrastructure ,FORUS,,"4,027,593",,,"1,466,360,128",.27,,
SXY,Senex Energy,FPO,,"3,197,746",,,"1,152,686,422",.27,,
ALQ,ALS,FPO,,"1,057,436",,,"407,246,306",.26,,
SCP,SCA Property Grp,STAPLED,,"1,948,788",,,"724,867,092",.26,,
IGO,Independence Grp,FPO,,"595,805",,,"235,580,187",.25,,
KAR,Karoon Gas Aust,FPO,,"620,241",,,"246,842,356",.25,,
OZL,OZ Minerals,FPO,,"753,164",,,"303,470,022",.24,,
SPO,Spotless Group,FPO,,"2,727,516",,,"1,098,290,178",.24,,
BXB,Brambles,FPO,,"3,856,745",,,"1,566,979,619",.24,,
BPT,Beach Energy,FPO,,"3,218,190",,,"1,300,591,448",.24,,
UGL,UGL,FPO,,"409,645",,,"166,511,240",.24,,
SGH,Slater & Gordon,FPO,,"832,288",,,"350,719,894",.23,,
MTU,M2 Grp,FPO,,"424,153",,,"183,381,095",.23,,
NCM,Newcrest Min,FPO,,"1,825,452",,,"766,510,971",.23,,
EGP,Echo Entertainment,FPO,,"1,907,864",,,"825,672,730",.23,,
ORG,Origin Energy,FPO,,"2,585,833",,,"1,109,651,517",.23,,
MML,Medusa Min,FPO,,"497,530",,,"207,794,301",.23,,
GPT,GPT Grp ,STAPLED,,"3,977,942",,,"1,794,816,529",.22,,
ILU,Iluka Res,FPO,,"936,803",,,"418,700,517",.22,,
AIO,Asciano,FPO,,"2,160,297",,,"975,385,664",.22,,
MMS,McMillan Shakespr,FPO,,"186,143",,,"83,204,720",.22,,
GMG,Goodman Grp,STAPLED,,"3,982,050",,,"1,770,056,602",.22,,
SEK,Seek,FPO,,"768,208",,,"344,437,704",.22,,
IOF,Investa Office Fd,STAPLED,,"1,333,207",,,"614,047,458",.21,,
NEC,Nine Entertainment,FPO,,"1,887,620",,,"897,784,140",.21,,
CAR,Carsales.com,FPO,,"515,628",,,"240,276,657",.21,,
IVC,InvoCare,FPO,,"236,317",,,"110,030,298",.21,,
CPU,Computershare,FPO,,"1,180,944",,,"556,203,079",.21,,
HGG,Henderson Grp,CDI 1:1,,"1,388,387",,,"641,292,269",.21,,
WPL,Woodside Petroleum,FPO,,"1,709,647",,,"823,910,657",.20,,
GWA,GWA Grp,FPO,,"566,863",,,"278,947,986",.20,,
NSR,Natl Storage REIT,STAPLED,,"686,479",,,"334,456,409",.20,,
FLT,Flight Centre Travel,FPO,,"201,506",,,"100,842,606",.20,,
SCG,Scentre Grp,STAPLED,,"10,736,768",,,"5,324,296,678",.20,,
SWM,Seven West Media,FPO,,"3,021,128",,,"1,513,464,338",.20,,
SHL,Sonic Healthcare,FPO,,"792,995",,,"402,213,583",.19,,
ASX,ASX,FPO,,"377,377",,,"193,595,162",.19,,
BKN,Bradken,FPO,,"330,783",,,"171,027,249",.19,,
