ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4621.3 at 16:39 9/9/2010  Report at 19:18 Thursday 9/9/2010!. Processed 12:53 Friday 10/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""RVE",Riviera Resources ,FPO,"400,000","400,000",100.00,-5.00,"52,543,250","0.76""",,,,,,,,,
"""ECQ",ECO Quest ,FPO,"285,000","270,000",94.73,5.55,"84,509,612","0.31""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"146,671","91,477",62.36,1.90,"1,828,146,488","0.00""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"1,923,116","1,045,300",54.35,1.31,"707,818,211","0.14""",,,,,,,,,
"""WEC",White Energy Company ,FPO,"1,343,915","720,458",53.60,-0.78,"284,222,354","0.25""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"5,929,687","3,041,217",51.28,2.50,"483,499,363","0.62""",,,,,,,,,
"""NUF",Nufarm ,FPO,"1,639,869","828,241",50.50,2.95,"261,775,731","0.31""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"746,678","366,553",49.09,1.95,"463,231,008","0.07""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"389,222","187,490",48.17,1.30,"109,147,279","0.17""",,,,,,,,,
"""ANN",Ansell ,FPO,"548,384","263,733",48.09,0.97,"131,577,652","0.20""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"191,767","88,388",46.09,1.56,"264,264,459","0.03""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"3,435,756","1,530,598",44.54,0.35,"1,380,386,438","0.11""",,,,,,,,,
"""CSV",CSG ,FPO,"401,818","177,020",44.05,-1.68,"243,104,695","0.07""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"3,315,955","1,348,284",40.66,2.83,"702,867,609","0.19""",,,,,,,,,
"""UGL",UGL ,FPO,"465,853","183,282",39.34,1.90,"165,928,705","0.11""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"989,228","387,960",39.21,0.81,"533,379,348","0.07""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,832,574","1,083,128",38.23,0.62,"606,831,240","0.17""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,015,392","386,223",38.03,1.95,"239,531,783","0.16""",,,,,,,,,
"""AWC",Alumina ,FPO,"21,358,387","7,893,290",36.95,-0.81,"2,440,196,187","0.32""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"2,667,679","984,052",36.88,1.65,"1,005,171,932","0.09""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"8,453,987","3,096,961",36.63,0.00,"3,415,819,357","0.09""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"34,408,433","12,329,569",35.83,0.37,"3,121,339,730","0.39""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,561,785","552,037",35.34,1.16,"450,076,509","0.12""",,,,,,,,,
"""ASX",ASX ,FPO,"569,790","200,862",35.25,1.15,"173,576,316","0.11""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"7,095,936","2,495,269",35.16,0.55,"2,307,773,663","0.10""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"4,209,608","1,438,399",34.16,1.74,"1,281,937,479","0.11""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"3,888,346","1,325,592",34.09,2.70,"1,167,783,517","0.11""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"489,924","165,971",33.87,-1.24,"322,853,936","0.05""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,707,901","1,582,355",33.61,1.37,"1,548,832,074","0.10""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"14,451,297","4,818,612",33.34,-0.57,"2,926,103,883","0.16""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"6,770,680","2,234,111",32.99,1.23,"2,989,167,615","0.07""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,663,977","533,502",32.06,0.59,"491,444,342","0.10""",,,,,,,,,
"""LLC",Lend Lease Group,STAPLED,"1,766,116","563,988",31.93,0.97,"565,558,754","0.10""",,,,,,,,,
"""APA",APA Group,STAPLED,"1,367,554","432,955",31.65,1.82,"542,318,629","0.08""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,065,970","647,603",31.34,-0.08,"754,614,469","0.08""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"11,711,651","3,625,309",30.95,0.71,"3,356,081,497","0.10""",,,,,,,,,
"""PNA",PanAust ,FPO,"36,518,954","11,145,988",30.52,1.51,"2,954,125,529","0.37""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"307,413","92,894",30.21,1.52,"215,681,127","0.04""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"2,551,590","769,525",30.15,2.50,"509,712,735","0.15""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"11,429,745","3,429,465",30.00,3.71,"2,133,245,479","0.16""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"4,562,348","1,369,060",30.00,0.00,"1,516,163,980","0.09""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"9,631,365","2,883,453",29.93,0.00,"367,162,725","0.78""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,148,289","338,754",29.50,4.26,"300,747,299","0.11""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"886,349","256,106",28.89,0.43,"270,000,000","0.09""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"48,681,999","14,051,143",28.86,-1.04,"12,443,074,357","0.11""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"2,090,805","599,183",28.65,1.38,"1,062,316,784","0.05""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"237,125","67,705",28.55,2.23,"186,884,825","0.03""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"3,606,129","1,023,378",28.37,0.81,"2,729,071,212","0.03""",,,,,,,,,
"""NVT",Navitas ,FPO,"637,668","179,828",28.20,-0.90,"342,361,526","0.05""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"11,509,785","3,234,218",28.10,2.59,"1,823,322,017","0.17""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"5,132,698","1,404,683",27.36,1.31,"1,855,529,431","0.07""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"3,375,365","916,638",27.15,3.89,"435,438,790","0.21""",,,,,,,,,
"""CPU",Computershare,FPO,"2,152,434","573,679",26.65,1.38,"555,664,059","0.10""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"5,212,574","1,389,212",26.65,3.11,"1,281,390,524","0.10""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"7,513,714","1,996,143",26.56,1.05,"2,012,803,230","0.09""",,,,,,,,,
"""SGP",Stockland,STAPLED,"5,650,750","1,480,205",26.19,0.73,"2,383,036,717","0.06""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,906,183","494,331",25.93,2.63,"388,429,875","0.12""",,,,,,,,,
"""CNA",Coal & Allied Industries ,FPO,"33,873","8,766",25.87,2.66,"86,584,735","0.01""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"10,584,046","2,632,887",24.87,0.82,"3,107,448,900","0.08""",,,,,,,,,
"""COH",Cochlear ,FPO,"257,161","63,866",24.83,0.93,"56,574,987","0.11""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"3,400,131","840,010",24.70,1.01,"1,308,279,222","0.06""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"335,527","80,064",23.86,2.63,"415,928,881","0.01""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"13,736,157","3,199,913",23.29,0.51,"2,530,069,990","0.12""",,,,,,,,,
"""BXB",Brambles ,FPO,"8,585,163","1,978,501",23.04,3.19,"1,422,554,966","0.13""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"667,423","153,398",22.98,0.89,"216,011,546","0.07""",,,,,,,,,
"""EXT",Extract Resources,FPO,"355,310","81,481",22.93,4.36,"243,302,298","0.03""",,,,,,,,,
"""SGN",STW Communications Group ,FPO,"218,435","49,869",22.83,1.17,"364,310,964","0.01""",,,,,,,,,
"""AMP",AMP ,FPO,"13,277,374","3,018,341",22.73,0.00,"2,071,925,423","0.14""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,160,867","490,567",22.70,2.19,"798,520,953","0.06""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"825,938","187,507",22.70,-0.44,"203,891,295","0.09""",,,,,,,,,
"""IGO",Independence Group,FPO,"477,724","108,212",22.65,2.69,"113,813,539","0.09""",,,,,,,,,
"""CTM",Centaurus Metals ,FPO,"1,104,765","250,000",22.62,2.46,"604,398,639","0.04""",,,,,,,,,
