ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4913.5 at 16:37 23/4/2010  Report at 19:12 Friday 23/4/2010!. Processed 11:05 Tuesday 27/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"442,672","54,778",12.37,0.43,"229,794,395","0.02""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"324,171","39,761",12.26,1.10,"216,011,546","0.01""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,484,185","301,510",12.13,-0.89,"344,533,263","0.08""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"2,554,302","309,086",12.10,0.81,"1,037,994,023","0.03""",,,,,,,,,
"""COH",Cochlear ,FPO,"573,572","69,399",12.09,-0.79,"56,543,401","0.12""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"820,739","98,995",12.06,-0.36,"264,264,459","0.03""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"358,596","43,105",12.02,-0.94,"322,273,136","0.01""",,,,,,,,,
"""ALZDA",Australand Property Group,STAPLED D,"446,125","53,062",11.89,2.09,"576,835,174","0.00""",,,,,,,,,
"""BBG",Billabong International ,FPO,"823,504","97,716",11.86,-0.17,"252,863,336","0.03""",,,,,,,,,
"""NVT",Navitas ,FPO,"346,765","40,817",11.77,1.14,"342,361,526","0.01""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"7,659,601","900,861",11.76,0.00,"2,729,071,212","0.03""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"8,447,903","993,387",11.75,-0.40,"491,069,791","0.20""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"8,839,500","1,037,863",11.74,-2.17,"2,261,732,048","0.04""",,,,,,,,,
"""UGL",UGL ,FPO,"548,582","64,365",11.73,-0.53,"165,928,705","0.03""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,723,917","201,935",11.71,0.46,"450,076,509","0.04""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"536,535","62,236",11.60,-1.05,"209,586,344","0.03""",,,,,,,,,
"""ENV",Envestra ,FPO,"1,151,476","133,172",11.56,-1.85,"1,346,902,042","0.01""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"21,562,278","2,443,147",11.33,0.76,"2,368,729,935","0.10""",,,,,,,,,
"""AWE",AWE ,FPO,"2,320,855","261,569",11.27,-0.38,"521,871,941","0.05""",,,,,,,,,
"""IDL",Industrea ,FPO,"970,237","109,084",11.24,1.29,"956,668,877","0.01""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"637,260","71,117",11.16,-2.97,"202,081,252","0.03""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"5,402,314","591,290",10.94,1.19,"1,916,792,305","0.03""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"4,810,289","521,828",10.84,-0.53,"1,045,236,720","0.05""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"414,747","44,273",10.67,0.21,"198,982,524","0.02""",,,,,,,,,
"""PNA",PanAust ,FPO,"19,701,761","2,082,506",10.57,-2.67,"2,934,758,109","0.07""",,,,,,,,,
"""SLM",Salmat ,FPO,"42,607","4,442",10.42,0.22,"158,954,483","0.00""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,859,187","297,251",10.39,0.35,"754,312,019","0.03""",,,,,,,,,
"""RSG",Resolute Mining ,FPO,"1,644,055","170,901",10.39,0.43,"387,524,553","0.04""",,,,,,,,,
"""RED",Red 5 ,FPO,"688,223","71,480",10.38,0.00,"949,288,043","0.00""",,,,,,,,,
"""PXS",Pharmaxis,FPO,"241,167","24,941",10.34,0.63,"225,324,234","0.01""",,,,,,,,,
"""AOE",Arrow Energy ,FPO,"1,830,587","188,904",10.31,0.00,"732,570,533","0.02""",,,,,,,,,
"""TAP",Tap Oil ,FPO,"423,901","43,732",10.31,1.92,"156,485,921","0.02""",,,,,,,,,
"""VPG",Valad Property Group,FORUS,"11,581,935","1,188,289",10.26,0.00,"2,248,546,624","0.05""",,,,,,,,,
"""ASX",ASX ,FPO,"797,939","81,540",10.21,0.00,"173,573,245","0.04""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"24,880,245","2,523,119",10.14,-1.62,"2,209,126,568","0.11""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"973,436","98,112",10.07,-1.90,"1,561,166,672","0.00""",,,,,,,,,
"""DMP",Domino's Pizza Enterprises,FPO,"28,664","2,880",10.04,0.00,"68,280,174","0.00""",,,,,,,,,
"""MML",Medusa Mining ,FPO,"773,076","76,723",9.92,-1.95,"187,409,805","0.04""",,,,,,,,,
"""MMZ",Mooter Media ,FPO,"5,661,435","555,000",9.80,0.00,"1,583,257,464","0.03""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"58,103,492","5,679,018",9.77,0.00,"9,277,584,743","0.06""",,,,,,,,,
"""AND",Andean Resources ,FPO,"111,642","10,846",9.71,1.52,"471,079,534","0.00""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"1,438,954","139,745",9.71,0.93,"108,344,987","0.12""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"861,058","83,137",9.65,0.69,"354,379,017","0.02""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"2,827,573","269,923",9.54,-0.34,"1,380,386,438","0.02""",,,,,,,,,
"""EXT",Extract Resources,FPO,"149,526","14,216",9.50,0.41,"242,867,636","0.00""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"409,741","37,898",9.24,-0.39,"561,000,000","0.00""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,413,935","130,116",9.20,0.20,"418,700,517","0.03""",,,,,,,,,
"""SBM",St Barbara ,FPO,"4,689,766","423,455",9.02,0.00,"1,952,668,407","0.02""",,,,,,,,,
"""SGN",STW Communications Group ,FPO,"189,125","17,045",9.01,0.00,"364,310,964","0.00""",,,,,,,,,
"""LNC",Linc Energy,FPO,"1,102,244","98,284",8.91,-0.62,"481,434,366","0.02""",,,,,,,,,
"""MAP",MAp Group,FORUS,"7,239,225","635,373",8.77,0.32,"1,861,210,782","0.03""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"196,109","17,145",8.74,-0.65,"94,193,403","0.01""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"3,050,255","264,364",8.66,-0.18,"254,333,109","0.10""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"15,502","1,338",8.63,0.17,"62,959,971","0.00""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"784,204","64,718",8.25,1.58,"363,937,557","0.01""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"106,556","8,776",8.23,0.22,"123,812,455","0.00""",,,,,,,,,
"""NFE",Northern Iron ,FPO,"244,734","19,807",8.09,-4.24,"292,204,786","0.00""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"3,853,971","309,310",8.02,0.40,"931,386,248","0.03""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"15,051,565","1,198,631",7.96,-0.56,"2,926,103,883","0.04""",,,,,,,,,
"""NXS",Nexus Energy ,FPO,"2,353,410","186,626",7.93,-1.51,"958,061,849","0.01""",,,,,,,,,
"""PPT",Perpetual ,FPO,"117,690","9,342",7.93,0.95,"43,411,178","0.02""",,,,,,,,,
"""GBP",Global Petroleum ,FPO,"405,000","32,040",7.91,-6.89,"174,444,787","0.01""",,,,,,,,,
"""SFH",Specialty Fashion Group ,FPO,"296,461","23,400",7.89,2.89,"190,964,693","0.01""",,,,,,,,,
"""NBS",Nexbis ,FPO,"1,526,763","120,002",7.86,-6.66,"498,972,940","0.02""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"6,144,535","479,666",7.80,-1.07,"2,705,140,151","0.01""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"940,189","72,550",7.71,0.99,"203,860,230","0.03""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"7,227,389","556,891",7.70,-1.27,"1,259,907,689","0.04""",,,,,,,,,
"""ASB",Austal ,FPO,"33,817","2,583",7.63,0.41,"188,069,638","0.00""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"1,049,085","79,046",7.53,0.61,"606,946,993","0.01""",,,,,,,,,
"""HST",Hastie Group ,FPO,"1,576,269","115,532",7.32,0.00,"239,716,924","0.04""",,,,,,,,,
"""HSP",Healthscope ,FPO,"1,250,587","91,520",7.31,-1.77,"317,010,025","0.02""",,,,,,,,,
"""SMX",SMS Management & Tech,FPO,"246,256","17,887",7.26,3.23,"66,781,500","0.02""",,,,,,,,,
"""ADO",Anteo Diagnostics ,FPO,"3,134,816","225,000",7.17,-1.88,"509,893,973","0.04""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"782,653","55,892",7.14,0.84,"802,460,585","0.00""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"960,129","67,442",7.02,0.00,"320,930,521","0.02""",,,,,,,,,
"""PRG",Programmed Maintenance,FPO,"296,948","20,778",6.99,-3.60,"118,169,906","0.01""",,,,,,,,,
"""CXC",Coeur d'Alene Mines,CDI 1:1,"17,848","1,200",6.72,-2.20,"4,438,480","0.02""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"9,297,736","621,703",6.68,-0.61,"1,624,932,978","0.03""",,,,,,,,,
"""REA",REA Group,FPO,"34,885","2,324",6.66,1.05,"128,439,366","0.00""",,,,,,,,,
"""ALY",Alchemy Resources ,FPO,"742,836","49,212",6.62,-6.42,"75,132,316","0.06""",,,,,,,,,
"""MQA",Macquarie Atlas Roads Group,STAPLED,"1,231,960","80,665",6.54,1.02,"452,345,907","0.01""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"8,388,190","543,957",6.48,1.85,"1,655,499,093","0.03""",,,,,,,,,
"""QMN",Queensland Mining Corporation LIM,FPO,"1,711,354","109,995",6.42,-7.69,"281,652,589","0.03""",,,,,,,,,
"""SEV",Seven Network ,FPO,"339,936","21,787",6.40,0.39,"190,410,281","0.01""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"3,521,397","222,393",6.31,-0.20,"798,520,953","0.02""",,,,,,,,,
"""RHG",RHG ,FPO,"219,950","13,835",6.29,-0.69,"325,272,170","0.00""",,,,,,,,,
"""KZL",Kagara,FPO,"4,188,860","261,594",6.24,3.68,"674,489,717","0.03""",,,,,,,,,
"""GWT",GWA International ,FPO,"175,172","10,682",6.09,0.31,"301,102,514","0.00""",,,,,,,,,
"""NDO",Nido Petroleum ,FPO,"1,207,860","72,597",6.01,0.00,"1,050,814,774","0.00""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"142,848","8,565",5.99,-0.53,"79,501,167","0.01""",,,,,,,,,
"""WSA",Western Areas,FPO,"281,318","16,845",5.98,-0.37,"179,735,899","0.00""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"343,215","20,408",5.94,0.00,"313,372,551","0.00""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"10,523,526","623,852",5.92,1.78,"1,505,216,260","0.04""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"2,554,250","149,732",5.86,-1.64,"388,429,875","0.03""",,,,,,,,,
"""STO",Santos ,FPO,"3,905,855","224,926",5.75,-0.93,"832,548,223","0.02""",,,,,,,,,
