ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4324.8 at 16:36 30/6/2010  Report at 19:06 Wednesday 30/6/2010!. Processed 12:55 Thursday 1/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"5,725","5,100",89.08,0.97,"455,585","1.11""",,,,,,,,,
"""BTT",BT Investment Management ,FPO,"293,885","254,254",86.51,-2.39,"160,000,000","0.15""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"127,002","90,578",71.32,-1.82,"62,959,971","0.14""",,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"7,647","5,167",67.56,-0.39,"512,327,327","0.00""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"1,161,666","635,477",54.70,-1.95,"108,344,987","0.58""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"465,337","244,149",52.46,1.75,"126,018,142","0.19""",,,,,,,,,
"""RSGO",Resolute Mining ,OPT DEC11,"43,333","22,500",51.92,-5.26,"95,974,716","0.02""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"1,001,876","501,755",50.08,-0.62,"151,912,192","0.33""",,,,,,,,,
"""CRG",Crane Group ,FPO,"245,507","122,251",49.79,-1.34,"78,286,427","0.15""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"30,991,322","15,325,564",49.45,-1.69,"2,729,071,212","0.56""",,,,,,,,,
"""UGL",UGL ,FPO,"596,761","291,093",48.77,-0.22,"165,928,705","0.17""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"387,411","178,988",46.20,-2.64,"161,231,458","0.11""",,,,,,,,,
"""FAN",Fantastic Holdings ,FPO,"43,626","20,000",45.84,0.00,"102,669,351","0.01""",,,,,,,,,
"""DJS",David Jones ,FPO,"3,414,872","1,463,920",42.86,1.41,"510,945,759","0.28""",,,,,,,,,
"""KCN",Kingsgate Consolidated,FPO,"1,264,568","538,480",42.58,-0.83,"97,995,783","0.54""",,,,,,,,,
"""APA",APA Group,STAPLED,"1,252,715","525,736",41.96,1.12,"542,318,629","0.09""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"221,071","91,964",41.59,1.38,"530,514,663","0.01""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"3,007,147","1,221,159",40.60,0.97,"772,670,160","0.15""",,,,,,,,,
"""BLD",Boral ,FPO,"3,096,051","1,230,714",39.75,-1.83,"598,952,998","0.20""",,,,,,,,,
"""PMV",Premier Investments ,FPO,"82,812","31,934",38.56,-0.65,"155,030,045","0.02""",,,,,,,,,
"""GWT",GWA International ,FPO,"371,876","136,601",36.73,-1.31,"301,102,514","0.04""",,,,,,,,,
"""PBD",Port Bouvard ,FPO,"6,391,749","2,320,226",36.30,4.00,"509,132,195","0.45""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"4,569,844","1,658,091",36.28,-2.40,"394,921,737","0.42""",,,,,,,,,
"""DUE",Duet Group,FORUS,"1,951,824","706,502",36.19,0.31,"870,559,400","0.08""",,,,,,,,,
"""SOL",Soul Pattinson (WH),FPO,"45,939","16,248",35.36,-0.84,"238,640,580","0.00""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"15,436,166","5,451,339",35.31,-1.18,"3,356,081,497","0.16""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"1,898,206","656,094",34.56,0.00,"363,937,557","0.18""",,,,,,,,,
"""WEC",White Energy Company ,FPO,"396,327","136,767",34.50,-0.95,"236,766,184","0.05""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"1,957,310","662,480",33.84,0.62,"493,650,070","0.13""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"1,333,087","445,199",33.39,-4.04,"1,260,030,198","0.03""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,846,653","935,537",32.86,-0.53,"483,493,006","0.19""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"1,752,234","573,393",32.72,3.39,"290,077,135","0.19""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"6,706,474","2,193,517",32.70,-1.49,"1,548,737,374","0.14""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,667,438","867,538",32.52,-1.05,"798,520,953","0.10""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"3,446,369","1,103,436",32.01,0.75,"754,439,669","0.14""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"20,794,442","6,574,215",31.61,-4.40,"3,107,048,120","0.21""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"7,208,422","2,270,867",31.50,0.00,"1,045,236,720","0.21""",,,,,,,,,
"""BKN",Bradken ,FPO,"1,282,137","398,427",31.07,-1.37,"138,747,494","0.28""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"2,716,113","837,412",30.83,0.00,"1,920,694,831","0.04""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"24,675,799","7,313,489",29.63,-4.21,"1,624,932,978","0.45""",,,,,,,,,
"""SGP",Stockland,STAPLED,"13,271,558","3,913,765",29.49,0.27,"2,383,036,717","0.16""",,,,,,,,,
