ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
 XAO 4831.5 at 16:35 12/3/2010  Report at 19:08 Friday 12/3/2010!. Processed 11:23 Monday 15/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""IVC",Invocare ,FPO,"101,731","29,890",29.38,1.46,"101,834,236","0.02""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,266,135","648,831",28.63,1.57,"503,524,465","0.12""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"5,035,505","1,432,212",28.44,0.56,"2,119,507,342","0.06""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"5,678,506","1,593,459",28.06,-0.73,"1,930,403,911","0.08""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"2,563,782","689,628",26.89,-0.53,"717,142,802","0.09""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"320,568","84,455",26.34,0.27,"177,178,698","0.04""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"3,649,916","947,765",25.96,0.96,"1,296,751,361","0.07""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"346,594","88,808",25.62,-1.02,"202,081,252","0.04""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"957,208","241,006",25.17,0.00,"533,379,348","0.04""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"1,815,076","455,721",25.10,0.00,"2,705,140,151","0.01""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"422,668","105,566",24.97,0.31,"239,120,100","0.04""",,,,,,,,,
"""NUF",Nufarm ,FPO,"1,296,155","313,001",24.14,3.20,"218,126,718","0.14""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"6,593,273","1,589,033",24.10,-0.37,"3,356,081,497","0.04""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,200,733","288,569",24.03,-2.48,"252,863,336","0.11""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"1,505,034","351,018",23.32,-0.25,"254,333,109","0.13""",,,,,,,,,
"""OST",OneSteel ,FPO,"2,925,420","676,393",23.12,-0.27,"1,328,402,869","0.05""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"63,581,110","14,566,461",22.91,-0.32,"12,443,074,357","0.11""",,,,,,,,,
"""CPU",Computershare,FPO,"918,900","208,562",22.69,0.16,"555,664,059","0.03""",,,,,,,,,
"""SGP",Stockland,STAPLED,"7,548,249","1,695,526",22.46,0.49,"2,383,036,717","0.07""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"4,821,681","1,065,809",22.10,0.83,"2,533,063,677","0.04""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"2,287,083","505,307",22.09,-1.52,"1,062,316,784","0.04""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"784,668","173,026",22.05,1.60,"420,711,773","0.04""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"4,861,769","1,045,436",21.50,0.25,"2,078,994,021","0.05""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"4,557,475","948,234",20.80,-0.85,"2,261,732,048","0.04""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"661,004","135,168",20.44,-0.46,"462,755,572","0.02""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"83,303","16,882",20.26,-0.56,"232,285,800","0.00""",,,,,,,,,
"""APN",APN News & Media ,FPO,"916,428","185,630",20.25,-1.27,"595,311,917","0.03""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"321,183","64,283",20.01,1.41,"86,036,700","0.07""",,,,,,,,,
"""CHC",Charter Hall Group,FORUS,"4,142,442","827,816",19.98,-2.19,"1,140,400,630","0.07""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"3,341,632","661,549",19.79,2.79,"1,080,653,789","0.06""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"38,632","7,626",19.74,-2.93,"146,174,810","0.00""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"576,854","112,030",19.42,-0.51,"350,278,768","0.03""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"929,768","178,520",19.20,0.31,"620,709,233","0.02""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"6,699,393","1,279,197",19.09,1.74,"581,517,884","0.22""",,,,,,,,,
"""SRV",Servcorp ,FPO,"268,932","51,189",19.03,2.97,"98,440,807","0.05""",,,,,,,,,
"""STO",Santos ,FPO,"3,300,081","625,895",18.96,1.37,"831,413,347","0.07""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"12,555,674","2,331,607",18.57,0.16,"2,307,773,663","0.10""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"1,715,403","317,891",18.53,0.14,"1,534,285,722","0.02""",,,,,,,,,
"""SSM",Service Stream ,FPO,"963,233","178,138",18.49,-1.69,"283,418,867","0.06""",,,,,,,,,
"""IMD",Imdex ,FPO,"860,628","158,992",18.47,0.00,"195,037,128","0.08""",,,,,,,,,
"""PAG",Primeag Australia ,FPO,"405,747","74,252",18.30,3.13,"150,554,149","0.04""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"2,371,488","429,639",18.11,4.21,"707,511,545","0.06""",,,,,,,,,
"""PXS",Pharmaxis,FPO,"289,885","52,189",18.00,3.86,"222,284,234","0.02""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,123,510","195,545",17.40,2.18,"418,700,517","0.04""",,,,,,,,,
"""CWN",Crown ,FPO,"395,507","68,660",17.36,-0.72,"753,555,290","0.00""",,,,,,,,,
"""IRN",Indophil Resources,FPO,"2,916,597","500,701",17.16,0.00,"419,027,937","0.11""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"4,346,010","733,342",16.87,-0.58,"1,894,401,864","0.03""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"1,558,538","261,305",16.76,-2.04,"686,759,634","0.03""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,175,441","192,718",16.39,-0.20,"448,868,339","0.04""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"1,790,392","292,324",16.32,0.00,"1,505,216,260","0.01""",,,,,,,,,
"""PNA",PanAust ,FPO,"10,235,046","1,654,975",16.17,1.92,"2,933,053,479","0.05""",,,,,,,,,
"""CER",Centro Retail Group,STAPLED,"1,657,919","266,282",16.06,3.03,"2,286,399,424","0.01""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,446,296","231,876",16.03,0.72,"344,244,271","0.06""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"7,280,176","1,162,670",15.97,0.40,"447,290,286","0.26""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"6,335,952","1,009,241",15.92,-0.81,"1,275,641,444","0.07""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"1,711,891","271,175",15.84,-1.08,"802,460,585","0.03""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"258,679","40,118",15.50,0.14,"155,898,148","0.02""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,949,619","300,151",15.39,2.60,"270,000,000","0.11""",,,,,,,,,
"""ELD",Elders ,FPO,"1,669,662","253,595",15.18,0.00,"448,598,480","0.05""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"181,479","27,378",15.08,0.23,"196,828,524","0.01""",,,,,,,,,
"""WOW",Woolworths ,FPO,"2,594,208","391,312",15.08,0.49,"1,239,999,313","0.03""",,,,,,,,,
"""MAP",MAp Group,FORUS,"9,683,055","1,448,110",14.95,-1.24,"1,861,210,782","0.07""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"4,735,948","705,187",14.89,-0.37,"2,976,462,501","0.02""",,,,,,,,,
"""AMC",Amcor ,FPO,"2,435,244","361,800",14.85,0.16,"1,221,108,713","0.03""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"225,920","33,295",14.73,0.13,"213,673,497","0.01""",,,,,,,,,
"""GWT",GWA International ,FPO,"424,396","61,826",14.56,0.89,"300,667,514","0.02""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"330,189","47,861",14.49,-0.38,"247,943,495","0.01""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"7,637,916","1,101,268",14.41,0.00,"733,711,705","0.15""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"9,054,886","1,287,332",14.21,0.54,"2,926,103,883","0.04""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"7,619,382","1,082,890",14.21,0.42,"1,026,856,553","0.10""",,,,,,,,,
"""AVX",Avexa ,FPO,"9,167,502","1,278,135",13.94,8.33,"847,688,779","0.15""",,,,,,,,,
"""AWB",AWB ,FPO,"6,435,282","895,076",13.90,-3.63,"817,304,356","0.11""",,,,,,,,,
"""AAD",Ardent Leisure Group,STAPLED,"1,199,055","163,563",13.64,0.74,"307,193,220","0.05""",,,,,,,,,
"""SEV",Seven Network ,FPO,"152,839","20,704",13.54,1.13,"190,410,281","0.01""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"2,345,435","316,794",13.50,0.00,"488,263,791","0.06""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"124,451","16,776",13.48,0.27,"78,998,219","0.02""",,,,,,,,,
"""HSP",Healthscope ,FPO,"581,965","78,434",13.47,-0.47,"314,241,491","0.02""",,,,,,,,,
"""CQO",Charter Hall Office REIT,UNIT,"8,266,059","1,113,034",13.46,0.00,"4,872,354,215","0.02""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"937,064","125,814",13.42,1.24,"634,144,970","0.02""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"7,911,840","1,058,682",13.38,-1.96,"2,209,126,568","0.04""",,,,,,,,,
"""ALZ",Australand Property Group,STAPLED,"2,508,123","334,499",13.33,0.00,"2,884,031,620","0.01""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"19,874,765","2,627,414",13.22,-1.00,"2,997,874,742","0.08""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"808,384","106,668",13.19,-0.84,"203,496,058","0.05""",,,,,,,,,
"""SEK",Seek ,FPO,"855,907","112,525",13.14,1.08,"335,766,988","0.03""",,,,,,,,,
"""AWC",Alumina ,FPO,"10,154,792","1,326,890",13.06,1.20,"2,440,196,187","0.05""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"9,001,546","1,167,839",12.97,0.26,"2,510,727,671","0.04""",,,,,,,,,
"""COH",Cochlear ,FPO,"146,604","18,995",12.95,0.03,"56,543,401","0.03""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"2,509,715","324,832",12.94,2.83,"931,386,248","0.03""",,,,,,,,,
"""MSL",Mac Services Group (The) ,FPO,"345,399","44,631",12.92,-0.71,"164,737,018","0.02""",,,,,,,,,
"""NFE",Northern Iron ,FPO,"841,807","108,613",12.90,-0.34,"292,204,786","0.03""",,,,,,,,,
"""PEN",Peninsula Minerals ,FPO,"1,424,857","183,000",12.84,-2.27,"1,376,096,061","0.01""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"580,241","74,443",12.83,3.28,"94,193,403","0.07""",,,,,,,,,
"""UGL",UGL ,FPO,"426,014","54,498",12.79,-0.13,"165,828,705","0.03""",,,,,,,,,
"""PPT",Perpetual ,FPO,"60,934","7,721",12.67,-0.11,"43,241,369","0.01""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"928,195","116,582",12.56,0.25,"393,365,587","0.03""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"2,820,685","353,514",12.53,0.00,"1,167,783,517","0.03""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"1,956,886","244,510",12.49,-0.74,"517,504,767","0.04""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"163,389","20,186",12.35,-0.39,"363,937,557","0.00""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"587,260","72,320",12.31,0.48,"606,118,435","0.01""",,,,,,,,,
"""PMV",Premier Investments ,FPO,"58,908","7,219",12.25,-1.41,"150,770,718","0.00""",,,,,,,,,
"""ASX",ASX ,FPO,"807,181","97,157",12.03,1.23,"172,305,698","0.05""",,,,,,,,,
"""ENV",Envestra ,FPO,"3,113,354","372,260",11.95,2.80,"1,346,902,042","0.02""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"12,914,516","1,535,888",11.89,1.11,"2,592,249,647","0.05""",,,,,,,,,
"""CCD",Caledon Resources,CDI,"52,768","6,248",11.84,6.25,"30,206,041","0.02""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"1,538,683","181,920",11.82,-2.70,"364,723,825","0.05""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"14,081,542","1,659,969",11.78,0.71,"2,265,123,620","0.07""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"12,124,649","1,422,774",11.73,1.95,"1,624,890,447","0.08""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"16,927,146","1,981,265",11.70,0.00,"6,205,676,188","0.03""",,,,,,,,,
"""VTA",Viterra Inc,CDI 1:1,"25,424","2,968",11.67,-1.91,"68,629,939","0.00""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"1,303,145","150,389",11.54,0.57,"322,273,136","0.04""",,,,,,,,,
"""APA",APA Group,STAPLED,"577,051","66,526",11.52,-1.42,"508,816,964","0.01""",,,,,,,,,
"""SMX",SMS Management & Tech,FPO,"204,525","23,525",11.50,-0.42,"66,781,500","0.03""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"180,335","20,730",11.49,-2.07,"99,755,858","0.02""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"523,112","60,136",11.49,0.75,"435,384,268","0.01""",,,,,,,,,
"""MML",Medusa Mining ,FPO,"360,364","40,629",11.27,1.26,"170,381,960","0.02""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,082,420","120,497",11.13,0.00,"388,429,875","0.03""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"4,038,826","446,735",11.06,0.23,"1,270,897,282","0.03""",,,,,,,,,
"""NXS",Nexus Energy ,FPO,"1,442,126","158,868",11.01,0.00,"958,061,849","0.01""",,,,,,,,,
"""PRR",Prima BioMed,FPO,"2,481,917","273,383",11.01,-3.33,"674,596,234","0.04""",,,,,,,,,
"""CUS",Customers ,FPO,"254,741","27,630",10.84,2.31,"137,948,643","0.02""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"2,002,647","214,993",10.73,0.83,"1,045,236,720","0.02""",,,,,,,,,
"""SAI",SAI Global ,FPO,"75,114","8,026",10.68,0.00,"158,789,175","0.00""",,,,,,,,,
"""AND",Andean Resources ,FPO,"804,822","84,730",10.52,0.73,"470,879,534","0.01""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"247,536","25,685",10.37,-0.30,"229,794,395","0.01""",,,,,,,,,
"""WSA",Western Areas,FPO,"436,728","45,019",10.30,-0.62,"179,735,899","0.02""",,,,,,,,,
"""BXB",Brambles ,FPO,"5,229,173","516,070",9.86,-2.41,"1,412,672,542","0.03""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"40,387,728","3,873,055",9.59,3.79,"2,368,729,935","0.16""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"450,560","43,150",9.57,-1.50,"186,109,338","0.02""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"3,211,177","306,552",9.54,0.70,"603,580,761","0.05""",,,,,,,,,
"""HDF",Hastings Diversified Utilities,STAPLED,"1,454,612","131,317",9.02,2.86,"496,731,383","0.02""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"9,395,170","822,471",8.75,0.57,"2,351,955,725","0.03""",,,,,,,,,
"""SDL",Sundance Resources ,FPO,"34,827,641","3,046,987",8.74,0.00,"2,709,995,932","0.11""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"20,922,839","1,808,412",8.64,2.15,"3,121,339,730","0.05""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"757,309","65,102",8.59,1.74,"178,978,467","0.03""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"481,917","41,338",8.57,-2.20,"200,184,686","0.02""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"3,851,168","330,019",8.56,0.00,"1,655,499,093","0.02""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"1,457,112","124,075",8.51,-0.32,"259,126,131","0.04""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"364,082","30,725",8.43,-0.32,"299,303,336","0.01""",,,,,,,,,
"""GUD",GUD Holdings ,FPO,"94,288","7,942",8.42,-2.20,"60,606,420","0.01""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"8,564,874","717,598",8.37,1.16,"3,873,085,929","0.01""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"1,069,348","89,104",8.33,0.87,"1,252,637,428","0.00""",,,,,,,,,
"""PIH",Prime Infrastructure.,STAPLED,"271,988","22,640",8.32,1.11,"351,776,795","0.00""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"5,086,036","421,773",8.29,-0.65,"333,681,857","0.12""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"5,142,162","426,274",8.29,-0.84,"699,358,971","0.06""",,,,,,,,,
"""CDU",Cudeco ,FPO,"799,127","65,580",8.20,5.80,"137,285,632","0.04""",,,,,,,,,
"""MQA",Macquarie Atlas Roads Group,STAPLED,"499,888","40,568",8.11,0.00,"452,345,907","0.00""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"6,874,587","555,820",8.08,6.25,"865,224,422","0.06""",,,,,,,,,
"""GBG",Gindalbie Metals,FPO,"1,773,681","142,243",8.02,0.00,"707,487,674","0.02""",,,,,,,,,
"""MOG",Moby Oil & Gas,FPO,"261,984","20,998",8.01,0.00,"168,177,593","0.01""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"468,513","37,101",7.91,-0.45,"108,344,987","0.03""",,,,,,,,,
"""VPG",Valad Property Group,FORUS,"2,530,104","199,999",7.90,0.00,"2,248,546,624","0.00""",,,,,,,,,
"""AJA",Astro Japan Property Group,STAPLED,"1,600,519","126,208",7.88,2.50,"508,212,161","0.02""",,,,,,,,,
"""GNS",GUNNS ,FPO,"3,900,279","296,721",7.60,-1.69,"806,734,892","0.03""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"231,684","17,451",7.53,-1.10,"123,812,455","0.01""",,,,,,,,,
"""AOE",Arrow Energy ,FPO,"8,124,588","599,660",7.38,2.76,"732,381,533","0.08""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"10,166,276","749,508",7.37,10.76,"1,561,166,672","0.04""",,,,,,,,,
"""CRG",Crane Group ,FPO,"356,426","25,887",7.26,0.11,"77,684,223","0.03""",,,,,,,,,
"""AGS",Alliance Resources ,FPO,"136,834","9,921",7.25,0.00,"341,172,309","0.00""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"6,893,311","498,695",7.23,0.40,"3,104,041,437","0.01""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"1,436,846","103,492",7.20,-4.25,"205,012,842","0.05""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"2,454,688","175,314",7.14,1.32,"1,161,817,264","0.01""",,,,,,,,,
"""ADO",Anteo Diagnostics ,FPO,"9,042,738","645,000",7.13,0.00,"482,574,180","0.13""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"2,467,096","171,874",6.96,-1.40,"1,077,174,611","0.01""",,,,,,,,,
"""EHL",Emeco Holdings ,FPO,"3,028,535","210,729",6.95,-2.38,"631,237,586","0.03""",,,,,,,,,
"""NMS",Neptune Marine Services ,FPO,"2,478,078","172,351",6.95,3.40,"417,668,580","0.04""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,277,099","87,512",6.85,0.30,"777,245,797","0.01""",,,,,,,,,
"""BKW",Brickworks ,FPO,"64,280","4,389",6.82,0.07,"147,235,904","0.00""",,,,,,,,,
"""ERA",ERA,FPO 'A',"239,599","15,943",6.65,-0.16,"190,737,934","0.00""",,,,,,,,,
"""APZ",Aspen Group,STAPLED,"1,595,865","105,391",6.60,-2.94,"579,980,076","0.01""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"13,525,764","889,269",6.57,1.10,"1,823,306,551","0.04""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"69,862,937","4,592,358",6.57,-0.87,"9,277,584,743","0.04""",,,,,,,,,
"""CNX",Carbon Energy ,FPO,"839,966","54,777",6.52,1.92,"585,997,650","0.00""",,,,,,,,,
"""SBM",St Barbara ,FPO,"4,360,676","282,429",6.47,0.00,"1,952,668,407","0.01""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"37,284","2,337",6.26,0.00,"62,959,971","0.00""",,,,,,,,,
"""DOM",Dominion Mining ,FPO,"361,237","22,468",6.22,3.33,"103,249,351","0.02""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"1,442,541","89,849",6.22,-0.15,"764,907,820","0.01""",,,,,,,,,
"""BKN",Bradken ,FPO,"309,574","19,199",6.20,-1.51,"129,784,245","0.01""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"1,155,118","70,714",6.12,-0.58,"607,730,819","0.01""",,,,,,,,,
"""COF",Coffey International ,FPO,"508,289","30,000",5.90,-3.48,"127,032,793","0.02""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,494,103","88,230",5.90,-1.13,"960,638,735","0.00""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"864,529","50,166",5.80,2.34,"255,003,613","0.02""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"3,491,583","199,789",5.72,-1.19,"1,031,911,394","0.01""",,,,,,,,,
"""NBS",Nexbis ,FPO,"4,598,469","259,600",5.64,3.44,"432,730,096","0.06""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"535,223","29,299",5.47,2.61,"490,935,150","0.00""",,,,,,,,,
"""TAP",Tap Oil ,FPO,"1,600,042","85,397",5.33,8.24,"156,485,921","0.05""",,,,,,,,,
"""CWE",Carnegie Wave Energy ,FPO,"786,447","41,000",5.21,0.00,"565,237,627","0.00""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"455,577","23,733",5.20,1.07,"213,475,606","0.01""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"2,570,079","133,581",5.19,1.47,"713,154,560","0.01""",,,,,,,,,
"""GNC",Graincorp ,FPO,"721,226","36,670",5.08,-1.91,"198,318,900","0.01""",,,,,,,,,
"""SDM",Sedgman ,FPO,"191,109","9,700",5.07,0.90,"205,437,695","0.00""",,,,,,,,,
"""CTO",Citigold Corporation ,FPO,"1,956,972","98,897",5.05,-4.16,"900,265,513","0.01""",,,,,,,,,
"""LNC",Linc Energy,FPO,"1,478,455","73,970",5.00,2.97,"473,515,315","0.01""",,,,,,,,,
"""AWE",AWE ,FPO,"3,503,328","174,999",4.99,0.36,"521,871,941","0.03""",,,,,,,,,
