ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4563.0 at 16:37 2/9/2010  Report at 19:06 Thursday 2/9/2010!. Processed 12:51 Friday 3/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""MTS",Metcash ,FPO,"6,199,286","3,723,712",60.06,-2.04,"767,055,221","0.48""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,986,871","1,124,983",56.62,2.04,"463,231,008","0.24""",,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"9,109","5,000",54.89,-0.46,"465,293","1.07""",,,,,,,,,
"""APA",APA Group,STAPLED,"1,070,036","543,779",50.81,-0.26,"542,318,629","0.10""",,,,,,,,,
"""BLD",Boral ,FPO,"4,203,768","2,129,852",50.66,2.43,"718,853,617","0.29""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"1,071,515","530,608",49.51,3.03,"321,130,521","0.16""",,,,,,,,,
"""OST",OneSteel ,FPO,"14,130,454","6,781,248",47.99,-1.01,"1,331,583,166","0.50""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,349,207","642,927",47.65,-0.89,"491,444,342","0.13""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,861,545","2,228,278",45.83,0.44,"483,499,363","0.46""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,275,759","1,020,681",44.85,3.41,"510,945,759","0.20""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"1,070,750","475,804",44.43,0.89,"603,580,761","0.07""",,,,,,,,,
"""PPT",Perpetual ,FPO,"110,032","48,064",43.68,0.56,"43,417,478","0.11""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,065,963","1,650,068",40.58,1.74,"1,005,171,932","0.16""",,,,,,,,,
"""NUF",Nufarm ,FPO,"4,353,294","1,741,224",39.99,-2.50,"261,775,731","0.66""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"3,491,932","1,361,279",38.98,0.58,"1,516,163,980","0.09""",,,,,,,,,
"""EXT",Extract Resources,FPO,"357,048","137,808",38.59,1.96,"243,302,298","0.05""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"555,478","212,308",38.22,0.35,"203,891,295","0.10""",,,,,,,,,
"""MMS",McMillan Shakespeare ,FPO,"134,826","51,469",38.17,2.13,"67,677,977","0.07""",,,,,,,,,
"""ASX",ASX ,FPO,"832,901","315,556",37.88,-0.91,"173,576,316","0.18""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,431,362","1,293,519",37.69,1.21,"606,831,240","0.21""",,,,,,,,,
"""IEM",iShares MSCI Emerging Markets,CDI 1:1,"19,698","7,404",37.58,0.95,"425,700,000","0.00""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"958,434","357,606",37.31,1.66,"109,112,279","0.32""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"5,413,078","2,007,636",37.08,0.00,"713,154,560","0.28""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"7,173,886","2,607,157",36.34,1.25,"2,559,418,024","0.10""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"1,633,723","590,960",36.17,-0.12,"881,170,372","0.06""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"766,724","274,127",35.75,0.55,"200,608,804","0.13""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"8,349,670","2,911,296",34.86,0.87,"1,281,937,479","0.22""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"3,758,972","1,257,852",33.46,3.57,"760,374,428","0.16""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"10,622,951","3,541,280",33.33,1.08,"3,356,081,497","0.10""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,196,636","1,356,314",32.31,1.18,"1,548,832,074","0.08""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"397,007","124,894",31.45,1.52,"229,794,395","0.05""",,,,,,,,,
"""WDS",WDS ,FPO,"418,003","130,000",31.10,-4.76,"143,107,458","0.09""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,218,554","371,821",30.51,0.26,"450,076,509","0.08""",,,,,,,,,
"""WOW",Woolworths ,FPO,"3,219,352","981,451",30.48,0.85,"1,231,218,031","0.08""",,,,,,,,,
"""WSA",Western Areas,FPO,"576,600","175,653",30.46,-2.28,"179,735,899","0.09""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,116,785","336,793",30.15,0.17,"388,429,875","0.08""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"1,699,308","506,472",29.80,5.40,"509,712,735","0.09""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"1,648,160","490,050",29.73,2.64,"354,487,961","0.13""",,,,,,,,,
