ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4750.2 at 16:47 17/11/2009  Report at 19:08 Tuesday 17/11/2009!. Processed 12:12 Wednesday 18/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""WHG",WHK Group ,FPO,"648,545","603,876",93.11,-0.47,"263,421,723","0.22""",,,,,,,,,
"""API",Australian Pharmaceutical,FPO,"3,818,090","2,560,000",67.04,-1.52,"377,715,762","0.67""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"248,663","157,270",63.24,-0.95,"1,823,433,208","0.00""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"5,492,076","3,074,199",55.97,-2.21,"2,805,460,371","0.11""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,239,236","591,266",47.71,0.00,"960,638,735","0.06""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"20,374,725","8,366,632",41.06,0.99,"3,356,081,497","0.24""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"2,579,514","1,058,291",41.02,-1.02,"432,884,760","0.24""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"5,013,637","2,021,723",40.32,2.33,"706,253,212","0.28""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"2,091,611","827,164",39.54,-0.75,"1,878,169,770","0.04""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"2,938,876","1,131,227",38.49,3.23,"462,094,914","0.24""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"2,058,775","786,674",38.21,-1.11,"1,522,867,420","0.05""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"744,387","281,644",37.83,-2.40,"213,673,497","0.13""",,,,,,,,,
"""CRG",Crane Group ,FPO,"272,752","101,662",37.27,-1.23,"77,684,223","0.13""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"3,602,040","1,295,765",35.97,-0.67,"1,062,316,784","0.12""",,,,,,,,,
"""BBG",Billabong International ,FPO,"3,773,561","1,353,072",35.85,-2.73,"252,863,336","0.53""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,567,546","561,289",35.80,-0.99,"717,387,358","0.07""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"6,085,905","2,174,551",35.73,0.00,"2,483,693,809","0.08""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"857,510","302,802",35.31,-2.00,"1,161,817,264","0.02""",,,,,,,,,
"""PPT",Perpetual ,FPO,"381,700","130,594",34.21,2.74,"42,879,253","0.30""",,,,,,,,,
"""PBT",Prana Biotechnology ,FPO,"217,252","73,000",33.60,-5.26,"233,050,871","0.03""",,,,,,,,,
"""SGP",Stockland,STAPLED,"7,417,915","2,446,247",32.97,-1.71,"2,383,036,717","0.10""",,,,,,,,,
"""HSP",Healthscope ,FPO,"515,805","165,726",32.13,1.67,"314,241,491","0.05""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,251,161","1,360,209",31.99,2.69,"1,005,136,141","0.13""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"23,668,384","7,446,114",31.46,2.41,"4,766,093,266","0.15""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"438,453","136,986",31.24,-0.83,"388,429,875","0.03""",,,,,,,,,
"""SIP",Sigma Pharmaceuticals ,FPO,"4,499,354","1,358,430",30.19,-1.01,"1,175,672,572","0.11""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"213,418","64,150",30.05,-2.09,"126,214,666","0.05""",,,,,,,,,
"""AHD",Amalgamated Holdings ,FPO,"189,774","55,434",29.21,-2.16,"129,009,875","0.04""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"594,191","167,728",28.22,-3.04,"298,171,836","0.05""",,,,,,,,,
"""AMP",AMP ,FPO,"6,282,743","1,746,640",27.80,-1.71,"2,048,645,162","0.08""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"141,501","38,633",27.30,-1.31,"264,264,459","0.01""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"668,467","182,270",27.26,0.00,"637,763,952","0.02""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"17,067,554","4,647,971",27.23,-2.04,"1,823,306,551","0.25""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,827,433","750,079",26.52,-0.50,"503,524,465","0.14""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"5,842,382","1,520,185",26.02,0.71,"606,831,240","0.25""",,,,,,,,,
"""GWT",GWA International ,FPO,"638,377","163,983",25.68,-3.13,"300,667,514","0.05""",,,,,,,,,
"""SDL",Sundance Resources ,FPO,"9,371,687","2,312,335",24.67,-3.22,"2,112,042,808","0.10""",,,,,,,,,
