ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4448.4 at 16:38 10/6/2010  Report at 19:07 Thursday 10/6/2010!. Processed 12:30 Friday 11/6/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""WES",Wesfarmers ,FPO,"10,526,825","6,563,509",62.35,0.28,"1,005,159,970","0.65""",,,,,,,,,
"""SRV",Servcorp ,FPO,"7,047","3,854",54.69,-2.26,"98,440,807","0.00""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"7,898,255","4,257,310",53.90,-1.81,"733,711,705","0.58""",,,,,,,,,
"""MTS",Metcash ,FPO,"5,634,783","2,882,944",51.16,0.95,"765,644,031","0.37""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,298,540","1,174,215",51.08,1.73,"754,316,919","0.15""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"456,976","187,621",41.05,-4.38,"480,514,663","0.03""",,,,,,,,,
"""BLD",Boral ,FPO,"4,136,204","1,658,654",40.10,0.97,"598,952,998","0.27""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,387,628","1,725,111",39.31,1.07,"483,493,006","0.35""",,,,,,,,,
"""ACR",Acrux ,FPO,"35,870","14,053",39.17,-0.26,"160,556,216","0.00""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"4,435,392","1,712,224",38.60,-0.82,"1,167,783,517","0.14""",,,,,,,,,
"""PMV",Premier Investments ,FPO,"104,191","39,178",37.60,-0.82,"155,030,045","0.02""",,,,,,,,,
"""NXS",Nexus Energy ,FPO,"2,710,596","1,001,699",36.95,1.78,"958,061,849","0.10""",,,,,,,,,
"""MRU",NewSat ,FPO,"33,798","12,467",36.88,-4.56,"127,031,188","0.01""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"13,403,812","4,609,671",34.39,1.34,"3,356,081,497","0.13""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"3,346,040","1,129,366",33.75,-3.38,"434,904,103","0.26""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"305,267","102,925",33.71,-0.20,"202,081,252","0.05""",,,,,,,,,
"""COH",Cochlear ,FPO,"206,665","69,267",33.51,0.09,"56,543,401","0.12""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"2,521,305","826,614",32.78,2.84,"435,384,268","0.19""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"1,709,678","541,790",31.69,-1.22,"216,011,546","0.25""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"18,569,511","5,865,030",31.58,3.12,"2,510,727,671","0.23""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"2,228,076","693,424",31.12,-0.91,"363,937,557","0.19""",,,,,,,,,
"""SLM",Salmat ,FPO,"28,374","8,764",30.88,-1.53,"159,131,983","0.00""",,,,,,,,,
"""TOX",Tox Free Solutions ,FPO,"33,637","10,041",29.85,4.67,"91,544,000","0.01""",,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"17,400","5,180",29.77,-1.51,"512,327,327","0.00""",,,,,,,,,
"""ANN",Ansell ,FPO,"484,867","140,410",28.95,-0.23,"131,577,652","0.10""",,,,,,,,,
"""CWN",Crown ,FPO,"2,098,873","583,852",27.81,0.62,"753,555,290","0.07""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"9,779,121","2,658,140",27.18,1.61,"2,533,722,912","0.10""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"718,339","194,090",27.01,1.78,"108,344,987","0.17""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,316,228","352,697",26.79,0.77,"491,328,342","0.07""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"455,725","119,577",26.23,1.97,"1,824,059,817","0.00""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"636,974","166,370",26.11,1.20,"203,881,274","0.08""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"2,011,608","524,272",26.06,-0.31,"463,070,936","0.11""",,,,,,,,,
"""SUL",Super Cheap Auto Group ,FPO,"362,855","93,625",25.80,3.74,"127,532,302","0.07""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"10,900,878","2,753,391",25.25,1.62,"2,926,103,883","0.09""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"1,543,310","383,713",24.86,0.31,"620,709,233","0.06""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"292,792","72,632",24.80,1.66,"156,131,748","0.04""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"19,780,621","4,892,140",24.73,0.00,"2,592,249,647","0.18""",,,,,,,,,
"""CPU",Computershare,FPO,"1,955,489","481,769",24.63,2.07,"555,664,059","0.08""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,848,723","453,467",24.52,1.34,"798,520,953","0.05""",,,,,,,,,
"""AWC",Alumina ,FPO,"15,607,750","3,802,008",24.36,1.63,"2,440,196,187","0.15""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"24,278,528","5,882,648",24.23,4.01,"1,855,529,431","0.31""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"22,825,371","5,467,764",23.95,3.81,"3,266,304,329","0.16""",,,,,,,,,
"""CSL",CSL ,FPO,"3,492,713","816,184",23.36,-1.17,"549,688,808","0.14""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"4,274,996","998,711",23.36,2.70,"1,062,316,784","0.09""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"13,587,693","3,173,918",23.35,0.87,"1,930,432,682","0.16""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"43,951,653","10,002,115",22.75,2.34,"6,369,751,394","0.15""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"2,178,592","489,207",22.45,2.41,"603,580,761","0.08""",,,,,,,,,
"""UGL",UGL ,FPO,"614,938","136,339",22.17,0.85,"165,928,705","0.08""",,,,,,,,,
"""TPM",TPG Telecom ,FPO,"167,554","36,843",21.98,-3.24,"766,624,104","0.00""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"3,367,741","738,525",21.92,1.58,"717,142,802","0.10""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"718,718","156,915",21.83,1.73,"264,264,459","0.05""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"1,905,378","415,484",21.80,-0.58,"505,985,052","0.08""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"884,793","191,483",21.64,1.52,"200,184,686","0.09""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"827,312","176,786",21.36,3.34,"200,107,524","0.08""",,,,,,,,,
"""SGP",Stockland,STAPLED,"12,729,395","2,700,186",21.21,0.51,"2,383,036,717","0.11""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"40,537,873","8,531,466",21.04,0.95,"12,443,074,357","0.06""",,,,,,,,,
"""MQA",Macquarie Atlas Roads Group,STAPLED,"546,242","114,827",21.02,0.00,"452,345,907","0.02""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,451,123","512,944",20.92,2.24,"606,831,240","0.08""",,,,,,,,,
"""PPT",Perpetual ,FPO,"226,899","47,022",20.72,1.39,"43,411,178","0.10""",,,,,,,,,
"""PXS",Pharmaxis,FPO,"478,934","96,939",20.24,1.01,"225,410,234","0.04""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,270,531","456,292",20.09,1.96,"344,565,826","0.13""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"6,594,830","1,321,742",20.04,-1.31,"563,460,089","0.23""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"5,582,838","1,110,415",19.89,1.30,"1,548,727,174","0.07""",,,,,,,,,
"""STO",Santos ,FPO,"3,829,577","757,770",19.78,2.42,"832,552,523","0.09""",,,,,,,,,
"""MDL",Mineral Deposits ,FPO,"408,019","80,010",19.60,-3.33,"576,076,525","0.01""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"19,664,163","3,795,854",19.30,-2.01,"2,265,123,620","0.16""",,,,,,,,,
"""BRM",Brockman Resources ,FPO,"51,860","9,999",19.28,-0.63,"139,738,151","0.00""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"10,656,332","2,051,247",19.24,2.02,"1,655,499,093","0.12""",,,,,,,,,
"""WOW",Woolworths ,FPO,"3,268,374","625,469",19.13,1.02,"1,235,451,307","0.05""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"27,860,365","5,308,017",19.05,1.03,"2,012,803,230","0.26""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"308,334","58,728",19.04,-0.61,"606,946,993","0.01""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"2,229,849","422,213",18.93,0.46,"388,429,875","0.10""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"59,079","11,159",18.88,0.93,"79,516,967","0.01""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"2,460,285","462,569",18.80,0.00,"635,132,810","0.07""",,,,,,,,,
"""AMC",Amcor ,FPO,"5,447,548","1,014,419",18.62,1.14,"1,221,353,174","0.08""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"3,758,642","693,003",18.43,-1.53,"336,582,351","0.20""",,,,,,,,,
"""PRU",Perseus Mining ,FPO,"1,753,178","322,345",18.38,-0.47,"412,353,751","0.07""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"1,094,665","199,252",18.20,0.00,"205,262,842","0.09""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"38,980,246","7,086,626",18.18,3.10,"4,820,821,799","0.14""",,,,,,,,,
"""GWT",GWA International ,FPO,"951,714","172,690",18.14,1.29,"301,102,514","0.05""",,,,,,,,,
"""SBM",St Barbara ,FPO,"34,055,330","6,145,569",18.04,5.63,"1,952,668,407","0.31""",,,,,,,,,
"""KMD",Kathmandu Holdings ,FPO,"120,623","21,383",17.72,0.67,"200,000,000","0.01""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"40,059","7,083",17.68,-2.66,"4,683,391","0.15""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"2,534,725","447,740",17.66,0.89,"1,031,911,394","0.04""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"444,565","76,341",17.17,-0.48,"179,209,987","0.04""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"15,940,367","2,720,500",17.06,0.78,"2,307,773,663","0.11""",,,,,,,,,
"""AAX",Ausenco ,FPO,"2,352,512","398,446",16.93,6.96,"122,427,576","0.32""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"1,674,439","283,495",16.93,0.00,"786,556,322","0.03""",,,,,,,,,
"""ELD",Elders ,FPO,"6,091,849","1,029,391",16.89,2.50,"448,598,480","0.22""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"3,704,337","624,618",16.86,0.00,"686,759,634","0.09""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"5,040,824","844,575",16.75,3.56,"1,308,279,222","0.06""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"26,262,993","4,369,038",16.63,0.49,"3,121,339,730","0.14""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"73,342","12,135",16.54,-1.00,"148,880,108","0.00""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"2,853,412","458,771",16.07,-2.50,"1,561,166,672","0.02""",,,,,,,,,
"""BKN",Bradken ,FPO,"1,652,211","260,948",15.79,-0.57,"137,611,361","0.19""",,,,,,,,,
"""CGG",Citadel Resource Group ,FPO,"480,590","74,710",15.54,-1.66,"1,463,244,574","0.00""",,,,,,,,,
"""ORI",Orica ,FPO,"1,213,539","187,178",15.42,2.05,"361,129,562","0.05""",,,,,,,,,
"""SAI",SAI Global ,FPO,"182,931","27,951",15.28,0.00,"159,546,351","0.01""",,,,,,,,,
"""IDL",Industrea ,FPO,"2,665,412","402,802",15.11,-1.61,"956,668,877","0.04""",,,,,,,,,
"""WTP",Watpac ,FPO,"131,509","19,865",15.10,-0.39,"181,326,206","0.01""",,,,,,,,,
"""NFE",Northern Iron ,FPO,"209,347","31,351",14.97,0.00,"292,204,786","0.01""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"21,021,767","3,136,800",14.92,0.97,"2,368,729,935","0.13""",,,,,,,,,
"""GBG",Gindalbie Metals,FPO,"2,070,787","305,408",14.74,0.97,"707,757,674","0.04""",,,,,,,,,
"""ASX",ASX ,FPO,"802,179","118,010",14.71,-0.13,"173,573,245","0.06""",,,,,,,,,
"""HSP",Healthscope ,FPO,"2,067,175","302,306",14.62,-0.18,"317,010,025","0.09""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"427,858","62,488",14.60,0.62,"561,347,878","0.01""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"12,129,647","1,767,675",14.57,0.88,"2,078,994,021","0.08""",,,,,,,,,
"""AWB",AWB ,FPO,"2,140,539","308,525",14.41,1.00,"817,304,356","0.03""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"2,477,124","354,888",14.32,-1.79,"418,700,517","0.08""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"3,371,192","481,612",14.28,1.08,"612,625,759","0.07""",,,,,,,,,
"""CRG",Crane Group ,FPO,"177,575","24,555",13.82,0.47,"78,286,427","0.03""",,,,,,,,,
"""OST",OneSteel ,FPO,"6,125,985","846,082",13.81,1.70,"1,331,583,166","0.06""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"11,422,197","1,573,552",13.77,0.46,"2,261,732,048","0.07""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"38,912,952","5,306,927",13.63,3.33,"2,209,126,568","0.24""",,,,,,,,,
