ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4727.6 at 16:47 26/11/2009  Report at 19:05 Thursday 26/11/2009!. Processed 12:53 Friday 27/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,353,710","827,755",61.14,-1.17,"298,271,836","0.27""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"3,568,331","1,971,657",55.25,-0.38,"1,534,246,082","0.12""",,,,,,,,,
"""SEV",Seven Network ,FPO,"363,179","192,485",53.00,0.00,"190,260,281","0.10""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"2,722,818","1,282,663",47.10,3.00,"462,094,914","0.27""",,,,,,,,,
"""CSR",CSR ,FPO,"10,349,499","4,871,338",47.06,-2.50,"1,405,073,738","0.34""",,,,,,,,,
"""SGP",Stockland,STAPLED,"11,686,382","5,057,939",43.28,-1.72,"2,383,036,717","0.21""",,,,,,,,,
"""APN",APN News & Media ,FPO,"602,971","254,714",42.24,0.00,"595,311,917","0.04""",,,,,,,,,
"""TWR",Tower ,FPO NZ,"152,993","62,273",40.70,4.13,"254,882,993","0.02""",,,,,,,,,
"""MTS",Metcash ,FPO,"1,318,963","517,486",39.23,0.21,"765,146,395","0.06""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"10,633,313","4,067,853",38.25,0.90,"2,926,103,883","0.13""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"382,355","144,565",37.80,0.95,"637,763,952","0.02""",,,,,,,,,
"""MMG",Macquarie Media Group,STAPLED,"689,581","250,059",36.26,-3.94,"306,076,656","0.08""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,101,879","393,640",35.72,-0.08,"332,721,805","0.11""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"881,265","312,464",35.45,-0.56,"414,227,380","0.07""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"11,973,765","4,232,411",35.34,0.64,"2,805,460,371","0.15""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"6,274,021","2,136,313",34.05,-1.05,"2,095,594,763","0.10""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"1,949,225","663,459",34.03,-2.29,"1,522,867,420","0.04""",,,,,,,,,
"""AXA",AXA Asia Pacific ,FPO,"6,130,675","2,039,052",33.26,-1.73,"2,067,095,545","0.09""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"12,361,950","4,003,992",32.39,1.48,"3,356,081,497","0.11""",,,,,,,,,
"""AHE",Automotive Holdings Group ,FPO,"155,602","50,000",32.13,0.90,"225,731,300","0.02""",,,,,,,,,
"""AHD",Amalgamated Holdings ,FPO,"15,841","5,000",31.56,0.72,"129,009,875","0.00""",,,,,,,,,
"""WSA",Western Areas,FPO,"639,861","198,289",30.98,-1.13,"179,109,649","0.11""",,,,,,,,,
"""ICN",Icon Energy ,FPO,"655,842","201,000",30.64,-3.48,"438,845,003","0.04""",,,,,,,,,
"""BOL",Boom Logistics ,FPO,"1,424,902","420,245",29.49,4.87,"171,359,202","0.24""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"8,984,111","2,646,808",29.46,-3.09,"1,860,813,983","0.14""",,,,,,,,,
"""DJS",David Jones ,FPO,"1,162,054","342,169",29.44,-0.17,"503,524,465","0.06""",,,,,,,,,
"""PPT",Perpetual ,FPO,"200,158","58,229",29.09,-1.65,"42,884,626","0.13""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"3,783,240","1,079,905",28.54,-0.58,"2,662,931,420","0.04""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"9,023,694","2,562,754",28.40,-1.62,"2,307,770,787","0.11""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"141,123","39,612",28.06,-0.36,"229,794,395","0.01""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"5,427,211","1,494,530",27.53,0.25,"2,078,994,021","0.07""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,299,226","900,767",27.30,-1.46,"606,831,240","0.14""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"8,318,500","2,211,654",26.58,-1.31,"2,942,370,270","0.07""",,,,,,,,,
"""HSP",Healthscope ,FPO,"905,774","238,112",26.28,0.82,"314,241,491","0.07""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"1,579,354","414,888",26.26,0.00,"603,580,761","0.06""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"2,186,917","557,769",25.50,-0.65,"1,161,817,264","0.04""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"76,328,035","19,293,250",25.27,0.88,"12,443,074,357","0.15""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"889,690","222,437",25.00,-0.73,"270,000,000","0.08""",,,,,,,,,
"""SRV",Servcorp ,FPO,"259,812","64,155",24.69,-4.00,"98,440,807","0.06""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"4,167,273","1,013,807",24.32,-0.84,"2,729,071,212","0.03""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"20,528,084","4,978,473",24.25,-0.82,"6,071,770,261","0.08""",,,,,,,,,
"""AEO",Austereo Group ,FPO,"95,930","23,037",24.01,0.92,"344,798,708","0.00""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"1,826,423","437,047",23.92,-1.18,"1,167,783,517","0.03""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"1,464,573","323,644",22.09,-2.44,"1,062,316,784","0.03""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"764,860","166,784",21.80,-0.50,"448,868,339","0.03""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"1,618,215","350,673",21.67,-0.09,"748,201,267","0.04""",,,,,,,,,
"""AMP",AMP ,FPO,"12,324,847","2,661,663",21.59,-2.55,"2,048,645,162","0.13""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"393,468","82,448",20.95,-0.90,"350,162,072","0.02""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"371,022","76,678",20.66,-0.81,"211,122,377","0.03""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"3,417,635","702,588",20.55,-0.30,"1,005,136,141","0.07""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"14,985,669","3,039,799",20.28,-0.33,"1,612,536,335","0.18""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"1,291,680","261,476",20.24,-0.25,"432,884,760","0.06""",,,,,,,,,
"""PNA",PanAust ,FPO,"16,435,652","3,287,098",20.00,0.94,"2,932,520,239","0.11""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"4,751,181","948,200",19.95,-0.26,"1,878,169,770","0.05""",,,,,,,,,
"""CSL",CSL ,FPO,"1,344,660","266,934",19.85,-0.47,"598,312,645","0.04""",,,,,,,,,
"""MOF",Macquarie Office Trust,UNIT,"17,076,696","3,382,173",19.80,0.00,"4,752,826,494","0.07""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"3,148,734","623,316",19.79,0.75,"713,154,560","0.08""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,617,636","314,502",19.44,0.16,"717,387,358","0.04""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"801,676","151,989",18.95,-0.04,"182,443,040","0.08""",,,,,,,,,
"""ASX",ASX ,FPO,"1,357,207","253,605",18.68,0.54,"172,194,928","0.14""",,,,,,,,,
"""CPU",Computershare,FPO,"683,878","125,176",18.30,-1.75,"555,654,059","0.02""",,,,,,,,,
"""CUS",Customers ,FPO,"131,385","23,895",18.18,-0.62,"134,013,643","0.01""",,,,,,,,,
"""SAE",Salinas Energy ,FPO,"1,982,180","360,000",18.16,0.00,"281,994,678","0.12""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"7,912,292","1,408,838",17.80,1.25,"3,873,085,929","0.03""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"2,458,073","434,741",17.68,0.00,"543,549,733","0.08""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"5,347,658","932,092",17.43,-1.25,"1,929,665,584","0.04""",,,,,,,,,
"""SEK",Seek ,FPO,"607,047","105,736",17.41,1.76,"335,766,988","0.03""",,,,,,,,,
"""WOW",Woolworths ,FPO,"2,646,515","444,950",16.81,0.03,"1,239,345,213","0.03""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"945,843","157,199",16.62,-1.78,"338,294,375","0.04""",,,,,,,,,
"""LNC",Linc Energy,FPO,"900,035","149,135",16.57,0.91,"465,671,948","0.03""",,,,,,,,,
"""OST",OneSteel ,FPO,"5,555,320","917,365",16.51,0.00,"1,328,359,295","0.06""",,,,,,,,,
"""GNC",Graincorp ,FPO,"1,628,866","268,031",16.45,0.15,"198,318,900","0.13""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,028,546","168,096",16.34,0.72,"798,520,953","0.02""",,,,,,,,,
"""ANN",Ansell ,FPO,"784,143","126,527",16.13,2.08,"134,254,652","0.09""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"6,176,253","968,407",15.68,-1.37,"1,292,687,551","0.07""",,,,,,,,,
"""AMC",Amcor ,FPO,"6,130,626","951,682",15.52,3.90,"1,220,809,620","0.07""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"725,548","112,254",15.47,-0.49,"388,429,875","0.02""",,,,,,,,,
"""BLD",Boral ,FPO,"1,611,233","244,821",15.19,-1.05,"595,313,279","0.04""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"3,312,498","502,844",15.18,-3.27,"1,024,354,874","0.04""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"729,426","110,769",15.18,0.00,"504,939,412","0.02""",,,,,,,,,
"""MIG",Macquarie Infrastructure Grp,STAPLED,"7,178,231","1,083,144",15.08,-0.38,"2,261,732,048","0.04""",,,,,,,,,
