ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4578.3 at 16:37 8/9/2010  Report at 19:17 Wednesday 8/9/2010!. Processed 13:00 Thursday 9/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMP",D  ETFS Metal Securities Australia,ETFS PD,72,72,100.00,0.00,"41,174","0.17""",,,,,,,,,
"""PPT",Perpetual ,FPO,"75,083","70,458",93.84,-2.04,"43,417,478","0.16""",,,,,,,,,
"""IEU",IShares S&P Europe 350,CDI 1:1,"37,027","32,215",87.00,-1.34,"50,800,000","0.06""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"136,998","116,055",84.71,-3.07,"1,828,146,488","0.00""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"743,600","622,000",83.64,0.00,"367,162,725","0.16""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"87,673","63,044",71.90,-3.19,"65,298,128","0.09""",,,,,,,,,
"""CNA",Coal & Allied Industries ,FPO,"7,081","4,877",68.87,-0.16,"86,584,735","0.00""",,,,,,,,,
"""ECQ",ECO Quest ,FPO,"486,703","287,703",59.11,-10.00,"84,509,612","0.34""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,686,903","2,766,391",59.02,2.15,"483,499,363","0.57""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"616,699","318,358",51.62,0.84,"109,147,279","0.29""",,,,,,,,,
"""ANN",Ansell ,FPO,"590,524","292,729",49.57,-1.03,"131,577,652","0.22""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,296,833","636,058",49.04,-1.72,"463,231,008","0.13""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"3,158,310","1,520,809",48.15,-4.16,"270,000,000","0.56""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"696,039","332,882",47.82,-0.83,"450,076,509","0.07""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"28,553","13,606",47.65,0.68,"4,928,365","0.27""",,,,,,,,,
"""NCMN",Newcrest Mining ,DEF X LGL,"19,542","9,233",47.24,0.42,"280,988,130","0.00""",,,,,,,,,
"""NUF",Nufarm ,FPO,"1,607,286","751,011",46.72,-0.29,"261,775,731","0.28""",,,,,,,,,
