ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4570.4 at 16:34 15/2/2010  Report at 19:05 Monday 15/2/2010. Processed 11:16 Tuesday 16/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""BGD",Boulder Steel ,FPO,"9,000","8,508",94.53,2.70,"498,334,906","0.00""",,,,,,,,,
"""WHG",WHK Group ,FPO,"962,190","650,342",67.59,-0.90,"262,829,131","0.24""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,455,381","2,809,566",63.06,0.79,"1,005,148,015","0.28""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"35,022","21,355",60.97,-3.40,"474,538,913","0.00""",,,,,,,,,
"""NVT",Navitas ,FPO,"559,935","297,137",53.06,-0.42,"342,361,526","0.08""",,,,,,,,,
"""CRG",Crane Group ,FPO,"478,163","247,437",51.74,-4.95,"77,684,223","0.31""",,,,,,,,,
"""AAX",Ausenco ,FPO,"163,330","84,306",51.61,-1.55,"121,861,958","0.06""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"2,614,056","1,300,928",49.76,-0.95,"476,975,890","0.27""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"3,374,214","1,639,735",48.59,-1.83,"1,655,499,093","0.09""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,304,359","628,931",48.21,1.03,"798,520,953","0.07""",,,,,,,,,
"""TRS",The Reject Shop ,FPO,"127,360","59,585",46.78,-0.07,"25,973,070","0.22""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"867,671","388,334",44.75,-2.07,"960,638,735","0.04""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,182,940","514,898",43.52,1.38,"418,700,517","0.12""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"1,266,774","519,729",41.02,-6.89,"1,561,166,672","0.03""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"2,889,326","1,182,548",40.92,-1.01,"3,104,024,016","0.03""",,,,,,,,,
"""WSA",Western Areas,FPO,"455,383","176,470",38.75,-3.27,"179,735,899","0.09""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"251,657","93,649",37.21,-0.57,"229,794,395","0.04""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"1,043,241","378,986",36.32,-2.36,"1,167,783,517","0.03""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"649,477","226,980",34.94,0.72,"299,048,336","0.07""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"2,398,340","823,411",34.33,0.54,"2,705,140,151","0.03""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"1,294,055","441,775",34.13,1.19,"748,299,067","0.05""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"1,775,373","604,427",34.04,-0.73,"607,730,819","0.09""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"775,923","263,882",34.00,-2.98,"486,223,803","0.05""",,,,,,,,,
"""AND",Andean Resources ,FPO,"50,026","16,876",33.73,-3.52,"470,765,884","0.00""",,,,,,,,,
"""RSN",Renison Consolidated Mines,FPO,"1,784,869","600,000",33.61,16.66,"1,863,797,170","0.03""",,,,,,,,,
"""ORI",Orica ,FPO,"401,270","132,033",32.90,0.16,"361,088,962","0.03""",,,,,,,,,
"""CXC",Coeur d'Alene Mines,CDI 1:1,"6,516","2,130",32.68,-3.83,"4,365,904","0.04""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"8,422,428","2,727,015",32.37,0.36,"1,930,403,911","0.14""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"7,848,457","2,521,215",32.12,-2.28,"2,351,955,725","0.10""",,,,,,,,,
"""SGP",Stockland,STAPLED,"4,969,372","1,538,165",30.95,-1.26,"2,383,036,717","0.06""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"1,106,099","336,451",30.41,-3.77,"686,759,634","0.04""",,,,,,,,,
"""AIX",Australian Infrastructure Fund,UNT/ORD,"870,293","260,671",29.95,-2.17,"576,777,900","0.04""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"7,062,814","2,076,655",29.40,-0.39,"3,356,081,497","0.06""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"516,003","149,944",29.05,0.37,"264,264,459","0.05""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"96,192","27,768",28.86,1.68,"123,812,455","0.02""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"928,532","264,958",28.53,-0.27,"334,810,944","0.07""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"27,177","7,685",28.27,-1.10,"62,959,971","0.01""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"518,982","145,674",28.06,1.53,"603,580,761","0.02""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"895,592","247,290",27.61,0.67,"878,168,374","0.02""",,,,,,,,,
"""CDI",Challenger Diversified Prop,STAPLED,"20,422","5,426",26.56,-1.96,"890,676,173","0.00""",,,,,,,,,
"""SBM",St Barbara ,FPO,"1,920,374","507,512",26.42,0.00,"1,952,668,407","0.02""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"4,698,747","1,160,601",24.70,-1.55,"1,077,174,611","0.10""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"1,102,670","269,856",24.47,-0.08,"1,025,035,218","0.02""",,,,,,,,,
"""OST",OneSteel ,FPO,"2,951,307","719,203",24.36,-1.52,"1,328,402,869","0.05""",,,,,,,,,
"""MAP",MAp Group,FORUS,"1,412,470","342,556",24.25,-0.34,"1,861,210,782","0.01""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"1,716,463","416,295",24.25,0.45,"931,386,248","0.04""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"5,330,662","1,252,661",23.49,0.43,"2,976,290,392","0.04""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"868,629","201,956",23.25,0.26,"1,062,316,784","0.01""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,223,334","510,977",22.98,-1.90,"606,831,240","0.08""",,,,,,,,,
"""DJS",David Jones ,FPO,"1,589,067","365,066",22.97,1.24,"503,524,465","0.07""",,,,,,,,,
"""RSG",Resolute Mining ,FPO,"1,036,087","231,661",22.35,-6.69,"387,237,066","0.06""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"1,266,886","282,008",22.26,-2.62,"517,504,767","0.05""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"535,679","119,244",22.26,-0.46,"203,496,058","0.05""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"2,799,260","618,819",22.10,1.94,"1,894,391,570","0.03""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"11,406,817","2,512,143",22.02,-1.80,"4,766,093,266","0.05""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"884,288","192,558",21.77,0.11,"699,358,971","0.02""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"901,501","194,981",21.62,1.27,"481,404,331","0.04""",,,,,,,,,
"""BLD",Boral ,FPO,"1,025,900","221,332",21.57,0.35,"595,313,279","0.03""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,286,638","276,395",21.48,0.93,"777,245,797","0.03""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"963,006","204,363",21.22,0.00,"435,384,268","0.04""",,,,,,,,,
"""SDL",Sundance Resources ,FPO,"6,844,794","1,431,863",20.91,0.00,"2,709,995,932","0.05""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"514,719","107,403",20.86,-1.87,"177,116,198","0.06""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"188,239","38,917",20.67,-0.28,"414,227,380","0.00""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"1,934,641","399,637",20.65,-1.14,"3,873,085,929","0.01""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"802,571","165,592",20.63,-2.55,"322,273,136","0.05""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"1,248,009","255,539",20.47,-1.53,"483,343,584","0.05""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"2,485,596","508,313",20.45,1.67,"1,270,897,282","0.04""",,,,,,,,,
"""LRL",Leyshon Resources ,FPO,"490,000","100,000",20.40,6.66,"218,255,692","0.04""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"483,350","98,211",20.31,0.00,"259,126,131","0.03""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"7,911,396","1,600,381",20.22,-1.37,"1,534,275,722","0.10""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"970,453","192,955",19.88,-0.38,"1,290,049,879","0.01""",,,,,,,,,
"""BXB",Brambles ,FPO,"3,479,982","682,462",19.61,-2.57,"1,412,317,782","0.04""",,,,,,,,,
"""ACR",Acrux ,FPO,"225,299","43,922",19.49,0.83,"160,381,216","0.02""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"39,084,742","7,608,664",19.46,-3.12,"1,823,306,551","0.41""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"4,542,462","883,718",19.45,-2.63,"2,261,732,048","0.03""",,,,,,,,,
"""CSR",CSR ,FPO,"2,660,263","514,307",19.33,1.20,"1,514,920,814","0.03""",,,,,,,,,
"""BBG",Billabong International ,FPO,"328,746","63,339",19.26,0.86,"252,863,336","0.02""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"1,240,691","236,523",19.06,0.00,"320,880,521","0.07""",,,,,,,,,
"""MOF",Macquarie Office Trust,UNIT,"8,879,650","1,682,113",18.94,0.00,"4,752,826,494","0.03""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"9,945,543","1,837,214",18.47,-1.04,"2,368,729,935","0.07""",,,,,,,,,
"""PPT",Perpetual ,FPO,"83,887","15,430",18.39,1.97,"42,981,208","0.03""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"2,712,010","496,510",18.30,-2.37,"434,506,974","0.11""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"5,625,115","1,028,761",18.28,-1.72,"2,926,103,883","0.03""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"78,148,844","14,265,724",18.25,0.64,"12,443,074,357","0.11""",,,,,,,,,
"""CSL",CSL ,FPO,"3,216,958","581,296",18.07,2.89,"582,777,598","0.10""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"616,319","111,037",18.01,-0.63,"270,000,000","0.04""",,,,,,,,,
"""COH",Cochlear ,FPO,"129,494","22,963",17.73,0.63,"56,351,818","0.04""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"4,053,872","707,058",17.44,-1.14,"1,624,890,447","0.04""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"2,083,331","360,761",17.31,-0.56,"717,142,802","0.05""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"2,764,426","478,319",17.30,0.54,"1,996,912,778","0.02""",,,,,,,,,
"""UXC",UXC ,FPO,"239,739","41,066",17.12,0.79,"239,335,884","0.01""",,,,,,,,,
"""GWT",GWA International ,FPO,"305,539","52,251",17.10,-1.62,"300,667,514","0.01""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"968,782","165,423",17.07,0.00,"865,224,422","0.01""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"127,828","21,647",16.93,-1.40,"120,437,014","0.01""",,,,,,,,,
"""IRN",Indophil Resources,FPO,"269,471","45,480",16.87,-0.40,"419,027,937","0.01""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"773,650","130,183",16.82,-5.06,"254,333,109","0.05""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"2,391,100","401,999",16.81,-0.56,"1,299,562,220","0.03""",,,,,,,,,
"""AAD",Ardent Leisure Group,STAPLED,"484,886","81,212",16.74,-3.68,"303,981,829","0.02""",,,,,,,,,
"""ASX",ASX ,FPO,"514,902","84,409",16.39,0.00,"172,305,698","0.04""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"8,369,226","1,368,005",16.34,-2.54,"6,205,676,188","0.02""",,,,,,,,,
"""STO",Santos ,FPO,"2,871,234","467,710",16.29,0.74,"831,413,347","0.05""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,581,614","257,481",16.28,-2.53,"462,755,572","0.05""",,,,,,,,,
"""SEV",Seven Network ,FPO,"275,594","44,717",16.22,-1.65,"190,260,281","0.02""",,,,,,,,,
"""AXA",AXA Asia Pacific ,FPO,"1,650,119","267,418",16.20,-0.63,"2,067,095,545","0.01""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"2,058,407","328,137",15.94,0.51,"2,078,994,021","0.01""",,,,,,,,,
