ASX Daily Gross Short Sales reported for 05-Dec-2011, ASX Limited (ASX) & Chi-X Australia (CHI-X),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Tuesday at 2011-12-06T12:15:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
IOZ,iShares MSCI Aus 200,ISHAUS200,,"35,402",,,"2,701,394",1.31,,
GNS,Gunns,FPO,,"4,248,822",,,"848,401,559",.50,,
JBH,JB Hi-Fi,FPO,,"409,714",,,"98,833,643",.41,,
BSL,BlueScope Steel,FPO,,"9,650,906",,,"2,700,192,934",.35,,
ILU,Iluka Res,FPO,,"1,486,948",,,"418,700,517",.35,,
RIO,Rio Tinto,FPO,,"1,114,411",,,"435,758,720",.25,,
PDN,Paladin Energy,FPO,,"1,718,849",,,"835,484,064",.20,,
DJS,David Jones,FPO,,"1,066,083",,,"524,940,325",.20,,
OZL,OZ Minerals,FPO,,"622,637",,,"316,690,008",.19,,
ALK,Alkane Res,FPO,,"500,010",,,"269,028,158",.18,,
MYR,Myer Hldgs,FPO,,"1,099,335",,,"583,384,551",.18,,
WRT,Westfield Retail Tr,STAPLED,,"5,360,165",,,"3,054,166,195",.17,,
LYC,Lynas Corp,FPO,,"2,832,255",,,"1,713,846,913",.16,,
GPT,GPT Grp ,STAPLED,,"2,977,781",,,"1,827,601,773",.16,,
MGR,Mirvac Grp ,STAPLED,,"5,239,365",,,"3,416,924,188",.15,,
CSR,CSR,FPO,,"806,607",,,"506,000,315",.15,,
BXB,Brambles,FPO,,"2,285,564",,,"1,480,318,057",.15,,
BOQ,Bank of Qld,FPO,,"351,034",,,"225,369,547",.15,,
SGP,Stockland ,STAPLED,,"3,285,508",,,"2,320,649,791",.14,,
BBG,Billabong Int'l,FPO,,"369,517",,,"255,102,103",.14,,
CDM,Cadence Capital,FPO,,"45,000",,,"31,547,629",.14,,
DML,Discovery Metals,FPO,,"657,064",,,"440,128,231",.14,,
NFNG,Nufarm Finance (NZ),EXC.NOV11,,"3,484",,,"2,510,000",.13,,
OMH,OM Hldgs,FPO 10C,,"670,327",,,"504,105,150",.13,,
AGS,Alliance Res,FPO,,"423,475",,,"341,172,309",.12,,
ANZ,ANZ Banking Grp,FPO,,"3,184,787",,,"2,634,777,566",.12,,
MQG,Macquarie Grp,FPO,,"443,204",,,"348,545,115",.12,,
ASX,ASX,FPO,,"219,240",,,"175,136,729",.12,,
CRZ,carsales.com,FPO,,"281,058",,,"234,011,831",.12,,
PAN,Panoramic Res,FPO,,"229,473",,,"207,050,710",.11,,
DOW,Downer EDI,FPO,,"475,960",,,"429,100,296",.11,,
TCL,Transurban Grp ,STAPLED,,"1,549,079",,,"1,451,447,154",.10,,
HVN,Harvey Norman,FPO,,"1,111,841",,,"1,062,316,784",.10,,
MML,Medusa Min,FPO,,"205,350",,,"188,837,911",.10,,
KCN,Kingsgate Cons,FPO,,"142,492",,,"140,872,908",.10,,
CSL,CSL,FPO,,"545,339",,,"525,081,263",.10,,
OST,OneSteel,FPO,,"1,444,013",,,"1,342,393,583",.10,,
PRU,Perseus Min,FPO,,"450,371",,,"455,827,088",.09,,
CBA,C'wlth Bank  of Aust ,FPO,,"1,470,302",,,"1,576,237,644",.09,,
BLY,Boart Longyear,FPO,,"458,294",,,"461,163,412",.09,,
HGG,Henderson Grp,CDI 1:1,,"605,616",,,"654,840,720",.09,,
FLT,Flight Centre,FPO,,"92,056",,,"99,997,851",.09,,
AIODC,Asciano,DEF SET,,"946,453",,,"975,367,961",.09,,
LEI,Leighton Hldgs,FPO,,"326,885",,,"336,515,596",.09,,
JHX,James Hardie Ind ,CDI 1:1,,"366,124",,,"435,764,723",.08,,
BHP,BHP Billiton,FPO,,"2,721,371",,,"3,211,496,105",.08,,
COH,Cochlear,FPO,,"47,751",,,"56,902,433",.08,,
AQP,Aquarius Platinum,FPO 15CUS,,"405,998",,,"470,312,578",.08,,
PNA,PanAust,FPO,,"501,970",,,"593,892,185",.08,,
SBM,St Barbara,FPO,,"265,499",,,"325,615,389",.08,,
FMG,Fortescue Metals Grp,FPO,,"2,718,066",,,"3,113,798,659",.08,,
SGM,Sims Metal Mgt,FPO,,"169,943",,,"207,193,497",.08,,
NAB,National Aust Bank,FPO,,"1,765,760",,,"2,204,213,794",.08,,
IOF,Investa Office Fd,STAPLED,,"2,129,143",,,"2,657,463,999",.08,,
BLD,Boral,FPO,,"616,113",,,"744,729,957",.08,,
GMG,Goodman Grp ,FORUS,,"6,290,228",,,"7,394,907,651",.08,,
IGR,Integra Min,FPO,,"720,723",,,"843,843,881",.08,,
WBC,Westpac Banking,FPO,,"2,153,524",,,"3,030,737,940",.07,,
IVA,Ivanhoe Aust,FPO,,"384,851",,,"552,011,545",.07,,
GWA,GWA Grp,FPO,,"222,059",,,"301,525,014",.07,,
CPB,Campbell Brothers,FPO,,"49,728",,,"67,503,411",.07,,
WES,Wesfarmers,FPO,,"762,750",,,"1,005,896,289",.07,,
QBE,QBE Insurance Grp,FPO,,"685,469",,,"1,115,545,692",.06,,
KAR,Karoon Gas Aust,FPO,,"148,570",,,"221,420,769",.06,,
AWC,Alumina,FPO,,"1,564,385",,,"2,440,196,187",.06,,
CFX,CFS Retail Prop ,UNIT,,"1,753,490",,,"2,839,591,911",.06,,
ADU,Adamus Res,FPO,,"300,000",,,"451,229,191",.06,,
QRN,QR National,FPO,,"1,557,474",,,"2,440,000,000",.06,,
SXL,Sthn Cross Media ,FPO,,"448,815",,,"705,766,444",.06,,
TSE,Transfield Services,FPO,,"351,654",,,"547,441,639",.06,,
AMC,Amcor,FPO,,"832,983",,,"1,221,776,347",.06,,
AKI,African Iron,FPO,,"227,917",,,"381,802,970",.06,,
MTS,Metcash,FPO,,"488,848",,,"771,343,008",.06,,
LNC,Linc Energy,FPO,,"301,289",,,"503,418,900",.06,,
CPA,C'wlth Prop Office   ,ORD UNIT,,"1,581,788",,,"2,458,123,552",.06,,
MEO,MEO Aust,FPO,,"342,502",,,"539,913,260",.06,,
BEN,Bendigo & Adelaide Bk,FPO,,"231,678",,,"365,816,262",.06,,
IPL,Incitec Pivot,FPO,,"1,012,115",,,"1,628,730,107",.06,,
STO,Santos,FPO,,"638,309",,,"941,523,332",.06,,
TLS,Telstra Corp,FPO,,"7,307,843",,,"12,443,074,357",.05,,
TGZ,Teranga Gold,CDI 1:1,,"83,104",,,"153,870,012",.05,,
WPL,Woodside Petroleum,FPO,,"461,980",,,"805,671,604",.05,,
IDL,Industrea,FPO,,"188,976",,,"368,992,435",.05,,
PBG,Pacific Brands,FPO,,"511,828",,,"912,915,695",.05,,
OSH,Oil Search,FPO 10T,,"699,468",,,"1,325,155,171",.05,,
ORG,Origin Energy,FPO,,"616,643",,,"1,086,123,061",.05,,
TPI,Transpacific Indust,FPO,,"854,202",,,"1,578,209,025",.05,,
ETPMAG,ETFS Metals,ETFS AG,,960,,,"1,915,776",.05,,
CCL,Coca-Cola Amatil,FPO,,"437,248",,,"759,567,552",.05,,
SLR,Silver Lake Res,FPO,,"105,390",,,"206,291,063",.05,,
QAN,Qantas Airways,FPO,,"1,326,890",,,"2,265,123,620",.05,,
DLX,DuluxGroup,FPO,,"201,373",,,"367,456,259",.05,,
HGO,Hillgrove Res,FPO,,"410,332",,,"793,698,575",.05,,
WDC,Westfield Grp ,STAPLED,,"1,144,634",,,"2,308,988,539",.05,,
RRL,Regis Res,FPO,,"247,724",,,"434,457,441",.05,,
SUN,Suncorp Grp,FPO,,"642,076",,,"1,286,600,980",.05,,
