ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4600.7 at 16:40 10/9/2010  Report at 19:16 Friday 10/9/2010!. Processed 13:04 Monday 13/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""IRU",iShares Russell 2000,CDI 1:1,144,144,100.00,0.00,"147,350,000","0.00""",,,,,,,,,
"""AZT",Aston Resources ,FPO,"80,282","63,354",78.91,-4.05,"204,527,604","0.03""",,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"34,593","25,637",74.11,-2.12,"517,418,502","0.00""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"757,555","441,278",58.25,0.00,"209,632,844","0.21""",,,,,,,,,
"""TSI",Transfield Services Infra,STAPLED,"469,894","272,768",58.04,-0.76,"432,184,488","0.06""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,038,871","549,745",52.91,3.46,"270,000,000","0.20""",,,,,,,,,
"""WEC",White Energy Company ,FPO,"954,439","488,748",51.20,-0.79,"284,222,354","0.17""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"6,009,584","3,044,482",50.66,1.40,"1,380,386,438","0.22""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"926,182","468,570",50.59,0.00,"450,076,509","0.10""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"980,725","473,677",48.29,0.48,"239,531,783","0.19""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"506,747","239,149",47.19,-1.11,"179,878,356","0.13""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"187,165","87,631",46.82,-1.02,"322,853,936","0.02""",,,,,,,,,
"""COH",Cochlear ,FPO,"93,609","42,746",45.66,-1.90,"56,574,987","0.07""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"3,780,806","1,680,045",44.43,0.34,"1,548,832,074","0.10""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"9,917,726","4,315,891",43.51,-2.23,"3,107,448,900","0.13""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"2,766,382","1,185,731",42.86,-0.62,"1,005,171,932","0.11""",,,,,,,,,
