ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4513.9 at 16:41 27/7/2010  Report at 19:05 Tuesday 27/7/2010!. Processed 12:30 Wednesday 28/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"422,490","315,690",74.72,-2.63,"509,712,735","0.06""",,,,,,,,,
"""CDD",Cardno ,FPO,"121,034","71,613",59.16,2.61,"90,510,461","0.07""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"12,905,317","6,112,769",47.36,-2.00,"2,351,955,725","0.26""",,,,,,,,,
"""CWN",Crown ,FPO,"1,609,129","757,965",47.10,0.12,"753,555,290","0.10""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"32,808,534","14,901,105",45.41,-0.17,"3,356,081,497","0.44""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"3,152,948","1,424,455",45.17,-1.41,"1,281,390,524","0.11""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"4,163,586","1,872,720",44.97,2.90,"435,438,790","0.43""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"225,352","99,002",43.93,0.39,"151,904,499","0.06""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"4,252,525","1,864,462",43.84,0.00,"1,813,551,794","0.10""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,899,346","804,602",42.36,-1.10,"345,486,682","0.23""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"862,125","355,683",41.25,-1.63,"603,580,761","0.05""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"52,406","20,899",39.87,-1.84,"65,298,128","0.03""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"723,334","282,516",39.05,-0.44,"367,162,725","0.07""",,,,,,,,,
"""CRG",Crane Group ,FPO,"181,738","68,608",37.75,-1.14,"78,286,427","0.08""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"5,792,062","2,176,302",37.57,4.73,"931,386,248","0.23""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"3,562,934","1,326,526",37.23,-0.87,"483,499,363","0.27""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"9,815,712","3,651,732",37.20,0.81,"2,265,123,620","0.16""",,,,,,,,,
"""DJS",David Jones ,FPO,"1,245,663","455,867",36.59,0.42,"510,945,759","0.08""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"16,526,404","5,717,016",34.59,-1.26,"2,510,727,671","0.22""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"359,261","121,383",33.78,-0.85,"270,000,000","0.04""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"18,170,759","5,927,413",32.62,0.00,"3,121,339,730","0.19""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"7,465,133","2,407,595",32.25,1.37,"1,855,529,431","0.13""",,,,,,,,,
"""SGP",Stockland,STAPLED,"8,955,435","2,860,831",31.94,0.00,"2,383,036,717","0.12""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,701,041","860,185",31.84,-0.22,"606,831,240","0.14""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"655,185","208,672",31.84,-0.37,"203,891,295","0.10""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"12,214,721","3,765,308",30.82,-0.92,"1,624,932,978","0.23""",,,,,,,,,
"""PPT",Perpetual ,FPO,"89,432","27,220",30.43,-0.03,"43,417,478","0.06""",,,,,,,,,
