ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4422.4 at 16:37 12/8/2010  Report at 19:06 Thursday 12/8/2010!. Processed 12:26 Friday 13/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"2,006","2,006",100.00,-0.49,"455,585","0.44""",,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,"4,500","4,500",100.00,0.00,"51,900,000","0.00""",,,,,,,,,
"""IVA",Ivanhoe Australia ,FPO,"833,776","412,857",49.51,0.00,"321,055,953","0.12""",,,,,,,,,
"""KMD",Kathmandu Holdings ,FPO,"299,907","140,753",46.93,-4.94,"200,000,000","0.07""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"501,954","232,051",46.23,-3.55,"126,018,142","0.18""",,,,,,,,,
"""CRG",Crane Group ,FPO,"295,492","136,227",46.10,0.48,"78,286,427","0.17""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"38,998","17,792",45.62,-0.50,"65,298,128","0.02""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"159,103","68,946",43.33,-1.64,"151,902,455","0.04""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"4,480,855","1,918,285",42.81,-0.79,"612,625,759","0.31""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"3,382,459","1,404,564",41.52,-3.93,"533,379,348","0.26""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"786,857","312,986",39.77,0.00,"509,712,735","0.06""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"12,656,402","4,765,320",37.65,-2.10,"2,926,103,883","0.16""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,370,184","852,611",35.97,-1.73,"345,489,546","0.24""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"647,973","231,338",35.70,-2.75,"415,928,881","0.05""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"28,349,103","9,863,907",34.79,-1.22,"4,820,821,799","0.20""",,,,,,,,,
"""TAP",Tap Oil ,FPO,"185,836","64,233",34.56,-0.55,"156,485,921","0.04""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"14,813,150","5,042,358",34.04,-0.85,"3,356,081,497","0.15""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,677,682","563,622",33.59,-1.26,"388,429,875","0.14""",,,,,,,,,
"""BLD",Boral ,FPO,"10,113,847","3,341,724",33.04,-2.02,"718,853,617","0.46""",,,,,,,,,
"""OST",OneSteel ,FPO,"11,975,567","3,868,978",32.30,-3.19,"1,331,583,166","0.29""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"440,147","140,984",32.03,-1.05,"86,459,327","0.16""",,,,,,,,,
"""AWE",AWE ,FPO,"5,559,393","1,761,440",31.68,-3.25,"521,871,941","0.33""",,,,,,,,,
"""PPT",Perpetual ,FPO,"140,476","44,192",31.45,-3.74,"43,417,478","0.10""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"14,631,683","4,568,466",31.22,-3.78,"3,107,365,095","0.14""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"2,174,679","671,357",30.87,-4.44,"336,582,351","0.19""",,,,,,,,,
"""IGO",Independence Group,FPO,"490,355","147,363",30.05,-2.72,"113,813,539","0.12""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,455,024","433,371",29.78,-1.37,"960,638,735","0.04""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"752,253","223,624",29.72,-1.24,"270,000,000","0.08""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"338,587,570","98,603,193",29.12,-9.53,"12,443,074,357","0.79""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"3,300,768","958,144",29.02,-0.68,"780,136,909","0.12""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"7,578,786","2,186,294",28.84,4.59,"581,517,884","0.37""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"413,773","118,253",28.57,-2.32,"322,273,136","0.03""",,,,,,,,,
"""APZ",Aspen Group,STAPLED,"792,184","224,031",28.28,0.00,"579,980,076","0.03""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"324,556","91,097",28.06,-3.71,"53,967,182","0.16""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"315,414","88,078",27.92,-2.94,"186,884,825","0.04""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"5,445,082","1,454,845",26.71,-0.62,"1,920,694,831","0.07""",,,,,,,,,
"""MQA",Macquarie Atlas Roads Group,STAPLED,"2,892,529","763,278",26.38,-2.86,"452,345,907","0.16""",,,,,,,,,
"""STO",Santos ,FPO,"9,134,169","2,397,647",26.24,-1.58,"832,568,323","0.28""",,,,,,,,,
"""CSL",CSL ,FPO,"3,087,166","803,731",26.03,-1.92,"549,694,167","0.14""",,,,,,,,,
"""AWC",Alumina ,FPO,"51,965,721","13,376,767",25.74,0.89,"2,440,196,187","0.54""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"1,271,906","326,696",25.68,0.25,"108,414,989","0.30""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,834,730","726,008",25.61,1.07,"510,945,759","0.14""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"1,927,759","485,585",25.18,-2.59,"1,260,030,198","0.03""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"1,527,180","383,226",25.09,-3.05,"499,473,232","0.07""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,549,043","387,298",25.00,0.26,"450,076,509","0.08""",,,,,,,,,
