ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4286.3 at 16:36 25/5/2010  Report at 19:06 Tuesday 25/5/2010!. Processed 11:53 Wednesday 26/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMP",T  ETFS Metal Securities Australia,ETFS PT,15,15,100.00,-0.54,"36,000","0.04""",,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,"3,574","3,524",98.60,-5.23,"51,900,000","0.00""",,,,,,,,,
"""CGX",CGA Mining ,FPO,"47,435","31,462",66.32,-0.39,"331,194,976","0.00""",,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"3,610","1,910",52.90,0.64,"455,585","0.41""",,,,,,,,,
"""BLD",Boral ,FPO,"4,176,585","2,123,166",50.83,-3.53,"598,952,998","0.35""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"5,120,430","2,442,856",47.70,-1.18,"1,005,157,140","0.24""",,,,,,,,,
"""UGL",UGL ,FPO,"995,351","470,692",47.28,-2.76,"165,928,705","0.28""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,491,644","687,850",46.11,-5.00,"270,000,000","0.25""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"845,992","385,893",45.61,-0.33,"200,107,524","0.19""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"4,747,849","2,106,496",44.36,-0.73,"603,580,761","0.34""",,,,,,,,,
"""PAG",Primeag Australia ,FPO,"21,441","9,154",42.69,-0.46,"150,554,149","0.00""",,,,,,,,,
"""SUL",Super Cheap Auto Group ,FPO,"118,989","49,130",41.29,-0.19,"124,702,493","0.03""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,286,902","906,502",39.63,-4.69,"344,547,359","0.26""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"3,810,459","1,454,751",38.17,-6.33,"1,167,783,517","0.12""",,,,,,,,,
"""ELD",Elders ,FPO,"2,297,863","875,648",38.10,-4.73,"448,598,480","0.19""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"2,528,035","916,510",36.25,-2.24,"418,700,517","0.21""",,,,,,,,,
