ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4758.2 at 16:47 12/11/2009  Report at 19:08 Thursday 12/11/2009!. Processed 13:06 Friday 13/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""CZA",Coal of Africa ,FPO,"146,510","109,109",74.47,-1.82,"474,242,606","0.02""",,,,,,,,,
"""AIA",Auckland Int'l Airport,FPO NZ,"43,540","29,000",66.60,0.00,"1,225,443,239","0.00""",,,,,,,,,
"""PPT",Perpetual ,FPO,"497,175","314,001",63.15,-2.08,"42,879,253","0.73""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"22,366,147","12,580,723",56.24,1.15,"3,356,081,497","0.37""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"1,279,222","643,415",50.29,0.00,"1,032,491,333","0.06""",,,,,,,,,
"""ASL",Ausdrill ,FPO,"381,870","170,274",44.59,0.00,"175,671,398","0.09""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"8,390,512","3,734,339",44.50,-0.62,"2,095,594,763","0.17""",,,,,,,,,
"""DJS",David Jones ,FPO,"3,398,959","1,401,868",41.24,-1.19,"503,524,465","0.27""",,,,,,,,,
"""DVN",Devine ,FPO,"47,682","18,900",39.63,0.00,"315,486,872","0.00""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"2,023,456","758,629",37.49,-0.40,"1,275,641,444","0.05""",,,,,,,,,
"""LNC",Linc Energy,FPO,"3,287,527","1,187,299",36.11,0.98,"465,671,948","0.25""",,,,,,,,,
"""PXS",Pharmaxis,FPO,"518,230","186,866",36.05,-1.57,"217,939,234","0.08""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"8,985,669","3,123,835",34.76,-0.50,"2,483,693,809","0.12""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"3,277,131","1,110,570",33.88,0.00,"733,711,705","0.15""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"162,036","52,980",32.69,-0.67,"151,936,021","0.03""",,,,,,,,,
"""OST",OneSteel ,FPO,"5,050,328","1,625,909",32.19,0.00,"1,328,359,295","0.12""",,,,,,,,,
"""IAA",iShares S&P Asia 50,CDI 1:1,"9,274","2,926",31.55,0.14,"1,700,000","0.17""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"3,602,275","1,112,039",30.87,-0.72,"1,534,246,082","0.07""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"371,517","113,220",30.47,-0.95,"1,823,433,208","0.00""",,,,,,,,,
"""HSP",Healthscope ,FPO,"772,916","225,742",29.20,-0.63,"314,241,491","0.07""",,,,,,,,,
"""GNC",Graincorp ,FPO,"4,821,206","1,382,983",28.68,0.60,"150,771,405","0.91""",,,,,,,,,
"""PMP",PMP ,FPO,"108,690","31,114",28.62,-2.09,"335,348,483","0.00""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"3,521,682","982,104",27.88,0.19,"757,542,720","0.13""",,,,,,,,,
