ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4418.4 at 16:38 24/8/2010  Report at 19:16 Tuesday 24/8/2010!. Processed 12:51 Wednesday 25/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"49,274","48,895",99.23,0.00,"517,418,502","0.00""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"1,322,287","1,059,797",80.14,-2.70,"509,712,735","0.20""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"556,338","312,854",56.23,-0.58,"108,611,033","0.28""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"2,500,530","1,236,645",49.45,-4.80,"733,711,705","0.16""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"225,699","104,185",46.16,0.06,"86,459,327","0.12""",,,,,,,,,
"""AWC",Alumina ,FPO,"13,559,489","6,222,917",45.89,-1.95,"2,440,196,187","0.25""",,,,,,,,,
"""IVA",Ivanhoe Australia ,FPO,"195,393","88,044",45.06,-2.08,"321,055,953","0.02""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"3,879,936","1,690,354",43.56,-0.92,"491,428,342","0.34""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,731,075","733,818",42.39,-1.26,"463,231,008","0.15""",,,,,,,,,
"""ENR",Encounter Resources ,FPO,"129,314","54,314",42.00,0.00,"79,161,435","0.06""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"6,518,855","2,731,629",41.90,-3.01,"3,107,448,900","0.08""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"3,026,737","1,260,440",41.64,-1.11,"1,079,570,693","0.11""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"3,497,355","1,422,642",40.67,-1.13,"772,670,160","0.18""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"587,342","237,350",40.41,-0.34,"498,485,150","0.04""",,,,,,,,,
"""GCL",Gloucester Coal,FPO,"15,369","6,105",39.72,-0.16,"81,962,133","0.00""",,,,,,,,,
"""CQT",Conquest Mining ,FPO,"632,999","250,537",39.57,-5.40,"353,151,103","0.07""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"4,646,555","1,803,259",38.80,2.62,"533,379,348","0.33""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"11,041,697","4,260,415",38.58,0.89,"1,628,730,107","0.26""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"1,698,831","653,522",38.46,-1.00,"754,604,969","0.08""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"20,656,052","7,902,990",38.26,-0.80,"3,121,339,730","0.25""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"13,635,032","5,196,805",38.11,-2.90,"2,989,157,386","0.17""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"2,820,787","1,021,112",36.20,1.14,"931,386,248","0.11""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,983,203","1,798,369",36.08,-0.50,"1,548,817,874","0.11""",,,,,,,,,
"""WSA",Western Areas,FPO,"411,189","147,918",35.97,0.00,"179,735,899","0.08""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"19,560,098","6,975,192",35.66,3.78,"1,855,529,431","0.37""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"34,391","12,245",35.60,0.44,"63,517,495","0.01""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,447,230","1,222,647",35.46,-1.56,"606,831,240","0.20""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"2,350,305","827,247",35.19,-2.59,"713,154,560","0.11""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"95,472","33,573",35.16,-3.13,"151,902,455","0.02""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"3,229,332","1,133,319",35.09,-0.61,"483,499,363","0.23""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,479,404","518,844",35.07,6.01,"270,000,000","0.19""",,,,,,,,,
"""DJS",David Jones ,FPO,"4,423,897","1,538,007",34.76,0.19,"510,945,759","0.30""",,,,,,,,,
"""CSR",CSR ,FPO,"2,401,614","830,889",34.59,-0.87,"1,514,920,814","0.05""",,,,,,,,,
"""EXT",Extract Resources,FPO,"255,440","88,286",34.56,1.21,"243,302,298","0.03""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"13,146,764","4,523,679",34.40,-1.49,"3,356,081,497","0.13""",,,,,,,,,
"""IGO",Independence Group,FPO,"154,216","51,813",33.59,-0.18,"113,813,539","0.04""",,,,,,,,,
"""SUL",Super Cheap Auto Group ,FPO,"37,840","12,194",32.22,-1.22,"127,569,802","0.01""",,,,,,,,,
"""UGL",UGL ,FPO,"418,644","132,561",31.66,0.13,"165,928,705","0.08""",,,,,,,,,
"""PRG",Programmed Maintenance,FPO,"164,991","51,981",31.50,0.48,"118,169,908","0.04""",,,,,,,,,
"""SAI",SAI Global ,FPO,"527,331","165,613",31.40,0.00,"195,965,767","0.08""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"4,755,718","1,467,658",30.86,-3.04,"1,045,236,720","0.14""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"462,719","142,448",30.78,-0.76,"216,011,546","0.06""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,367,436","417,964",30.56,-2.48,"345,601,301","0.12""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"2,563,294","775,407",30.25,-0.16,"780,136,909","0.09""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"9,063,262","2,672,923",29.49,-1.35,"2,559,301,430","0.10""",,,,,,,,,
"""PPT",Perpetual ,FPO,"111,672","32,835",29.40,-0.42,"43,417,478","0.07""",,,,,,,,,
"""AND",Andean Resources ,FPO,"136,990","40,222",29.36,0.46,"542,232,867","0.00""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"7,169,752","2,049,189",28.58,-2.15,"1,035,071,131","0.19""",,,,,,,,,
"""HST",Hastie Group ,FPO,"649,388","185,180",28.51,1.59,"239,716,924","0.07""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"737,668","209,820",28.44,-1.11,"239,531,783","0.08""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"94,184","26,346",27.97,2.16,"53,967,182","0.04""",,,,,,,,,
"""STO",Santos ,FPO,"2,982,732","831,958",27.89,-0.77,"832,568,323","0.10""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"512,424","141,783",27.66,-2.37,"561,347,878","0.02""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"258,444","71,390",27.62,2.98,"99,782,560","0.07""",,,,,,,,,
"""CPU",Computershare,FPO,"1,996,964","544,706",27.27,-0.62,"555,664,059","0.09""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"5,429,086","1,458,453",26.86,-0.89,"2,078,994,021","0.07""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"10,808,951","2,881,255",26.65,-0.89,"1,823,322,017","0.15""",,,,,,,,,
"""ASX",ASX ,FPO,"781,491","203,034",25.98,-0.19,"173,576,316","0.11""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"77,106,799","20,034,354",25.98,1.08,"12,443,074,357","0.16""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"1,155,028","296,225",25.64,-0.56,"179,878,356","0.16""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"1,022,467","262,128",25.63,-3.93,"290,892,011","0.09""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,127,064","286,955",25.46,-1.53,"450,076,509","0.06""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"7,837,846","1,976,350",25.21,-1.86,"2,133,245,479","0.09""",,,,,,,,,
"""WOW",Woolworths ,FPO,"3,169,364","798,123",25.18,-0.65,"1,231,218,031","0.06""",,,,,,,,,
"""BLD",Boral ,FPO,"4,513,054","1,131,263",25.06,-0.89,"718,853,617","0.15""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"194,566","48,174",24.76,-5.20,"94,193,403","0.05""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"3,870,299","950,087",24.54,2.46,"1,851,992,381","0.05""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"22,451,646","5,505,512",24.52,-0.80,"6,369,751,394","0.08""",,,,,,,,,
"""HFA",HFA Holdings ,FPO,"61,362","15,000",24.44,3.03,"469,330,170","0.00""",,,,,,,,,
"""DYL",Deep Yellow ,FPO,"364,014","88,684",24.36,-2.85,"1,125,814,458","0.00""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"484,629","116,714",24.08,0.00,"259,309,656","0.04""",,,,,,,,,
"""KMD",Kathmandu Holdings ,FPO,"134,815","32,445",24.06,-1.49,"200,000,000","0.01""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"2,048,354","492,715",24.05,-3.64,"707,734,878","0.07""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"451,072","107,809",23.90,0.00,"205,262,842","0.05""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"14,450,774","3,364,174",23.28,0.96,"2,307,773,663","0.14""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"2,912,631","673,377",23.11,-1.83,"435,438,790","0.15""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"156,630","35,889",22.91,-1.26,"1,824,472,286","0.00""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"285,109","65,214",22.87,1.37,"177,546,198","0.03""",,,,,,,,,
"""GNC",Graincorp ,FPO,"769,336","172,509",22.42,0.43,"198,318,900","0.08""",,,,,,,,,
"""ANN",Ansell ,FPO,"841,406","185,954",22.10,1.45,"131,577,652","0.14""",,,,,,,,,
"""DOM",Dominion Mining ,FPO,"266,825","58,458",21.90,-0.48,"103,327,059","0.05""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,555,192","339,714",21.84,3.54,"388,429,875","0.08""",,,,,,,,,
"""MTS",Metcash ,FPO,"1,355,728","293,460",21.64,-1.36,"767,055,221","0.03""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"724,234","155,795",21.51,-2.94,"321,130,521","0.04""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"1,298,393","279,143",21.49,-2.70,"603,580,761","0.04""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"3,575,745","767,607",21.46,2.36,"499,473,232","0.15""",,,,,,,,,
"""SDG",Sunland Group ,FPO,"154,084","32,809",21.29,-0.79,"251,107,692","0.01""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"64,870,517","13,784,074",21.24,0.00,"3,415,314,823","0.40""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"208,729","44,276",21.21,-2.23,"322,273,136","0.01""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"7,719,069","1,630,783",21.12,2.35,"1,380,386,438","0.11""",,,,,,,,,
"""TRS",The Reject Shop ,FPO,"45,046","9,414",20.89,1.23,"26,033,570","0.03""",,,,,,,,,
"""REA",REA Group,FPO,"31,692","6,446",20.34,-1.94,"128,439,366","0.00""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"8,733,748","1,759,053",20.14,0.30,"2,926,103,883","0.06""",,,,,,,,,
