ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 5017.9 at 16:36 14/4/2010  Report at 19:07 Wednesday 14/4/2010!. Processed 12:14 Thursday 15/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""RSGG",Resolute Mining ,12% CN12,"20,000","20,000",100.00,0.00,"151,735,826","0.01""",,,,,,,,,
"""IVV",iShares S&P 500,CDI 1:1,"20,771","19,661",94.65,-0.17,"116,350,000","0.01""",,,,,,,,,
"""SKC",Sky City Entertainment Group,FPO NZ,"76,449","60,296",78.87,-1.57,"575,114,687","0.01""",,,,,,,,,
"""SFH",Specialty Fashion Group ,FPO,"655,748","433,410",66.09,0.00,"190,964,693","0.22""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,604,426","1,000,952",62.38,1.97,"239,125,989","0.41""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,493,746","2,643,235",58.82,1.30,"1,005,151,794","0.26""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,259,271","721,028",57.25,-1.69,"252,863,336","0.28""",,,,,,,,,
"""UGL",UGL ,FPO,"580,879","327,145",56.31,-0.20,"165,928,705","0.19""",,,,,,,,,
"""COH",Cochlear ,FPO,"267,667","135,271",50.53,0.40,"56,543,401","0.23""",,,,,,,,,
"""NRT",Novogen ,FPO,"62,710","30,589",48.77,-2.29,"102,125,894","0.03""",,,,,,,,,
"""MTS",Metcash ,FPO,"2,868,223","1,382,820",48.21,-0.71,"765,640,891","0.18""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,517,037","1,209,971",48.07,0.75,"606,831,240","0.19""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"1,112,344","516,463",46.43,-0.84,"313,372,551","0.16""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"6,451,402","2,907,139",45.06,0.00,"1,080,653,789","0.26""",,,,,,,,,
"""FPA",Fisher & Paykel Appliances,FPO NZ,"233,415","102,783",44.03,0.00,"724,235,162","0.01""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"1,748,309","760,618",43.50,0.86,"1,037,994,023","0.07""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,261,268","529,313",41.96,-0.36,"960,638,735","0.05""",,,,,,,,,
"""AAX",Ausenco ,FPO,"565,287","229,487",40.59,2.73,"122,065,567","0.18""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"2,397,087","940,052",39.21,-1.02,"1,167,783,517","0.08""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"570,817","203,898",35.72,-0.07,"202,081,252","0.10""",,,,,,,,,
"""BLD",Boral ,FPO,"1,548,187","547,586",35.36,1.04,"598,952,998","0.09""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"7,263,028","2,549,335",35.10,0.00,"2,729,071,212","0.09""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"341,922","118,452",34.64,-0.34,"120,437,014","0.09""",,,,,,,,,
"""COU",Count Financial ,FPO,"95,181","31,899",33.51,-0.35,"258,251,285","0.01""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"6,940,865","2,287,122",32.95,2.29,"2,261,732,048","0.10""",,,,,,,,,
"""ANN",Ansell ,FPO,"448,388","143,090",31.91,1.18,"131,577,652","0.10""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,515,419","799,780",31.79,0.68,"754,308,869","0.10""",,,,,,,,,
"""CSL",CSL ,FPO,"4,272,762","1,352,728",31.65,3.26,"579,732,626","0.23""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"15,565,626","4,889,395",31.41,0.34,"3,356,081,497","0.14""",,,,,,,,,
"""OYM",Olympus Pacific Minerals Inc,CDI 1:1,"56,327","17,673",31.37,0.00,"119,777,448","0.01""",,,,,,,,,
"""HSP",Healthscope ,FPO,"630,989","194,864",30.88,1.33,"317,010,025","0.06""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"787,745","241,004",30.59,0.00,"205,012,842","0.11""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"6,730,633","2,004,540",29.78,1.92,"2,533,276,869","0.07""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"88,831,457","26,082,514",29.36,-0.31,"12,443,074,357","0.21""",,,,,,,,,
"""SOL",Soul Pattinson (WH),FPO,"47,213","13,817",29.26,-0.53,"238,640,580","0.00""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"3,750,497","1,094,432",29.18,-1.11,"434,530,879","0.25""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"646,218","187,319",28.98,0.74,"363,937,557","0.05""",,,,,,,,,
"""PRU",Perseus Mining ,FPO,"844,615","240,518",28.47,1.00,"344,632,088","0.07""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,210,126","1,191,663",28.30,1.94,"1,548,717,174","0.07""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,291,154","641,134",27.98,2.40,"503,524,465","0.12""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,070,184","571,730",27.61,-0.52,"483,397,504","0.11""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"518,373","142,277",27.44,1.32,"322,273,136","0.04""",,,,,,,,,
