ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4507.4 at 16:37 7/5/2010  Report at 19:07 Friday 7/5/2010!. Processed 11:34 Monday 10/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMP",T  ETFS Metal Securities Australia,ETFS PT,135,135,100.00,0.00,"7,500","1.80""",,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"200,357","200,323",99.98,-3.88,"512,327,327","0.03""",,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"4,575","4,470",97.70,2.59,"100,024","4.46""",,,,,,,,,
"""PMP",PMP ,FPO,"59,292","37,023",62.44,-3.00,"335,348,483","0.01""",,,,,,,,,
"""CSL",CSL ,FPO,"7,991,404","4,882,094",61.09,-2.49,"576,232,556","0.84""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"963,024","457,299",47.48,-1.60,"363,937,557","0.12""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"396,374","179,609",45.31,0.12,"1,824,007,701","0.01""",,,,,,,,,
"""DJS",David Jones ,FPO,"4,957,249","1,829,220",36.90,-0.67,"510,945,759","0.35""",,,,,,,,,
"""BLD",Boral ,FPO,"6,430,290","2,228,196",34.65,-2.24,"598,952,998","0.37""",,,,,,,,,
"""IVC",Invocare ,FPO,"390,861","133,104",34.05,-3.27,"102,069,091","0.13""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"6,910,884","2,238,579",32.39,1.51,"483,493,006","0.46""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"25,671,347","8,187,985",31.89,-2.43,"2,351,955,725","0.34""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"3,563,948","1,101,897",30.91,-1.92,"1,167,783,517","0.09""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"8,252,014","2,496,706",30.25,-1.08,"606,831,240","0.41""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"8,209,529","2,482,173",30.23,-0.90,"1,062,316,784","0.23""",,,,,,,,,
"""VAS",Vanguard Australian Shares Index,ETF UNITS,"76,009","22,891",30.11,-2.10,"1,442,224","1.58""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"2,475,984","744,548",30.07,1.11,"108,344,987","0.68""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"1,507,717","452,814",30.03,-3.36,"606,946,993","0.07""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"1,048,158","302,175",28.82,-1.56,"264,264,459","0.11""",,,,,,,,,
"""ANN",Ansell ,FPO,"1,112,179","319,588",28.73,-4.49,"131,577,652","0.24""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"10,251,055","2,879,632",28.09,-1.58,"2,510,727,671","0.11""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"1,757,146","481,498",27.40,-0.92,"434,530,879","0.11""",,,,,,,,,
"""AIX",Australian Infrastructure Fund,UNT/ORD,"5,049,865","1,383,296",27.39,0.00,"576,777,900","0.24""",,,,,,,,,
"""BKN",Bradken ,FPO,"1,264,294","343,904",27.20,-5.16,"130,519,161","0.26""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"26,012,361","6,828,649",26.25,-1.98,"1,823,322,017","0.37""",,,,,,,,,
"""AHD",Amalgamated Holdings ,FPO,"34,572","8,734",25.26,0.00,"157,280,499","0.00""",,,,,,,,,
"""CHC",Charter Hall Group,FORUS,"9,014,813","2,255,233",25.01,-2.74,"1,212,723,832","0.18""",,,,,,,,,
"""HSP",Healthscope ,FPO,"1,089,773","268,459",24.63,-0.22,"317,010,025","0.08""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"3,151,643","767,381",24.34,-1.00,"707,511,545","0.10""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"8,010,066","1,931,587",24.11,-6.15,"394,835,237","0.48""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"7,416,062","1,781,346",24.02,-0.65,"1,092,161,437","0.16""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"4,482,707","1,071,460",23.90,-2.69,"344,533,263","0.31""",,,,,,,,,
"""APN",APN News & Media ,FPO,"1,438,554","343,117",23.85,-2.85,"598,823,853","0.05""",,,,,,,,,
"""SAI",SAI Global ,FPO,"89,262","21,278",23.83,-1.86,"159,436,564","0.01""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"7,349,898","1,724,747",23.46,-3.15,"2,261,732,048","0.07""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"636,128","148,582",23.35,-2.40,"86,036,700","0.17""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"2,041,926","473,298",23.17,-3.03,"414,278,904","0.11""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"4,756,662","1,086,637",22.84,-0.42,"798,520,953","0.13""",,,,,,,,,
"""AWC",Alumina ,FPO,"45,286,474","10,322,070",22.79,-0.31,"2,440,196,187","0.42""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"2,975,798","659,330",22.15,-2.20,"491,283,342","0.13""",,,,,,,,,
"""COH",Cochlear ,FPO,"593,724","129,556",21.82,-0.96,"56,543,401","0.22""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"36,166,349","7,697,367",21.28,-4.16,"2,265,123,620","0.34""",,,,,,,,,
"""APA",APA Group,STAPLED,"1,896,645","400,182",21.09,-1.39,"542,318,629","0.07""",,,,,,,,,
"""EAU",Eldorado Gold,CDI 1:1,"124,030","25,853",20.84,4.69,"30,371,757","0.08""",,,,,,,,,
"""SGP",Stockland,STAPLED,"9,600,171","1,997,690",20.80,-0.26,"2,383,036,717","0.08""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"6,878,618","1,429,394",20.78,1.37,"717,142,802","0.19""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"1,864,217","380,330",20.40,0.00,"321,030,521","0.11""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"1,347,645","272,502",20.22,-2.95,"354,423,437","0.07""",,,,,,,,,
"""ORI",Orica ,FPO,"2,404,459","486,347",20.22,-2.52,"361,088,962","0.13""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"19,074,763","3,787,219",19.85,-2.97,"1,655,499,093","0.22""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"3,890,324","770,607",19.80,0.51,"520,081,488","0.14""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"1,465,570","288,988",19.71,-1.53,"213,475,606","0.13""",,,,,,,,,
"""NFE",Northern Iron ,FPO,"313,108","61,374",19.60,-1.08,"292,204,786","0.02""",,,,,,,,,
"""NHC",New Hope Corp ,FPO,"680,011","131,945",19.40,-1.89,"827,730,549","0.01""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"11,207,556","2,175,190",19.40,-3.27,"1,045,236,720","0.20""",,,,,,,,,
"""MAP",MAp Group,FORUS,"8,997,708","1,740,999",19.34,-5.00,"1,861,210,782","0.09""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"1,403,991","269,348",19.18,-2.41,"255,003,613","0.10""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"273,032","51,806",18.97,-3.40,"79,516,967","0.06""",,,,,,,,,
"""TAP",Tap Oil ,FPO,"837,927","158,827",18.95,0.00,"156,485,921","0.10""",,,,,,,,,
"""WSA",Western Areas,FPO,"1,298,218","240,750",18.54,-5.83,"179,735,899","0.13""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,079,959","385,589",18.53,-1.90,"533,379,348","0.07""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"6,535,242","1,205,800",18.45,-1.83,"1,505,216,260","0.08""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"7,344,865","1,348,289",18.35,-1.01,"1,035,057,651","0.13""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,353,086","247,014",18.25,-1.16,"253,122,552","0.09""",,,,,,,,,
"""PNA",PanAust ,FPO,"36,839,811","6,715,764",18.23,-4.21,"2,934,758,109","0.22""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"6,401,963","1,161,077",18.13,-1.25,"1,281,937,479","0.09""",,,,,,,,,
"""BHPIO",F  CitiWarrants (CITIGROUP GLOBAL MA,CTWJN10IW,"110,901","20,000",18.03,-2.84,"10,000,000","0.20""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"24,653,198","4,441,769",18.01,-5.76,"2,209,126,568","0.20""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"40,321,203","7,259,239",18.00,0.48,"3,121,339,730","0.23""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"15,443,743","2,769,995",17.93,-1.81,"2,307,773,663","0.12""",,,,,,,,,
"""BXB",Brambles ,FPO,"9,209,928","1,645,497",17.86,-3.50,"1,422,115,290","0.11""",,,,,,,,,
"""CWN",Crown ,FPO,"2,353,720","420,574",17.86,0.75,"753,555,290","0.05""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"24,692,478","4,384,458",17.75,-3.70,"2,976,978,337","0.14""",,,,,,,,,
"""DOM",Dominion Mining ,FPO,"543,306","96,265",17.71,0.00,"103,327,059","0.09""",,,,,,,,,
"""IIN",iiNet ,FPO,"238,418","41,059",17.22,-2.19,"151,782,002","0.02""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"138,826","23,866",17.19,-2.85,"65,276,374","0.03""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"2,192,246","372,314",16.98,-1.62,"418,700,517","0.08""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"7,826,952","1,324,174",16.91,-1.16,"1,916,792,305","0.06""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"1,576,407","264,937",16.80,-0.62,"203,881,274","0.13""",,,,,,,,,
"""FAN",Fantastic Holdings ,FPO,"11,031","1,853",16.79,-2.07,"102,639,591","0.00""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"2,956,946","494,555",16.72,-2.56,"558,008,815","0.08""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"10,837,673","1,779,874",16.42,-3.93,"1,548,727,174","0.11""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"2,839,299","464,417",16.35,-3.01,"1,165,034,662","0.04""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"60,776,730","9,883,570",16.26,-4.34,"6,205,676,188","0.15""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"626,444","101,002",16.12,1.73,"198,982,524","0.05""",,,,,,,,,
"""AWB",AWB ,FPO,"3,297,454","529,389",16.05,-3.01,"817,304,356","0.06""",,,,,,,,,
"""MTS",Metcash ,FPO,"4,719,028","756,851",16.03,-1.75,"765,644,031","0.09""",,,,,,,,,
"""EXT",Extract Resources,FPO,"504,199","79,972",15.86,0.00,"242,867,636","0.03""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"3,337,365","523,699",15.69,-0.44,"1,259,907,689","0.04""",,,,,,,,,
"""WOW",Woolworths ,FPO,"5,994,055","929,993",15.51,-0.81,"1,240,000,138","0.07""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"13,001,771","2,010,130",15.46,-2.38,"2,078,994,021","0.09""",,,,,,,,,
"""PPT",Perpetual ,FPO,"362,308","56,045",15.46,-1.76,"43,411,178","0.12""",,,,,,,,,
"""PIH",Prime Infrastructure.,STAPLED,"1,056,201","161,342",15.27,-3.71,"351,776,795","0.04""",,,,,,,,,
"""RSG",Resolute Mining ,FPO,"1,522,089","231,306",15.19,3.62,"387,524,553","0.06""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"2,233,124","337,110",15.09,-0.73,"270,000,000","0.12""",,,,,,,,,
"""PRU",Perseus Mining ,FPO,"1,181,202","177,835",15.05,-0.27,"344,632,088","0.05""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"106,871","16,053",15.02,-2.39,"62,959,971","0.02""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"912,287","135,643",14.86,-1.60,"322,273,136","0.04""",,,,,,,,,
"""GBG",Gindalbie Metals,FPO,"6,106,665","904,341",14.80,-2.24,"707,757,674","0.12""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"420,517","62,106",14.76,-1.36,"120,437,014","0.05""",,,,,,,,,
"""SBM",St Barbara ,FPO,"16,865,374","2,488,050",14.75,2.00,"1,952,668,407","0.12""",,,,,,,,,
"""ASX",ASX ,FPO,"940,138","138,433",14.72,-2.01,"173,573,245","0.08""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,915,661","280,015",14.61,-2.73,"462,915,574","0.06""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"3,966,771","577,947",14.57,1.25,"960,638,735","0.06""",,,,,,,,,
"""IDL",Industrea ,FPO,"3,859,583","557,382",14.44,-3.03,"956,668,877","0.05""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"1,897,580","273,003",14.38,-2.18,"367,162,725","0.07""",,,,,,,,,
"""SXL",Southern Cross Media Group LIMITE,FPO,"853,986","122,363",14.32,-2.48,"378,827,750","0.03""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"28,054,715","3,999,081",14.25,-0.26,"3,356,081,497","0.11""",,,,,,,,,
"""OST",OneSteel ,FPO,"13,807,200","1,967,136",14.24,-0.30,"1,331,583,166","0.14""",,,,,,,,,
"""CXP",Corporate Express Australia,FPO,"373,755","52,915",14.15,0.00,"169,254,633","0.03""",,,,,,,,,
"""TSI",Transfield Services Infra,STAPLED,"379,115","53,668",14.15,-1.07,"274,817,488","0.02""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"5,988,943","842,809",14.07,0.00,"1,813,551,794","0.04""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"22,216,402","3,124,564",14.06,-4.95,"2,121,066,699","0.14""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"54,254,277","7,621,637",14.04,1.03,"2,368,729,935","0.32""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"4,733,972","662,194",13.98,-1.60,"1,296,751,361","0.05""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"135,210","18,851",13.94,3.87,"4,652,656","0.40""",,,,,,,,,
"""CRG",Crane Group ,FPO,"337,836","46,724",13.83,-1.68,"78,286,427","0.06""",,,,,,,,,
"""EHL",Emeco Holdings ,FPO,"2,380,199","329,367",13.83,-3.25,"631,237,586","0.05""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"17,304,766","2,389,182",13.80,-0.95,"3,106,885,545","0.07""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"1,514,368","207,815",13.72,-1.43,"289,477,135","0.07""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"9,093,698","1,233,237",13.56,8.00,"713,154,560","0.17""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"4,776,303","646,438",13.53,-2.77,"931,386,248","0.06""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"3,423,352","463,048",13.52,-3.31,"254,333,109","0.18""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"13,875,648","1,874,722",13.51,-2.03,"1,930,432,682","0.09""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"4,286,146","566,700",13.22,-0.88,"702,867,609","0.08""",,,,,,,,,
"""NUF",Nufarm ,FPO,"1,854,940","244,059",13.15,0.84,"243,146,570","0.10""",,,,,,,,,
"""STO",Santos ,FPO,"6,627,686","866,044",13.06,-3.53,"832,552,523","0.10""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"424,346","55,289",13.02,-1.90,"53,967,182","0.10""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"26,014,830","3,381,341",12.99,-2.45,"2,533,518,438","0.13""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"766,524","99,502",12.98,-0.26,"216,011,546","0.04""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"65,969,637","8,559,377",12.97,-2.59,"12,443,074,357","0.06""",,,,,,,,,
"""ERA",ERA,FPO 'A',"1,039,316","134,673",12.95,-0.99,"190,737,934","0.07""",,,,,,,,,
"""GWT",GWA International ,FPO,"1,008,979","130,493",12.93,-1.91,"301,102,514","0.04""",,,,,,,,,
"""AWE",AWE ,FPO,"3,555,442","459,627",12.92,0.43,"521,871,941","0.08""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"33,237,442","4,289,984",12.90,0.00,"4,820,821,799","0.08""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"2,288,731","294,209",12.85,-3.06,"1,037,994,023","0.02""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"1,663,237","207,901",12.50,-4.71,"498,460,150","0.04""",,,,,,,,,
"""SEK",Seek ,FPO,"3,367,297","421,078",12.50,-2.45,"336,584,488","0.12""",,,,,,,,,
"""MQA",Macquarie Atlas Roads Group,STAPLED,"445,322","55,505",12.46,-1.72,"452,345,907","0.01""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"23,772,248","2,934,559",12.34,-2.52,"3,247,874,742","0.09""",,,,,,,,,
"""NMS",Neptune Marine Services ,FPO,"3,731,883","453,276",12.14,6.45,"421,528,188","0.10""",,,,,,,,,
"""AMP",AMP ,FPO,"28,483,375","3,421,268",12.01,-4.79,"2,071,925,423","0.16""",,,,,,,,,
"""AXA",AXA Asia Pacific ,FPO,"8,144,085","976,160",11.98,-2.14,"2,067,095,545","0.04""",,,,,,,,,
